Designer_ID,Year,Niche_Width,Resource_Volume,Total_Overlap,Mean_Overlap,Competitor_Count,Value_Potential,Total_Revenue,Log_Value,Cluster_ID
B1102282,2025,2.5649493574615363,0.9999999999999998,3.6236095644623214,0.0079991381113958,4,74.999999925,75.0,4.330733339299489,4
B1102369,2025,3.401197381662155,1.0,1.46889222130814,0.0032425876850069,2,1799.9999982,1800.0,7.496097344176511,2
B1103518,2025,5.7449196116616505,1.0,48.13427040712209,0.1062566675653909,53,5813.999994186,5814.0,8.668196063952937,1
B1104621,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,26599.9999734,26600.0,10.188704087048157,1
B1104934,2025,0.0,1.0,2.963791096967812,0.0065425852030194,3,1117.999998882,1118.0,7.0201907073128185,2
B1104935,2025,3.8346914320130847,1.0,1.361136879987923,0.0030047171743662,2,649.9999993499999,650.0,6.478509641210105,4
B1105099,2025,4.560419284058849,0.9999999999999998,32.19561762618665,0.071072003589816,35,3799.9999962,3800.0,8.243019467989512,4
B1105153,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,11999.999988,12000.0,9.392745257631525,1
B1105185,2025,4.560419284058849,0.9999999999999998,32.19561762618665,0.071072003589816,35,5293.999994706,5294.0,8.574518257035695,2
B1106462,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,4999.999994999999,5000.0,8.517393170419103,1
B1106860,2025,2.5649493574615363,0.9999999999999998,3.6236095644623214,0.0079991381113958,4,2599.9999974,2600.0,7.863651264449036,2
B1107185,2025,4.560419284058849,0.9999999999999998,32.19561762618665,0.071072003589816,35,3079.99999692,3080.0,8.033009497596993,4
B1107768,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,2999.999997,3000.0,8.0067008444407,1
B1107851,2025,2.540036303820981,0.9999999999999998,4.913782671628559,0.0108472023656259,8,499.9999995,500.0,6.216606100086861,4
B1108265,2025,4.426331005187424,1.0,19.806437684113355,0.0437228204947314,23,1999.999998,2000.0,7.601402333584233,4
B1108626,2025,4.560419284058849,0.9999999999999998,32.19561762618665,0.071072003589816,35,1973.999998026,1974.0,7.588323676335729,4
B1108981,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,499.9999995,500.0,6.216606100086861,3
B1109857,2025,6.020160731953786,0.9999999999999996,52.85623458939544,0.1166804295571643,60,299.9999997,300.0,5.707110263752198,3
B1110491,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,499.9999995,500.0,6.216606100086861,3
B1110557,2025,3.2670775556259803,1.0,5.108961852416697,0.0112780614843635,7,599.9999994,600.0,6.398594933536871,4
B1110615,2025,2.540036303820981,0.9999999999999998,4.913782671628559,0.0108472023656259,8,2499.9999975,2500.0,7.824445929878019,2
B1110616,2025,2.6393405872324323,1.0,4.415248151818842,0.0097466846618517,5,1499.9999985,1500.0,7.313886830634128,2
B1112246,2025,1.7917594692280547,1.0,6.821812438601076,0.0150591886061833,7,2799.9999972,2800.0,7.937731774260466,2
B1112424,2025,2.5649493574615363,0.9999999999999998,3.6236095644623214,0.0079991381113958,4,4999.999994999999,5000.0,8.517393170419103,2
B1112435,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,5892.999994106999,5893.0,8.68169016229781,1
B1112449,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,999.999999,1000.0,6.90875477831622,3
B1112627,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,799.9999991999999,800.0,6.685860946069608,3
B1112911,2025,6.020160731953786,0.9999999999999996,52.85623458939544,0.1166804295571643,60,3999.999996,4000.0,8.294299607857484,1
B1113153,2025,4.97704301573892,0.9999999999999998,69.65433683263386,0.1537623329638716,73,1299.9999987,1300.0,7.170888477513274,3
B1113192,2025,1.945910149055313,0.9999999999999998,2.0000000000000004,0.0044150110375275,2,3999.999996,4000.0,8.294299607857484,2
