Source,Target,Type
任务编号：468369,knowledge:产品宣传册,关联
任务编号：468369,knowledge:设计,关联
任务编号：468370,knowledge:商圈,关联
任务编号：468370,knowledge:app,关联
任务编号：468372,knowledge:画册,关联
任务编号：468372,knowledge:设计,关联
任务编号：468380,knowledge:赛艇,关联
任务编号：468380,knowledge:UI设计,关联
任务编号：468383,knowledge:地产行业,关联
任务编号：468383,knowledge:VI设计,关联
任务编号：468383,knowledge:全案设计,关联
任务编号：468385,knowledge:国际教育,关联
任务编号：468385,knowledge:画册,关联
任务编号：468385,knowledge:全年,关联
任务编号：468389,knowledge:妇儿医院,关联
任务编号：468389,knowledge:手机网站,关联
任务编号：468389,knowledge:搭建,关联
任务编号：468390,knowledge:ios开发,关联
任务编号：468401,knowledge:原创基础款,关联
任务编号：468401,knowledge:logo设计,关联
任务编号：468402,knowledge:高端定制,关联
任务编号：468402,knowledge:门户,关联
任务编号：468403,knowledge:二居室,关联
任务编号：468403,knowledge:装修设计,关联
任务编号：468404,knowledge:装修施工图,关联
任务编号：468404,knowledge:设计,关联
任务编号：468407,knowledge:豪华定制网站,关联
任务编号：468407,knowledge:特别功能,关联
任务编号：468407,knowledge:HTML5制作,关联
任务编号：468407,knowledge:浏览器,关联
任务编号：468407,knowledge:平板,关联
任务编号：468407,knowledge:手机,关联
任务编号：468409,knowledge:创意交流,关联
任务编号：468409,knowledge:网站开发,关联
任务编号：468411,knowledge:企业门户,关联
任务编号：468411,knowledge:门户功能,关联
任务编号：468411,knowledge:首页,关联
任务编号：468411,knowledge:新闻,关联
任务编号：468411,knowledge:产品,关联
任务编号：468421,knowledge:qq群,关联
任务编号：468421,knowledge:推广,关联
任务编号：468426,knowledge:传媒集团,关联
任务编号：468426,knowledge:图标,关联
任务编号：468432,knowledge:小系统,关联
任务编号：468432,knowledge:检索开发,关联
任务编号：468434,knowledge:大型网站开发,关联
任务编号：468434,knowledge:一期项目,关联
任务编号：468435,knowledge:大型网站开发,关联
任务编号：468435,knowledge:二期项目,关联
任务编号：468437,knowledge:孕婴店,关联
任务编号：468437,knowledge:管理系统,关联
任务编号：468437,knowledge:店铺管理,关联
任务编号：468439,knowledge:儿童乐园,关联
任务编号：468439,knowledge:管理系统,关联
任务编号：468439,knowledge:S8,关联
任务编号：468440,knowledge:高端定制,关联
任务编号：468440,knowledge:门户网站,关联
任务编号：468440,knowledge:网站开发,关联
任务编号：468450,knowledge:招商银行大厦,关联
任务编号：468450,knowledge:空调系统,关联
任务编号：468450,knowledge:维护,关联
任务编号：468453,knowledge:船舶行业,关联
任务编号：468453,knowledge:VI设计,关联
任务编号：468454,knowledge:国际能源,关联
任务编号：468454,knowledge:企业vi,关联
任务编号：468455,knowledge:意大利企业,关联
任务编号：468455,knowledge:VI设计,关联
任务编号：468460,knowledge:私人连锁会所,关联
任务编号：468460,knowledge:整体方案,关联
任务编号：468460,knowledge:会所设计,关联
任务编号：468470,knowledge:二胡维修,关联
任务编号：468470,knowledge:网站搭建,关联
任务编号：468472,knowledge:直播APP,关联
任务编号：468472,knowledge:UI界面,关联
任务编号：468472,knowledge:设计风格,关联
任务编号：468473,knowledge:形象设计,关联
任务编号：468473,knowledge:晶辉,关联
任务编号：468479,knowledge:江西横峰,关联
任务编号：468479,knowledge:互联网移动,关联
任务编号：468479,knowledge:拍照,关联
任务编号：468481,knowledge:网站程序,关联
任务编号：468481,knowledge:开发,关联
任务编号：468483,knowledge:化妆品包装,关联
任务编号：468483,knowledge:包装设计,关联
任务编号：468484,knowledge:下订单,关联
任务编号：468484,knowledge:程序开发,关联
任务编号：468487,knowledge:撤场,关联
任务编号：468502,knowledge:纪念视频,关联
任务编号：468502,knowledge:后期制作,关联
任务编号：468505,knowledge:政府LOGO,关联
任务编号：468505,knowledge:后期款,关联
任务编号：468512,knowledge:金融信息,关联
任务编号：468512,knowledge:资讯网站,关联
任务编号：468512,knowledge:网站开发,关联
任务编号：468521,knowledge:简式实木床,关联
任务编号：468521,knowledge:设计,关联
任务编号：468525,knowledge:安卓社交,关联
任务编号：468525,knowledge:app开发,关联
任务编号：468527,knowledge:梓翼担保,关联
任务编号：468527,knowledge:公司,关联
任务编号：468528,knowledge:螃蟹内衣,关联
任务编号：468528,knowledge:品牌网站,关联
任务编号：468530,knowledge:多用户网站,关联
任务编号：468530,knowledge:开发,关联
任务编号：468542,knowledge:商城类app源码,关联
任务编号：468545,knowledge:视频弹幕,关联
任务编号：468545,knowledge:APK,关联
任务编号：468545,knowledge:demo,关联
任务编号：468547,knowledge:网上商城,关联
任务编号：468547,knowledge:网站建设,关联
任务编号：468547,knowledge:源码,关联
任务编号：468550,knowledge:web前端开发,关联
任务编号：468550,knowledge:web后端开发,关联
任务编号：468557,knowledge:教育app,关联
任务编号：468557,knowledge:源码,关联
任务编号：468558,knowledge:房地产智能小区,关联
任务编号：468558,knowledge:微信公众号,关联
任务编号：468559,knowledge:微信公众号,关联
任务编号：468559,knowledge:上门服务,关联
任务编号：468561,knowledge:育儿,关联
任务编号：468561,knowledge:微信公众号,关联
任务编号：468562,knowledge:微信公众号,关联
任务编号：468562,knowledge:开发,关联
任务编号：468563,knowledge:安卓应用开发,关联
任务编号：468563,knowledge:第一期,关联
任务编号：468564,knowledge:安卓应用开发,关联
任务编号：468564,knowledge:第二期,关联
任务编号：468565,knowledge:上门洗衣,关联
任务编号：468565,knowledge:O2O,关联
任务编号：468565,knowledge:微信开发,关联
任务编号：468566,knowledge:蓝牙发射器,关联
任务编号：468566,knowledge:微信端开发,关联
任务编号：468569,knowledge:文案编写,关联
任务编号：468570,knowledge:模型渲染,关联
任务编号：468570,knowledge:制作,关联
任务编号：468572,knowledge:交友app,关联
任务编号：468572,knowledge:app开发,关联
任务编号：468574,knowledge:产品展示,关联
任务编号：468574,knowledge:交易平台,关联
任务编号：468574,knowledge:开发,关联
任务编号：468576,knowledge:护肤品,关联
任务编号：468576,knowledge:宣传片,关联
任务编号：468576,knowledge:广告制作,关联
任务编号：468577,knowledge:线上五金,关联
任务编号：468577,knowledge:专卖商城,关联
任务编号：468578,knowledge:婚礼策划,关联
任务编号：468578,knowledge:网站开发,关联
任务编号：468578,knowledge:源码,关联
任务编号：468580,knowledge:基础VI设计,关联
任务编号：468584,knowledge:APP源码,关联
任务编号：468584,knowledge:PC源码,关联
任务编号：468584,knowledge:同程,关联
任务编号：468586,knowledge:网站修改,关联
任务编号：468586,knowledge:网站制作,关联
任务编号：468587,knowledge:快递人员,关联
任务编号：468587,knowledge:APP开发,关联
任务编号：468587,knowledge:源码,关联
任务编号：468589,knowledge:医疗器械,关联
任务编号：468589,knowledge:企业网站,关联
任务编号：468589,knowledge:展示型,关联
任务编号：468592,knowledge:餐饮网站,关联
任务编号：468592,knowledge:网站开发,关联
任务编号：468593,knowledge:咖啡厅,关联
任务编号：468593,knowledge:软装搭配,关联
任务编号：468593,knowledge:设计,关联
任务编号：468594,knowledge:咖啡厅装修,关联
任务编号：468594,knowledge:施工图设计,关联
任务编号：468597,knowledge:模板网站,关联
任务编号：468597,knowledge:网站建设,关联
任务编号：468605,knowledge:中山装修,关联
任务编号：468605,knowledge:网站建设,关联
任务编号：468606,knowledge:logo设计,关联
任务编号：468606,knowledge:企业LOGO,关联
任务编号：468606,knowledge:品牌商标标志设计,关联
任务编号：468607,knowledge:新农业,关联
任务编号：468607,knowledge:VI设计,关联
任务编号：468607,knowledge:全案设计,关联
任务编号：468608,knowledge:新汽车,关联
任务编号：468608,knowledge:能源,关联
任务编号：468608,knowledge:VI设计,关联
任务编号：468609,knowledge:IT互联网企业,关联
任务编号：468609,knowledge:VI设计,关联
任务编号：468610,knowledge:影视行业,关联
任务编号：468610,knowledge:VI设计,关联
任务编号：468610,knowledge:企业形象,关联
任务编号：468617,knowledge:金融行业,关联
任务编号：468617,knowledge:画册,关联
任务编号：468617,knowledge:全年,关联
任务编号：468620,knowledge:社交商城,关联
任务编号：468620,knowledge:app开发,关联
任务编号：468621,knowledge:春节海报,关联
任务编号：468621,knowledge:系列设计,关联
任务编号：468622,knowledge:微商城功能,关联
任务编号：468622,knowledge:APP应用,关联
任务编号：468629,knowledge:积分商城,关联
任务编号：468629,knowledge:分销项目,关联
任务编号：468632,knowledge:分销系统,关联
任务编号：468632,knowledge:功能增加,关联
任务编号：468634,knowledge:App功能,关联
任务编号：468634,knowledge:功能改进,关联
任务编号：468636,knowledge:宣传片,关联
任务编号：468636,knowledge:创意配音,关联
任务编号：468637,knowledge:订单管理,关联
任务编号：468637,knowledge:桌面软件,关联
任务编号：468637,knowledge:软件开发,关联
任务编号：468640,knowledge:ios开发,关联
任务编号：468642,knowledge:海报设计,关联
任务编号：468647,knowledge:餐饮APP,关联
任务编号：468647,knowledge:开发,关联
任务编号：468648,knowledge:餐饮,关联
任务编号：468648,knowledge:微信公众号,关联
任务编号：468651,knowledge:餐饮VI设计,关联
任务编号：468656,knowledge:门店系统,关联
任务编号：468656,knowledge:开发,关联
任务编号：468662,knowledge:企业网站,关联
任务编号：468662,knowledge:网站设计,关联
任务编号：468671,knowledge:网站建设,关联
任务编号：468672,knowledge:企业网站,关联
任务编号：468672,knowledge:网站设计,关联
任务编号：468673,knowledge:手机,关联
任务编号：468673,knowledge:app,关联
任务编号：468679,knowledge:微商城,关联
任务编号：468680,knowledge:画册,关联
任务编号：468680,knowledge:设计,关联
任务编号：468681,knowledge:瓶贴设计,关联
任务编号：468681,knowledge:包装盒设计,关联
任务编号：468685,knowledge:充电宝,关联
任务编号：468685,knowledge:详情页设计,关联
任务编号：468687,knowledge:微商城,关联
任务编号：468689,knowledge:大型网站开发,关联
任务编号：468689,knowledge:三期项目,关联
任务编号：468698,knowledge:小象英语,关联
任务编号：468698,knowledge:官方设计,关联
任务编号：468698,knowledge:改版,关联
任务编号：468699,knowledge:二手车网站,关联
任务编号：468699,knowledge:网站开发,关联
任务编号：468702,knowledge:杭州宏大公寓,关联
任务编号：468702,knowledge:策划方案,关联
任务编号：468702,knowledge:公寓设计,关联
任务编号：468703,knowledge:地产围挡,关联
任务编号：468703,knowledge:设计,关联
任务编号：468706,knowledge:产品宣传册,关联
任务编号：468706,knowledge:宣传册设计,关联
任务编号：468706,knowledge:产品推广,关联
任务编号：468708,knowledge:化妆品店,关联
任务编号：468708,knowledge:形象设计,关联
任务编号：468708,knowledge:升级,关联
任务编号：468711,knowledge:品牌标志,关联
任务编号：468711,knowledge:VI设计,关联
任务编号：468711,knowledge:科技,关联
任务编号：468712,knowledge:企业内部财务系统,关联
任务编号：468712,knowledge:软件开发,关联
任务编号：468716,knowledge:外贸出口产品,关联
任务编号：468716,knowledge:包装设计,关联
任务编号：468716,knowledge:内外包装,关联
任务编号：468717,knowledge:足浴,关联
任务编号：468717,knowledge:会员系统,关联
任务编号：468717,knowledge:系统开发,关联
任务编号：468723,knowledge:密封胶,关联
任务编号：468723,knowledge:包装设计,关联
任务编号：468727,knowledge:微信服务号,关联
任务编号：468727,knowledge:开发,关联
任务编号：468728,knowledge:产品包装,关联
任务编号：468728,knowledge:面膜设计,关联
任务编号：468730,knowledge:三网网站,关联
任务编号：468730,knowledge:手机网站,关联
任务编号：468730,knowledge:微信端,关联
任务编号：468731,knowledge:有机蔬菜,关联
任务编号：468731,knowledge:微信公众号,关联
任务编号：468732,knowledge:Socket通信,关联
任务编号：468741,knowledge:新闻资讯,关联
任务编号：468741,knowledge:实时资讯,关联
任务编号：468741,knowledge:app源码,关联
任务编号：468742,knowledge:广告,关联
任务编号：468744,knowledge:广告,关联
任务编号：468745,knowledge:手机应用,关联
任务编号：468745,knowledge:app设计,关联
任务编号：468746,knowledge:直播软件,关联
任务编号：468753,knowledge:团购,关联
任务编号：468755,knowledge:团购,关联
任务编号：468756,knowledge:手机应用,关联
任务编号：468756,knowledge:app设计,关联
任务编号：468757,knowledge:企业网站,关联
任务编号：468757,knowledge:网站设计,关联
任务编号：468758,knowledge:app开发,关联
任务编号：468766,knowledge:教育APP,关联
任务编号：468766,knowledge:开发,关联
任务编号：468767,knowledge:教育APP,关联
任务编号：468767,knowledge:APP开发,关联
任务编号：468768,knowledge:微信公众号,关联
任务编号：468768,knowledge:开发,关联
任务编号：468771,knowledge:直销APP,关联
任务编号：468771,knowledge:系统开发,关联
任务编号：468771,knowledge:网站开发,关联
任务编号：468772,knowledge:程序功能,关联
任务编号：468772,knowledge:开发,关联
任务编号：468772,knowledge:一期,关联
任务编号：468773,knowledge:程序功能,关联
任务编号：468773,knowledge:开发,关联
任务编号：468773,knowledge:二期,关联
任务编号：468774,knowledge:直销APP,关联
任务编号：468774,knowledge:网站系统,关联
任务编号：468774,knowledge:二期开发,关联
任务编号：468775,knowledge:电商APP,关联
任务编号：468775,knowledge:开发,关联
任务编号：468775,knowledge:一期,关联
任务编号：468777,knowledge:企业LOGO,关联
任务编号：468777,knowledge:VI设计,关联
任务编号：468779,knowledge:办公室系统,关联
任务编号：468779,knowledge:系统开发,关联
任务编号：468780,knowledge:办公室系统,关联
任务编号：468780,knowledge:系统开发,关联
任务编号：468780,knowledge:二期,关联
任务编号：468787,knowledge:餐饮vi,关联
任务编号：468787,knowledge:海报设计,关联
任务编号：468787,knowledge:宣传,关联
任务编号：468789,knowledge:手表外观,关联
任务编号：468789,knowledge:设计,关联
任务编号：468798,knowledge:机械标志,关联
任务编号：468798,knowledge:设计,关联
