Designer_ID,Year,Volume,Entropy,Gini
001创新设计中心,2016,1.0,10.352538352895499,0.5204917358255945
0597文案设计工作室,2016,1.0,7.408260261229089,0.057158302180131564
1010网络科技,2016,1.0000000000000002,6.642813614546153,0.1491525247728834
10号创意设计,2016,1.0,6.595562282904644,0.11199504478643833
1987设计工作室,2016,1.0,10.352538352895499,0.5204917358255945
1L工作室,2016,1.0,8.856774610042578,0.3064112841129089
208创意星空间  视觉设计工作室,2016,1.0,10.352538352895499,0.5204917358255945
21号工坊,2016,1.0000000000000002,8.530697442989494,0.2476667762351962
25K金软,2016,1.0,9.405323758739867,0.1256282640481411
27设计,2016,1.0,10.352538352895499,0.5204917358255945
360度广告品牌设计,2016,1.0,10.352538352895499,0.5204917358255945
5 哥 视 觉,2016,3.0,10.352538352895499,0.5204939673423794
51DEV,2016,2.9999999999999996,10.023170741127919,0.2001261408711669
59软件,2016,2.0,8.725662903656543,0.15939793801579197
666文化工作室,2016,2.0,6.00870236582879,0.09019621760252056
6899logo的商铺,2016,1.0,10.352538352895499,0.5204917358255945
6T传媒,2016,7.0,10.526827028251203,0.6960631252537315
7点视觉设计,2016,11.0,10.352538352895499,0.5204947788077728
93视觉,2016,2.0,10.352538352895499,0.5204934094613893
@走心设计,2016,4.0,10.352538352895499,0.5204942462833229
A PLUS工作室,2016,1.0,8.590662587151611,0.10570236707739088
AA高端品牌设计,2016,5.0,8.861751120526284,0.4863179800581361
AIA设计事务所,2016,1.0000000000000002,8.40405312151532,0.12809111813563204
AIMEE艾米创意设计,2016,1.0,10.352538352895499,0.5204917358255945
AIVE DESIGN,2016,4.0,10.099950696903006,0.7204960976355151
APP-网站-微信开发。完善的后期服务,2016,1.0,8.725662903656543,0.15939789888361744
APP开发公司_APP开发_专业APP公司-广州乐开互联,2016,1.0,9.405323758739867,0.1256282640481411
ART美品牌设计,2016,1.0,10.352538352895499,0.5204917358255945
AVITn,2016,0.9999999999999999,7.706408644838383,0.10805133771817312
AlbertHawking,2016,1.0000000000000002,8.530697442989494,0.2476667762351962
ArcGIS制图与分析,2016,2.0,4.797579003389629,0.11059907662672808
Ashojun,2016,1.0000000000000002,5.8458669889329435,0.08612673807878671
Ayspot App,2016,3.0,8.652570869301112,0.23094382383926343
A新萝卜-最实惠,2016,8.0,10.80647346348246,0.5561344726452668
A果妹1,2016,0.9999999999999998,7.520841026908406,0.18838927904841524
B&G knowledge.(比格知识工作室),2016,19.0,9.363158728542896,0.7113208000287966
B.A.O设计,2016,1.0,10.352538352895499,0.5204917358255945
B399602,2016,1.0,6.619573141196771,0.1594954357808959
B399603,2016,0.9999999999999999,5.523561956057012,-2.6548810237182392e-17
B399615,2016,1.0000000000000002,5.8458669889329435,0.08612673807878671
B399652,2016,1.0,9.405323758739867,0.1256282640481411
B399688,2016,0.9999999999999998,5.247927513443587,1.1686557709859828e-17
B399700,2016,1.0000000000000002,9.456092423958227,0.21084061920276329
B399703,2016,1.0,4.548394345536403,0.14399999640000005
B399714,2016,1.0,7.133323658965531,0.020446815940651158
B399721,2016,1.0,6.275175327762432,0.035813519862920876
B399723,2016,1.0000000000000002,9.456092423958227,0.21084061920276329
B399750,2016,0.9999999999999999,7.706408644838383,0.10805133771817312
B399767,2016,1.0,10.352538352895499,0.5204917358255945
B399771,2016,0.9999999999999998,3.7004397181410917,8.5401770014789e-18
B399787,2016,1.0,3.0,0.0
B399815,2016,0.9999999999999998,4.277613436819116,0.08181818018181822
B399836,2016,1.0,4.08746284125034,-1.306144712648665e-17
B399845,2016,1.0000000000000002,9.456092423958227,0.21084061920276329
B399852,2016,1.0,8.590662587151611,0.10570236707739088
B399853,2016,1.0,8.425027492702645,0.07285894614897573
B399861,2016,1.0,10.352538352895499,0.5204917358255945
B399863,2016,1.0,10.352538352895499,0.5204917358255945
B399867,2016,0.9999999999999999,8.315624316853377,0.26090034815151614
B399890,2016,1.0,10.352538352895499,0.5204917358255945
B399893,2016,1.0,9.348544556727205,0.25344807643159495
B399894,2016,0.9999999999999999,8.315624316853377,0.26090034815151614
B399896,2016,0.9999999999999999,8.109065253151796,0.24322298728998673
B399897,2016,0.9999999999999999,8.109065253151796,0.24322298728998673
B399913,2016,0.9999999999999998,4.277613436819116,0.08181818018181822
B399914,2016,0.9999999999999999,8.315624316853377,0.26090034815151614
B399915,2016,1.0,8.725662903656543,0.15939789888361744
B399938,2016,0.9999999999999998,3.7004397181410917,8.5401770014789e-18
B399942,2016,0.9999999999999999,7.706408644838383,0.10805133771817312
B399955,2016,0.9999999999999999,7.706408644838383,0.10805133771817312
B399959,2016,1.0,8.425027492702645,0.07285894614897573
B399974,2016,1.0,8.590662587151611,0.10570236707739088
B399979,2016,1.0,4.548394345536403,0.14399999640000005
B399983,2016,1.0000000000000002,9.456092423958227,0.21084061920276329
B399993,2016,1.0000000000000002,9.456092423958227,0.21084061920276329
