Source,Target,Type,EdgeType
B401875,小程序开发,完成,设计师-能力
A401876,APP开发,发布,需求方-能力
B401876,APP开发,完成,设计师-能力
A401877,小程序开发,发布,需求方-能力
B401877,小程序开发,完成,设计师-能力
A401880,宣传册设计,发布,需求方-能力
B401880,宣传册设计,完成,设计师-能力
A401882,小程序开发,发布,需求方-能力
B401882,小程序开发,完成,设计师-能力
A401885,宣传册设计,发布,需求方-能力
B401885,宣传册设计,完成,设计师-能力
A401903,办公空间,发布,需求方-能力
B401903,办公空间,完成,设计师-能力
A401905,小程序开发,发布,需求方-能力
B401905,小程序开发,完成,设计师-能力
A401912,专业代笔,发布,需求方-能力
B401912,专业代笔,完成,设计师-能力
A401927,其他软件开发,发布,需求方-能力
B401927,其他软件开发,完成,设计师-能力
A401935,广告设计,发布,需求方-能力
B401935,广告设计,完成,设计师-能力
A401937,微信开发,发布,需求方-能力
B401937,微信开发,完成,设计师-能力
A401939,小程序开发,发布,需求方-能力
B401939,小程序开发,完成,设计师-能力
A401943,LOGO设计,发布,需求方-能力
B401943,LOGO设计,完成,设计师-能力
A401946,店铺装修,发布,需求方-能力
B401946,店铺装修,完成,设计师-能力
A401957,企业官网,发布,需求方-能力
B401957,企业官网,完成,设计师-能力
A401984,小程序开发,发布,需求方-能力
B401984,小程序开发,完成,设计师-能力
A401987,小程序开发,发布,需求方-能力
B401987,小程序开发,完成,设计师-能力
A401988,项目策划,发布,需求方-能力
B401988,项目策划,完成,设计师-能力
A401990,企业官网,发布,需求方-能力
B401990,企业官网,完成,设计师-能力
A401997,宣传策划,发布,需求方-能力
B401997,宣传策划,完成,设计师-能力
A402014,小程序开发,发布,需求方-能力
B402014,小程序开发,完成,设计师-能力
A402033,图片处理,发布,需求方-能力
B402033,图片处理,完成,设计师-能力
A402034,VI设计,发布,需求方-能力
B402034,VI设计,完成,设计师-能力
A402038,企业官网,发布,需求方-能力
B402038,企业官网,完成,设计师-能力
A402039,企业官网,发布,需求方-能力
B402039,企业官网,完成,设计师-能力
A402040,企业官网,发布,需求方-能力
B402040,企业官网,完成,设计师-能力
A402044,小程序开发,发布,需求方-能力
B402044,小程序开发,完成,设计师-能力
A402077,LOGO设计,发布,需求方-能力
B402077,LOGO设计,完成,设计师-能力
A402100,手游开发,发布,需求方-能力
B402100,手游开发,完成,设计师-能力
A402127,电商网站,发布,需求方-能力
B402127,电商网站,完成,设计师-能力
A402128,微信开发,发布,需求方-能力
B402128,微信开发,完成,设计师-能力
A402129,微信开发,发布,需求方-能力
B402129,微信开发,完成,设计师-能力
A402130,微信开发,发布,需求方-能力
B402130,微信开发,完成,设计师-能力
A402131,企业官网,发布,需求方-能力
B402131,企业官网,完成,设计师-能力
A402132,小程序开发,发布,需求方-能力
B402132,小程序开发,完成,设计师-能力
A402133,APP开发,发布,需求方-能力
B402133,APP开发,完成,设计师-能力
A402134,APP开发,发布,需求方-能力
B402134,APP开发,完成,设计师-能力
A402155,企业官网,发布,需求方-能力
B402155,企业官网,完成,设计师-能力
A402156,企业官网,发布,需求方-能力
B402156,企业官网,完成,设计师-能力
A402157,企业官网,发布,需求方-能力
B402157,企业官网,完成,设计师-能力
A402163,广告设计,发布,需求方-能力
B402163,广告设计,完成,设计师-能力
A402165,贺卡设计,发布,需求方-能力
B402165,贺卡设计,完成,设计师-能力
A402166,其他软件开发,发布,需求方-能力
B402166,其他软件开发,完成,设计师-能力
A402181,LOGO设计,发布,需求方-能力
B402181,LOGO设计,完成,设计师-能力
A402183,单身公寓设计,发布,需求方-能力
B402183,单身公寓设计,完成,设计师-能力
A402186,APP开发,发布,需求方-能力
B402186,APP开发,完成,设计师-能力
A402188,APP开发,发布,需求方-能力
B402188,APP开发,完成,设计师-能力
A402189,APP开发,发布,需求方-能力
B402189,APP开发,完成,设计师-能力
A402195,企业官网,发布,需求方-能力
B402195,企业官网,完成,设计师-能力
A402196,小程序开发,发布,需求方-能力
B402196,小程序开发,完成,设计师-能力
A402208,企业官网,发布,需求方-能力
B402208,企业官网,完成,设计师-能力
A402215,企业官网,发布,需求方-能力
B402215,企业官网,完成,设计师-能力
A402219,VI设计,发布,需求方-能力
B402219,VI设计,完成,设计师-能力
A402221,企业官网,发布,需求方-能力
B402221,企业官网,完成,设计师-能力
A402222,VI设计,发布,需求方-能力
B402222,VI设计,完成,设计师-能力
A402238,小程序开发,发布,需求方-能力
B402238,小程序开发,完成,设计师-能力
A402244,小程序开发,发布,需求方-能力
B402244,小程序开发,完成,设计师-能力
A402264,小程序开发,发布,需求方-能力
B402264,小程序开发,完成,设计师-能力
A402270,宣传册设计,发布,需求方-能力
B402270,宣传册设计,完成,设计师-能力
A402272,网站优化方案,发布,需求方-能力
B402272,网站优化方案,完成,设计师-能力
A402273,APP开发,发布,需求方-能力
B402273,APP开发,完成,设计师-能力
A402274,企业官网,发布,需求方-能力
B402274,企业官网,完成,设计师-能力
A402275,企业官网,发布,需求方-能力
B402275,企业官网,完成,设计师-能力
A402283,印刷出版,发布,需求方-能力
B402283,印刷出版,完成,设计师-能力
A402292,企业官网,发布,需求方-能力
B402292,企业官网,完成,设计师-能力
A402293,企业官网,发布,需求方-能力
B402293,企业官网,完成,设计师-能力
A402294,小程序开发,发布,需求方-能力
B402294,小程序开发,完成,设计师-能力
A402305,VI设计,发布,需求方-能力
B402305,VI设计,完成,设计师-能力
A402310,其他软件开发,发布,需求方-能力
B402310,其他软件开发,完成,设计师-能力
A402311,小程序开发,发布,需求方-能力
B402311,小程序开发,完成,设计师-能力
A402315,企业官网,发布,需求方-能力
B402315,企业官网,完成,设计师-能力
A402316,APP开发,发布,需求方-能力
B402316,APP开发,完成,设计师-能力
A402317,小程序开发,发布,需求方-能力
B402317,小程序开发,完成,设计师-能力
A402322,公司起名,发布,需求方-能力
B402322,公司起名,完成,设计师-能力
A402335,企业官网,发布,需求方-能力
B402335,企业官网,完成,设计师-能力
A402336,企业官网,发布,需求方-能力
B402336,企业官网,完成,设计师-能力
A402337,企业官网,发布,需求方-能力
B402337,企业官网,完成,设计师-能力
A402339,图片处理,发布,需求方-能力
B402339,图片处理,完成,设计师-能力
A402340,网站优化方案,发布,需求方-能力
B402340,网站优化方案,完成,设计师-能力
A402343,网站UI设计,发布,需求方-能力
B402343,网站UI设计,完成,设计师-能力
A402356,LOGO设计,发布,需求方-能力
B402356,LOGO设计,完成,设计师-能力
A402357,小程序开发,发布,需求方-能力
B402357,小程序开发,完成,设计师-能力
A402365,小程序开发,发布,需求方-能力
B402365,小程序开发,完成,设计师-能力
A402370,APP界面设计,发布,需求方-能力
B402370,APP界面设计,完成,设计师-能力
A402379,小程序开发,发布,需求方-能力
B402379,小程序开发,完成,设计师-能力
A402388,小程序开发,发布,需求方-能力
B402388,小程序开发,完成,设计师-能力
A402389,小程序开发,发布,需求方-能力
B402389,小程序开发,完成,设计师-能力
A402394,小程序开发,发布,需求方-能力
B402394,小程序开发,完成,设计师-能力
A402406,APP开发,发布,需求方-能力
B402406,APP开发,完成,设计师-能力
A402412,宣传册设计,发布,需求方-能力
B402412,宣传册设计,完成,设计师-能力
A402421,LOGO设计,发布,需求方-能力
B402421,LOGO设计,完成,设计师-能力
A402425,APP开发,发布,需求方-能力
B402425,APP开发,完成,设计师-能力
A402427,APP开发,发布,需求方-能力
B402427,APP开发,完成,设计师-能力
A402429,APP开发,发布,需求方-能力
B402429,APP开发,完成,设计师-能力
A402430,APP开发,发布,需求方-能力
B402430,APP开发,完成,设计师-能力
A402436,其他软件开发,发布,需求方-能力
B402436,其他软件开发,完成,设计师-能力
A402444,品牌起名,发布,需求方-能力
B402444,品牌起名,完成,设计师-能力
A402452,LOGO设计,发布,需求方-能力
B402452,LOGO设计,完成,设计师-能力
A402463,小程序开发,发布,需求方-能力
B402463,小程序开发,完成,设计师-能力
A402465,小程序开发,发布,需求方-能力
B402465,小程序开发,完成,设计师-能力
A402467,小程序开发,发布,需求方-能力
B402467,小程序开发,完成,设计师-能力
A402486,小程序开发,发布,需求方-能力
B402486,小程序开发,完成,设计师-能力
A402490,小程序开发,发布,需求方-能力
B402490,小程序开发,完成,设计师-能力
A402493,网站UI设计,发布,需求方-能力
B402493,网站UI设计,完成,设计师-能力
A402498,其他家装服务,发布,需求方-能力
B402498,其他家装服务,完成,设计师-能力
A402504,企业官网,发布,需求方-能力
B402504,企业官网,完成,设计师-能力
A402513,小程序开发,发布,需求方-能力
B402513,小程序开发,完成,设计师-能力
A402516,企业官网,发布,需求方-能力
B402516,企业官网,完成,设计师-能力
A402519,企业官网,发布,需求方-能力
B402519,企业官网,完成,设计师-能力
A402525,其他软件开发,发布,需求方-能力
B402525,其他软件开发,完成,设计师-能力
A402557,小程序开发,发布,需求方-能力
B402557,小程序开发,完成,设计师-能力
A402565,APP开发,发布,需求方-能力
B402565,APP开发,完成,设计师-能力
A402566,营销型网站,发布,需求方-能力
B402566,营销型网站,完成,设计师-能力
A402567,APP开发,发布,需求方-能力
B402567,APP开发,完成,设计师-能力
A402569,APP开发,发布,需求方-能力
B402569,APP开发,完成,设计师-能力
A402576,其他软件开发,发布,需求方-能力
B402576,其他软件开发,完成,设计师-能力
A402583,宣传册设计,发布,需求方-能力
B402583,宣传册设计,完成,设计师-能力
A402584,APP开发,发布,需求方-能力
B402584,APP开发,完成,设计师-能力
A402603,APP开发,发布,需求方-能力
B402603,APP开发,完成,设计师-能力
A402627,APP开发,发布,需求方-能力
B402627,APP开发,完成,设计师-能力
A402628,APP开发,发布,需求方-能力
B402628,APP开发,完成,设计师-能力
A402657,其他软件开发,发布,需求方-能力
B402657,其他软件开发,完成,设计师-能力
A402658,软件UI设计,发布,需求方-能力
B402658,软件UI设计,完成,设计师-能力
A402660,产品推广,发布,需求方-能力
B402660,产品推广,完成,设计师-能力
A402664,LOGO设计,发布,需求方-能力
B402664,LOGO设计,完成,设计师-能力
A402671,整合营销,发布,需求方-能力
B402671,整合营销,完成,设计师-能力
A402689,LOGO设计,发布,需求方-能力
B402689,LOGO设计,完成,设计师-能力
A402694,插画设计,发布,需求方-能力
B402694,插画设计,完成,设计师-能力
A402696,手游开发,发布,需求方-能力
B402696,手游开发,完成,设计师-能力
A402705,宣传策划,发布,需求方-能力
B402705,宣传策划,完成,设计师-能力
A402722,企业官网,发布,需求方-能力
B402722,企业官网,完成,设计师-能力
A402737,APP开发,发布,需求方-能力
B402737,APP开发,完成,设计师-能力
A402738,APP开发,发布,需求方-能力
B402738,APP开发,完成,设计师-能力
A402739,APP开发,发布,需求方-能力
B402739,APP开发,完成,设计师-能力
A402751,网站优化方案,发布,需求方-能力
B402751,网站优化方案,完成,设计师-能力
A402759,企业官网,发布,需求方-能力
B402759,企业官网,完成,设计师-能力
A402764,VI设计,发布,需求方-能力
B402764,VI设计,完成,设计师-能力
A402766,APP开发,发布,需求方-能力
B402766,APP开发,完成,设计师-能力
A402767,APP开发,发布,需求方-能力
B402767,APP开发,完成,设计师-能力
A402768,APP开发,发布,需求方-能力
B402768,APP开发,完成,设计师-能力
A402776,其他软件开发,发布,需求方-能力
B402776,其他软件开发,完成,设计师-能力
A402778,创意短视频,发布,需求方-能力
B402778,创意短视频,完成,设计师-能力
A402782,企业官网,发布,需求方-能力
B402782,企业官网,完成,设计师-能力
A402784,企业官网,发布,需求方-能力
B402784,企业官网,完成,设计师-能力
A402785,企业官网,发布,需求方-能力
B402785,企业官网,完成,设计师-能力
A402787,宣传册设计,发布,需求方-能力
B402787,宣传册设计,完成,设计师-能力
A402793,安全服务,发布,需求方-能力
B402793,安全服务,完成,设计师-能力
A402798,企业官网,发布,需求方-能力
B402798,企业官网,完成,设计师-能力
A402799,其他软件开发,发布,需求方-能力
B402799,其他软件开发,完成,设计师-能力
A402800,企业官网,发布,需求方-能力
B402800,企业官网,完成,设计师-能力
A402819,VI设计,发布,需求方-能力
B402819,VI设计,完成,设计师-能力
A402832,微信开发,发布,需求方-能力
B402832,微信开发,完成,设计师-能力
A402837,小程序开发,发布,需求方-能力
B402837,小程序开发,完成,设计师-能力
A402852,包装设计,发布,需求方-能力
B402852,包装设计,完成,设计师-能力
A402853,手游开发,发布,需求方-能力
B402853,手游开发,完成,设计师-能力
A402854,手游开发,发布,需求方-能力
B402854,手游开发,完成,设计师-能力
A402856,其他软件开发,发布,需求方-能力
B402856,其他软件开发,完成,设计师-能力
A402858,其他软件开发,发布,需求方-能力
B402858,其他软件开发,完成,设计师-能力
A402860,微信开发,发布,需求方-能力
B402860,微信开发,完成,设计师-能力
A402864,其他软件开发,发布,需求方-能力
B402864,其他软件开发,完成,设计师-能力
A402886,网站优化方案,发布,需求方-能力
B402886,网站优化方案,完成,设计师-能力
A402899,LOGO设计,发布,需求方-能力
B402899,LOGO设计,完成,设计师-能力
A402919,海报设计,发布,需求方-能力
B402919,海报设计,完成,设计师-能力
A402928,企业官网,发布,需求方-能力
B402928,企业官网,完成,设计师-能力
A402940,小程序开发,发布,需求方-能力
B402940,小程序开发,完成,设计师-能力
A402941,小程序开发,发布,需求方-能力
B402941,小程序开发,完成,设计师-能力
A402942,小程序开发,发布,需求方-能力
B402942,小程序开发,完成,设计师-能力
A402946,小程序开发,发布,需求方-能力
B402946,小程序开发,完成,设计师-能力
A402948,安全服务,发布,需求方-能力
B402948,安全服务,完成,设计师-能力
A402950,安全服务,发布,需求方-能力
B402950,安全服务,完成,设计师-能力
A402951,安全服务,发布,需求方-能力
B402951,安全服务,完成,设计师-能力
A402952,APP开发,发布,需求方-能力
B402952,APP开发,完成,设计师-能力
A402954,3D建模,发布,需求方-能力
B402954,3D建模,完成,设计师-能力
A402957,安全服务,发布,需求方-能力
B402957,安全服务,完成,设计师-能力
A402960,招商加盟,发布,需求方-能力
B402960,招商加盟,完成,设计师-能力
A402962,微博营销,发布,需求方-能力
B402962,微博营销,完成,设计师-能力
A402966,企业官网,发布,需求方-能力
B402966,企业官网,完成,设计师-能力
A402993,印刷出版,发布,需求方-能力
B402993,印刷出版,完成,设计师-能力
A402997,网站UI设计,发布,需求方-能力
B402997,网站UI设计,完成,设计师-能力
A402998,FLASH制作,发布,需求方-能力
B402998,FLASH制作,完成,设计师-能力
A403032,产品外观设计,发布,需求方-能力
B403032,产品外观设计,完成,设计师-能力
A403042,影音播放,发布,需求方-能力
B403042,影音播放,完成,设计师-能力
A403043,其他软件开发,发布,需求方-能力
B403043,其他软件开发,完成,设计师-能力
A403055,微信开发,发布,需求方-能力
B403055,微信开发,完成,设计师-能力
A403059,APP开发,发布,需求方-能力
B403059,APP开发,完成,设计师-能力
A403060,APP开发,发布,需求方-能力
B403060,APP开发,完成,设计师-能力
A403064,小程序开发,发布,需求方-能力
B403064,小程序开发,完成,设计师-能力
A403070,APP开发,发布,需求方-能力
B403070,APP开发,完成,设计师-能力
A403077,APP开发,发布,需求方-能力
B403077,APP开发,完成,设计师-能力
A403079,企业官网,发布,需求方-能力
B403079,企业官网,完成,设计师-能力
A403082,企业官网,发布,需求方-能力
B403082,企业官网,完成,设计师-能力
A403083,庭院设计,发布,需求方-能力
B403083,庭院设计,完成,设计师-能力
A403089,其他软件开发,发布,需求方-能力
B403089,其他软件开发,完成,设计师-能力
A403090,单身公寓设计,发布,需求方-能力
B403090,单身公寓设计,完成,设计师-能力
A403092,插画设计,发布,需求方-能力
B403092,插画设计,完成,设计师-能力
A403094,APP开发,发布,需求方-能力
B403094,APP开发,完成,设计师-能力
A403096,关键词优化,发布,需求方-能力
B403096,关键词优化,完成,设计师-能力
A403104,手游开发,发布,需求方-能力
B403104,手游开发,完成,设计师-能力
A403106,手游开发,发布,需求方-能力
B403106,手游开发,完成,设计师-能力
A403107,手游开发,发布,需求方-能力
B403107,手游开发,完成,设计师-能力
A403108,小程序开发,发布,需求方-能力
B403108,小程序开发,完成,设计师-能力
A403109,小程序开发,发布,需求方-能力
B403109,小程序开发,完成,设计师-能力
A403115,小程序开发,发布,需求方-能力
B403115,小程序开发,完成,设计师-能力
A403125,电商网站,发布,需求方-能力
B403125,电商网站,完成,设计师-能力
A403138,产品推广,发布,需求方-能力
B403138,产品推广,完成,设计师-能力
A403139,微信推广,发布,需求方-能力
B403139,微信推广,完成,设计师-能力
A403140,后端开发,发布,需求方-能力
B403140,后端开发,完成,设计师-能力
A403143,微信开发,发布,需求方-能力
B403143,微信开发,完成,设计师-能力
A403144,微信开发,发布,需求方-能力
B403144,微信开发,完成,设计师-能力
A403145,微信开发,发布,需求方-能力
B403145,微信开发,完成,设计师-能力
A403156,插画设计,发布,需求方-能力
B403156,插画设计,完成,设计师-能力
A403159,小程序开发,发布,需求方-能力
B403159,小程序开发,完成,设计师-能力
A403167,OA系统,发布,需求方-能力
B403167,OA系统,完成,设计师-能力
A403232,电商网站,发布,需求方-能力
B403232,电商网站,完成,设计师-能力
A403233,电商网站,发布,需求方-能力
B403233,电商网站,完成,设计师-能力
A403234,电商网站,发布,需求方-能力
B403234,电商网站,完成,设计师-能力
A403236,企业官网,发布,需求方-能力
B403236,企业官网,完成,设计师-能力
A403237,APP开发,发布,需求方-能力
B403237,APP开发,完成,设计师-能力
A403241,APP开发,发布,需求方-能力
B403241,APP开发,完成,设计师-能力
A403242,APP开发,发布,需求方-能力
B403242,APP开发,完成,设计师-能力
A403256,品牌故事,发布,需求方-能力
B403256,品牌故事,完成,设计师-能力
A403259,其他家装服务,发布,需求方-能力
B403259,其他家装服务,完成,设计师-能力
A403275,LOGO设计,发布,需求方-能力
B403275,LOGO设计,完成,设计师-能力
A403285,小程序开发,发布,需求方-能力
B403285,小程序开发,完成,设计师-能力
A403287,企业官网,发布,需求方-能力
B403287,企业官网,完成,设计师-能力
A403288,企业官网,发布,需求方-能力
B403288,企业官网,完成,设计师-能力
A403289,企业官网,发布,需求方-能力
B403289,企业官网,完成,设计师-能力
A403290,礼品设计,发布,需求方-能力
B403290,礼品设计,完成,设计师-能力
A403299,问卷调查,发布,需求方-能力
B403299,问卷调查,完成,设计师-能力
A403310,APP开发,发布,需求方-能力
B403310,APP开发,完成,设计师-能力
A403312,APP开发,发布,需求方-能力
B403312,APP开发,完成,设计师-能力
A403313,APP开发,发布,需求方-能力
B403313,APP开发,完成,设计师-能力
A403314,APP开发,发布,需求方-能力
B403314,APP开发,完成,设计师-能力
A403315,APP开发,发布,需求方-能力
B403315,APP开发,完成,设计师-能力
A403316,APP开发,发布,需求方-能力
B403316,APP开发,完成,设计师-能力
A403319,其他软件开发,发布,需求方-能力
B403319,其他软件开发,完成,设计师-能力
A403320,其他软件开发,发布,需求方-能力
B403320,其他软件开发,完成,设计师-能力
A403321,其他软件开发,发布,需求方-能力
B403321,其他软件开发,完成,设计师-能力
A403326,其他家装服务,发布,需求方-能力
B403326,其他家装服务,完成,设计师-能力
A403330,店铺厂房,发布,需求方-能力
B403330,店铺厂房,完成,设计师-能力
A403333,小程序开发,发布,需求方-能力
B403333,小程序开发,完成,设计师-能力
A403337,网站UI设计,发布,需求方-能力
B403337,网站UI设计,完成,设计师-能力
A403349,微信开发,发布,需求方-能力
B403349,微信开发,完成,设计师-能力
A403350,微信开发,发布,需求方-能力
B403350,微信开发,完成,设计师-能力
A403352,VI设计,发布,需求方-能力
B403352,VI设计,完成,设计师-能力
A403368,其他软件开发,发布,需求方-能力
B403368,其他软件开发,完成,设计师-能力
A403373,企业官网,发布,需求方-能力
B403373,企业官网,完成,设计师-能力
A403374,企业官网,发布,需求方-能力
B403374,企业官网,完成,设计师-能力
A403375,企业官网,发布,需求方-能力
B403375,企业官网,完成,设计师-能力
A403376,企业官网,发布,需求方-能力
B403376,企业官网,完成,设计师-能力
A403380,企业官网,发布,需求方-能力
B403380,企业官网,完成,设计师-能力
A403381,企业官网,发布,需求方-能力
B403381,企业官网,完成,设计师-能力
A403387,VI设计,发布,需求方-能力
B403387,VI设计,完成,设计师-能力
A403395,其他软件开发,发布,需求方-能力
B403395,其他软件开发,完成,设计师-能力
A403402,宣传册设计,发布,需求方-能力
B403402,宣传册设计,完成,设计师-能力
A403403,服装设计,发布,需求方-能力
B403403,服装设计,完成,设计师-能力
A403408,小程序开发,发布,需求方-能力
B403408,小程序开发,完成,设计师-能力
A403414,APP开发,发布,需求方-能力
B403414,APP开发,完成,设计师-能力
A403415,APP开发,发布,需求方-能力
B403415,APP开发,完成,设计师-能力
A403419,安全服务,发布,需求方-能力
B403419,安全服务,完成,设计师-能力
A403421,背景墙设计,发布,需求方-能力
B403421,背景墙设计,完成,设计师-能力
A403424,企业宣传片,发布,需求方-能力
B403424,企业宣传片,完成,设计师-能力
A403439,微信开发,发布,需求方-能力
B403439,微信开发,完成,设计师-能力
A403440,APP开发,发布,需求方-能力
B403440,APP开发,完成,设计师-能力
A403441,手游开发,发布,需求方-能力
B403441,手游开发,完成,设计师-能力
A403442,APP开发,发布,需求方-能力
B403442,APP开发,完成,设计师-能力
A403443,企业官网,发布,需求方-能力
B403443,企业官网,完成,设计师-能力
A403444,APP开发,发布,需求方-能力
B403444,APP开发,完成,设计师-能力
A403445,APP开发,发布,需求方-能力
B403445,APP开发,完成,设计师-能力
A403446,手游开发,发布,需求方-能力
B403446,手游开发,完成,设计师-能力
A403447,手游开发,发布,需求方-能力
B403447,手游开发,完成,设计师-能力
A403453,其他软件开发,发布,需求方-能力
B403453,其他软件开发,完成,设计师-能力
A403454,营销型网站,发布,需求方-能力
B403454,营销型网站,完成,设计师-能力
A403465,后端开发,发布,需求方-能力
B403465,后端开发,完成,设计师-能力
A403466,小程序开发,发布,需求方-能力
B403466,小程序开发,完成,设计师-能力
A403476,包装设计,发布,需求方-能力
B403476,包装设计,完成,设计师-能力
A403487,招牌设计,发布,需求方-能力
B403487,招牌设计,完成,设计师-能力
A403493,软装设计,发布,需求方-能力
B403493,软装设计,完成,设计师-能力
A403497,效果图设计,发布,需求方-能力
B403497,效果图设计,完成,设计师-能力
A403505,其他软件开发,发布,需求方-能力
B403505,其他软件开发,完成,设计师-能力
A403512,电商网站,发布,需求方-能力
B403512,电商网站,完成,设计师-能力
A403515,电商网站,发布,需求方-能力
B403515,电商网站,完成,设计师-能力
A403517,网站UI设计,发布,需求方-能力
B403517,网站UI设计,完成,设计师-能力
A403519,电商网站,发布,需求方-能力
B403519,电商网站,完成,设计师-能力
A403521,企业官网,发布,需求方-能力
B403521,企业官网,完成,设计师-能力
A403522,电商网站,发布,需求方-能力
B403522,电商网站,完成,设计师-能力
A403523,电商网站,发布,需求方-能力
B403523,电商网站,完成,设计师-能力
A403538,会员卡设计,发布,需求方-能力
B403538,会员卡设计,完成,设计师-能力
A403548,安全服务,发布,需求方-能力
B403548,安全服务,完成,设计师-能力
A403553,日用百货,发布,需求方-能力
B403553,日用百货,完成,设计师-能力
A403556,印刷出版,发布,需求方-能力
B403556,印刷出版,完成,设计师-能力
A403557,软件UI设计,发布,需求方-能力
B403557,软件UI设计,完成,设计师-能力
A403561,软件UI设计,发布,需求方-能力
B403561,软件UI设计,完成,设计师-能力
A403565,企业官网,发布,需求方-能力
B403565,企业官网,完成,设计师-能力
A403579,APP开发,发布,需求方-能力
B403579,APP开发,完成,设计师-能力
A403584,APP开发,发布,需求方-能力
B403584,APP开发,完成,设计师-能力
A403602,营销型网站,发布,需求方-能力
B403602,营销型网站,完成,设计师-能力
A403610,微信推广,发布,需求方-能力
B403610,微信推广,完成,设计师-能力
A403612,微信开发,发布,需求方-能力
B403612,微信开发,完成,设计师-能力
A403615,企业官网,发布,需求方-能力
B403615,企业官网,完成,设计师-能力
A403616,企业官网,发布,需求方-能力
B403616,企业官网,完成,设计师-能力
A403617,企业官网,发布,需求方-能力
B403617,企业官网,完成,设计师-能力
A403618,其他软件开发,发布,需求方-能力
B403618,其他软件开发,完成,设计师-能力
A403619,其他软件开发,发布,需求方-能力
B403619,其他软件开发,完成,设计师-能力
A403620,其他软件开发,发布,需求方-能力
B403620,其他软件开发,完成,设计师-能力
A403621,微信开发,发布,需求方-能力
B403621,微信开发,完成,设计师-能力
A403623,小程序开发,发布,需求方-能力
B403623,小程序开发,完成,设计师-能力
A403624,微信开发,发布,需求方-能力
B403624,微信开发,完成,设计师-能力
A403626,营销型网站,发布,需求方-能力
B403626,营销型网站,完成,设计师-能力
A403628,营销型网站,发布,需求方-能力
B403628,营销型网站,完成,设计师-能力
A403629,营销型网站,发布,需求方-能力
B403629,营销型网站,完成,设计师-能力
A403630,营销型网站,发布,需求方-能力
B403630,营销型网站,完成,设计师-能力
A403631,营销型网站,发布,需求方-能力
B403631,营销型网站,完成,设计师-能力
A403632,APP开发,发布,需求方-能力
B403632,APP开发,完成,设计师-能力
A403635,LOGO设计,发布,需求方-能力
B403635,LOGO设计,完成,设计师-能力
A403640,其他工业设计,发布,需求方-能力
B403640,其他工业设计,完成,设计师-能力
A403645,微博营销,发布,需求方-能力
B403645,微博营销,完成,设计师-能力
A403647,品牌起名,发布,需求方-能力
B403647,品牌起名,完成,设计师-能力
A403668,其他定制,发布,需求方-能力
B403668,其他定制,完成,设计师-能力
A403669,微信开发,发布,需求方-能力
B403669,微信开发,完成,设计师-能力
A403671,APP开发,发布,需求方-能力
B403671,APP开发,完成,设计师-能力
A403692,企业官网,发布,需求方-能力
B403692,企业官网,完成,设计师-能力
A403695,企业官网,发布,需求方-能力
B403695,企业官网,完成,设计师-能力
A403697,网站UI设计,发布,需求方-能力
B403697,网站UI设计,完成,设计师-能力
A403699,小程序开发,发布,需求方-能力
B403699,小程序开发,完成,设计师-能力
A403700,庭院设计,发布,需求方-能力
B403700,庭院设计,完成,设计师-能力
A403701,展台展厅,发布,需求方-能力
B403701,展台展厅,完成,设计师-能力
A403705,商业空间,发布,需求方-能力
B403705,商业空间,完成,设计师-能力
A403707,商业空间,发布,需求方-能力
B403707,商业空间,完成,设计师-能力
A403708,微信开发,发布,需求方-能力
B403708,微信开发,完成,设计师-能力
A403709,微信开发,发布,需求方-能力
B403709,微信开发,完成,设计师-能力
A403711,关键词优化,发布,需求方-能力
B403711,关键词优化,完成,设计师-能力
A403718,数据库设计,发布,需求方-能力
B403718,数据库设计,完成,设计师-能力
A403730,其他软件开发,发布,需求方-能力
B403730,其他软件开发,完成,设计师-能力
A403731,其他软件开发,发布,需求方-能力
B403731,其他软件开发,完成,设计师-能力
A403732,其他软件开发,发布,需求方-能力
B403732,其他软件开发,完成,设计师-能力
A403736,企业官网,发布,需求方-能力
B403736,企业官网,完成,设计师-能力
A403743,标签设计,发布,需求方-能力
B403743,标签设计,完成,设计师-能力
A403747,小程序开发,发布,需求方-能力
B403747,小程序开发,完成,设计师-能力
A403754,APP开发,发布,需求方-能力
B403754,APP开发,完成,设计师-能力
A403759,宣传册设计,发布,需求方-能力
B403759,宣传册设计,完成,设计师-能力
A403762,APP开发,发布,需求方-能力
B403762,APP开发,完成,设计师-能力
A403778,企业官网,发布,需求方-能力
B403778,企业官网,完成,设计师-能力
A403783,企业官网,发布,需求方-能力
B403783,企业官网,完成,设计师-能力
A403784,小程序开发,发布,需求方-能力
B403784,小程序开发,完成,设计师-能力
A403785,APP开发,发布,需求方-能力
B403785,APP开发,完成,设计师-能力
A403790,其他设计,发布,需求方-能力
B403790,其他设计,完成,设计师-能力
A403808,电商网站,发布,需求方-能力
B403808,电商网站,完成,设计师-能力
A403811,微信开发,发布,需求方-能力
B403811,微信开发,完成,设计师-能力
A403812,网站UI设计,发布,需求方-能力
B403812,网站UI设计,完成,设计师-能力
A403817,店铺厂房,发布,需求方-能力
B403817,店铺厂房,完成,设计师-能力
A403846,企业官网,发布,需求方-能力
B403846,企业官网,完成,设计师-能力
A403848,小程序开发,发布,需求方-能力
B403848,小程序开发,完成,设计师-能力
A403849,小程序开发,发布,需求方-能力
B403849,小程序开发,完成,设计师-能力
A403850,小程序开发,发布,需求方-能力
B403850,小程序开发,完成,设计师-能力
