Source,Target,Type,EdgeType
小程序开发,任务编号：847015,属于,能力-订单
企业官网,任务编号：846965,属于,能力-订单
H5开发,任务编号：847202,属于,能力-订单
网站UI设计,任务编号：847402,属于,能力-订单
小程序开发,任务编号：847119,属于,能力-订单
APP开发,任务编号：847452,属于,能力-订单
企业官网,任务编号：847437,属于,能力-订单
企业官网,任务编号：847635,属于,能力-订单
企业官网,任务编号：847693,属于,能力-订单
网站UI设计,任务编号：847706,属于,能力-订单
企业官网,任务编号：847853,属于,能力-订单
APP开发,任务编号：847863,属于,能力-订单
其他软件开发,任务编号：848276,属于,能力-订单
网站二次开发,任务编号：848250,属于,能力-订单
其他软件开发,任务编号：848338,属于,能力-订单
其他软件开发,任务编号：848629,属于,能力-订单
APP开发,任务编号：848939,属于,能力-订单
APP开发,任务编号：848911,属于,能力-订单
小程序开发,任务编号：849285,属于,能力-订单
软件UI设计,任务编号：849688,属于,能力-订单
小程序开发,任务编号：849704,属于,能力-订单
APP开发,任务编号：850146,属于,能力-订单
教育教学,任务编号：850360,属于,能力-订单
小程序开发,任务编号：850829,属于,能力-订单
小程序开发,任务编号：850868,属于,能力-订单
其他软件开发,任务编号：851264,属于,能力-订单
APP开发,任务编号：851508,属于,能力-订单
小程序开发,任务编号：851646,属于,能力-订单
网站二次开发,任务编号：851873,属于,能力-订单
网站二次开发,任务编号：852174,属于,能力-订单
其他软件开发,任务编号：852409,属于,能力-订单
其他网站,任务编号：852423,属于,能力-订单
企业官网,任务编号：852727,属于,能力-订单
金融,任务编号：852555,属于,能力-订单
其他软件开发,任务编号：853083,属于,能力-订单
其他软件开发,任务编号：852925,属于,能力-订单
PCBA,任务编号：853356,属于,能力-订单
网站二次开发,任务编号：853870,属于,能力-订单
其他软件开发,任务编号：853910,属于,能力-订单
小程序开发,任务编号：854181,属于,能力-订单
OA系统,任务编号：854228,属于,能力-订单
小程序开发,任务编号：854467,属于,能力-订单
企业官网,任务编号：854542,属于,能力-订单
小程序开发,任务编号：854614,属于,能力-订单
手机网站,任务编号：854814,属于,能力-订单
其他软件开发,任务编号：855040,属于,能力-订单
小程序开发,任务编号：856246,属于,能力-订单
企业官网,任务编号：856929,属于,能力-订单
APP开发,任务编号：857460,属于,能力-订单
其他软件开发,任务编号：857643,属于,能力-订单
小程序开发,任务编号：857652,属于,能力-订单
运维服务,任务编号：858412,属于,能力-订单
前端开发,任务编号：858770,属于,能力-订单
网站二次开发,任务编号：858802,属于,能力-订单
网站UI设计,任务编号：858967,属于,能力-订单
APP开发,任务编号：859071,属于,能力-订单
其他网站,任务编号：859405,属于,能力-订单
后端开发,任务编号：859533,属于,能力-订单
其他软件开发,任务编号：859760,属于,能力-订单
APP开发,任务编号：859780,属于,能力-订单
小程序开发,任务编号：860107,属于,能力-订单
软件UI设计,任务编号：860452,属于,能力-订单
小程序开发,任务编号：860480,属于,能力-订单
采集工具,任务编号：860766,属于,能力-订单
电商网站,任务编号：861305,属于,能力-订单
小程序开发,任务编号：861098,属于,能力-订单
电商网站,任务编号：861798,属于,能力-订单
小程序开发,任务编号：861956,属于,能力-订单
企业官网,任务编号：862037,属于,能力-订单
网站二次开发,任务编号：862299,属于,能力-订单
安监系统软件,任务编号：862750,属于,能力-订单
企业官网,任务编号：863059,属于,能力-订单
APP开发,任务编号：863406,属于,能力-订单
小程序开发,任务编号：863419,属于,能力-订单
微信开发,任务编号：863864,属于,能力-订单
电商网站,任务编号：864377,属于,能力-订单
脚本开发,任务编号：864402,属于,能力-订单
其他软件开发,任务编号：864472,属于,能力-订单
小程序开发,任务编号：864894,属于,能力-订单
网站二次开发,任务编号：864693,属于,能力-订单
APP开发,任务编号：864702,属于,能力-订单
APP开发,任务编号：865011,属于,能力-订单
软件UI设计,任务编号：865386,属于,能力-订单
企业官网,任务编号：865599,属于,能力-订单
小程序开发,任务编号：865781,属于,能力-订单
企业官网,任务编号：865877,属于,能力-订单
APP界面设计,任务编号：865922,属于,能力-订单
APP开发,任务编号：866159,属于,能力-订单
网站UI设计,任务编号：866411,属于,能力-订单
APP界面设计,任务编号：866786,属于,能力-订单
APP开发,任务编号：867064,属于,能力-订单
APP开发,任务编号：867623,属于,能力-订单
其他软件开发,任务编号：867699,属于,能力-订单
小程序开发,任务编号：867765,属于,能力-订单
脚本开发,任务编号：868047,属于,能力-订单
网站二次开发,任务编号：868431,属于,能力-订单
APP开发,任务编号：869134,属于,能力-订单
APP开发,任务编号：869750,属于,能力-订单
APP开发,任务编号：869819,属于,能力-订单
网站UI设计,任务编号：870188,属于,能力-订单
APP开发,任务编号：870259,属于,能力-订单
小程序开发,任务编号：870271,属于,能力-订单
其他软件开发,任务编号：870438,属于,能力-订单
前端开发,任务编号：870473,属于,能力-订单
网站UI设计,任务编号：871163,属于,能力-订单
其他网站,任务编号：871250,属于,能力-订单
APP开发,任务编号：871670,属于,能力-订单
其他软件开发,任务编号：873239,属于,能力-订单
其他网站,任务编号：873383,属于,能力-订单
电商网站,任务编号：873679,属于,能力-订单
小程序开发,任务编号：874762,属于,能力-订单
测试服务,任务编号：874679,属于,能力-订单
电商网站,任务编号：874604,属于,能力-订单
APP开发,任务编号：874565,属于,能力-订单
电商网站,任务编号：874888,属于,能力-订单
网站二次开发,任务编号：875069,属于,能力-订单
小程序开发,任务编号：875093,属于,能力-订单
脚本开发,任务编号：875727,属于,能力-订单
电商网站,任务编号：875797,属于,能力-订单
小程序开发,任务编号：875665,属于,能力-订单
企业官网,任务编号：875728,属于,能力-订单
安全服务,任务编号：875979,属于,能力-订单
小程序开发,任务编号：876130,属于,能力-订单
小程序开发,任务编号：876249,属于,能力-订单
小程序开发,任务编号：876406,属于,能力-订单
小程序开发,任务编号：876827,属于,能力-订单
APP开发,任务编号：877312,属于,能力-订单
小程序开发,任务编号：878961,属于,能力-订单
APP开发,任务编号：879195,属于,能力-订单
其他软件开发,任务编号：879863,属于,能力-订单
网站UI设计,任务编号：880027,属于,能力-订单
小程序开发,任务编号：880113,属于,能力-订单
企业官网,任务编号：879907,属于,能力-订单
其他软件开发,任务编号：880207,属于,能力-订单
网站UI设计,任务编号：880199,属于,能力-订单
企业官网,任务编号：880281,属于,能力-订单
小程序开发,任务编号：880335,属于,能力-订单
网站二次开发,任务编号：881112,属于,能力-订单
APP开发,任务编号：881602,属于,能力-订单
软件UI设计,任务编号：881945,属于,能力-订单
网站UI设计,任务编号：882028,属于,能力-订单
产品原型设计,任务编号：882037,属于,能力-订单
APP开发,任务编号：882060,属于,能力-订单
APP开发,任务编号：882199,属于,能力-订单
企业官网,任务编号：882302,属于,能力-订单
小程序开发,任务编号：882323,属于,能力-订单
企业官网,任务编号：882647,属于,能力-订单
小程序开发,任务编号：882681,属于,能力-订单
小程序开发,任务编号：883587,属于,能力-订单
其他工具软件,任务编号：883742,属于,能力-订单
小程序开发,任务编号：884206,属于,能力-订单
小程序开发,任务编号：884276,属于,能力-订单
企业官网,任务编号：884778,属于,能力-订单
网站二次开发,任务编号：884750,属于,能力-订单
电商,任务编号：885360,属于,能力-订单
APP开发,任务编号：885398,属于,能力-订单
APP界面设计,任务编号：885294,属于,能力-订单
小程序开发,任务编号：885675,属于,能力-订单
小程序开发,任务编号：885706,属于,能力-订单
小程序开发,任务编号：885793,属于,能力-订单
电商网站,任务编号：886257,属于,能力-订单
APP开发,任务编号：886430,属于,能力-订单
APP开发,任务编号：886530,属于,能力-订单
小程序开发,任务编号：887064,属于,能力-订单
小程序开发,任务编号：887092,属于,能力-订单
网站二次开发,任务编号：887402,属于,能力-订单
小程序开发,任务编号：887487,属于,能力-订单
微信开发,任务编号：888037,属于,能力-订单
APP开发,任务编号：888492,属于,能力-订单
小程序开发,任务编号：888351,属于,能力-订单
手机网站,任务编号：888728,属于,能力-订单
小程序开发,任务编号：888778,属于,能力-订单
APP开发,任务编号：889322,属于,能力-订单
APP开发,任务编号：889348,属于,能力-订单
小程序开发,任务编号：889526,属于,能力-订单
小程序开发,任务编号：889576,属于,能力-订单
其他网站,任务编号：890107,属于,能力-订单
APP开发,任务编号：890336,属于,能力-订单
APP开发,任务编号：890379,属于,能力-订单
网站UI设计,任务编号：891029,属于,能力-订单
其他软件开发,任务编号：891139,属于,能力-订单
前端开发,任务编号：891247,属于,能力-订单
小程序开发,任务编号：891525,属于,能力-订单
前端开发,任务编号：891708,属于,能力-订单
其他软件开发,任务编号：891919,属于,能力-订单
手游开发,任务编号：891956,属于,能力-订单
脚本开发,任务编号：892051,属于,能力-订单
APP开发,任务编号：892234,属于,能力-订单
其他行业,任务编号：892239,属于,能力-订单
微信开发,任务编号：892339,属于,能力-订单
电商网站,任务编号：892616,属于,能力-订单
小程序开发,任务编号：892732,属于,能力-订单
其他网站,任务编号：892910,属于,能力-订单
小程序开发,任务编号：893008,属于,能力-订单
其他软件开发,任务编号：893229,属于,能力-订单
微信开发,任务编号：893362,属于,能力-订单
其他网站,任务编号：893417,属于,能力-订单
APP开发,任务编号：893643,属于,能力-订单
小程序开发,任务编号：893881,属于,能力-订单
小程序开发,任务编号：893906,属于,能力-订单
其他软件开发,任务编号：894053,属于,能力-订单
APP开发,任务编号：895348,属于,能力-订单
其他网站,任务编号：895893,属于,能力-订单
企业官网,任务编号：896090,属于,能力-订单
H5开发,任务编号：896265,属于,能力-订单
小程序开发,任务编号：896367,属于,能力-订单
H5开发,任务编号：896486,属于,能力-订单
小程序开发,任务编号：896617,属于,能力-订单
APP开发,任务编号：896789,属于,能力-订单
其他网站,任务编号：896821,属于,能力-订单
企业官网,任务编号：896928,属于,能力-订单
企业官网,任务编号：896972,属于,能力-订单
网站二次开发,任务编号：897287,属于,能力-订单
电商网站,任务编号：897506,属于,能力-订单
APP开发,任务编号：897403,属于,能力-订单
企业官网,任务编号：897417,属于,能力-订单
APP开发,任务编号：897464,属于,能力-订单
企业官网,任务编号：898241,属于,能力-订单
小程序开发,任务编号：898337,属于,能力-订单
软件UI设计,任务编号：898626,属于,能力-订单
微信开发,任务编号：898780,属于,能力-订单
小程序开发,任务编号：898930,属于,能力-订单
手机网站,任务编号：899119,属于,能力-订单
小程序开发,任务编号：899228,属于,能力-订单
小程序开发,任务编号：899601,属于,能力-订单
网站二次开发,任务编号：899647,属于,能力-订单
小程序开发,任务编号：899677,属于,能力-订单
小程序开发,任务编号：900041,属于,能力-订单
小程序开发,任务编号：900061,属于,能力-订单
企业官网,任务编号：900560,属于,能力-订单
其他网站,任务编号：900555,属于,能力-订单
OA系统,任务编号：900751,属于,能力-订单
小程序开发,任务编号：901525,属于,能力-订单
APP开发,任务编号：901884,属于,能力-订单
APP界面设计,任务编号：901950,属于,能力-订单
采集工具,任务编号：901958,属于,能力-订单
采集工具,任务编号：902081,属于,能力-订单
企业官网,任务编号：902445,属于,能力-订单
小程序开发,任务编号：902556,属于,能力-订单
微信开发,任务编号：902975,属于,能力-订单
小程序开发,任务编号：903063,属于,能力-订单
电商网站,任务编号：903339,属于,能力-订单
APP开发,任务编号：903361,属于,能力-订单
网站UI设计,任务编号：903589,属于,能力-订单
APP开发,任务编号：903945,属于,能力-订单
软件UI设计,任务编号：904071,属于,能力-订单
APP开发,任务编号：904341,属于,能力-订单
APP开发,任务编号：904735,属于,能力-订单
其他软件开发,任务编号：904881,属于,能力-订单
小程序开发,任务编号：905067,属于,能力-订单
其他网站,任务编号：905232,属于,能力-订单
其他软件开发,任务编号：905253,属于,能力-订单
其他软件开发,任务编号：905511,属于,能力-订单
小程序开发,任务编号：905559,属于,能力-订单
小程序开发,任务编号：905832,属于,能力-订单
营销型网站,任务编号：906092,属于,能力-订单
小程序开发,任务编号：906438,属于,能力-订单
小程序开发,任务编号：906701,属于,能力-订单
小程序开发,任务编号：906761,属于,能力-订单
前端开发,任务编号：906828,属于,能力-订单
其他软件开发,任务编号：906925,属于,能力-订单
网站UI设计,任务编号：907049,属于,能力-订单
小程序开发,任务编号：907645,属于,能力-订单
安全服务,任务编号：907817,属于,能力-订单
小程序开发,任务编号：908093,属于,能力-订单
企业官网,任务编号：908036,属于,能力-订单
微信开发,任务编号：908152,属于,能力-订单
APP开发,任务编号：908431,属于,能力-订单
其他软件开发,任务编号：908438,属于,能力-订单
APP开发,任务编号：908442,属于,能力-订单
APP开发,任务编号：908721,属于,能力-订单
小程序开发,任务编号：908601,属于,能力-订单
网站UI设计,任务编号：908579,属于,能力-订单
小程序开发,任务编号：908500,属于,能力-订单
APP开发,任务编号：908600,属于,能力-订单
小程序开发,任务编号：909348,属于,能力-订单
APP开发,任务编号：909439,属于,能力-订单
小程序开发,任务编号：909444,属于,能力-订单
APP开发,任务编号：909505,属于,能力-订单
小程序开发,任务编号：909656,属于,能力-订单
小程序开发,任务编号：910219,属于,能力-订单
APP开发,任务编号：910088,属于,能力-订单
其他软件开发,任务编号：910117,属于,能力-订单
APP开发,任务编号：910075,属于,能力-订单
企业官网,任务编号：910453,属于,能力-订单
APP开发,任务编号：910500,属于,能力-订单
小程序开发,任务编号：911143,属于,能力-订单
企业官网,任务编号：911321,属于,能力-订单
其他网站,任务编号：910663,属于,能力-订单
APP开发,任务编号：911517,属于,能力-订单
小程序开发,任务编号：911813,属于,能力-订单
小程序开发,任务编号：911910,属于,能力-订单
APP开发,任务编号：911926,属于,能力-订单
电商,任务编号：912288,属于,能力-订单
网站二次开发,任务编号：912316,属于,能力-订单
企业官网,任务编号：912460,属于,能力-订单
微信开发,任务编号：912970,属于,能力-订单
小程序开发,任务编号：827567,属于,能力-订单
小程序开发,任务编号：827606,属于,能力-订单
APP开发,任务编号：827647,属于,能力-订单
小程序开发,任务编号：827760,属于,能力-订单
APP开发,任务编号：827759,属于,能力-订单
嵌入式软件,任务编号：828032,属于,能力-订单
网站二次开发,任务编号：828187,属于,能力-订单
APP开发,任务编号：828632,属于,能力-订单
网站二次开发,任务编号：829035,属于,能力-订单
小程序开发,任务编号：829033,属于,能力-订单
APP开发,任务编号：828947,属于,能力-订单
APP开发,任务编号：828913,属于,能力-订单
APP开发,任务编号：828909,属于,能力-订单
APP开发,任务编号：828798,属于,能力-订单
小程序开发,任务编号：828898,属于,能力-订单
APP开发,任务编号：828887,属于,能力-订单
小程序开发,任务编号：828863,属于,能力-订单
小程序开发,任务编号：828902,属于,能力-订单
APP开发,任务编号：829201,属于,能力-订单
小程序开发,任务编号：829698,属于,能力-订单
其他软件开发,任务编号：829614,属于,能力-订单
APP开发,任务编号：829823,属于,能力-订单
小程序开发,任务编号：829514,属于,能力-订单
小程序开发,任务编号：830108,属于,能力-订单
企业官网,任务编号：830075,属于,能力-订单
软件UI设计,任务编号：830331,属于,能力-订单
微信开发,任务编号：830486,属于,能力-订单
企业官网,任务编号：830404,属于,能力-订单
软件UI设计,任务编号：830333,属于,能力-订单
APP开发,任务编号：830346,属于,能力-订单
小程序开发,任务编号：830268,属于,能力-订单
小程序开发,任务编号：830245,属于,能力-订单
小程序开发,任务编号：830623,属于,能力-订单
小程序开发,任务编号：830759,属于,能力-订单
APP开发,任务编号：831082,属于,能力-订单
APP开发,任务编号：831387,属于,能力-订单
网站二次开发,任务编号：831517,属于,能力-订单
小程序开发,任务编号：831791,属于,能力-订单
微信开发,任务编号：831687,属于,能力-订单
小程序开发,任务编号：831749,属于,能力-订单
其他软件开发,任务编号：832113,属于,能力-订单
网站二次开发,任务编号：832193,属于,能力-订单
后端开发,任务编号：832451,属于,能力-订单
小程序开发,任务编号：832407,属于,能力-订单
APP开发,任务编号：832271,属于,能力-订单
网站UI设计,任务编号：832777,属于,能力-订单
APP开发,任务编号：832676,属于,能力-订单
APP开发,任务编号：832675,属于,能力-订单
小程序开发,任务编号：832723,属于,能力-订单
小程序开发,任务编号：832724,属于,能力-订单
小程序开发,任务编号：832725,属于,能力-订单
APP开发,任务编号：832913,属于,能力-订单
APP开发,任务编号：832900,属于,能力-订单
微信开发,任务编号：833078,属于,能力-订单
手机网站,任务编号：833158,属于,能力-订单
小程序开发,任务编号：833556,属于,能力-订单
小程序开发,任务编号：833596,属于,能力-订单
小程序开发,任务编号：833672,属于,能力-订单
小程序开发,任务编号：833675,属于,能力-订单
脚本开发,任务编号：833676,属于,能力-订单
APP开发,任务编号：833950,属于,能力-订单
小程序开发,任务编号：834257,属于,能力-订单
小程序开发,任务编号：834311,属于,能力-订单
其他软件开发,任务编号：834338,属于,能力-订单
小程序开发,任务编号：834473,属于,能力-订单
数据库设计,任务编号：834664,属于,能力-订单
小程序开发,任务编号：834611,属于,能力-订单
小程序开发,任务编号：835078,属于,能力-订单
网站二次开发,任务编号：835492,属于,能力-订单
微信开发,任务编号：835516,属于,能力-订单
小程序开发,任务编号：835564,属于,能力-订单
网站二次开发,任务编号：835666,属于,能力-订单
小程序开发,任务编号：835717,属于,能力-订单
企业官网,任务编号：835861,属于,能力-订单
电商网站,任务编号：835932,属于,能力-订单
APP开发,任务编号：836214,属于,能力-订单
其他行业,任务编号：836578,属于,能力-订单
网站UI设计,任务编号：836501,属于,能力-订单
OA系统,任务编号：837090,属于,能力-订单
前端开发,任务编号：836921,属于,能力-订单
APP开发,任务编号：837283,属于,能力-订单
软件UI设计,任务编号：837278,属于,能力-订单
APP开发,任务编号：837374,属于,能力-订单
测试服务,任务编号：837143,属于,能力-订单
APP开发,任务编号：837577,属于,能力-订单
企业官网,任务编号：837512,属于,能力-订单
小程序开发,任务编号：837541,属于,能力-订单
企业官网,任务编号：837506,属于,能力-订单
小程序开发,任务编号：837422,属于,能力-订单
企业官网,任务编号：837511,属于,能力-订单
前端开发,任务编号：837759,属于,能力-订单
小程序开发,任务编号：837909,属于,能力-订单
其他网站,任务编号：838161,属于,能力-订单
小程序开发,任务编号：838702,属于,能力-订单
前端开发,任务编号：838776,属于,能力-订单
APP开发,任务编号：838778,属于,能力-订单
APP开发,任务编号：838779,属于,能力-订单
APP开发,任务编号：839189,属于,能力-订单
APP开发,任务编号：839077,属于,能力-订单
微信开发,任务编号：839025,属于,能力-订单
OA系统,任务编号：839005,属于,能力-订单
APP开发,任务编号：839034,属于,能力-订单
网站UI设计,任务编号：839800,属于,能力-订单
小程序开发,任务编号：839910,属于,能力-订单
后端开发,任务编号：839916,属于,能力-订单
网站二次开发,任务编号：840037,属于,能力-订单
其他软件开发,任务编号：840071,属于,能力-订单
小程序开发,任务编号：840270,属于,能力-订单
小程序开发,任务编号：840328,属于,能力-订单
小程序开发,任务编号：840366,属于,能力-订单
APP开发,任务编号：840414,属于,能力-订单
小程序开发,任务编号：840431,属于,能力-订单
小程序开发,任务编号：840553,属于,能力-订单
小程序开发,任务编号：840684,属于,能力-订单
其他网站,任务编号：840513,属于,能力-订单
手游开发,任务编号：840586,属于,能力-订单
APP开发,任务编号：840481,属于,能力-订单
APP开发,任务编号：840499,属于,能力-订单
小程序开发,任务编号：841293,属于,能力-订单
APP开发,任务编号：841328,属于,能力-订单
小程序开发,任务编号：841358,属于,能力-订单
前端开发,任务编号：841463,属于,能力-订单
APP开发,任务编号：841582,属于,能力-订单
网站二次开发,任务编号：841768,属于,能力-订单
小程序开发,任务编号：842186,属于,能力-订单
小程序开发,任务编号：842245,属于,能力-订单
APP开发,任务编号：842249,属于,能力-订单
APP开发,任务编号：842252,属于,能力-订单
APP开发,任务编号：842302,属于,能力-订单
ERP系统,任务编号：842602,属于,能力-订单
APP开发,任务编号：842709,属于,能力-订单
小程序开发,任务编号：842597,属于,能力-订单
IT解决方案,任务编号：843229,属于,能力-订单
小程序开发,任务编号：843207,属于,能力-订单
APP开发,任务编号：843297,属于,能力-订单
小程序开发,任务编号：843439,属于,能力-订单
小程序开发,任务编号：843498,属于,能力-订单
小程序开发,任务编号：843669,属于,能力-订单
小程序开发,任务编号：843610,属于,能力-订单
APP开发,任务编号：843673,属于,能力-订单
APP开发,任务编号：843675,属于,能力-订单
小程序开发,任务编号：843747,属于,能力-订单
小程序开发,任务编号：843727,属于,能力-订单
小程序开发,任务编号：843725,属于,能力-订单
小程序开发,任务编号：844331,属于,能力-订单
网站二次开发,任务编号：844356,属于,能力-订单
其他网站,任务编号：844540,属于,能力-订单
小程序开发,任务编号：844302,属于,能力-订单
小程序开发,任务编号：844530,属于,能力-订单
其他网站,任务编号：844685,属于,能力-订单
APP开发,任务编号：844849,属于,能力-订单
APP开发,任务编号：844788,属于,能力-订单
APP开发,任务编号：845232,属于,能力-订单
小程序开发,任务编号：845156,属于,能力-订单
前端开发,任务编号：844979,属于,能力-订单
APP开发,任务编号：845573,属于,能力-订单
小程序开发,任务编号：845762,属于,能力-订单
网站二次开发,任务编号：845827,属于,能力-订单
小程序开发,任务编号：845831,属于,能力-订单
小程序开发,任务编号：845862,属于,能力-订单
APP开发,任务编号：845915,属于,能力-订单
网站二次开发,任务编号：845983,属于,能力-订单
小程序开发,任务编号：845993,属于,能力-订单
APP开发,任务编号：846098,属于,能力-订单
小程序开发,任务编号：846170,属于,能力-订单
企业官网,任务编号：846333,属于,能力-订单
微信开发,任务编号：846209,属于,能力-订单
APP开发,任务编号：846638,属于,能力-订单
小程序开发,任务编号：846579,属于,能力-订单
OA系统,任务编号：846559,属于,能力-订单
小程序开发,任务编号：846416,属于,能力-订单
嵌入式软件,任务编号：846538,属于,能力-订单
APP开发,任务编号：846772,属于,能力-订单
APP开发,任务编号：846793,属于,能力-订单
企业官网,任务编号：846781,属于,能力-订单
小程序开发,任务编号：846952,属于,能力-订单
APP开发,任务编号：847300,属于,能力-订单
手游开发,任务编号：847128,属于,能力-订单
APP开发,任务编号：847251,属于,能力-订单
H5开发,任务编号：847368,属于,能力-订单
小程序开发,任务编号：847512,属于,能力-订单
小程序开发,任务编号：847638,属于,能力-订单
企业官网,任务编号：847735,属于,能力-订单
小程序开发,任务编号：847475,属于,能力-订单
前端开发,任务编号：847951,属于,能力-订单
APP开发,任务编号：847858,属于,能力-订单
VR游戏,任务编号：847840,属于,能力-订单
APP开发,任务编号：847782,属于,能力-订单
网站二次开发,任务编号：848095,属于,能力-订单
脚本开发,任务编号：848134,属于,能力-订单
小程序开发,任务编号：848454,属于,能力-订单
分销管理软件,任务编号：848468,属于,能力-订单
小程序开发,任务编号：848516,属于,能力-订单
企业官网,任务编号：848620,属于,能力-订单
网站二次开发,任务编号：848956,属于,能力-订单
小程序开发,任务编号：848862,属于,能力-订单
APP开发,任务编号：848865,属于,能力-订单
APP开发,任务编号：848906,属于,能力-订单
小程序开发,任务编号：849116,属于,能力-订单
网站二次开发,任务编号：849405,属于,能力-订单
其他软件开发,任务编号：849402,属于,能力-订单
其他行业,任务编号：849515,属于,能力-订单
微信开发,任务编号：849563,属于,能力-订单
微信开发,任务编号：849561,属于,能力-订单
微信开发,任务编号：849559,属于,能力-订单
微信开发,任务编号：849560,属于,能力-订单
其他软件开发,任务编号：849694,属于,能力-订单
小程序开发,任务编号：849894,属于,能力-订单
网站UI设计,任务编号：850071,属于,能力-订单
小程序开发,任务编号：850220,属于,能力-订单
小程序开发,任务编号：850301,属于,能力-订单
APP开发,任务编号：850426,属于,能力-订单
APP开发,任务编号：850440,属于,能力-订单
微信开发,任务编号：850386,属于,能力-订单
网站UI设计,任务编号：850304,属于,能力-订单
APP界面设计,任务编号：850808,属于,能力-订单
小程序开发,任务编号：850935,属于,能力-订单
其他管理软件,任务编号：850778,属于,能力-订单
其他软件开发,任务编号：850634,属于,能力-订单
APP开发,任务编号：850648,属于,能力-订单
小程序开发,任务编号：850650,属于,能力-订单
微信开发,任务编号：850995,属于,能力-订单
小程序开发,任务编号：851038,属于,能力-订单
餐饮,任务编号：851197,属于,能力-订单
APP开发,任务编号：851201,属于,能力-订单
小程序开发,任务编号：851325,属于,能力-订单
