Designer_ID,Year,Volume,Entropy,Gini
*一米阳光工作室*,2020,12.0,11.088061176759487,0.590433236011895
07品牌策划,2020,3.0,11.421101818831886,0.4873677916867879
1号品牌设计,2020,18.0,11.03576642713087,0.4306942629260747
365设计,2020,4.000000000000001,8.459498510617173,0.14918277851969622
47号设计工作室,2020,7.0,11.131513467921172,0.47313718671024135
6T传媒,2020,1.0,10.130012458367151,0.2681288358601449
@烨名珠@,2020,4.0,10.169891537680094,0.33736526060309047
A7ingOba,2020,1.0,11.03576642713087,0.43069179956122877
ALEX设计,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
AQI柒设计工作室,2020,2.0,11.03576642713087,0.4306931036920489
AYHL设计,2020,1.9999999999999993,6.316668341288276,0.09186482713454336
Alt晓彩,2020,1.0,9.811567980487597,0.31066684245247195
Aqun设计,2020,3.0000000000000004,9.754386522797537,0.5982415414248969
A【免费设计深入咨询】【专业外观|结构|电控|手板|批量生产】,2020,1.0000000000000002,8.459498510617173,0.1491827347718635
A新萝卜-最实惠,2020,1.0,5.106603137064473,0.11196910782625498
A设计D木子,2020,1.0,8.298072692163553,0.15417286789363455
B827365,2020,1.0,9.791396829436525,0.24188277237699188
B827386,2020,1.0,9.261268460336229,0.24857914137885614
B827392,2020,1.0,3.640223928941852,0.1128205113538462
B827395,2020,1.0,9.261268460336229,0.24857914137885614
B827399,2020,1.0,9.791396829436525,0.24188277237699188
B827401,2020,0.9999999999999999,7.036901017259119,0.12936624883633008
B827404,2020,0.9999999999999999,7.036901017259119,0.12936624883633008
B827409,2020,1.0,9.261268460336229,0.24857914137885614
B827418,2020,1.0,9.791396829436525,0.24188277237699188
B827420,2020,1.0,6.741096501701644,0.0646529583930382
B827422,2020,1.0,3.702819531114783,0.11607142694642864
B827430,2020,1.0,9.261268460336229,0.24857914137885614
B827492,2020,1.0,9.261268460336229,0.24857914137885614
B827498,2020,1.0,9.791396829436525,0.24188277237699188
B827499,2020,1.0,8.125445502083133,0.06208215359049129
B827506,2020,1.0,9.261268460336229,0.24857914137885614
B827522,2020,0.9999999999999999,4.807354922057605,-1.9825410598909156e-17
B827527,2020,1.0,7.2018514757598355,0.03137801327987522
B827530,2020,1.0,11.03576642713087,0.43069179956122877
B827532,2020,1.0,3.321928094887362,0.0
B827538,2020,1.0,6.794027125182808,0.0822649476399584
B827547,2020,1.0,7.2018514757598355,0.03137801327987522
B827549,2020,1.0,9.791396829436525,0.24188277237699188
B827550,2020,0.9999999999999998,5.754887502163472,-4.111936906196729e-18
B827552,2020,1.0,8.43125639267921,0.16820889936062047
B827555,2020,0.9999999999999999,4.807354922057605,-1.9825410598909156e-17
B827558,2020,1.0,11.03576642713087,0.43069179956122877
B827561,2020,1.0,3.321928094887362,0.0
B827574,2020,1.0,9.791396829436525,0.24188277237699188
B827578,2020,1.0,7.2018514757598355,0.03137801327987522
B827582,2020,0.9999999999999999,4.807354922057605,-1.9825410598909156e-17
B827583,2020,1.0,9.261268460336229,0.24857914137885614
B827584,2020,1.0,7.2018514757598355,0.03137801327987522
B827587,2020,1.0,10.130012458367151,0.2681288358601449
B827588,2020,1.0000000000000004,8.27506649708981,0.19362432714076558
B827590,2020,1.0,9.261268460336229,0.24857914137885614
B827593,2020,1.0,9.261268460336229,0.24857914137885614
B827609,2020,1.0,9.261268460336229,0.24857914137885614
B827610,2020,1.0,9.791396829436525,0.24188277237699188
B827611,2020,1.0,9.261268460336229,0.24857914137885614
B827612,2020,1.0,9.791396829436525,0.24188277237699188
B827616,2020,1.0,10.130012458367151,0.2681288358601449
B827622,2020,0.9999999999999998,6.335711619181574,0.02351916183449493
B827627,2020,1.0,9.261268460336229,0.24857914137885614
B827639,2020,1.0,9.791396829436525,0.24188277237699188
B827641,2020,1.0,8.298072692163553,0.15417286789363455
B827642,2020,1.0,9.261268460336229,0.24857914137885614
B827644,2020,1.0,9.261268460336229,0.24857914137885614
B827660,2020,1.0,7.556694339813812,0.1463808672978676
B827667,2020,1.0,9.791396829436525,0.24188277237699188
B827668,2020,1.0,9.791396829436525,0.24188277237699188
B827689,2020,1.0,9.791396829436525,0.24188277237699188
B827705,2020,1.0,11.03576642713087,0.43069179956122877
B827706,2020,1.0,10.130012458367151,0.2681288358601449
B827707,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B827708,2020,1.0,7.6791264172425056,0.22671506509951841
B827710,2020,1.0,6.487262199805399,0.08305776280509705
B827712,2020,0.9999999999999998,5.20945336562895,-3.000602658234881e-18
B827713,2020,0.9999999999999998,5.20945336562895,-3.000602658234881e-18
B827715,2020,1.0,11.03576642713087,0.43069179956122877
B827716,2020,1.0,10.130012458367151,0.2681288358601449
B827717,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B827718,2020,1.0,7.6791264172425056,0.22671506509951841
B827719,2020,1.0,6.487262199805399,0.08305776280509705
B827720,2020,0.9999999999999998,5.20945336562895,-3.000602658234881e-18
B827721,2020,1.0,8.026315417147643,0.18022838693105678
B827722,2020,1.0,11.03576642713087,0.43069179956122877
B827723,2020,1.0,10.130012458367151,0.2681288358601449
B827725,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B827726,2020,1.0,7.6791264172425056,0.22671506509951841
B827728,2020,1.0,6.487262199805399,0.08305776280509705
B827730,2020,1.0,10.130012458367151,0.2681288358601449
B827743,2020,1.0,9.791396829436525,0.24188277237699188
B827770,2020,1.0,11.03576642713087,0.43069179956122877
B827772,2020,1.0,11.03576642713087,0.43069179956122877
B827776,2020,1.0,11.03576642713087,0.43069179956122877
B827780,2020,1.0,11.03576642713087,0.43069179956122877
B827785,2020,1.0,11.03576642713087,0.43069179956122877
B827794,2020,1.0,7.6791264172425056,0.22671506509951841
B827804,2020,1.0,3.640223928941852,0.1128205113538462
B827837,2020,1.0,3.640223928941852,0.1128205113538462
B827869,2020,1.0,9.261268460336229,0.24857914137885614
B827876,2020,1.0,11.03576642713087,0.43069179956122877
B827879,2020,1.0,11.03576642713087,0.43069179956122877
B827880,2020,1.0000000000000004,8.27506649708981,0.19362432714076558
B827882,2020,1.0000000000000004,8.27506649708981,0.19362432714076558
B827886,2020,1.0000000000000004,8.27506649708981,0.19362432714076558
B827893,2020,1.0,9.791396829436525,0.24188277237699188
B827896,2020,0.9999999999999999,4.807354922057605,-1.9825410598909156e-17
B827902,2020,1.0000000000000004,8.27506649708981,0.19362432714076558
B827903,2020,1.0,9.261268460336229,0.24857914137885614
B827905,2020,1.0000000000000004,8.27506649708981,0.19362432714076558
B827908,2020,1.0000000000000004,8.27506649708981,0.19362432714076558
B827911,2020,1.0,9.261268460336229,0.24857914137885614
B827916,2020,1.0,9.261268460336229,0.24857914137885614
B827918,2020,1.0,9.261268460336229,0.24857914137885614
B827923,2020,1.0,9.791396829436525,0.24188277237699188
B827933,2020,1.0,9.261268460336229,0.24857914137885614
B827935,2020,1.0,9.261268460336229,0.24857914137885614
B827940,2020,1.0,9.261268460336229,0.24857914137885614
B827941,2020,1.0,7.2018514757598355,0.03137801327987522
B827946,2020,1.0,3.321928094887362,0.0
B827950,2020,1.0,7.2018514757598355,0.03137801327987522
B827958,2020,1.0,4.7004397181410935,0.0
B827959,2020,1.0,9.261268460336229,0.24857914137885614
B827960,2020,0.9999999999999998,5.754887502163472,-4.111936906196729e-18
B827962,2020,1.0,5.0,0.0
B827979,2020,0.9999999999999999,5.344698375159714,0.023228802764227684
B827980,2020,0.9999999999999998,6.335711619181574,0.02351916183449493
B827985,2020,1.0,6.168980145022533,0.03785147524693605
B827986,2020,1.0,11.03576642713087,0.43069179956122877
B827987,2020,1.0,6.282862847876953,0.056323524905882695
B827997,2020,1.0,9.261268460336229,0.24857914137885614
B827998,2020,1.0,9.261268460336229,0.24857914137885614
B828006,2020,1.0,9.791396829436525,0.24188277237699188
B828011,2020,1.0,9.791396829436525,0.24188277237699188
B828016,2020,1.0,7.462515755906954,0.046049627274193254
B828019,2020,1.0,7.462515755906954,0.046049627274193254
B828020,2020,1.0,9.261268460336229,0.24857914137885614
B828023,2020,1.0,9.261268460336229,0.24857914137885614
B828027,2020,0.9999999999999999,4.9321380397593755,0.1282894695789475
B828028,2020,1.0,9.791396829436525,0.24188277237699188
B828034,2020,1.0,4.906890595608518,3.70074330439489e-18
B828038,2020,1.0,9.791396829436525,0.24188277237699188
B828069,2020,1.0,11.03576642713087,0.43069179956122877
B828080,2020,1.0,4.906890595608518,3.70074330439489e-18
B828084,2020,0.9999999999999998,6.335711619181574,0.02351916183449493
B828089,2020,1.0,9.791396829436525,0.24188277237699188
B828090,2020,0.9999999999999999,5.17642832417039,0.15208332725000026
B828091,2020,0.9999999999999999,5.17642832417039,0.15208332725000026
B828115,2020,1.0,8.43125639267921,0.16820889936062047
B828117,2020,1.0,11.03576642713087,0.43069179956122877
B828118,2020,1.0,6.487262199805399,0.08305776280509705
B828119,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B828120,2020,0.9999999999999998,5.20945336562895,-3.000602658234881e-18
B828121,2020,1.0,6.487262199805399,0.08305776280509705
B828122,2020,0.9999999999999998,5.20945336562895,-3.000602658234881e-18
B828123,2020,1.0,8.026315417147643,0.18022838693105678
B828124,2020,1.0,11.03576642713087,0.43069179956122877
B828125,2020,1.0,6.487262199805399,0.08305776280509705
B828126,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B828129,2020,1.0,11.03576642713087,0.43069179956122877
B828130,2020,1.0,6.487262199805399,0.08305776280509705
B828131,2020,0.9999999999999998,5.20945336562895,-3.000602658234881e-18
B828132,2020,0.9999999999999998,5.20945336562895,-3.000602658234881e-18
B828133,2020,1.0,11.03576642713087,0.43069179956122877
B828134,2020,1.0,6.487262199805399,0.08305776280509705
B828135,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B828136,2020,1.0,6.487262199805399,0.08305776280509705
B828137,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B828138,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B828143,2020,1.0,7.6791264172425056,0.22671506509951841
B828144,2020,1.0,7.6791264172425056,0.22671506509951841
B828145,2020,1.0,10.130012458367151,0.2681288358601449
B828146,2020,1.0,7.6791264172425056,0.22671506509951841
B828159,2020,1.0,9.791396829436525,0.24188277237699188
B828177,2020,1.0,3.640223928941852,0.1128205113538462
B828185,2020,1.0,11.03576642713087,0.43069179956122877
B828186,2020,1.0,11.03576642713087,0.43069179956122877
B828188,2020,1.0,11.03576642713087,0.43069179956122877
B828190,2020,1.0,11.03576642713087,0.43069179956122877
B828192,2020,0.9999999999999998,3.7004397181410917,8.5401770014789e-18
B828199,2020,0.9999999999999998,7.119573730520386,0.05677216707480785
B828229,2020,0.9999999999999998,2.8073549220576037,1.5860328812194222e-17
B828280,2020,1.0,9.791396829436525,0.24188277237699188
B828291,2020,1.0,5.0,0.0
B828298,2020,0.9999999999999998,6.87853169158858,0.12147649427516974
B828299,2020,1.0000000000000002,6.2594266224937725,0.1749680562975748
B828326,2020,1.0,9.791396829436525,0.24188277237699188
B828331,2020,0.9999999999999998,4.142664355548849,0.04970760144444446
B828342,2020,1.0,9.261268460336229,0.24857914137885614
B828382,2020,1.0,9.261268460336229,0.24857914137885614
