Designer_ID,Year,Volume,Entropy,Gini
.如是.视觉品牌策划,2022,1.0,8.035132977666057,0.1111923445302837
07品牌策划,2022,1.0,10.734027678625692,0.35355960903178435
1号品牌设计,2022,1.0,10.734027678625692,0.35355960903178435
3D模型，汽车车载车模制作,2022,1.0,8.035132977666057,0.1111923445302837
404创意设计,2022,1.0,9.955041906599096,0.27947381837550533
47号设计工作室,2022,1.0,9.955041906599096,0.27947381837550533
53cp网络工作室,2022,0.9999999999999998,4.523561956057013,-4.344350866004454e-17
96元创商业文案策划,2022,5.999999999999998,7.519492972497311,0.33778416500489394
@小杰设计,2022,0.9999999999999998,6.962358704982362,0.10092343614068906
@烨名珠@,2022,3.0,9.804597533699244,0.2995781061169989
ALD与蓝品牌设计,2022,1.0,10.734027678625692,0.35355960903178435
AT设计,2022,1.0,8.035132977666057,0.1111923445302837
AdobePhotoshopCC,2022,2.0,8.998431502126028,0.5921127516417739
Angelakid,2022,3.0,10.734027678625692,0.3535604189180679
Aprion,2022,1.0000000000000002,9.489952172673545,0.22817143295221487
B1000054,2022,1.0,10.734027678625692,0.35355960903178435
B1000323,2022,1.0,2.0,0.0
B1000351,2022,1.0,4.546593564294938,0.07051281882051286
B1000370,2022,1.0,10.734027678625692,0.35355960903178435
B1000422,2022,1.0,5.40544215492614,0.14948829691812898
B1000495,2022,1.0,8.035132977666057,0.1111923445302837
B1000496,2022,1.0,7.30881901109275,0.11414928637847539
B1000560,2022,1.0,5.321928094887363,-2.2204459604324747e-17
B1000582,2022,1.0,5.789015477886193,0.03325122966502471
B1000656,2022,1.0,7.30881901109275,0.11414928637847539
B1000896,2022,1.0,10.734027678625692,0.35355960903178435
B1001033,2022,1.0,3.4594316186372978,0.0
B1001128,2022,0.9999999999999998,4.680813428089395,0.0356125346866097
B1001300,2022,1.0,7.30881901109275,0.11414928637847539
B1001459,2022,1.0,4.169925001442313,0.0
B1001510,2022,1.0,9.955041906599096,0.27947381837550533
B1001543,2022,0.9999999999999998,4.680813428089395,0.0356125346866097
B1001630,2022,1.0,2.0,0.0
B1001644,2022,0.9999999999999998,8.240488968733171,0.23131118560589203
B1001772,2022,1.0,7.30881901109275,0.11414928637847539
B1001817,2022,1.0,5.153553804197736,0.19049585938677727
B1001899,2022,1.0,6.242532447796022,0.09536516091011298
B1002048,2022,1.0,5.789015477886193,0.03325122966502471
B1002052,2022,1.0,9.630378515819462,0.2729053880335472
B1002076,2022,0.9999999999999999,7.296576394861988,0.029529064180473262
B1002261,2022,1.0,4.0,0.0
B1002280,2022,0.9999999999999999,7.296576394861988,0.029529064180473262
B1002610,2022,1.0,9.630378515819462,0.2729053880335472
B1002818,2022,1.0000000000000002,8.133097696182162,0.06345512376016356
B1002963,2022,1.0,3.4594316186372978,0.0
B1003040,2022,1.0,5.153553804197736,0.19049585938677727
B1003058,2022,1.0,9.955041906599096,0.27947381837550533
B1003236,2022,1.0,7.30881901109275,0.11414928637847539
B1003262,2022,1.0,10.734027678625692,0.35355960903178435
B1003326,2022,1.0,10.734027678625692,0.35355960903178435
B1003390,2022,1.0,5.882474388301253,0.14268091192105323
B1003457,2022,0.9999999999999999,9.247256167465487,0.21502618412068814
B1003570,2022,1.0,5.153553804197736,0.19049585938677727
B1003592,2022,1.0000000000000002,5.19279865090678,0.06996148643003863
B1003593,2022,0.9999999999999999,9.247256167465487,0.21502618412068814
B1003636,2022,1.0,10.734027678625692,0.35355960903178435
B1003708,2022,1.0,5.780948134107604,0.048123483987893616
B1003760,2022,1.0,4.169925001442313,0.0
B1003843,2022,0.9999999999999998,3.807354922057606,1.5860328701171916e-17
B1003869,2022,1.0,7.30881901109275,0.11414928637847539
B1003956,2022,1.0,2.0,0.0
B1003986,2022,0.9999999999999999,2.584962500721156,0.0
B1004011,2022,1.0,9.955041906599096,0.27947381837550533
B1004018,2022,0.9999999999999998,8.240488968733171,0.23131118560589203
