需求方,设计师,任务编号,能力标签,交易价格,发布时间
o5c15aaa8d9c69,布普尔工业设计,任务编号：693355,产品外观设计,500.0,2018-12-16
o5c15aaa8d9c69,艾斯威设计,任务编号：693355,产品外观设计,500.0,2018-12-16
ruixueapple,一点视界,任务编号：692865,海报设计,800.0,2018-12-14
ruixueapple,mf138****8642,任务编号：692865,海报设计,800.0,2018-12-14
souldown,侠道视觉,任务编号：689544,LOGO设计,500.0,2018-12-05
souldown,争气工作室,任务编号：689544,LOGO设计,500.0,2018-12-05
o5ae54e0b46717,飞达工业设计中心,任务编号：689507,产品外观设计,1200.0,2018-12-05
o5ae54e0b46717,艾斯威设计,任务编号：689507,产品外观设计,1200.0,2018-12-05
o5972c5e460d51,A锐设计,任务编号：687948,LOGO设计,1000.0,2018-11-30
o5972c5e460d51,创文艺设计,任务编号：687948,LOGO设计,1000.0,2018-11-30
京峪酒业,创文艺设计,任务编号：687910,LOGO设计,3000.0,2018-11-30
京峪酒业,荆州市正欣广告设计有限公司,任务编号：687910,LOGO设计,3000.0,2018-11-30
yanming_0618,领祥网络,任务编号：687779,LOGO设计,700.0,2018-11-30
yanming_0618,米诺设计,任务编号：687779,LOGO设计,700.0,2018-11-30
快乐零食,DH品牌策划,任务编号：685373,LOGO设计,600.0,2018-11-24
快乐零食,莫西创意设计,任务编号：685373,LOGO设计,600.0,2018-11-24
zmgg2017,侠道视觉,任务编号：684405,LOGO设计,500.0,2018-11-21
zmgg2017,零上一度,任务编号：684405,LOGO设计,500.0,2018-11-21
牛奶糖涵涵,彩翼天游,任务编号：682523,宣传单设计,500.0,2018-11-16
牛奶糖涵涵,QYL123,任务编号：682523,宣传单设计,500.0,2018-11-16
枫叶秋丹,lj2641713449,任务编号：678719,产品外观设计,300.0,2018-11-06
枫叶秋丹,品创设计工作室,任务编号：678719,产品外观设计,300.0,2018-11-06
k0892****59,WL平面设计中心,任务编号：678504,LOGO设计,500.0,2018-11-05
k0892****59,素木梵石,任务编号：678504,LOGO设计,500.0,2018-11-05
王帥,黔行者设计团队,任务编号：677082,LOGO设计,500.0,2018-11-01
王帥,JacyQ,任务编号：677082,LOGO设计,500.0,2018-11-01
o5ae54e0b46717,酷哆哆工业设计,任务编号：675882,产品外观设计,1000.0,2018-10-30
o5ae54e0b46717,飞达工业设计中心,任务编号：675882,产品外观设计,1000.0,2018-10-30
o5bd6c834723c2,KIN RABBIT,任务编号：675739,LOGO设计,500.0,2018-10-29
o5bd6c834723c2,与世无争视觉策划,任务编号：675739,LOGO设计,500.0,2018-10-29
高易冷链,飞扬视觉,任务编号：675108,LOGO设计,1000.0,2018-10-27
高易冷链,A锐设计,任务编号：675108,LOGO设计,1000.0,2018-10-27
首页营销,o5bbe02533fc26,任务编号：674563,LOGO设计,1500.0,2018-10-26
首页营销,首页营销（贵阳分公司）,任务编号：674563,LOGO设计,1500.0,2018-10-26
snjebb,鹰视觉的店铺,任务编号：673587,LOGO设计,1200.0,2018-10-23
snjebb,两三点设计,任务编号：673587,LOGO设计,1200.0,2018-10-23
娃特诺,墨轩设计工作室,任务编号：672713,LOGO设计,4000.0,2018-10-22
娃特诺,雅创设计团队,任务编号：672713,LOGO设计,4000.0,2018-10-22
牛奶糖涵涵,艾尤设计,任务编号：671768,宣传单设计,300.0,2018-10-19
牛奶糖涵涵,hql525252,任务编号：671768,宣传单设计,300.0,2018-10-19
alabo121,来卡传媒,任务编号：670101,LOGO设计,700.0,2018-10-15
alabo121,烈焰高端品牌设计,任务编号：670101,LOGO设计,700.0,2018-10-15
alabo121,yi-设计品牌策划机构,任务编号：670051,LOGO设计,700.0,2018-10-15
alabo121,来卡传媒,任务编号：670051,LOGO设计,700.0,2018-10-15
落小惜,上海当然广告有限公司,任务编号：669636,包装设计,3000.0,2018-10-13
落小惜,千图传媒,任务编号：669636,包装设计,3000.0,2018-10-13
chan21cn,两三点设计,任务编号：666797,LOGO设计,1000.0,2018-10-06
chan21cn,zhang0721,任务编号：666797,LOGO设计,1000.0,2018-10-06
莫菲儿,企飞设计,任务编号：664207,LOGO设计,1000.0,2018-09-26
莫菲儿,7视觉设计工作室,任务编号：664207,LOGO设计,1000.0,2018-09-26
润民环能2018,上海加减信息科技,任务编号：660391,LOGO设计,3000.0,2018-09-15
润民环能2018,公牛设计,任务编号：660391,LOGO设计,3000.0,2018-09-15
o5b99c1f112012,FOXI设计,任务编号：659619,广告设计,300.0,2018-09-13
o5b99c1f112012,墨匠设计,任务编号：659619,广告设计,300.0,2018-09-13
o5972c5e460d51,深圳非凡设计工作室,任务编号：659079,LOGO设计,1040.0,2018-09-11
o5972c5e460d51,全网威客,任务编号：659079,LOGO设计,1040.0,2018-09-11
shouhu99,A锐设计,任务编号：658941,LOGO设计,500.0,2018-09-11
shouhu99,yi-设计品牌策划机构,任务编号：658941,LOGO设计,500.0,2018-09-11
ncssunstar,苏州燕子坞文化传媒有限公司,任务编号：658729,LOGO设计,500.0,2018-09-10
ncssunstar,龙展设计,任务编号：658729,LOGO设计,500.0,2018-09-10
shede,颜值设计,任务编号：658651,广告设计,400.0,2018-09-10
shede,vampirexxt,任务编号：658651,广告设计,400.0,2018-09-10
o5b85fe55569c5,鲸鱼工作室,任务编号：654442,包装设计,600.0,2018-08-29
o5b85fe55569c5,一风创意,任务编号：654442,包装设计,600.0,2018-08-29
o5b8373e134137,米诺设计,任务编号：653594,LOGO设计,500.0,2018-08-27
o5b8373e134137,大海设计室,任务编号：653594,LOGO设计,500.0,2018-08-27
o5b77f8a7eb048,思阳品牌策划,任务编号：650642,LOGO设计,500.0,2018-08-18
o5b77f8a7eb048,艾淋品牌视觉设计,任务编号：650642,LOGO设计,500.0,2018-08-18
o5ae54e0b46717,深圳晴天工业设计,任务编号：648599,产品外观设计,1200.0,2018-08-13
o5ae54e0b46717,艾斯威设计,任务编号：648599,产品外观设计,1200.0,2018-08-13
cngygy,木偶设计工作室,任务编号：648525,礼品设计,500.0,2018-08-13
cngygy,A锐设计,任务编号：648525,礼品设计,500.0,2018-08-13
cngygy,o5a35053f0bf15,任务编号：648521,礼品设计,600.0,2018-08-13
cngygy,安瑞品牌设计,任务编号：648521,礼品设计,600.0,2018-08-13
graffitimax,个人简历,任务编号：645934,字体设计,600.0,2018-08-06
graffitimax,o5b46ee8807c7f,任务编号：645934,字体设计,600.0,2018-08-06
alabo121,清月品牌设计,任务编号：643674,LOGO设计,600.0,2018-07-31
alabo121,Pixels_Design,任务编号：643674,LOGO设计,600.0,2018-07-31
o5ae54e0b46717,倾心工业设计,任务编号：642497,产品外观设计,1200.0,2018-07-28
o5ae54e0b46717,深圳晴天工业设计,任务编号：642497,产品外观设计,1200.0,2018-07-28
o59ba3c8cb1a3a,东柏网络,任务编号：641544,店招设计,300.0,2018-07-26
o59ba3c8cb1a3a,o5b0dd4c791bdd,任务编号：641544,店招设计,300.0,2018-07-26
mf186****9688,ypxiaobing721,任务编号：639689,LOGO设计,500.0,2018-07-21
mf186****9688,小茜_lan,任务编号：639689,LOGO设计,500.0,2018-07-21
lgzyou,品味视觉传达,任务编号：637872,宣传单设计,500.0,2018-07-16
lgzyou,柠檬柚子0520,任务编号：637872,宣传单设计,500.0,2018-07-16
邵彬,WL平面设计中心,任务编号：636518,LOGO设计,600.0,2018-07-12
邵彬,雨夜设计工作室,任务编号：636518,LOGO设计,600.0,2018-07-12
o5b4329b84d424,风主品牌设计,任务编号：636246,LOGO设计,500.0,2018-07-12
o5b4329b84d424,清月品牌设计,任务编号：636246,LOGO设计,500.0,2018-07-12
k1660****62,仙鹤品牌设计,任务编号：636086,LOGO设计,500.0,2018-07-12
k1660****62,幼稚享受生活,任务编号：636086,LOGO设计,500.0,2018-07-12
wang158,速 豹 品 牌 设 计,任务编号：636113,LOGO设计,1000.0,2018-07-11
wang158,布鲁恩设计,任务编号：636113,LOGO设计,1000.0,2018-07-11
qibai699,acan2008,任务编号：635721,LOGO设计,666.0,2018-07-11
qibai699,清月品牌设计,任务编号：635721,LOGO设计,666.0,2018-07-11
mf156****6395,与世无争视觉策划,任务编号：635203,LOGO设计,920.0,2018-07-09
mf156****6395,灵动传奇,任务编号：635203,LOGO设计,920.0,2018-07-09
雾雨春,西瓜西瓜西瓜设计,任务编号：630951,LOGO设计,1200.0,2018-06-28
雾雨春,极点科技,任务编号：630951,LOGO设计,1200.0,2018-06-28
samweizhi,思兰视觉,任务编号：631054,海报设计,1500.0,2018-06-28
samweizhi,蓝和设计,任务编号：631054,海报设计,1500.0,2018-06-28
jxh021,侠道视觉,任务编号：630739,LOGO设计,1000.0,2018-06-28
jxh021,杨先生工作室,任务编号：630739,LOGO设计,1000.0,2018-06-28
ali2001,清月品牌设计,任务编号：630728,LOGO设计,500.0,2018-06-28
ali2001,上前设计工作室,任务编号：630728,LOGO设计,500.0,2018-06-28
yuantai123,南奥设计工作室,任务编号：628480,服装设计,1200.0,2018-06-21
yuantai123,取向狙击,任务编号：628480,服装设计,1200.0,2018-06-21
o5b1f8e52c8e73,雨夜设计工作室,任务编号：626501,LOGO设计,1200.0,2018-06-15
o5b1f8e52c8e73,铁三角设计,任务编号：626501,LOGO设计,1200.0,2018-06-15
o5acd8586ce9cf,雨夜设计工作室,任务编号：626369,LOGO设计,500.0,2018-06-15
o5acd8586ce9cf,仙鹤品牌设计,任务编号：626369,LOGO设计,500.0,2018-06-15
牛奶糖涵涵,VINSUM云厂,任务编号：626034,海报设计,300.0,2018-06-14
牛奶糖涵涵,谢小石广告设计工作室,任务编号：626034,海报设计,300.0,2018-06-14
纯峰SHIONF,飞扬视觉,任务编号：625301,VI设计,1200.0,2018-06-12
纯峰SHIONF,深圳非凡设计工作室,任务编号：625301,VI设计,1200.0,2018-06-12
o5b114bada280e,福州五週网络科技有限公司,任务编号：624770,LOGO设计,1000.0,2018-06-11
o5b114bada280e,广州市乐映水品牌设计有限公司,任务编号：624770,LOGO设计,1000.0,2018-06-11
草原狼鹰,飞扬视觉,任务编号：624081,LOGO设计,800.0,2018-06-09
草原狼鹰,与世无争视觉策划,任务编号：624081,LOGO设计,800.0,2018-06-09
o5b17d0ce51bbb,侠道视觉,任务编号：623092,LOGO设计,500.0,2018-06-06
o5b17d0ce51bbb,与世无争视觉策划,任务编号：623092,LOGO设计,500.0,2018-06-06
o5aebb19df2123,o5af681fbb8169,任务编号：621180,LOGO设计,3000.0,2018-06-01
o5aebb19df2123,极点科技,任务编号：621180,LOGO设计,3000.0,2018-06-01
张氏集团,尚锐品牌策划,任务编号：620252,LOGO设计,800.0,2018-05-30
张氏集团,极点科技,任务编号：620252,LOGO设计,800.0,2018-05-30
o5affc1dc986e4,圣羽w法圣威,任务编号：617327,海报设计,500.0,2018-05-23
o5affc1dc986e4,Kay599,任务编号：617327,海报设计,500.0,2018-05-23
茂清中医馆,青木商业设计,任务编号：616406,LOGO设计,2150.0,2018-05-21
茂清中医馆,VINSUM云厂,任务编号：616406,LOGO设计,2150.0,2018-05-21
轻食邦,与世无争视觉策划,任务编号：616299,LOGO设计,500.0,2018-05-21
轻食邦,雨夜设计工作室,任务编号：616299,LOGO设计,500.0,2018-05-21
o598d55bb69139,一叶设计工作室,任务编号：615902,名片设计,300.0,2018-05-19
o598d55bb69139,UID姜小迟电商,任务编号：615902,名片设计,300.0,2018-05-19
bob770,清月品牌设计,任务编号：615411,LOGO设计,500.0,2018-05-18
bob770,图度文化,任务编号：615411,LOGO设计,500.0,2018-05-18
o5a48f18f67a25,深圳非凡设计工作室,任务编号：611561,LOGO设计,1000.0,2018-05-09
o5a48f18f67a25,尚锐品牌策划,任务编号：611561,LOGO设计,1000.0,2018-05-09
cvhguu,雨夜设计工作室,任务编号：614298,LOGO设计,600.0,2018-05-15
cvhguu,小武的店铺,任务编号：614298,LOGO设计,600.0,2018-05-15
story8234,o59ddae04b3f7b,任务编号：612658,动漫其他,800.0,2018-05-11
story8234,Wit_min,任务编号：612658,动漫其他,800.0,2018-05-11
alabo121,o59a3d1a7ef6ee,任务编号：612587,LOGO设计,700.0,2018-05-11
alabo121,jiagnc2003,任务编号：612587,LOGO设计,700.0,2018-05-11
昱昊印社,KIN RABBIT,任务编号：612347,LOGO设计,600.0,2018-05-10
昱昊印社,蓝和设计,任务编号：612347,LOGO设计,600.0,2018-05-10
leondg26,飞扬视觉,任务编号：611652,LOGO设计,1000.0,2018-05-09
leondg26,香菇酱战,任务编号：611652,LOGO设计,1000.0,2018-05-09
wshangfu,铮马广告,任务编号：611064,LOGO设计,1700.0,2018-05-07
wshangfu,超体文化创意,任务编号：611064,LOGO设计,1700.0,2018-05-07
o5aebb19df2123,飞扬视觉,任务编号：610321,LOGO设计,2000.0,2018-05-05
o5aebb19df2123,来卡传媒,任务编号：610321,LOGO设计,2000.0,2018-05-05
jxh021,视觉府邸,任务编号：609566,LOGO设计,1000.0,2018-05-03
jxh021,o5ab30b3989871,任务编号：609566,LOGO设计,1000.0,2018-05-03
Ellieeeee,易优汇电商服务平台,任务编号：609519,LOGO设计,1000.0,2018-05-03
Ellieeeee,雨夜设计工作室,任务编号：609519,LOGO设计,1000.0,2018-05-03
o5869f5687fe2b,十一 Design,任务编号：609094,产品外观设计,2000.0,2018-05-02
o5869f5687fe2b,墨石设计,任务编号：609094,产品外观设计,2000.0,2018-05-02
yolanda0313,与世无争视觉策划,任务编号：609052,LOGO设计,500.0,2018-05-02
yolanda0313,昆明众石嘉创文化传播,任务编号：609052,LOGO设计,500.0,2018-05-02
syyxl0408,青木商业设计,任务编号：608995,广告设计,500.0,2018-05-02
syyxl0408,mf136****1765,任务编号：608995,广告设计,500.0,2018-05-02
yanming_0618,仙鹤品牌设计,任务编号：608666,LOGO设计,600.0,2018-04-30
yanming_0618,成都领佳视觉品牌设计有限公司,任务编号：608666,LOGO设计,600.0,2018-04-30
syy870110,清月品牌设计,任务编号：608449,LOGO设计,1200.0,2018-04-29
syy870110,创新品牌设计,任务编号：608449,LOGO设计,1200.0,2018-04-29
o5a029958cc395,侠道视觉,任务编号：607270,LOGO设计,500.0,2018-04-28
o5a029958cc395,设计第一,任务编号：607270,LOGO设计,500.0,2018-04-28
o59f48039ea9e9,艾尤设计,任务编号：606615,海报设计,1243.0,2018-04-25
o59f48039ea9e9,o5947a80cac688,任务编号：606615,海报设计,1243.0,2018-04-25
o59f48039ea9e9,微米品牌文化,任务编号：606610,海报设计,2073.0,2018-04-25
o59f48039ea9e9,斊恚设计,任务编号：606610,海报设计,2073.0,2018-04-25
mf150****1614,INDESH,任务编号：606208,LOGO设计,500.0,2018-04-24
mf150****1614,侠道视觉,任务编号：606208,LOGO设计,500.0,2018-04-24
yanming_0618,艺韵设计的店铺,任务编号：605785,海报设计,300.0,2018-04-23
yanming_0618,o5ad855a0d88a0,任务编号：605785,海报设计,300.0,2018-04-23
txjone,易优汇电商服务平台,任务编号：605174,主图设计,360.0,2018-04-21
txjone,Mr_c***_csp,任务编号：605174,主图设计,360.0,2018-04-21
彩虹球,布鲁恩设计,任务编号：601897,LOGO设计,960.0,2018-04-12
彩虹球,青木商业设计,任务编号：601897,LOGO设计,960.0,2018-04-12
o5869f5687fe2b,天地一线间,任务编号：604363,产品外观设计,1500.0,2018-04-19
o5869f5687fe2b,o5ab64b4f350ed,任务编号：604363,产品外观设计,1500.0,2018-04-19
南京天行健,昆明众石嘉创文化传播,任务编号：604527,LOGO设计,1080.0,2018-04-19
南京天行健,本真影像,任务编号：604527,LOGO设计,1080.0,2018-04-19
o5a42****35869,伊电园产品设计工作室,任务编号：604081,标签设计,3732.0,2018-04-18
o5a42****35869,mf188****4262,任务编号：604081,标签设计,3732.0,2018-04-18
M1519****828,飞扬视觉,任务编号：604079,LOGO设计,1800.0,2018-04-18
M1519****828,仙鹤品牌设计,任务编号：604079,LOGO设计,1800.0,2018-04-18
yanming_0618,维方视觉,任务编号：603770,海报设计,300.0,2018-04-18
yanming_0618,郎乾设计的店铺,任务编号：603770,海报设计,300.0,2018-04-18
Silber,新鲜人品牌创意,任务编号：603492,LOGO设计,500.0,2018-04-17
Silber,成美设计,任务编号：603492,LOGO设计,500.0,2018-04-17
o5acb024d137bb,星狼视觉设计,任务编号：603111,LOGO设计,500.0,2018-04-16
o5acb024d137bb,侠道视觉,任务编号：603111,LOGO设计,500.0,2018-04-16
o5abf85be0d753,qingkong123,任务编号：601610,LOGO设计,500.0,2018-04-12
o5abf85be0d753,设计孙添盐,任务编号：601610,LOGO设计,500.0,2018-04-12
Wilsonchen,一创设计,任务编号：600276,产品外观设计,1000.0,2018-04-09
Wilsonchen,啄木鸟设计,任务编号：600276,产品外观设计,1000.0,2018-04-09
希RA嘉措,与世无争视觉策划,任务编号：597613,LOGO设计,800.0,2018-04-01
希RA嘉措,雨夜设计工作室,任务编号：597613,LOGO设计,800.0,2018-04-01
yuantai123,弓长一业啦,任务编号：596940,服装设计,500.0,2018-03-30
yuantai123,AIVE DESIGN,任务编号：596940,服装设计,500.0,2018-03-30
yuantai123,o597d02c671d20,任务编号：595041,服装设计,1000.0,2018-03-26
yuantai123,福丸设计,任务编号：595041,服装设计,1000.0,2018-03-26
狂乱,o5a1244a341b00,任务编号：594876,LOGO设计,500.0,2018-03-25
狂乱,惜凡品牌设计,任务编号：594876,LOGO设计,500.0,2018-03-25
Mr137****1568,文华视觉设计,任务编号：594111,卡通形象设计,800.0,2018-03-23
Mr137****1568,铭记个性漫画设计,任务编号：594111,卡通形象设计,800.0,2018-03-23
vision_lixh,速豹品牌设计,任务编号：591240,LOGO设计,500.0,2018-03-15
vision_lixh,速 豹 品 牌 设 计,任务编号：591240,LOGO设计,500.0,2018-03-15
tornadofly,GU-design,任务编号：591219,产品外观设计,3000.0,2018-03-15
tornadofly,一创设计,任务编号：591219,产品外观设计,3000.0,2018-03-15
o5aa8bdefa70a5,雨夜设计工作室,任务编号：590623,LOGO设计,800.0,2018-03-14
o5aa8bdefa70a5,竹叶常青设计工作室,任务编号：590623,LOGO设计,800.0,2018-03-14
mf137****3463,做设计的盖伦,任务编号：590289,LOGO设计,1000.0,2018-03-13
mf137****3463,飞扬视觉,任务编号：590289,LOGO设计,1000.0,2018-03-13
o599e173f51889,南瓜创意工作室,任务编号：590062,LOGO设计,1000.0,2018-03-13
o599e173f51889,成美设计,任务编号：590062,LOGO设计,1000.0,2018-03-13
mf186****9688,与世无争视觉策划,任务编号：590024,LOGO设计,600.0,2018-03-12
mf186****9688,雨夜设计工作室,任务编号：590024,LOGO设计,600.0,2018-03-12
w4610****,铮马广告,任务编号：589746,海报设计,900.0,2018-03-12
w4610****,金美世纪（北京）教育科技有限责任公司,任务编号：589746,海报设计,900.0,2018-03-12
用耳朵飞翔的小猪,思融企划设计,任务编号：589597,LOGO设计,500.0,2018-03-12
用耳朵飞翔的小猪,华耀康腾--企业办公首选服务商,任务编号：589597,LOGO设计,500.0,2018-03-12
Wilsonchen,广州搏锋,任务编号：588887,LOGO设计,1000.0,2018-03-09
Wilsonchen,designer135,任务编号：588887,LOGO设计,1000.0,2018-03-09
o59dc2c7761df1,与世无争视觉策划,任务编号：588070,LOGO设计,1500.0,2018-03-07
o59dc2c7761df1,竹叶常青设计工作室,任务编号：588070,LOGO设计,1500.0,2018-03-07
o5a8ece73e373a,牧行者工作室,任务编号：584160,LOGO设计,666.0,2018-02-25
o5a8ece73e373a,得以工作室,任务编号：584160,LOGO设计,666.0,2018-02-25
o5a7ba1c4afd79,昆明众石嘉创文化传播,任务编号：581341,LOGO设计,600.0,2018-02-08
o5a7ba1c4afd79,侠道视觉,任务编号：581341,LOGO设计,600.0,2018-02-08
风之迹,牧行者工作室,任务编号：578465,LOGO设计,800.0,2018-01-29
风之迹,金美世纪（北京）教育科技有限责任公司,任务编号：578465,LOGO设计,800.0,2018-01-29
o5a66b59d26344,雨夜设计工作室,任务编号：576814,LOGO设计,460.0,2018-01-23
o5a66b59d26344,企飞设计,任务编号：576814,LOGO设计,460.0,2018-01-23
alabo121,独立设计工作室,任务编号：573954,LOGO设计,700.0,2018-01-16
alabo121,设计孙添盐,任务编号：573954,LOGO设计,700.0,2018-01-16
li186****9168,天空之城qq,任务编号：572530,LOGO设计,1200.0,2018-01-11
li186****9168,龙蛇映像,任务编号：572530,LOGO设计,1200.0,2018-01-11
舞风,彩工坊设计,任务编号：572512,LOGO设计,500.0,2018-01-11
舞风,尚锐品牌策划,任务编号：572512,LOGO设计,500.0,2018-01-11
o5a5420f986cfb,齿轮工坊,任务编号：572215,店铺海报设计,300.0,2018-01-10
o5a5420f986cfb,华艺设计,任务编号：572215,店铺海报设计,300.0,2018-01-10
o59a67a105d9b0,米欧设计,任务编号：570119,包装设计,1080.0,2018-01-04
o59a67a105d9b0,九月风品牌设计,任务编号：570119,包装设计,1080.0,2018-01-04
向东720,深圳蓝叶创意设计,任务编号：567327,其他工业设计,20000.0,2017-12-26
向东720,SONG设计,任务编号：567327,其他工业设计,20000.0,2017-12-26
阿律88,mf185****5131,任务编号：569074,海报设计,300.0,2018-01-01
阿律88,壹点创意,任务编号：569074,海报设计,300.0,2018-01-01
k0892****59,创启网络科技,任务编号：568946,主图设计,600.0,2017-12-31
k0892****59,AY视设,任务编号：568946,主图设计,600.0,2017-12-31
hehaipo,luxl9779,任务编号：568336,LOGO设计,500.0,2017-12-29
hehaipo,yi-设计品牌策划机构,任务编号：568336,LOGO设计,500.0,2017-12-29
亿万科技,hulianxx的个人空间,任务编号：568301,LOGO设计,800.0,2017-12-29
亿万科技,仙鹤品牌设计,任务编号：568301,LOGO设计,800.0,2017-12-29
mf139****6302,7点视觉设计,任务编号：567730,LOGO设计,1728.0,2017-12-27
mf139****6302,思兰视觉,任务编号：567730,LOGO设计,1728.0,2017-12-27
资溪炸肉,风晨创意,任务编号：566514,广告设计,600.0,2017-12-24
资溪炸肉,恬柚设计,任务编号：566514,广告设计,600.0,2017-12-24
hutudejia,雨夜设计工作室,任务编号：566154,LOGO设计,500.0,2017-12-22
hutudejia,华中创意空间,任务编号：566154,LOGO设计,500.0,2017-12-22
o53fdcb0ba157d,奥创设计 ARCANE DESIGN,任务编号：565951,海报设计,1000.0,2017-12-22
o53fdcb0ba157d,肥肥万事屋,任务编号：565951,海报设计,1000.0,2017-12-22
o5a3895fabcd9b,印优文创,任务编号：564825,LOGO设计,1500.0,2017-12-19
o5a3895fabcd9b,charles_zhang,任务编号：564825,LOGO设计,1500.0,2017-12-19
磐石旗厦门,琅品牌设计,任务编号：563230,广告设计,4800.0,2017-12-14
磐石旗厦门,锋品设计,任务编号：563230,广告设计,4800.0,2017-12-14
天秤座1011,昆明众石嘉创文化传播,任务编号：561688,LOGO设计,600.0,2017-12-09
天秤座1011,速 豹 品 牌 设 计,任务编号：561688,LOGO设计,600.0,2017-12-09
七七sweet,安禾设计工作室,任务编号：561596,海报设计,1500.0,2017-12-09
七七sweet,金美世纪（北京）教育科技有限责任公司,任务编号：561596,海报设计,1500.0,2017-12-09
o58c3****63d6a,视点艺术,任务编号：561011,卡通形象设计,1400.0,2017-12-07
o58c3****63d6a,铭记个性漫画设计,任务编号：561011,卡通形象设计,1400.0,2017-12-07
o5a27b8726ef9d,驰征品牌设计机构,任务编号：560736,名片设计,360.0,2017-12-06
o5a27b8726ef9d,爵视高端品牌设计,任务编号：560736,名片设计,360.0,2017-12-06
cwl123456,蓝和设计,任务编号：559724,LOGO设计,1000.0,2017-12-04
cwl123456,顺祥视觉,任务编号：559724,LOGO设计,1000.0,2017-12-04
o5a1c540842f7a,与世无争视觉策划,任务编号：558025,LOGO设计,500.0,2017-11-28
o5a1c540842f7a,布鲁恩设计,任务编号：558025,LOGO设计,500.0,2017-11-28
Ivor007,致潮设计,任务编号：557820,LOGO设计,460.0,2017-11-28
Ivor007,同心方案设计策划,任务编号：557820,LOGO设计,460.0,2017-11-28
kidd426,深圳非凡设计工作室,任务编号：557374,LOGO设计,460.0,2017-11-27
kidd426,速豹品牌设计,任务编号：557374,LOGO设计,460.0,2017-11-27
xie159,生仙工作室,任务编号：556272,LOGO设计,500.0,2017-11-23
xie159,创文艺设计,任务编号：556272,LOGO设计,500.0,2017-11-23
o590c1d9c97556,luxl9779,任务编号：553277,LOGO设计,1200.0,2017-11-14
o590c1d9c97556,o59882e803921d,任务编号：553277,LOGO设计,1200.0,2017-11-14
万链STC,菱创意工作室,任务编号：552886,表情设计,1800.0,2017-11-13
万链STC,o56fb8dbe85a29,任务编号：552886,表情设计,1800.0,2017-11-13
o5870bd3c865d0,阿瞳,任务编号：550452,LOGO设计,1036.0,2017-11-04
o5870bd3c865d0,仙鹤品牌设计,任务编号：550452,LOGO设计,1036.0,2017-11-04
颜回原浆酵素,晴子设计,任务编号：550185,字体设计,300.0,2017-11-03
颜回原浆酵素,布鲁恩设计,任务编号：550185,字体设计,300.0,2017-11-03
l1027****4,DZT设计,任务编号：550031,字体设计,300.0,2017-11-03
l1027****4,叨叨很烦,任务编号：550031,字体设计,300.0,2017-11-03
rocktim,龙蛇映像,任务编号：549333,LOGO设计,500.0,2017-11-01
rocktim,明锐品牌设计,任务编号：549333,LOGO设计,500.0,2017-11-01
o59f48039ea9e9,mf138****1859,任务编号：548343,广告设计,600.0,2017-10-28
o59f48039ea9e9,ZY工作室,任务编号：548343,广告设计,600.0,2017-10-28
leejodren,盲点,任务编号：547346,LOGO设计,500.0,2017-10-25
leejodren,清月品牌设计,任务编号：547346,LOGO设计,500.0,2017-10-25
leejodren,仓颉设计,任务编号：547352,LOGO设计,500.0,2017-10-25
leejodren,mf156****1374,任务编号：547352,LOGO设计,500.0,2017-10-25
twtyojug,牧拾策划,任务编号：547073,包装设计,1500.0,2017-10-24
twtyojug,墨林设计,任务编号：547073,包装设计,1500.0,2017-10-24
o58f97dd62071d,创新品牌设计,任务编号：546894,服装设计,1800.0,2017-10-24
o58f97dd62071d,东霖品牌设计(高端整合设计创新品牌）,任务编号：546894,服装设计,1800.0,2017-10-24
lizhibin,意匠创意,任务编号：546724,详情页设计,500.0,2017-10-23
lizhibin,木屐艺术工作室,任务编号：546724,详情页设计,500.0,2017-10-23
youshizy01,yi-设计品牌策划机构,任务编号：546207,LOGO设计,1440.0,2017-10-22
youshizy01,景博装饰,任务编号：546207,LOGO设计,1440.0,2017-10-22
ManUnnnnn,企艺视界,任务编号：545538,LOGO设计,500.0,2017-10-20
ManUnnnnn,与世无争视觉策划,任务编号：545538,LOGO设计,500.0,2017-10-20
mf150****8872,东霖品牌设计(高端整合设计创新品牌）,任务编号：544726,包装设计,3000.0,2017-10-18
mf150****8872,o59dcb10e0a54c,任务编号：544726,包装设计,3000.0,2017-10-18
o59dc6258c9b42,飞扬视觉,任务编号：542037,LOGO设计,600.0,2017-10-10
o59dc6258c9b42,深圳非凡设计工作室,任务编号：542037,LOGO设计,600.0,2017-10-10
o59c86917a0388,奇影品牌策划QQ1472007564,任务编号：541409,包装设计,1500.0,2017-10-08
o59c86917a0388,o59436824c211d,任务编号：541409,包装设计,1500.0,2017-10-08
Jumboo,深圳非凡设计工作室,任务编号：541186,LOGO设计,500.0,2017-10-07
Jumboo,天火设计,任务编号：541186,LOGO设计,500.0,2017-10-07
o593426e4221b1,侠道视觉,任务编号：541115,LOGO设计,500.0,2017-10-07
o593426e4221b1,DZT设计,任务编号：541115,LOGO设计,500.0,2017-10-07
ljb929,汇杨品牌设计,任务编号：540509,LOGO设计,500.0,2017-10-02
ljb929,布鲁恩设计,任务编号：540509,LOGO设计,500.0,2017-10-02
mf136****1128,浩瀚品牌设计,任务编号：539785,LOGO设计,800.0,2017-09-29
mf136****1128,走失的野猫窝,任务编号：539785,LOGO设计,800.0,2017-09-29
mf136****1128,海王设计☆企业形象策划,任务编号：538872,LOGO设计,460.0,2017-09-26
