需求方,设计师,任务编号,能力标签,交易价格,发布时间
叶摩拉XEcy8,陆一捌（陕西）广告,任务编号：972683,LOGO设计,800.0,2021-12-03
聚盘coBek,东海佳峦设计工作室,任务编号：971652,LOGO设计,350.0,2021-11-26
o5f125b5e2e839,不倒翁设计事务所,任务编号：971580,漫画设计,5000.0,2021-11-26
陈冶,禾庭品策,任务编号：971534,LOGO设计,9500.0,2021-11-25
無限地带,湖北白犀智能科技有限公司,任务编号：971346,VI设计,2190.0,2021-11-25
vitorru,三行动漫,任务编号：970937,LOGO设计,6000.0,2021-11-23
liuywlw,石家庄恩铄科技,任务编号：970679,机械设备,2000.0,2021-11-21
小二威威930Qc,卖艺文化设计,任务编号：970811,包装设计,800.0,2021-11-22
大海渔村,邯郸创客设计工作室,任务编号：970687,宣传册设计,1000.0,2021-11-21
o5f7d12c1f3256,成都陆加叁品牌策划机构,任务编号：970586,LOGO设计,500.0,2021-11-20
o5afe3d79b1e7c,翎子品牌设计工作室,任务编号：970500,宣传单设计,700.0,2021-11-19
国宾助力3TFjx,永魁品牌设计,任务编号：970399,LOGO设计,2500.0,2021-11-19
o6195af04182d8,京瑜传媒,任务编号：970203,LOGO设计,500.0,2021-11-18
k3570****98,烟雨文化工作室,任务编号：970195,LOGO设计,700.0,2021-11-18
k8919****55,柱鑫品牌设计,任务编号：970148,包装设计,400.0,2021-11-17
jack02,元未动漫,任务编号：970146,其他工业设计,480.0,2021-11-17
mf137****7383,问途品牌设计,任务编号：969023,包装设计,3000.0,2021-11-11
k2934****28,新创新研究院,任务编号：968634,包装设计,900.0,2021-11-09
o617d1c0f445fa,随喜品牌全案策划,任务编号：968456,LOGO设计,1000.0,2021-11-08
迷卍解,铭雨芊品牌设计,任务编号：968116,LOGO设计,500.0,2021-11-06
k4790****40,瑞奥森品牌研创,任务编号：967652,包装设计,2000.0,2021-11-04
海大星why,麦戈设计工作室,任务编号：967503,3D建模,8000.0,2021-11-03
全企手wsojn,柱鑫品牌设计,任务编号：967477,店铺装修,150.0,2021-11-03
o5d249dd23cdf3,铭雨芊品牌设计,任务编号：967127,LOGO设计,350.0,2021-11-02
k1764****68,鸿道品牌设计,任务编号：965740,LOGO设计,450.0,2021-10-30
迷卍解,叁或创意文化,任务编号：965729,LOGO设计,500.0,2021-10-30
海大星why,麦戈设计工作室,任务编号：965544,其他工业设计,8000.0,2021-10-30
o6172****22057,鸿道品牌设计,任务编号：965149,包装设计,500.0,2021-10-29
聚品创客VS2ze,叁或创意文化,任务编号：964966,LOGO设计,600.0,2021-10-29
o617a88c312e48,柱鑫品牌设计,任务编号：964600,广告设计,300.0,2021-10-28
k5968****74,汉悦佳美品牌策划,任务编号：964308,LOGO设计,499.0,2021-10-28
moskyioo,叁或创意文化,任务编号：962644,VI设计,1500.0,2021-10-26
o5dc5288b1a602,崇尚简约品牌设计,任务编号：961983,详情页设计,800.0,2021-10-23
k5007****94,铭雨芊品牌设计,任务编号：961182,LOGO设计,500.0,2021-10-19
k2757****08,一纬三渡品牌设计,任务编号：960209,包装设计,5000.0,2021-10-13
洁洁洁洁洁雅,铭雨芊品牌设计,任务编号：960154,LOGO设计,1000.0,2021-10-13
vitorru,微悦文创 | 悦设计,任务编号：960048,VI设计,3000.0,2021-10-12
o6164bbee0f2c1,叁或创意文化,任务编号：959862,PPT设计,600.0,2021-10-12
k2646****13,晶构创意,任务编号：959804,宣传册设计,3240.0,2021-10-11
一品威客777,利宏营销策划,任务编号：959678,PPT设计,4000.0,2021-10-11
陈小城,一诺品牌,任务编号：959215,包装设计,600.0,2021-10-09
一点小贱,嘉禾纬创设计工作室,任务编号：959154,LOGO设计,200.0,2021-10-08
全企手2eNAB,雅诚毅然传媒科技有限公司,任务编号：959103,LOGO设计,1000.0,2021-10-08
琳琅天上1900,北京幻视互娱,任务编号：958655,3D建模,1500.0,2021-10-06
o5db7****82322,以探传媒,任务编号：958443,VI设计,2000.0,2021-10-04
k9740****75,上海名道广告,任务编号：958140,VI设计,500.0,2021-09-30
威科ZIOEf,李燕设计工作室,任务编号：957702,包装设计,1500.0,2021-09-28
威咖z4UDM,零零品牌设计,任务编号：956934,宣传册设计,1500.0,2021-09-24
优社NK7ZA,亿赞智合●商标品牌符号设计,任务编号：956443,LOGO设计,900.0,2021-09-22
anculs001,原色设计工作室,任务编号：956129,VI设计,3000.0,2021-09-19
o5e14fe6fa7c7e,问途品牌设计,任务编号：955985,LOGO设计,100.0,2021-09-18
k6572****81,八月江水品牌设计,任务编号：955416,包装设计,1000.0,2021-09-16
o5ec3dda19ae1d,李燕设计工作室,任务编号：955253,包装设计,600.0,2021-09-15
k5349****44,柱鑫品牌设计,任务编号：955150,宣传册设计,1300.0,2021-09-14
langtiantang,讯创,任务编号：955090,LOGO设计,1000.0,2021-09-14
k5607****30,以探传媒,任务编号：955073,包装设计,1500.0,2021-09-14
o5f7c53af9a97d,一茶设计,任务编号：955052,包装设计,100.0,2021-09-14
k3418****41,柱鑫品牌设计,任务编号：954929,LOGO设计,300.0,2021-09-13
龙致恩H2FXm,成都陆加叁品牌策划机构,任务编号：954845,包装设计,500.0,2021-09-13
o613b00ecea856,柱鑫品牌设计,任务编号：954534,详情页设计,300.0,2021-09-10
V企动力8ZIFr,上海名道广告,任务编号：954414,包装设计,300.0,2021-09-09
佳佳最佳佳,南瓜粥文化创意,任务编号：954202,LOGO设计,1100.0,2021-09-08
V领EC9B0,柱鑫品牌设计,任务编号：954043,详情页设计,600.0,2021-09-07
大橙吉祥,柱鑫品牌设计,任务编号：953860,招牌设计,300.0,2021-09-07
k3821****29,壹新设计,任务编号：953817,包装设计,2000.0,2021-09-06
o5ac8cfdedd0f5,八月江水品牌设计,任务编号：953679,LOGO设计,500.0,2021-09-06
兮利,格物美径,任务编号：953414,彩页设计,200.0,2021-09-03
k9019****98,曦宸设计,任务编号：953360,LOGO设计,300.0,2021-09-03
k6995****12,曦宸设计,任务编号：953099,LOGO设计,400.0,2021-09-01
k7452****91,rfoo羽贤工作室,任务编号：953012,LOGO设计,200.0,2021-09-01
k1203****30,驼笛创意设计（上海）有限公司,任务编号：952814,LOGO设计,699.0,2021-08-31
k3013****39,厦门山梦创意文化传媒有限公司,任务编号：952642,LOGO设计,200.0,2021-08-30
k5285****16,晶构创意,任务编号：952627,包装设计,3300.0,2021-08-30
k4279****16,道山品牌设计,任务编号：952620,VI设计,1000.0,2021-08-30
k7902****95,美卓文化,任务编号：952605,LOGO设计,1500.0,2021-08-30
k5928****63,卖艺文化设计,任务编号：952298,VI设计,1200.0,2021-08-27
丿李,石家庄恩铄科技,任务编号：952152,产品外观设计,3000.0,2021-08-26
颜容seven,以礼设计,任务编号：952134,包装设计,6000.0,2021-08-26
k5993****75,甘肃瀚御峰文化传媒有限公司,任务编号：951916,插画设计,900.0,2021-08-25
k1295****28,宗启科技-逸卓设计事业部,任务编号：951808,VI设计,1500.0,2021-08-25
k7541****65,向北文化创意,任务编号：951577,LOGO设计,999.0,2021-08-24
harry1057,广州极米设计有限公司,任务编号：951394,产品外观设计,8000.0,2021-08-23
o611f86d956f7e,卖艺文化设计,任务编号：951110,LOGO设计,200.0,2021-08-20
k3104****18,厦门山梦创意文化传媒有限公司,任务编号：950987,LOGO设计,800.0,2021-08-20
小蜜蜂W3fuj,原道品牌设计创意机构,任务编号：950934,宣传册设计,1500.0,2021-08-19
青湾,上海名道广告,任务编号：950800,宣传单设计,500.0,2021-08-19
dabiegua,锡兰视觉设计,任务编号：950609,包装设计,500.0,2021-08-18
k1633****12,八月江水品牌设计,任务编号：950323,产品外观设计,1500.0,2021-08-17
k2269****03,曦宸设计,任务编号：950310,包装设计,800.0,2021-08-17
k3527****19,郑州合观品牌设计与服务,任务编号：950304,包装设计,800.0,2021-08-17
o611a253d059a9,零零品牌设计,任务编号：950230,详情页设计,1600.0,2021-08-16
k4588****98,青岛三径文化创意有限公司,任务编号：950114,卡通形象设计,1200.0,2021-08-16
o60a7b4de60d3c,原色设计工作室,任务编号：949946,背景墙设计,850.0,2021-08-14
k8927****25,汉悦佳美品牌策划,任务编号：949793,LOGO设计,600.0,2021-08-13
威赞DHZ6T,奇胜正合品牌设计,任务编号：949781,详情页设计,3500.0,2021-08-13
k5194****92,映色传媒,任务编号：949582,详情页设计,800.0,2021-08-12
索克巴格HKnjz,上海当然广告有限公司,任务编号：949221,LOGO设计,9000.0,2021-08-11
o5bbd8bcdc0828,一茶设计,任务编号：948999,封面设计,100.0,2021-08-09
o5cb4****2378d,以礼设计,任务编号：949043,产品外观设计,2500.0,2021-08-10
o5f60f737b0adc,厦门山梦创意文化传媒有限公司,任务编号：948966,宣传册设计,200.0,2021-08-09
k7006****81,海林品牌设计,任务编号：948977,LOGO设计,1500.0,2021-08-09
o6110f42a873ce,原色设计工作室,任务编号：948965,LOGO设计,1000.0,2021-08-09
o60de9b521ba38,名创文化,任务编号：948643,LOGO设计,598.0,2021-08-07
享客堂HIsiz,青岛三径文化创意有限公司,任务编号：948555,贺卡设计,1000.0,2021-08-06
o6098a1b16f599,厦门山梦创意文化传媒有限公司,任务编号：948304,LOGO设计,400.0,2021-08-05
o606bd6ba1863a,原色设计工作室,任务编号：948050,VI设计,1000.0,2021-08-04
k9756****99,八月江水品牌设计,任务编号：947998,LOGO设计,500.0,2021-08-04
o6108a04d7bcf1,瑞艺品牌全案机构,任务编号：947948,LOGO设计,1000.0,2021-08-04
k3004****20,杭州无垠文化策划有限公司,任务编号：947947,包装设计,100.0,2021-08-04
k9837****38,韵成品牌策划,任务编号：947909,宣传册设计,500.0,2021-08-03
vitorru,利宏营销策划,任务编号：947817,LOGO设计,899.0,2021-08-03
k1352****88,汉悦佳美品牌策划,任务编号：947768,LOGO设计,500.0,2021-08-03
k5407****29,晶构创意,任务编号：947647,包装设计,1000.0,2021-08-02
o61075b226f2b2,原色设计工作室,任务编号：947573,PPT设计,1400.0,2021-08-02
k7271****52,极跃设计（广州）有限公司,任务编号：947563,宣传册设计,1000.0,2021-08-02
k1691****18,格物美径,任务编号：947551,包装设计,1000.0,2021-08-02
o61062dcf30636,厦门山梦创意文化传媒有限公司,任务编号：947467,书籍装帧,500.0,2021-08-01
上上上尚,崇尚简约品牌设计,任务编号：947418,详情页设计,800.0,2021-08-01
o60b4bb4821ed7,爱设计｜品牌视觉设计有限公司,任务编号：947158,店铺装修,500.0,2021-07-29
o6042d0f5dec45,崇尚简约品牌设计,任务编号：947007,VI设计,600.0,2021-07-29
k6012****78,47号设计工作室,任务编号：946927,详情页设计,300.0,2021-07-28
Lenovogaokui,深圳山河品牌顾问,任务编号：946915,展示设计,1200.0,2021-07-28
o60572de27ab21,厦门山梦创意文化传媒有限公司,任务编号：946907,LOGO设计,500.0,2021-07-28
k2610****56,晨明文化传媒,任务编号：946868,包装设计,2000.0,2021-07-28
k4778****29,深圳市平行视界影视传媒有限责任公司,任务编号：946733,动漫其他,4000.0,2021-07-27
k6588****45,北京美陈广告有限公司,任务编号：946732,包装设计,500.0,2021-07-27
k5977****32,维度品牌設计工作室,任务编号：946719,海报设计,100.0,2021-07-27
k4395****27,广东利方传媒工作室,任务编号：946589,彩页设计,800.0,2021-07-26
o60fa98cc83249,广州极米设计有限公司,任务编号：946238,3D建模,2000.0,2021-07-24
k1650****88,色咖品牌设计,任务编号：946026,宣传册设计,800.0,2021-07-23
o60f9313b44a5f,天津博漫插画设计有限公司,任务编号：945945,VI设计,1500.0,2021-07-22
k4027****17,壹鑫品牌设计,任务编号：945904,LOGO设计,800.0,2021-07-22
k6693****35,色咖品牌设计,任务编号：945880,宣传单设计,400.0,2021-07-22
k6237****84,一诺创意设计,任务编号：945706,包装设计,6800.0,2021-07-21
k9827****25,极跃设计（广州）有限公司,任务编号：945610,宣传册设计,530.0,2021-07-21
o60f5b53d7ecd8,以探传媒,任务编号：945596,插画设计,3000.0,2021-07-21
o5ecf70fd5e29f,杭州无垠文化策划有限公司,任务编号：945504,宣传册设计,3000.0,2021-07-20
k6191****88,以探传媒,任务编号：945456,LOGO设计,999.0,2021-07-20
k9602****67,杭州无垠文化策划有限公司,任务编号：945425,海报设计,300.0,2021-07-20
k2998****50,南山公社,任务编号：944442,LOGO设计,1500.0,2021-07-14
k4144****75,八月江水品牌设计,任务编号：944387,LOGO设计,800.0,2021-07-14
k9439****12,零零品牌设计,任务编号：944240,包装设计,1500.0,2021-07-13
k8180****07,上海名道广告,任务编号：943999,宣传册设计,2100.0,2021-07-12
k7001****99,驼笛创意设计（上海）有限公司,任务编号：943977,LOGO设计,299.0,2021-07-12
dekolabs,美卓文化,任务编号：943964,包装设计,2400.0,2021-07-12
k2375****05,容本设计,任务编号：943526,包装设计,3800.0,2021-07-08
k3032****85,名创文化,任务编号：943393,LOGO设计,300.0,2021-07-08
k6135****69,长沙新琼设计工作室,任务编号：943311,LOGO设计,600.0,2021-07-07
vitorru,一纬三渡品牌设计,任务编号：943263,包装设计,7800.0,2021-07-07
k3899****48,汐晴设计,任务编号：943078,包装设计,299.0,2021-07-06
vitorru,天津博漫插画设计有限公司,任务编号：942930,漫画设计,8540.0,2021-07-05
k5920****95,ＵRIZ楽思品牌包装创意,任务编号：942900,包装设计,1800.0,2021-07-05
k7187****96,海林品牌设计,任务编号：942813,包装设计,800.0,2021-07-05
o5dc90e67838ef,上海名道广告,任务编号：942684,宣传册设计,2000.0,2021-07-04
k2261****34,玉溪熙锦创意文化发展有限公司,任务编号：942069,LOGO设计,300.0,2021-06-30
k2933****38,以探传媒,任务编号：942066,包装设计,2000.0,2021-06-30
o5bc9c162aaab6,广州极米设计有限公司,任务编号：942036,产品外观设计,300.0,2021-06-29
o60d6a530818c7,石家庄恩铄科技,任务编号：941584,产品外观设计,800.0,2021-06-26
o60d68453b7465,宗启科技-逸卓设计事业部,任务编号：941552,LOGO设计,800.0,2021-06-26
o60d0****81fc9,奇胜正合品牌设计,任务编号：941422,宣传册设计,1500.0,2021-06-25
k6787****08,零零品牌设计,任务编号：941425,包装设计,2500.0,2021-06-25
Jennyxu,知行设计工作室,任务编号：941334,PPT设计,100.0,2021-06-24
k2436****94,广东红点创意设计有限公司,任务编号：941283,包装设计,300.0,2021-06-24
o60d3****26af5,八月江水品牌设计,任务编号：941141,LOGO设计,600.0,2021-06-23
朴峰设计,奇胜正合品牌设计,任务编号：941046,宣传册设计,1500.0,2021-06-23
o5fd7****49326,盒鹿视觉设计,任务编号：941022,LOGO设计,500.0,2021-06-23
k5379****85,一纬三渡品牌设计,任务编号：941010,VI设计,5000.0,2021-06-23
k9181****69,零零品牌设计,任务编号：940886,包装设计,750.0,2021-06-22
k8345****32,厦门山梦创意文化传媒有限公司,任务编号：940808,宣传册设计,100.0,2021-06-22
k8093****08,睿鹰品牌,任务编号：940776,包装设计,2700.0,2021-06-22
o60d04950c51de,一茶设计,任务编号：940698,LOGO设计,500.0,2021-06-21
lp303727,广东利方传媒工作室,任务编号：940363,宣传册设计,200.0,2021-06-18
扛把子猫哥,云志高科传媒,任务编号：940358,VI设计,6000.0,2021-06-18
o5e2173dc234fb,小火花软件,任务编号：940145,LOGO设计,500.0,2021-06-17
o5d7a06ccb514b,西安前道品牌策划有限公司,任务编号：940192,卡通形象设计,1000.0,2021-06-18
k8634****54,利宏营销策划,任务编号：940156,LOGO设计,100.0,2021-06-17
k7713****89,京睿品牌设计,任务编号：939941,LOGO设计,1000.0,2021-06-16
楠涵科技2020,一茶设计,任务编号：939857,吉祥物设计,2000.0,2021-06-16
我就是小警察,千悦品牌设计,任务编号：939688,LOGO设计,1000.0,2021-06-15
k6529****83,汤谷创意,任务编号：939663,宣传册设计,360.0,2021-06-15
k5355****18,原道品牌设计创意机构,任务编号：939654,LOGO设计,800.0,2021-06-15
mf5900,上海当然广告有限公司,任务编号：939409,宣传册设计,5000.0,2021-06-11
k8763****45,锡兰视觉设计,任务编号：939331,LOGO设计,600.0,2021-06-11
o60c1647a039c1,禾晟创意,任务编号：939160,产品外观设计,1000.0,2021-06-10
o60c0b9640b56f,奇胜正合品牌设计,任务编号：939091,包装设计,2400.0,2021-06-09
o5c6c3223b12e7,奇胜正合品牌设计,任务编号：939007,包装设计,700.0,2021-06-09
k9627****36,上海当然广告有限公司,任务编号：938991,宣传单设计,2400.0,2021-06-09
vitorru,沸点文化科技,任务编号：938864,LOGO设计,9100.0,2021-06-08
k1426****09,上海名道广告,任务编号：938850,包装设计,500.0,2021-06-08
k3584****39,色咖品牌设计,任务编号：938743,宣传册设计,1200.0,2021-06-08
巨海信息,八月江水品牌设计,任务编号：938739,LOGO设计,800.0,2021-06-08
o60bdf2d498840,盒鹿视觉设计,任务编号：938667,海报设计,600.0,2021-06-07
lehua878,海林品牌设计,任务编号：938590,书籍装帧,500.0,2021-06-07
o60bb235b051ee,八月江水品牌设计,任务编号：938398,LOGO设计,600.0,2021-06-05
o5c6c3223b12e7,奇胜正合品牌设计,任务编号：938378,包装设计,800.0,2021-06-05
k7543****59,铭雨芊品牌设计,任务编号：938313,LOGO设计,899.0,2021-06-04
o60b849e007983,可易网络,任务编号：938154,包装设计,1200.0,2021-06-04
k5463****63,成都大成悉地品牌策划有限公司,任务编号：938149,宣传册设计,2400.0,2021-06-04
k7115****91,艾桃设计（涿州市）有限公司,任务编号：938042,LOGO设计,400.0,2021-06-03
k1483****93,广东利方传媒工作室,任务编号：937970,LOGO设计,300.0,2021-06-03
k2787****56,八月江水品牌设计,任务编号：937627,包装设计,1000.0,2021-06-01
o59da3e5a8b2dc,半山墨品牌营销设计,任务编号：937611,包装设计,800.0,2021-06-01
k4339****69,玉溪熙锦创意文化发展有限公司,任务编号：937599,LOGO设计,200.0,2021-06-01
mf186****5712,一茶设计,任务编号：937511,排版设计,600.0,2021-05-31
啊你不操心啊,小桂圆文创品牌设计,任务编号：937510,卡通形象设计,500.0,2021-05-31
k4813****14,汐晴设计,任务编号：937505,包装设计,200.0,2021-05-31
k8733****06,中创国艺品牌设计,任务编号：937117,LOGO设计,499.0,2021-05-28
mmb44****891,铭雨芊品牌设计,任务编号：937107,LOGO设计,499.0,2021-05-28
k5917****52,厦门山梦创意文化传媒有限公司,任务编号：937090,字体设计,200.0,2021-05-28
k1670****99,玉溪熙锦创意文化发展有限公司,任务编号：936814,包装设计,2000.0,2021-05-26
o5ade6903c3ca7,甘肃瀚御峰文化传媒有限公司,任务编号：936744,包装设计,2500.0,2021-05-26
o60adeb734412c,上海当然广告有限公司,任务编号：936727,LOGO设计,1200.0,2021-05-26
momoquting,卷耳文化设计,任务编号：936707,PPT设计,600.0,2021-05-26
vitorru,册界品牌中国,任务编号：936677,LOGO设计,888.0,2021-05-26
k5076****49,睿达视觉,任务编号：936661,3D建模,700.0,2021-05-26
k2383****11,广东利方传媒工作室,任务编号：936556,包装设计,1200.0,2021-05-25
o60abc27b19257,厦门山梦创意文化传媒有限公司,任务编号：936431,包装设计,200.0,2021-05-25
liujingaiskl,甘肃瀚御峰文化传媒有限公司,任务编号：935638,海报设计,700.0,2021-05-20
fangyiqing,盒鹿视觉设计,任务编号：935622,LOGO设计,600.0,2021-05-20
k5277****44,南瓜粥文化创意,任务编号：935511,LOGO设计,500.0,2021-05-19
o5cdcfee6dd2ed,NRSSZD设计工作室,任务编号：935390,包装设计,500.0,2021-05-19
h128923,墨蓝传媒,任务编号：935320,易拉宝/展架设计,300.0,2021-05-19
o57313d5ceae49,成都大成悉地品牌策划有限公司,任务编号：935101,画册设计,3000.0,2021-05-18
o60a089b2ba1e5,册界品牌中国,任务编号：934816,LOGO设计,100.0,2021-05-16
o609f5d6f8616b,厦门山梦创意文化传媒有限公司,任务编号：934741,LOGO设计,500.0,2021-05-15
k4030****56,南瓜粥文化创意,任务编号：934508,包装设计,800.0,2021-05-14
k6898****49,有鲲文化创意,任务编号：934069,LOGO设计,800.0,2021-05-12
k1225****51,广州市尚朴设计咨询有限公司,任务编号：933919,LOGO设计,1000.0,2021-05-11
o604fb3f21ea6f,厦门山梦创意文化传媒有限公司,任务编号：933861,包装设计,200.0,2021-05-11
k1756****99,册界品牌中国,任务编号：933487,LOGO设计,700.0,2021-05-08
o5f486d96129f7,五角星球,任务编号：933448,包装设计,500.0,2021-05-08
k2581****44,东海佳峦设计工作室,任务编号：933239,LOGO设计,200.0,2021-05-07
k4982****17,艾桃设计（涿州市）有限公司,任务编号：933151,包装设计,800.0,2021-05-07
k4692****98,合一视觉设计,任务编号：932996,宣传册设计,1600.0,2021-05-06
k2094****59,广东利方传媒工作室,任务编号：932993,LOGO设计,300.0,2021-05-06
k4244****22,宗启科技-逸卓设计事业部,任务编号：932940,LOGO设计,900.0,2021-05-06
winsoft,邯郸创客设计工作室,任务编号：932907,H5设计,1500.0,2021-05-06
wx136****7232,商都品牌设计,任务编号：932835,包装设计,150.0,2021-05-05
Mr130****1966,魔方空间影视传媒有限公司,任务编号：932787,3D建模,2000.0,2021-05-04
o5f7d7aebc549e,邯郸创客设计工作室,任务编号：932745,详情页设计,1500.0,2021-05-03
k2244****23,厦门久艺术文化创意有限公司,任务编号：932449,宣传册设计,700.0,2021-04-30
vitorru,深圳山河品牌顾问,任务编号：932429,背景墙设计,500.0,2021-04-30
k7659****01,商都品牌设计,任务编号：932344,画册设计,1200.0,2021-04-29
k6038****10,睿达视觉,任务编号：932178,LOGO设计,600.0,2021-04-28
k8516****81,晨明文化传媒,任务编号：931503,LOGO设计,500.0,2021-04-25
yuxinli,崇尚简约品牌设计,任务编号：931443,详情页设计,2600.0,2021-04-24
k7398****51,温渡传媒文化广告创意艺术设计,任务编号：931337,包装设计,400.0,2021-04-23
k9432****70,广东利方传媒工作室,任务编号：931318,背景墙设计,1000.0,2021-04-23
只言片语,广东利方传媒工作室,任务编号：931068,其他宣传品设计,1000.0,2021-04-22
o604f18af285d4,广东利方传媒工作室,任务编号：931042,LOGO设计,500.0,2021-04-22
o6080e2c9d50fa,山东中航网络科技有限公司,任务编号：930998,详情页设计,3000.0,2021-04-22
k8767****29,鹏程工作室,任务编号：931000,LOGO设计,300.0,2021-04-22
k1955****48,上海采德设计 Sense Design,任务编号：930748,LOGO设计,600.0,2021-04-21
o607e4972e21ac,爱设计｜品牌视觉设计有限公司,任务编号：930583,海报设计,500.0,2021-04-20
k7639****88,深圳山河品牌顾问,任务编号：930484,包装设计,2000.0,2021-04-19
k4843****09,火人互动,任务编号：930473,LOGO设计,800.0,2021-04-19
o607d****43482,八月江水品牌设计,任务编号：930362,卡通形象设计,1000.0,2021-04-19
o607cfd573a178,吾同品牌设计有限公司,任务编号：930357,包装设计,3200.0,2021-04-19
o6075****3bde1,一诺品牌,任务编号：930352,插画设计,1000.0,2021-04-19
k7499****12,锡兰视觉设计,任务编号：930287,LOGO设计,3600.0,2021-04-19
川妹子,瑞艺品牌全案机构,任务编号：930170,LOGO设计,1000.0,2021-04-17
o607a51dc217a8,广东利方传媒工作室,任务编号：930145,海报设计,500.0,2021-04-17
田大大,荃玖粞设计,任务编号：930137,LOGO设计,500.0,2021-04-17
大众推广ABCD,火人互动,任务编号：930080,卡通形象设计,1000.0,2021-04-16
k6419****70,商都品牌设计,任务编号：930050,LOGO设计,1000.0,2021-04-16
winsoft,至帧视觉,任务编号：929944,海报设计,500.0,2021-04-16
xunwei1688,东海佳峦设计工作室,任务编号：929685,宣传册设计,490.0,2021-04-15
o6076cbf8e19e2,石家庄恩铄科技,任务编号：929617,产品外观设计,3000.0,2021-04-14
k7492****49,悦禾品牌设计,任务编号：929594,LOGO设计,3800.0,2021-04-14
k5848****11,中创国艺品牌设计,任务编号：929456,LOGO设计,888.0,2021-04-14
k1904****18,龙睛品牌设计机构,任务编号：929435,包装设计,800.0,2021-04-14
o60754d6db4851,一茶设计,任务编号：929329,LOGO设计,200.0,2021-04-13
k9079****76,深圳市平行视界影视传媒有限责任公司,任务编号：929287,3D建模,2400.0,2021-04-13
vitorru,素造创意,任务编号：929231,包装设计,1500.0,2021-04-13
o5d78d4845a167,北京美陈广告有限公司,任务编号：929113,LOGO设计,300.0,2021-04-12
ljq834188,初晓设计工作室,任务编号：929094,VI设计,6100.0,2021-04-12
o6073****07716,南山公社,任务编号：928991,LOGO设计,800.0,2021-04-12
k4973****60,厦门久艺术文化创意有限公司,任务编号：929002,包装设计,4000.0,2021-04-12
k6967****84,荃玖粞设计,任务编号：928604,LOGO设计,300.0,2021-04-09
k2607****75,千悦品牌设计,任务编号：928601,LOGO设计,2700.0,2021-04-09
o606eaf2c7e8b8,盒鹿视觉设计,任务编号：928494,LOGO设计,1000.0,2021-04-08
o5e5f8b409365e,上海科幂联品牌设计有限公司,任务编号：928245,VI设计,500.0,2021-04-07
k5179****35,宇泽创意设计,任务编号：928158,LOGO设计,800.0,2021-04-07
aoture,盒鹿视觉设计,任务编号：927920,LOGO设计,800.0,2021-04-05
o6035****10057,魔方空间影视传媒有限公司,任务编号：927844,3D建模,1000.0,2021-04-04
k2162****93,龙睛品牌设计机构,任务编号：927698,LOGO设计,1350.0,2021-04-02
k9007****21,易盛设计,任务编号：927676,LOGO设计,699.0,2021-04-02
o6065d28056b49,佳慧永昌,任务编号：927555,LOGO设计,1280.0,2021-04-01
xyuelj,谭壹视觉设计,任务编号：927480,包装设计,1000.0,2021-04-01
k9598****55,你好高兴品牌设计,任务编号：927254,包装设计,480.0,2021-03-31
vitorru,朗露品牌设计,任务编号：927080,LOGO设计,1000.0,2021-03-30
yokensho,厦门久艺术文化创意有限公司,任务编号：927030,LOGO设计,500.0,2021-03-30
vitorru,上海名道广告,任务编号：926990,LOGO设计,300.0,2021-03-30
o606293e62b720,爱设计｜品牌视觉设计有限公司,任务编号：926971,PPT设计,2000.0,2021-03-30
k7568****38,锡兰视觉设计,任务编号：926798,LOGO设计,500.0,2021-03-29
o604c89465a520,八月江水品牌设计,任务编号：926780,LOGO设计,1000.0,2021-03-29
o59a108b4b91b1,爱设计｜品牌视觉设计有限公司,任务编号：926543,店铺装修,4100.0,2021-03-27
刘哈哈哈,ROC Design Studio（品牌定制）,任务编号：926473,包装设计,320.0,2021-03-26
o605dab6b0f251,上海名道广告,任务编号：926449,宣传册设计,600.0,2021-03-26
o605d46263b7b4,尖叫文化传媒有限公司,任务编号：926375,包装设计,1500.0,2021-03-26
k1392****665,佳慧永昌,任务编号：926394,包装设计,2000.0,2021-03-26
k5653****99,朗露品牌设计,任务编号：926348,LOGO设计,1000.0,2021-03-26
k7127****10,海林品牌设计,任务编号：926298,包装设计,900.0,2021-03-26
k8703****09,江苏青果野望设计,任务编号：926286,LOGO设计,800.0,2021-03-26
k8945****26,聚合物设计工作室,任务编号：926115,LOGO设计,400.0,2021-03-25
o605c0000aea1d,商都品牌设计,任务编号：926108,宣传册设计,2600.0,2021-03-25
weikexiaohu,中创国艺品牌设计,任务编号：926087,LOGO设计,400.0,2021-03-25
k6150****43,上海当然广告有限公司,任务编号：926055,包装设计,500.0,2021-03-25
k3995****03,合肥子歌文化传媒有限公司,任务编号：925930,宣传册设计,1344.0,2021-03-24
k4457****13,目野设计,任务编号：925780,LOGO设计,1000.0,2021-03-23
o6058****23933,佳慧永昌,任务编号：925737,包装设计,1000.0,2021-03-23
o6058****cd6c2,睿达视觉,任务编号：925682,海报设计,600.0,2021-03-23
网络选手,李燕设计工作室,任务编号：925528,包装设计,1200.0,2021-03-22
k8570****95,深圳山河品牌顾问,任务编号：925511,LOGO设计,1000.0,2021-03-22
k6313****83,点神科技,任务编号：925449,LOGO设计,800.0,2021-03-22
o605347e63ceaa,佳慧永昌,任务编号：925138,LOGO设计,400.0,2021-03-19
k1846****78,一渡设计,任务编号：925086,VI设计,3000.0,2021-03-19
k7346****31,火人互动,任务编号：925079,VI设计,5600.0,2021-03-19
墨野,崇尚简约品牌设计,任务编号：924857,包装设计,500.0,2021-03-18
