Source,Target,Transaction_Price,Publication_Time,Type
徐乂乂,小程序开发,4000.0,2023-12-19,发布
ygkk2020,小程序开发,800.0,2023-12-19,发布
ygkk2020,小程序开发,2000.0,2023-12-19,发布
家居智能,APP开发,10000.0,2023-12-18,发布
k9093****76,小程序开发,5800.0,2023-12-16,发布
k5733****95,小程序开发,8400.0,2023-12-15,发布
o5cd7b37339c60,采集工具,500.0,2023-12-15,发布
水上景色,其他软件开发,500.0,2023-12-14,发布
ncssunstar,网站UI设计,400.0,2023-12-14,发布
vitorru,APP开发,15000.0,2023-12-14,发布
家居智能,APP开发,20000.0,2023-12-14,发布
家居智能,APP开发,19000.0,2023-12-14,发布
vitorru,APP开发,107500.0,2023-12-14,发布
vitorru,小程序开发,8000.0,2023-12-13,发布
优创FxWvr,APP开发,6840.0,2023-12-13,发布
徐乂乂,小程序开发,1280.0,2023-12-12,发布
请叫我老师,小程序开发,5150.0,2023-12-12,发布
k9544****30,APP开发,20000.0,2023-12-11,发布
k1068****62,定制开发,1500.0,2023-12-11,发布
威锋客5p0Dz,APP开发,14500.0,2023-12-11,发布
请叫我老师,小程序开发,4500.0,2023-12-09,发布
vitorru,小程序开发,7030.0,2023-12-08,发布
家居智能,其他工具软件,25000.0,2023-12-08,发布
vitorru,小程序开发,22500.0,2023-12-08,发布
vitorru,APP开发,27600.0,2023-12-07,发布
vitorru,小程序开发,27200.0,2023-12-06,发布
vitorru,APP开发,26320.0,2023-12-06,发布
ncssunstar,网站UI设计,400.0,2023-12-06,发布
winsoft,APP开发,600.0,2023-12-06,发布
o5b87f826ee758,小程序开发,2200.0,2023-12-04,发布
vitorru,小程序开发,4000.0,2023-12-04,发布
聚佳尚美gfmh0,APP开发,1200.0,2023-12-04,发布
prigzz,企业官网,2500.0,2023-12-03,发布
o5ec2aa65967ea,定制开发,500.0,2023-12-01,发布
o5ec2aa65967ea,定制开发,500.0,2023-11-30,发布
京城彭少,APP开发,20000.0,2023-11-30,发布
vitorru,APP开发,40000.0,2023-11-30,发布
vitorru,APP开发,10000.0,2023-11-28,发布
vitorru,小程序开发,5000.0,2023-11-28,发布
vitorru,小程序开发,19380.0,2023-11-28,发布
ygkk2020,小程序开发,2000.0,2023-11-27,发布
ygkk2020,小程序开发,1400.0,2023-11-27,发布
ncssunstar,网站UI设计,1600.0,2023-11-27,发布
k6323****93,APP开发,2000.0,2023-11-27,发布
k6323****93,APP开发,2500.0,2023-11-27,发布
k7198****13,APP开发,40000.0,2023-11-27,发布
k2356****33,APP开发,4050.0,2023-11-27,发布
威风志OHuPX,H5开发,500.0,2023-11-25,发布
vitorru,小程序开发,300.0,2023-11-24,发布
vitorru,小程序开发,36800.0,2023-11-23,发布
vitorru,APP开发,9000.0,2023-11-23,发布
深圳鲲鹏科创信息技术有限公司,小程序开发,2000.0,2023-11-22,发布
vitorru,APP开发,67200.0,2023-11-22,发布
o600ae8db2f7fd,其他软件开发,200.0,2023-11-22,发布
vitorru,APP开发,32900.0,2023-11-21,发布
企划匠,响应式网站,6000.0,2023-11-21,发布
鲸创客UJ8z6,小程序开发,3200.0,2023-11-20,发布
vitorru,企业官网,800.0,2023-11-20,发布
k1810****36,小程序开发,9000.0,2023-11-20,发布
k1810****36,小程序开发,4000.0,2023-11-16,发布
vitorru,小程序开发,12500.0,2023-11-15,发布
威赞p7uIh,APP开发,500.0,2023-11-14,发布
爵内特8o568,小程序开发,7440.0,2023-11-14,发布
vitorru,小程序开发,6000.0,2023-11-14,发布
威火力54VbA,APP开发,5000.0,2023-11-13,发布
o5c988162ef72a,小程序开发,1000.0,2023-11-13,发布
k3894****99,小程序开发,2200.0,2023-11-13,发布
vitorru,小程序开发,9000.0,2023-11-10,发布
vitorru,小程序开发,6000.0,2023-11-10,发布
k7099****44,小程序开发,9000.0,2023-11-10,发布
寻找软件的大哥,APP界面设计,2000.0,2023-11-09,发布
vitorru,APP开发,60000.0,2023-11-08,发布
k2378****66,游戏建模,3500.0,2023-11-08,发布
o5c988162ef72a,APP界面设计,400.0,2023-11-08,发布
k8810****86,APP开发,16500.0,2023-11-07,发布
k7866****83,小程序开发,4750.0,2023-11-06,发布
gryger,小程序开发,1000.0,2023-11-06,发布
vitorru,小程序开发,8000.0,2023-11-06,发布
vitorru,小程序开发,8000.0,2023-11-06,发布
威府7Jiwx,门户网站,500.0,2023-11-05,发布
优源汇客EESmg,小程序开发,5000.0,2023-11-05,发布
o61acccc364d0b,脚本开发,8100.0,2023-11-04,发布
o59907cc412fe6,小程序开发,800.0,2023-11-02,发布
威原jZmCk,脚本开发,3000.0,2023-11-02,发布
zhangxuzhangxu,H5开发,200.0,2023-11-01,发布
o5c6cbdda66667,其他网站,600.0,2023-10-31,发布
天晟2998,采集工具,500.0,2023-10-31,发布
k6587****04,其他软件开发,16200.0,2023-10-31,发布
o5c988162ef72a,小程序开发,1300.0,2023-10-30,发布
elinmall,H5开发,12500.0,2023-10-30,发布
徐乂乂,小程序开发,2000.0,2023-10-29,发布
vitorru,小程序开发,15200.0,2023-10-27,发布
winsoft,APP开发,3000.0,2023-10-27,发布
vitorru,小程序开发,16440.0,2023-10-27,发布
癫疯,小程序开发,22000.0,2023-10-26,发布
都护养车,APP开发,10000.0,2023-10-25,发布
威锐美客hkQyg,企业官网,200.0,2023-10-24,发布
vitorru,小程序开发,29000.0,2023-10-24,发布
vitorru,小程序开发,7200.0,2023-10-23,发布
微时代Qgphf,APP开发,5000.0,2023-10-23,发布
加加eMx1T,小程序开发,1000.0,2023-10-23,发布
体彩店主助手,APP开发,15000.0,2023-10-23,发布
vitorru,小程序开发,33000.0,2023-10-20,发布
vitorru,APP开发,64500.0,2023-10-20,发布
k6794****72,APP开发,2000.0,2023-10-20,发布
o5f4c5f6f22846,商城建设,100.0,2023-10-19,发布
lrestli,企业官网,2400.0,2023-10-19,发布
k9229****60,小程序开发,6600.0,2023-10-19,发布
vitorru,APP开发,18500.0,2023-10-18,发布
vitorru,小程序开发,4300.0,2023-10-18,发布
vitorru,APP开发,24900.0,2023-10-18,发布
vitorru,APP开发,18000.0,2023-10-18,发布
k8375****88,小程序开发,1280.0,2023-10-18,发布
k8375****88,小程序开发,6400.0,2023-10-18,发布
hezexinxi,软件UI设计,1000.0,2023-10-18,发布
k8199****10,软件UI设计,3500.0,2023-10-18,发布
志云海,小程序开发,4416.0,2023-10-17,发布
k3894****99,小程序开发,3300.0,2023-10-17,发布
朱永明,小程序开发,4000.0,2023-10-16,发布
ygkk2020,小程序开发,1600.0,2023-10-14,发布
o5c988162ef72a,APP界面设计,200.0,2023-10-13,发布
k6323****93,小程序开发,3500.0,2023-10-13,发布
vitorru,小程序开发,6000.0,2023-10-12,发布
vitorru,小程序开发,10000.0,2023-10-12,发布
vitorru,APP开发,9600.0,2023-10-12,发布
vitorru,APP开发,36500.0,2023-10-12,发布
o5c6cbdda66667,其他网站,2000.0,2023-10-12,发布
