designer,year,ability,order_count,total_amount,designer_idx,ability_idx
*一米阳光工作室*,2019,LOGO设计,1,300.0,1,11
-创优信息技术有限公司-,2019,IT解决方案,1,300.0,2,10
1+2品牌设计,2019,LOGO设计,1,800.0,3,11
102工作室,2019,其他,1,100.0,4,41
102工作室,2019,品牌起名,2,400.0,4,81
102工作室,2019,宣传策划,1,106.0,4,100
102工作室,2019,广告策划,2,2900.0,4,113
1L工作室,2019,公司起名,1,100.0,5,39
1L工作室,2019,品牌起名,1,100.0,5,81
1号品牌设计,2019,LOGO设计,3,1500.0,6,11
21克设计,2019,LOGO设计,6,3400.0,7,11
42DESIGN,2019,效果图设计,1,300.0,8,139
47号设计工作室,2019,LOGO设计,12,10386.0,9,11
52Hz工作室,2019,商业空间,1,1000.0,10,83
6B创意设计工作室,2019,3D建模,5,2900.0,11,1
6B创意设计工作室,2019,海报设计,1,800.0,11,167
@烨名珠@,2019,公司起名,1,300.0,12,39
@烨名珠@,2019,品牌起名,1,500.0,12,81
A2774135186,2019,品牌起名,1,100.0,13,81
AC设计,2019,LOGO设计,13,8375.0,14,11
AI旭峰,2019,网店取名,1,288.0,15,196
AND绘梨衣,2019,品牌起名,1,100.0,16,81
ART咖,2019,宝宝起名,1,660.0,17,96
AYANABON,2019,专业代笔,1,100.0,18,22
Ai创设计丶,2019,宣传单设计,1,300.0,19,99
Ai创设计丶,2019,展台设计,1,500.0,19,107
Ai创设计丶,2019,海报设计,1,300.0,19,167
Allison视觉工作室,2019,公司起名,1,100.0,20,39
App 游戏开发,2019,小程序开发,1,2000.0,21,104
Artair,2019,VI设计,1,1200.0,22,15
Ashers,2019,3D建模,1,150.0,23,1
Aug-85,2019,LOGO设计,1,500.0,24,11
A凡先生,2019,其他设计,1,300.0,25,55
A新萝卜-最实惠,2019,LOGO设计,4,5028.0,26,11
A新萝卜-最实惠,2019,VI设计,1,1920.0,26,15
A新萝卜-最实惠,2019,动画设计,1,2800.0,26,66
A新萝卜-最实惠,2019,店铺/网店起名,1,500.0,26,116
A王北风,2019,LOGO设计,1,500.0,27,11
A计划创意,2019,LOGO设计,1,500.0,28,11
A锐设计,2019,LOGO设计,20,15000.0,29,11
A锐设计,2019,吉祥物设计,1,600.0,29,74
B698621,2019,LOGO设计,1,24900.0,30,11
B698632,2019,APP开发,1,21500.0,31,3
B698634,2019,LOGO设计,1,30000.0,32,11
B698635,2019,LOGO设计,1,20000.0,33,11
B698651,2019,金融,1,30000.0,34,226
B698653,2019,小程序开发,1,1960.0,35,104
B698655,2019,H5开发,1,1970.0,36,8
B698656,2019,其他宣传品设计,1,1940.0,37,47
B698677,2019,LOGO设计,1,3636.0,38,11
B698691,2019,企业官网,1,8000.0,39,32
B698695,2019,LOGO设计,1,10000.0,40,11
B698697,2019,产品原型设计,1,20000.0,41,27
B698700,2019,VI设计,1,1000.0,42,15
B698707,2019,APP开发,1,15880.0,43,3
B698708,2019,店铺装修,1,30000.0,44,119
B698709,2019,小程序开发,1,5580.0,45,104
B698711,2019,小程序开发,1,12800.0,46,104
B698712,2019,小程序开发,1,19800.0,47,104
B698789,2019,包装设计,1,27000.0,48,67
B698800,2019,店铺装修,1,46500.0,49,119
B698814,2019,小程序开发,1,500.0,50,104
B698832,2019,前端开发,1,5000.0,51,60
B698836,2019,宣传单设计,1,300.0,52,99
B698839,2019,动画设计,1,21000.0,53,66
B698840,2019,网站UI设计,1,21000.0,54,198
B698842,2019,活动策划,1,5000.0,55,164
B698844,2019,活动策划,1,2000.0,56,164
B698845,2019,活动策划,1,2000.0,57,164
B698846,2019,活动策划,1,5000.0,58,164
B698847,2019,企业官网,1,3000.0,59,32
B698850,2019,活动策划,1,3000.0,60,164
B698854,2019,活动策划,1,6800.0,61,164
B698866,2019,APP开发,1,17200.0,62,3
B698871,2019,H5设计,1,8000.0,63,9
B698872,2019,APP开发,1,16500.0,64,3
B698903,2019,APP开发,1,43000.0,65,3
B698904,2019,APP开发,1,50000.0,66,3
B698905,2019,智能家居软件,1,50000.0,67,157
B698906,2019,微信开发,1,40000.0,68,126
B698907,2019,智能家居软件,1,10000.0,69,157
B698908,2019,APP开发,1,49900.0,70,3
B698910,2019,APP开发,1,50000.0,71,3
B698916,2019,教育教学,1,12500.0,72,141
B698920,2019,插画设计,1,800.0,73,138
B698927,2019,广告设计,1,41200.0,74,114
B698928,2019,APP开发,1,50000.0,75,3
B698930,2019,APP开发,1,50000.0,76,3
B698934,2019,APP开发,1,50000.0,77,3
B698935,2019,其他网站,1,50000.0,78,53
B698936,2019,通讯通信,1,40000.0,79,221
B698937,2019,生活家政,1,50000.0,80,181
B698952,2019,企业官网,1,1500.0,81,32
B698963,2019,手提袋设计,1,4800.0,82,132
B698964,2019,企业官网,1,8000.0,83,32
B698981,2019,小程序开发,1,50000.0,84,104
B698982,2019,APP开发,1,1000.0,85,3
B698991,2019,系统工具,1,49840.0,86,192
B698995,2019,测试服务,1,19136.0,87,166
B699007,2019,测试服务,1,49862.0,88,166
B699013,2019,企业官网,1,49865.0,89,32
B699021,2019,APP开发,1,50000.0,90,3
B699031,2019,企业官网,1,49886.0,91,32
B699032,2019,淘宝/天猫代运营,1,10000.0,92,168
B699034,2019,小程序开发,1,4000.0,93,104
B699041,2019,APP开发,1,20000.0,94,3
B699043,2019,微信推广,1,79000.0,95,127
B699046,2019,LOGO设计,1,100.0,96,11
B699048,2019,产品外观设计,1,28000.0,97,28
B699055,2019,产品外观设计,1,29000.0,98,28
B699061,2019,创意短视频,1,600.0,99,58
B699065,2019,APP开发,1,15000.0,100,3
B699066,2019,LOGO设计,1,39977.0,101,11
B699085,2019,企业官网,1,22000.0,102,32
B699096,2019,商业提案,1,2000.0,103,82
B699097,2019,商业提案,1,1000.0,104,82
B699099,2019,商业提案,1,2000.0,105,82
B699100,2019,商业提案,1,1500.0,106,82
B699101,2019,微信开发,1,40200.0,107,126
B699102,2019,商业提案,1,1500.0,108,82
B699110,2019,商业贸易,1,50000.0,109,84
B699111,2019,商业贸易,1,40000.0,110,84
B699112,2019,软件UI设计,1,200.0,111,217
B699116,2019,微信开发,1,19950.0,112,126
B699117,2019,生活家政,1,50000.0,113,181
B699125,2019,智能家居软件,1,50000.0,114,157
B699175,2019,微信开发,1,9520.0,115,126
B699184,2019,店铺装修,1,2000.0,116,119
B699205,2019,LOGO设计,1,19900.0,117,11
B699220,2019,图片处理,1,1970.0,118,88
B699222,2019,标签设计,1,158.0,119,161
B699225,2019,APP开发,1,39000.0,120,3
B699227,2019,APP开发,1,41000.0,121,3
B699230,2019,整合营销,1,45000.0,122,145
B699231,2019,其他设计,1,1950.0,123,55
B699232,2019,其他软件开发,1,1940.0,124,56
B699238,2019,详情页设计,1,300.0,125,214
B699240,2019,APP开发,1,50000.0,126,3
B699241,2019,前端开发,1,1980.0,127,60
B699242,2019,APP开发,1,36000.0,128,3
B699247,2019,企业官网,1,30000.0,129,32
B699249,2019,VI设计,1,38000.0,130,15
B699252,2019,LOGO设计,1,7000.0,131,11
B699253,2019,企业官网,1,34942.0,132,32
B699255,2019,LOGO设计,1,3680.0,133,11
B699261,2019,APP开发,1,4000.0,134,3
B699267,2019,小程序开发,1,26600.0,135,104
B699268,2019,APP开发,1,30000.0,136,3
B699274,2019,VI设计,1,10000.0,137,15
B699276,2019,其他软件开发,1,3000.0,138,56
B699277,2019,LOGO设计,1,4750.0,139,11
B699278,2019,APP开发,1,45000.0,140,3
B699279,2019,APP开发,1,32000.0,141,3
B699281,2019,APP开发,1,50000.0,142,3
B699301,2019,小程序开发,1,2000.0,143,104
B699329,2019,VI设计,1,20000.0,144,15
B699341,2019,教育教学,1,50000.0,145,141
B699342,2019,微信开发,1,50000.0,146,126
B699344,2019,微信开发,1,10000.0,147,126
B699395,2019,动画设计,1,50000.0,148,66
B699426,2019,APP开发,1,2000.0,149,3
B699433,2019,LOGO设计,1,23000.0,150,11
B699441,2019,APP开发,1,200.0,151,3
B699471,2019,LOGO设计,1,688.0,152,11
B699482,2019,包装设计,1,32000.0,153,67
B699483,2019,OA系统,1,50000.0,154,12
B699484,2019,ERP系统,1,50000.0,155,6
B699485,2019,OA系统,1,50000.0,156,12
B699496,2019,微信开发,1,16000.0,157,126
B699519,2019,APP开发,1,4400.0,158,3
B699521,2019,小程序开发,1,35000.0,159,104
B699523,2019,小程序开发,1,15000.0,160,104
B699525,2019,APP开发,1,12000.0,161,3
B699527,2019,包装设计,1,4500.0,162,67
B699529,2019,APP开发,1,3000.0,163,3
B699530,2019,金融,1,20000.0,164,226
B699532,2019,物业管理软件,1,50000.0,165,177
B699533,2019,APP开发,1,13000.0,166,3
B699553,2019,财务管理系统,1,50000.0,167,215
B699554,2019,教育教学,1,39000.0,168,141
B699559,2019,直播,1,30000.0,169,187
B699563,2019,直播,1,26000.0,170,187
B699571,2019,VI设计,1,20000.0,171,15
B699587,2019,其他宣传品设计,1,4600.0,172,47
B699598,2019,APP开发,1,49500.0,173,3
B699603,2019,商业贸易,1,40000.0,174,84
B699608,2019,智能家居软件,1,50000.0,175,157
B699609,2019,招牌设计,1,200.0,176,136
B699614,2019,APP开发,1,15000.0,177,3
B699616,2019,企业官网,1,3000.0,178,32
B699628,2019,VI设计,1,1000.0,179,15
B699632,2019,手游开发,1,5000.0,180,134
B699648,2019,软件UI设计,1,4000.0,181,217
B699654,2019,软件UI设计,1,3000.0,182,217
B699672,2019,三维动画,1,3500.0,183,21
B699690,2019,网站UI设计,1,3000.0,184,198
B699691,2019,礼品设计,1,500.0,185,190
B699710,2019,办公空间,1,21300.0,186,63
B699737,2019,小程序开发,1,8000.0,187,104
B699748,2019,LOGO设计,1,300.0,188,11
B699749,2019,其他软件开发,1,18000.0,189,56
B699752,2019,LOGO设计,1,1500.0,190,11
B699754,2019,LOGO设计,1,1500.0,191,11
B699757,2019,LOGO设计,1,1000.0,192,11
B699759,2019,APP开发,1,25000.0,193,3
B699764,2019,LOGO设计,1,13820.0,194,11
B699765,2019,企业官网,1,5100.0,195,32
B699766,2019,LOGO设计,1,10240.0,196,11
B699768,2019,LOGO设计,1,6000.0,197,11
B699772,2019,VI设计,1,499.0,198,15
B699784,2019,PPT设计,1,200.0,199,13
B699843,2019,LOGO设计,1,8665.0,200,11
B699850,2019,LOGO设计,1,7858.0,201,11
B699856,2019,LOGO设计,1,7477.0,202,11
B699860,2019,APP开发,1,75000.0,203,3
B699863,2019,APP开发,1,75000.0,204,3
B699864,2019,APP开发,1,51700.0,205,3
B699865,2019,APP开发,1,54300.0,206,3
B699870,2019,APP开发,1,45000.0,207,3
B699871,2019,APP开发,1,45000.0,208,3
B699877,2019,APP开发,1,50000.0,209,3
B699879,2019,企业官网,1,33000.0,210,32
B699901,2019,小程序开发,1,11000.0,211,104
B699908,2019,小程序开发,1,8800.0,212,104
B699910,2019,小程序开发,1,18800.0,213,104
B699912,2019,别墅设计,1,28500.0,214,59
B699914,2019,手游开发,1,62400.0,215,134
B699918,2019,小程序开发,1,24100.0,216,104
B699933,2019,小程序开发,1,12120.0,217,104
B699936,2019,微博营销,1,20000.0,218,128
B699937,2019,LOGO设计,1,3188.0,219,11
B699944,2019,宣传单设计,1,200.0,220,99
B699947,2019,手游开发,1,28000.0,221,134
B699952,2019,其他管理软件,1,50000.0,222,52
B699954,2019,其他管理软件,1,47000.0,223,52
B699969,2019,企业官网,1,2900.0,224,32
B699976,2019,企业官网,1,5500.0,225,32
B699982,2019,产品外观设计,1,27000.0,226,28
B699986,2019,手机网站,1,6800.0,227,133
B700011,2019,APP开发,1,900.0,228,3
B700062,2019,VI设计,1,300.0,229,15
B700063,2019,LOGO设计,1,300.0,230,11
B700074,2019,详情页设计,1,17500.0,231,214
B700075,2019,详情页设计,1,1600.0,232,214
B700088,2019,产品推广,1,25000.0,233,29
B700089,2019,微信代运营,1,29000.0,234,125
B700090,2019,APP推广,1,38700.0,235,4
B700091,2019,APP推广,1,38700.0,236,4
B700112,2019,小程序开发,1,10000.0,237,104
B700144,2019,包装设计,1,624.0,238,67
B700151,2019,VI设计,1,499.0,239,15
B700153,2019,其他家装服务,1,20000.0,240,48
B700156,2019,企业官网,1,40000.0,241,32
B700157,2019,APP开发,1,23000.0,242,3
B700161,2019,VI设计,1,19965.0,243,15
B700163,2019,LOGO设计,1,22900.0,244,11
B700168,2019,APP开发,1,25000.0,245,3
B700179,2019,软件UI设计,1,120000.0,246,217
B700189,2019,APP推广,1,1000.0,247,4
B700191,2019,产品外观设计,1,28000.0,248,28
B700202,2019,整合营销,1,1000.0,249,145
B700209,2019,剪辑服务,1,1960.0,250,62
B700214,2019,其他软件开发,1,1980.0,251,56
B700218,2019,H5开发,1,1940.0,252,8
B700222,2019,会员卡设计,1,1950.0,253,35
B700225,2019,APP开发,1,5000.0,254,3
B700228,2019,企业官网,1,9843.0,255,32
B700229,2019,企业官网,1,4968.0,256,32
B700238,2019,宣传册设计,1,6800.0,257,98
B700257,2019,APP开发,1,20000.0,258,3
B700261,2019,APP开发,1,18000.0,259,3
B700270,2019,VI设计,1,13264.0,260,15
B700278,2019,小程序开发,1,21000.0,261,104
B700285,2019,APP界面设计,1,600.0,262,5
B700295,2019,新房装修,1,2500.0,263,149
B700300,2019,APP开发,1,5000.0,264,3
B700301,2019,小程序开发,1,27800.0,265,104
B700303,2019,小程序开发,1,29600.0,266,104
B700310,2019,小程序开发,1,29800.0,267,104
B700344,2019,主图设计,1,33415.0,268,23
B700350,2019,包装设计,1,18000.0,269,67
B700360,2019,海报设计,1,9575.0,270,167
B700364,2019,OA系统,1,50000.0,271,12
B700380,2019,网站二次开发,1,1200.0,272,199
B700385,2019,小程序开发,1,44000.0,273,104
B700394,2019,VI设计,1,10950.0,274,15
B700397,2019,小程序开发,1,2000.0,275,104
B700409,2019,小程序开发,1,1000.0,276,104
B700415,2019,包装设计,1,1000.0,277,67
B700420,2019,其他工业设计,1,10000.0,278,49
B700426,2019,小程序开发,1,15880.0,279,104
B700427,2019,宣传单设计,1,600.0,280,99
B700434,2019,APP开发,1,1000.0,281,3
B700435,2019,APP开发,1,16000.0,282,3
B700439,2019,小程序开发,1,28700.0,283,104
B700447,2019,小程序开发,1,9800.0,284,104
B700452,2019,小程序开发,1,5000.0,285,104
B700476,2019,APP开发,1,50000.0,286,3
B700477,2019,APP开发,1,50000.0,287,3
B700483,2019,APP开发,1,44000.0,288,3
B700484,2019,微信开发,1,39000.0,289,126
B700486,2019,APP开发,1,39000.0,290,3
B700487,2019,APP开发,1,42000.0,291,3
B700490,2019,APP开发,1,48000.0,292,3
B700495,2019,微信开发,1,8000.0,293,126
B700498,2019,其他软件开发,1,5166.0,294,56
B700500,2019,宣传册设计,1,4650.0,295,98
B700504,2019,LOGO设计,1,300.0,296,11
B700507,2019,其他行业,1,50000.0,297,54
B700508,2019,其他行业,1,10000.0,298,54
B700509,2019,APP开发,1,6000.0,299,3
B700510,2019,其他行业,1,50000.0,300,54
B700514,2019,企业官网,1,9678.0,301,32
B700516,2019,小程序开发,1,7855.0,302,104
B700521,2019,APP开发,1,10000.0,303,3
B700524,2019,电商,1,50000.0,304,182
B700525,2019,电商,1,40000.0,305,182
B700526,2019,APP开发,1,10000.0,306,3
B700530,2019,LOGO设计,1,1500.0,307,11
B700533,2019,微信开发,1,1680.0,308,126
B700534,2019,LOGO设计,1,1500.0,309,11
B700535,2019,排版设计,1,1280.0,310,137
B700536,2019,LOGO设计,1,1500.0,311,11
B700543,2019,LOGO设计,1,1500.0,312,11
B700546,2019,LOGO设计,1,1500.0,313,11
B700548,2019,LOGO设计,1,1500.0,314,11
B700553,2019,LOGO设计,1,1500.0,315,11
B700555,2019,VI设计,1,19885.0,316,15
B700569,2019,LOGO设计,1,300.0,317,11
B700574,2019,LOGO设计,1,300.0,318,11
B700583,2019,LOGO设计,1,300.0,319,11
B700591,2019,APP开发,1,25000.0,320,3
B700603,2019,APP开发,1,3900.0,321,3
B700636,2019,创意短视频,1,50000.0,322,58
B700685,2019,其他软件开发,1,26000.0,323,56
B700687,2019,APP开发,1,15000.0,324,3
B700710,2019,APP开发,1,25000.0,325,3
B700749,2019,企业官网,1,19000.0,326,32
B700755,2019,海报设计,1,24999.0,327,167
B700758,2019,海报设计,1,9999.0,328,167
B700759,2019,APP推广,1,450.0,329,4
B700762,2019,包装设计,1,30000.0,330,67
B700764,2019,脚本开发,1,1000.0,331,205
B700765,2019,脚本开发,1,1000.0,332,205
B700769,2019,企业官网,1,2800.0,333,32
B700798,2019,三维动画,1,7440.0,334,21
B700801,2019,APP开发,1,48500.0,335,3
B700848,2019,APP开发,1,15000.0,336,3
B700898,2019,H5设计,1,1100.0,337,9
B700911,2019,图片处理,1,1970.0,338,88
B700919,2019,LOGO设计,1,1980.0,339,11
B700929,2019,APP开发,1,5000.0,340,3
B700930,2019,OA系统,1,50000.0,341,12
B700946,2019,APP开发,1,44500.0,342,3
B700951,2019,APP开发,1,62000.0,343,3
B700952,2019,APP开发,1,35000.0,344,3
B700966,2019,APP开发,1,13900.0,345,3
B700969,2019,APP开发,1,12000.0,346,3
B700971,2019,其他建筑设计,1,3000.0,347,51
B700978,2019,其他建筑设计,1,5000.0,348,51
B700980,2019,APP开发,1,3000.0,349,3
B700984,2019,企业官网,1,8000.0,350,32
B700994,2019,宣传单设计,1,200.0,351,99
B701026,2019,ERP系统,1,50000.0,352,6
B701027,2019,OA系统,1,50000.0,353,12
B701028,2019,OA系统,1,50000.0,354,12
B701044,2019,其他软件开发,1,5000.0,355,56
B701047,2019,微信推广,1,7165.0,356,127
B701048,2019,微信推广,1,4966.0,357,127
B701054,2019,LOGO设计,1,300.0,358,11
B701056,2019,LOGO设计,1,300.0,359,11
B701059,2019,产品推广,1,15.0,360,29
B701062,2019,小程序开发,1,14997.0,361,104
B701063,2019,LOGO设计,1,300.0,362,11
B701066,2019,LOGO设计,1,300.0,363,11
B701067,2019,小程序开发,1,14900.0,364,104
B701072,2019,LOGO设计,1,300.0,365,11
B701076,2019,风险评估,1,7000.0,366,234
B701078,2019,LOGO设计,1,300.0,367,11
B701080,2019,APP开发,1,36000.0,368,3
B701081,2019,LOGO设计,1,300.0,369,11
B701083,2019,LOGO设计,1,300.0,370,11
B701086,2019,LOGO设计,1,300.0,371,11
B701089,2019,LOGO设计,1,300.0,372,11
B701096,2019,企业官网,1,2300.0,373,32
B701101,2019,详情页设计,1,10580.0,374,214
B701104,2019,LOGO设计,1,29950.0,375,11
B701107,2019,详情页设计,1,150.0,376,214
B701113,2019,H5设计,1,3000.0,377,9
B701120,2019,医疗健康,1,50000.0,378,68
B701122,2019,医疗健康,1,50000.0,379,68
B701123,2019,医疗健康,1,10000.0,380,68
B701132,2019,APP开发,1,28000.0,381,3
B701135,2019,小程序开发,1,3000.0,382,104
B701139,2019,APP开发,1,70000.0,383,3
B701141,2019,APP开发,1,60000.0,384,3
B701143,2019,APP开发,1,40000.0,385,3
B701159,2019,网店推广,1,3600.0,386,197
B701166,2019,APP开发,1,10000.0,387,3
B701176,2019,APP开发,1,50000.0,388,3
B701178,2019,APP开发,1,50000.0,389,3
B701179,2019,电商网站,1,33000.0,390,183
B701180,2019,APP开发,1,50000.0,391,3
B701182,2019,APP开发,1,50000.0,392,3
B701183,2019,APP开发,1,9925.0,393,3
B701197,2019,小程序开发,1,16560.0,394,104
B701225,2019,包装设计,1,10000.0,395,67
B701229,2019,小程序开发,1,9800.0,396,104
B701230,2019,包装设计,1,7500.0,397,67
B701241,2019,教育教学,1,50000.0,398,141
B701243,2019,教育教学,1,20000.0,399,141
B701244,2019,APP开发,1,19800.0,400,3
B701247,2019,APP开发,1,54500.0,401,3
B701250,2019,APP开发,1,55500.0,402,3
B701301,2019,小程序开发,1,8000.0,403,104
B701311,2019,LOGO设计,1,1200.0,404,11
B701315,2019,网站UI设计,1,1400.0,405,198
B701316,2019,小程序开发,1,5500.0,406,104
B701323,2019,网站UI设计,1,30000.0,407,198
B701325,2019,APP开发,1,41500.0,408,3
B701326,2019,企业官网,1,4500.0,409,32
B701328,2019,网站UI设计,1,4500.0,410,198
B701338,2019,FLASH制作,1,200.0,411,7
B701340,2019,其他软件开发,1,9030.0,412,56
B701356,2019,H5开发,1,1960.0,413,8
B701362,2019,小程序开发,1,1970.0,414,104
B701366,2019,其他人工智能,1,50000.0,415,43
B701376,2019,软文发布,1,25000.0,416,218
B701379,2019,小程序开发,1,27000.0,417,104
B701380,2019,APP开发,1,40000.0,418,3
B701383,2019,APP开发,1,23000.0,419,3
B701392,2019,LOGO设计,1,6180.0,420,11
B701415,2019,店铺厂房,1,19800.0,421,117
B701420,2019,APP开发,1,6550.0,422,3
B701424,2019,企业官网,1,8000.0,423,32
B701430,2019,APP开发,1,20000.0,424,3
B701436,2019,APP开发,1,10000.0,425,3
B701453,2019,宣传册设计,1,8600.0,426,98
B701462,2019,宣传册设计,1,2980.0,427,98
B701478,2019,手机网站,1,6800.0,428,133
B701500,2019,网站UI设计,1,36000.0,429,198
B701512,2019,小程序开发,1,8500.0,430,104
B701542,2019,服装设计,1,4910.0,431,158
B701548,2019,其他工业设计,1,6800.0,432,49
B701574,2019,其他家装服务,1,6727.0,433,48
B701596,2019,网店推广,1,1200.0,434,197
B701598,2019,企业官网,1,1000.0,435,32
B701607,2019,企业官网,1,1000.0,436,32
B701609,2019,APP开发,1,20000.0,437,3
B701611,2019,APP开发,1,20000.0,438,3
B701619,2019,小程序开发,1,5520.0,439,104
B701626,2019,H5设计,1,9945.0,440,9
B701629,2019,教育教学,1,50000.0,441,141
B701631,2019,企业官网,1,9500.0,442,32
B701637,2019,宣传单设计,1,100.0,443,99
B701656,2019,包装设计,1,2998.0,444,67
B701666,2019,小程序开发,1,10500.0,445,104
B701674,2019,微信推广,1,9800.0,446,127
B701688,2019,企业官网,1,13628.0,447,32
B701701,2019,企业官网,1,2000.0,448,32
B701703,2019,微信开发,1,45000.0,449,126
B701708,2019,企业官网,1,49988.0,450,32
B701709,2019,企业官网,1,17112.0,451,32
B701714,2019,VI设计,1,8800.0,452,15
B701720,2019,LOGO设计,1,3000.0,453,11
B701731,2019,企业官网,1,8650.0,454,32
B701736,2019,APP开发,1,5000.0,455,3
B701740,2019,APP开发,1,45000.0,456,3
B701743,2019,电商网站,1,49000.0,457,183
B701744,2019,电商网站,1,49000.0,458,183
B701746,2019,图片处理,1,1980.0,459,88
B701748,2019,财务管理系统,1,40000.0,460,215
B701751,2019,财务管理系统,1,30000.0,461,215
B701752,2019,宣传单设计,1,1960.0,462,99
B701758,2019,APP开发,1,39900.0,463,3
B701760,2019,APP开发,1,7980.0,464,3
B701766,2019,APP开发,1,22200.0,465,3
B701779,2019,包装设计,1,4900.0,466,67
B701792,2019,LOGO设计,1,2750.0,467,11
B701793,2019,详情页设计,1,1000.0,468,214
B701797,2019,宣传单设计,1,1080.0,469,99
B701798,2019,店铺装修,1,500.0,470,119
B701821,2019,APP开发,1,50000.0,471,3
B701845,2019,VI设计,1,29965.0,472,15
B701864,2019,网站二次开发,1,500.0,473,199
B701902,2019,FLASH制作,1,200.0,474,7
B701903,2019,APP开发,1,600.0,475,3
B701924,2019,企业官网,1,24990.0,476,32
B701928,2019,包装设计,1,8200.0,477,67
B701963,2019,包装设计,1,5800.0,478,67
B701969,2019,包装设计,1,20498.0,479,67
B701973,2019,动画设计,1,100.0,480,66
B701984,2019,其他软件开发,1,4000.0,481,56
B702028,2019,测试服务,1,3999.0,482,166
B702037,2019,APP开发,1,19300.0,483,3
B702038,2019,整合营销,1,4500.0,484,145
B702047,2019,企业官网,1,5500.0,485,32
B702055,2019,包装设计,1,4950.0,486,67
B702064,2019,APP开发,1,3000.0,487,3
B702082,2019,FLASH制作,1,12000.0,488,7
B702094,2019,企业官网,1,34272.0,489,32
B702098,2019,APP开发,1,2000.0,490,3
B702104,2019,地推,1,1200.0,491,89
B702109,2019,APP开发,1,50000.0,492,3
B702111,2019,APP开发,1,35000.0,493,3
B702112,2019,APP开发,1,15000.0,494,3
B702116,2019,企业官网,1,50000.0,495,32
B702121,2019,包装设计,1,7000.0,496,67
B702127,2019,店铺装修,1,800.0,497,119
B702149,2019,金融,1,25000.0,498,226
B702153,2019,VI设计,1,2000.0,499,15
B702156,2019,包装设计,1,5860.0,500,67
B702157,2019,APP开发,1,30100.0,501,3
B702160,2019,APP开发,1,68000.0,502,3
B702164,2019,网站UI设计,1,3000.0,503,198
B702166,2019,企业官网,1,5600.0,504,32
B702176,2019,会员卡设计,1,600.0,505,35
B702178,2019,单身公寓设计,1,28000.0,506,69
B702181,2019,单身公寓设计,1,23500.0,507,69
B702193,2019,ERP系统,1,50000.0,508,6
B702194,2019,网站UI设计,1,2000.0,509,198
B702205,2019,LOGO设计,1,2000.0,510,11
B702214,2019,LOGO设计,1,800.0,511,11
B702222,2019,宣传册设计,1,5700.0,512,98
B702237,2019,微信开发,1,15000.0,513,126
B702238,2019,其他软件开发,1,10000.0,514,56
B702244,2019,其他软件开发,1,46000.0,515,56
B702245,2019,其他软件开发,1,49000.0,516,56
B702247,2019,详情页设计,1,31500.0,517,214
B702248,2019,LOGO设计,1,13500.0,518,11
B702262,2019,主图设计,1,300.0,519,23
B702264,2019,名片设计,1,150.0,520,75
B702269,2019,其他软件开发,1,9860.0,521,56
B702276,2019,包装设计,1,5300.0,522,67
B702297,2019,家居建材,1,300.0,523,101
B702320,2019,小程序开发,1,16000.0,524,104
B702322,2019,小程序开发,1,10400.0,525,104
B702364,2019,其他家装服务,1,60000.0,526,48
B702401,2019,LOGO设计,1,2000.0,527,11
B702403,2019,包装设计,1,4489.0,528,67
B702404,2019,LOGO设计,1,6300.0,529,11
B702420,2019,页游/端游开发,1,4000.0,530,230
B702454,2019,商业提案,1,2000.0,531,82
B702460,2019,商业提案,1,2000.0,532,82
B702461,2019,商业提案,1,1000.0,533,82
B702463,2019,商业提案,1,1000.0,534,82
B702466,2019,商业提案,1,2000.0,535,82
B702490,2019,小程序开发,1,3000.0,536,104
B702504,2019,详情页设计,1,24500.0,537,214
B702516,2019,宣传单设计,1,1980.0,538,99
B702518,2019,前端开发,1,1960.0,539,60
B702539,2019,APP开发,1,5000.0,540,3
B702548,2019,财务管理系统,1,50000.0,541,215
B702552,2019,创意短视频,1,50000.0,542,58
B702579,2019,包装设计,1,4459.0,543,67
B702588,2019,APP开发,1,40000.0,544,3
B702589,2019,APP开发,1,45000.0,545,3
B702590,2019,APP开发,1,40000.0,546,3
B702598,2019,APP开发,1,28950.0,547,3
B702600,2019,APP开发,1,15800.0,548,3
B702602,2019,APP开发,1,20000.0,549,3
B702603,2019,APP开发,1,9850.0,550,3
B702606,2019,小程序开发,1,7530.0,551,104
B702611,2019,APP开发,1,20000.0,552,3
B702613,2019,APP开发,1,20000.0,553,3
B702614,2019,图片处理,1,1970.0,554,88
B702616,2019,其他软件开发,1,1950.0,555,56
B702622,2019,小程序开发,1,3550.0,556,104
B702624,2019,新房装修,1,2500.0,557,149
B702636,2019,VI设计,1,35377.0,558,15
B702637,2019,VI设计,1,32000.0,559,15
B702640,2019,小程序开发,1,2000.0,560,104
B702643,2019,APP开发,1,48000.0,561,3
B702648,2019,APP开发,1,45000.0,562,3
B702667,2019,APP开发,1,38000.0,563,3
B702696,2019,LOGO设计,1,500.0,564,11
B702707,2019,H5设计,1,4960.0,565,9
B702708,2019,其他软件开发,1,200.0,566,56
B702724,2019,企业官网,1,29854.0,567,32
B702727,2019,活动页设计,1,50000.0,568,165
B702731,2019,小程序开发,1,29800.0,569,104
B702742,2019,风险评估,1,8920.0,570,234
B702799,2019,VI设计,1,16020.0,571,15
B702802,2019,APP开发,1,50000.0,572,3
B702843,2019,APP开发,1,55600.0,573,3
B702851,2019,电商网站,1,30000.0,574,183
B702852,2019,电商,1,15000.0,575,182
