Source,Target,Transaction_Price,Publication_Time,Type
o5ff2d5b3d52cc,H5开发,3000.0,2022-11-10,发布
k1756****10,商城建设,9000.0,2022-11-10,发布
o5fba71af10ebf,小程序开发,22000.0,2022-11-08,发布
o5f7c72b026102,企业官网,3000.0,2022-11-08,发布
优社iUeXu,其他软件开发,4000.0,2022-11-07,发布
lin7604,小程序开发,7500.0,2022-11-06,发布
瞭望,APP开发,7000.0,2022-11-06,发布
bjsztd,其他软件开发,5000.0,2022-11-02,发布
o5c136490c6b67,旅游出行,300.0,2022-11-01,发布
o5fa0e663319ad,APP开发,28000.0,2022-10-31,发布
优社AYSym,APP开发,2700.0,2022-10-31,发布
剥线钳,APP界面设计,6000.0,2022-10-30,发布
A友森联创,软件UI设计,3500.0,2022-10-28,发布
Xuyirui,其他软件开发,1200.0,2022-10-27,发布
创金品DuqgF,前端开发,4000.0,2022-10-26,发布
威品金创b5JYv,软件UI设计,1500.0,2022-10-25,发布
tongqian,APP开发,30000.0,2022-10-23,发布
威峰OdPPO,其他网站,10000.0,2022-10-23,发布
o62eb618a72683,嵌入式软件,4250.0,2022-10-23,发布
o5be16cd4a5c4d,后端开发,4500.0,2022-10-20,发布
一伽科技,门户网站,2500.0,2022-10-20,发布
o5a460a1133d4b,物联网,33000.0,2022-10-19,发布
伯爵IaYC4,定制开发,3000.0,2022-10-18,发布
o5bd03767de70e,APP界面设计,800.0,2022-10-18,发布
k5912****37,小程序开发,3000.0,2022-10-17,发布
o634b****45743,APP开发,15000.0,2022-10-16,发布
月月鸟123,小程序开发,3500.0,2022-10-13,发布
一样是满山灯火,采集工具,1000.0,2022-10-13,发布
k8199****10,小程序开发,8000.0,2022-10-12,发布
o631c77e334829,小程序开发,13000.0,2022-10-10,发布
爱威7aN6q,小程序开发,5000.0,2022-10-09,发布
星月传媒001,小程序开发,1500.0,2022-10-09,发布
助威通XvN43,H5开发,8000.0,2022-10-08,发布
k9274****61,APP开发,2000.0,2022-10-08,发布
o5fd7****0772c,其他工具软件,10000.0,2022-10-08,发布
o5ae2ca2c6eab5,H5开发,2000.0,2022-10-08,发布
o593b7bc311f8b,网站UI设计,1000.0,2022-10-07,发布
bjsztd,APP开发,4000.0,2022-10-06,发布
o5fe8a299c29e2,H5开发,1000.0,2022-10-05,发布
o5f65c85fc8b07,其他软件开发,4000.0,2022-10-04,发布
威服致尚Rd6Eh,嵌入式软件,28000.0,2022-09-30,发布
o5fa0e663319ad,APP开发,10000.0,2022-09-29,发布
k7696****67,小程序开发,3200.0,2022-09-28,发布
o5cbd99f48b1f3,小程序开发,2850.0,2022-09-28,发布
o5bad9bcd3ecfa,小程序开发,20000.0,2022-09-26,发布
MR洋先生,后端开发,800.0,2022-09-25,发布
o5a460a1133d4b,其他软件开发,19500.0,2022-09-26,发布
刘晓东,小程序开发,3000.0,2022-09-25,发布
威联U75w3,APP开发,4000.0,2022-09-22,发布
o5fa0e663319ad,APP开发,5000.0,2022-09-21,发布
stephentao,小程序开发,5000.0,2022-09-19,发布
o5fa0e663319ad,APP开发,20000.0,2022-09-19,发布
o5ece210374be4,响应式网站,800.0,2022-09-19,发布
爱威特品u0aHH,APP界面设计,500.0,2022-09-17,发布
o5fa0e663319ad,APP开发,31000.0,2022-09-15,发布
k2494****32,小程序开发,8000.0,2022-09-13,发布
o592ba50e8a87a,采集工具,1100.0,2022-09-11,发布
o62eb618a72683,嵌入式软件,2800.0,2022-09-09,发布
k6798****69,其他工具软件,7000.0,2022-09-09,发布
水上景色,机器人,30000.0,2022-09-08,发布
方圆台CIHQr,APP开发,2600.0,2022-09-07,发布
linsonliu,响应式网站,1000.0,2022-09-04,发布
wpydsg,网站二次开发,1000.0,2022-09-04,发布
o63104e9f845a1,APP开发,800.0,2022-09-01,发布
o5ea1005e40a7e,其他软件开发,9000.0,2022-09-01,发布
Jabulani,后端开发,2500.0,2022-08-31,发布
威多宝UfM4a,采集工具,3500.0,2022-08-30,发布
k7740****71,APP开发,7500.0,2022-08-29,发布
o5e005e776b99d,小程序开发,2000.0,2022-08-29,发布
威胜一筹5slQV,网站二次开发,6000.0,2022-08-29,发布
o57d57038e1f21,其他网站,500.0,2022-08-28,发布
运筹威幄kcESc,企业官网,1800.0,2022-08-26,发布
爱威特品u0aHH,其他软件开发,2000.0,2022-08-25,发布
kangsheng,小程序开发,2500.0,2022-08-23,发布
o63017a4d12f8a,APP开发,5000.0,2022-08-21,发布
勤劳的牛鲜花,其他管理软件,800.0,2022-08-15,发布
雨心工作室,其他软件开发,5000.0,2022-08-14,发布
o62f73d365a84d,APP开发,9000.0,2022-08-13,发布
o60e71aed18add,产品原型设计,1200.0,2022-08-11,发布
o5eeaf1cb625f7,小程序开发,8000.0,2022-08-09,发布
爱威特品u0aHH,其他软件开发,2000.0,2022-08-08,发布
o5de071c0ea9d4,其他网站,150.0,2022-08-05,发布
STARSTEAM,定制开发,6000.0,2022-08-05,发布
思爱威7F675,APP开发,2500.0,2022-08-02,发布
o5abee3688fae7,APP开发,4500.0,2022-08-01,发布
o5fba71af10ebf,小程序开发,35000.0,2022-08-01,发布
顶服cjIGk,脚本开发,3200.0,2022-08-01,发布
威胜一筹5slQV,网站二次开发,14000.0,2022-07-29,发布
hao76****161,网站UI设计,4200.0,2022-07-27,发布
mrsinmlee,营销型网站,1000.0,2022-07-26,发布
Aceman袁乾坤,APP开发,13000.0,2022-07-25,发布
威链1PoFJ,其他软件开发,22000.0,2022-07-23,发布
风速阁d8ABH,小程序开发,5000.0,2022-07-23,发布
o5a47756f8256d,软件UI设计,800.0,2022-07-21,发布
o5fd8****28140,其他软件开发,200.0,2022-07-21,发布
o5fba71af10ebf,小程序开发,20000.0,2022-07-19,发布
拉8网,APP开发,3000.0,2022-07-19,发布
金进门,其他网站,3600.0,2022-07-15,发布
k4931****93,小程序开发,5000.0,2022-07-14,发布
Deep_Web,模板建站,700.0,2022-07-14,发布
k4000****32,APP开发,15000.0,2022-07-14,发布
戴沃达,其他软件开发,2500.0,2022-07-13,发布
威胜一筹KJEok,小程序开发,4500.0,2022-07-13,发布
o5fa0e663319ad,APP开发,6000.0,2022-07-12,发布
金潞商2Nz8D,网站二次开发,1500.0,2022-07-12,发布
威火力UjuYd,H5开发,1000.0,2022-07-10,发布
o5fa0e663319ad,嵌入式软件,38000.0,2022-07-07,发布
o5fe15a7ca109e,网站UI设计,500.0,2022-07-04,发布
A友森联创,响应式网站,3000.0,2022-07-04,发布
威火力WholL,微信开发,4000.0,2022-06-29,发布
字节盒子,小程序开发,2000.0,2022-07-01,发布
a8182****a,门户网站,300.0,2022-06-28,发布
k8684****20,软件UI设计,320.0,2022-06-28,发布
A友森联创,前端开发,3000.0,2022-06-24,发布
mf153****6955,后端开发,1500.0,2022-06-23,发布
a8182****a,门户网站,200.0,2022-06-22,发布
o5a3bcccad0fdc,小程序开发,2800.0,2022-06-16,发布
o5fba71af10ebf,APP开发,11000.0,2022-06-16,发布
冯霸霸,小程序开发,3000.0,2022-06-14,发布
o5f39e0b6d47ed,手机网站,1600.0,2022-06-12,发布
o56cec1d7e7f53,小程序开发,600.0,2022-06-11,发布
大大阿达其人其文,APP开发,1500.0,2022-06-09,发布
威智汇6oosC,小程序开发,1500.0,2022-06-08,发布
优社qb28i,小程序开发,5000.0,2022-06-08,发布
蓝色海洋2022,APP开发,8500.0,2022-06-06,发布
binggo123,其他软件开发,2000.0,2022-06-05,发布
o5f65c85fc8b07,其他软件开发,500.0,2022-06-05,发布
o6046ed0e650de,小程序开发,6000.0,2022-05-27,发布
蓝色海洋2022,APP开发,2000.0,2022-05-26,发布
叶子827,采集工具,2000.0,2022-05-25,发布
o5eab889d7231a,小程序开发,8500.0,2022-05-24,发布
拉风车友,定制开发,8800.0,2022-05-22,发布
臻威PLeRd,H5开发,5000.0,2022-05-20,发布
A友森联创,软件UI设计,1600.0,2022-05-20,发布
k4972****85,小程序开发,2000.0,2022-05-19,发布
a8182****a,APP开发,1200.0,2022-05-19,发布
k5663****13,小程序开发,800.0,2022-05-19,发布
极品堂EkYt9,小程序开发,15000.0,2022-05-18,发布
mf187****6572,响应式网站,2000.0,2022-05-17,发布
威威虎wgIT0,APP开发,24000.0,2022-05-17,发布
qingfengxuf,定制开发,1400.0,2022-05-17,发布
o5fba71af10ebf,物联网,26000.0,2022-05-16,发布
xiongjian0708,其他网站,15000.0,2022-05-16,发布
威尚obGtu,手游开发,18000.0,2022-05-15,发布
小林520,网站UI设计,3500.0,2022-05-13,发布
k4877****00,小程序开发,2000.0,2022-05-11,发布
o5fa0e663319ad,小程序开发,42000.0,2022-05-11,发布
o5a8e9f7baeee4,其他软件开发,500.0,2022-05-10,发布
k8468****30,APP开发,6000.0,2022-05-10,发布
k6183****18,小程序开发,4800.0,2022-05-09,发布
o5e3cd7fdd6ef6,其他软件开发,2000.0,2022-05-07,发布
牧羊人945,API接口,1800.0,2022-05-06,发布
o6052b073266c9,小程序开发,4000.0,2022-05-06,发布
华创3g8yF,企业官网,800.0,2022-05-06,发布
o6054d447d6917,网站二次开发,2000.0,2022-05-03,发布
威威虎u6DMF,微信开发,4500.0,2022-04-30,发布
威胜一筹CIr6m,企业官网,800.0,2022-04-29,发布
o5fa0e663319ad,小程序开发,22000.0,2022-04-28,发布
威你所思pY3Et,电商网站,3000.0,2022-04-27,发布
星途科技,APP开发,15000.0,2022-04-27,发布
k8189****62,小程序开发,2500.0,2022-04-26,发布
赚钱不容易啊,网站二次开发,3000.0,2022-04-25,发布
winfan,小程序开发,4000.0,2022-04-25,发布
威品金创pY043,小程序开发,6000.0,2022-04-25,发布
o6265****8225b,微信开发,5000.0,2022-04-25,发布
上海聚念信息,电商网站,6500.0,2022-04-24,发布
k9557****32,企业官网,1500.0,2022-04-24,发布
a8182****a,门户网站,1000.0,2022-04-21,发布
yuxianzhy,区块链应用,4000.0,2022-04-20,发布
mf139****0365,APP界面设计,2600.0,2022-04-20,发布
a8182****a,门户网站,2700.0,2022-04-19,发布
k1693****88,软件UI设计,200.0,2022-04-18,发布
k4386****81,APP开发,13000.0,2022-04-18,发布
o5fba71af10ebf,APP开发,36000.0,2022-04-18,发布
o5fa0e663319ad,APP开发,45000.0,2022-04-18,发布
o5fa0e663319ad,APP开发,50000.0,2022-04-18,发布
yinzhiguang,APP开发,13800.0,2022-04-15,发布
o5fa0e663319ad,其他VR/AR,50000.0,2022-04-14,发布
k3400****49,小程序开发,2000.0,2022-04-14,发布
沉默是金111111,产品原型设计,1000.0,2022-04-13,发布
lamlamlam,APP开发,9600.0,2022-04-13,发布
牧羊人945,响应式网站,6500.0,2022-04-12,发布
k7428****34,APP开发,300.0,2022-04-12,发布
k8587****57,H5开发,1500.0,2022-04-10,发布
度娱网络科技,门户网站,9000.0,2022-04-09,发布
mf187****6572,定制开发,800.0,2022-04-09,发布
jibage,网站二次开发,1300.0,2022-04-08,发布
fymod,前端开发,300.0,2022-04-06,发布
k3389****70,小程序开发,6000.0,2022-04-06,发布
o6247c191b2205,小程序开发,12000.0,2022-04-02,发布
o5d720a206b53f,系统工具,11000.0,2022-04-01,发布
k2227****44,小程序开发,4500.0,2022-04-01,发布
k5363****74,小程序开发,2000.0,2022-03-31,发布
威火力yAemh,其他软件开发,1500.0,2022-03-30,发布
k2784****09,其他软件开发,4000.0,2022-03-30,发布
immica,小程序开发,5000.0,2022-03-28,发布
JHSJCYSJ,微信开发,4500.0,2022-03-26,发布
从容不迫8,采集工具,3000.0,2022-03-25,发布
zhangxiaohan,APP开发,6000.0,2022-03-24,发布
o5e5f87da9cfbe,其他软件开发,2000.0,2022-03-24,发布
威胜一筹L35J3,脚本开发,2888.0,2022-03-23,发布
o5e08c71cc8499,网站二次开发,500.0,2022-03-22,发布
o58c20bcdf12f7,定制开发,5000.0,2022-03-22,发布
安威客qZWgb,其他软件开发,5000.0,2022-03-21,发布
十三吉111,APP开发,12000.0,2022-03-19,发布
o5a052020bd79c,软件UI设计,1350.0,2022-03-18,发布
o5fa0e663319ad,其他软件开发,43000.0,2022-03-17,发布
中传映像,APP界面设计,200.0,2022-03-16,发布
o5f99****6c977,APP开发,4000.0,2022-03-16,发布
拉8网,APP开发,2200.0,2022-03-16,发布
老刘zgjt,小程序开发,4500.0,2022-03-15,发布
cn0518,小程序开发,5000.0,2022-03-13,发布
mf136****0408,产品原型设计,500.0,2022-03-11,发布
唯可VIUPRn,营销型网站,800.0,2022-03-11,发布
tmanxbzz,小程序开发,18000.0,2022-03-10,发布
威品VBueN,小程序开发,8000.0,2022-03-10,发布
国宾助力DYReS,小程序开发,2500.0,2022-03-10,发布
a8182****a,其他软件开发,20000.0,2022-03-08,发布
无名大卒,APP开发,200.0,2022-03-08,发布
赛威yTW8x,APP界面设计,100.0,2022-03-04,发布
k7713****71,小程序开发,2480.0,2022-03-07,发布
唯可VIUPRn,营销型网站,200.0,2022-03-06,发布
雨心工作室,其他软件开发,2000.0,2022-03-05,发布
小白跃起,小程序开发,3000.0,2022-03-05,发布
立意TvmEg,小程序开发,2000.0,2022-03-05,发布
o576b2dd257edd,网站UI设计,2600.0,2022-03-02,发布
李20,小程序开发,2800.0,2022-03-02,发布
优觅K1mu5,企业官网,2000.0,2022-03-01,发布
一键通e网,APP开发,6000.0,2022-02-28,发布
无名大卒,APP开发,100.0,2022-02-28,发布
o5aa1dd201a3ea,APP开发,4000.0,2022-02-27,发布
jibage,定制开发,5000.0,2022-02-26,发布
a8182****a,其他软件开发,30000.0,2022-02-24,发布
思爱威88Zt6,APP开发,15000.0,2022-02-23,发布
zbzhuohui,定制开发,6000.0,2022-02-22,发布
o5c6cbdda66667,定制开发,15000.0,2022-02-22,发布
o5fba71af10ebf,APP开发,50000.0,2022-02-21,发布
o5fba71af10ebf,APP开发,20000.0,2022-02-21,发布
whaiwweg,其他软件开发,700.0,2022-02-21,发布
k6139****19,电商网站,12500.0,2022-02-21,发布
k2262****22,软件UI设计,350.0,2022-02-16,发布
雨心工作室,其他网站,3000.0,2022-02-14,发布
o5d77b544c148d,小程序开发,16000.0,2022-02-12,发布
k8587****57,其他软件开发,3000.0,2022-02-10,发布
lpkfndn,网站二次开发,1000.0,2022-02-09,发布
o5f25****58859,其他软件开发,10000.0,2022-02-05,发布
fizz1118,手机网站,500.0,2022-02-04,发布
维联创mGHQR,APP开发,5000.0,2022-02-03,发布
创金品JNSYy,其他软件开发,8000.0,2022-01-24,发布
o565d398da858c,H5开发,3000.0,2022-01-24,发布
字节盒子,产品原型设计,2000.0,2022-01-24,发布
威服致尚HTVmN,安全服务,800.0,2022-01-21,发布
k2838****59,APP开发,25000.0,2022-01-17,发布
v助利zUwzf,网站UI设计,200.0,2022-01-14,发布
好意传媒,APP开发,300.0,2022-01-13,发布
靓荐jBqB5,餐饮,5000.0,2022-01-11,发布
k3874****13,小程序开发,5000.0,2022-01-13,发布
威友J1sNq,门户网站,9000.0,2022-01-11,发布
o5fa0e663319ad,APP开发,42000.0,2022-01-11,发布
唯可VIUPRn,企业官网,1500.0,2022-01-10,发布
mf135****6590,其他软件开发,2000.0,2022-01-06,发布
威创金品X9YbO,小程序开发,2000.0,2022-01-06,发布
尊服fhUKq,网站UI设计,1000.0,2022-01-05,发布
Mr_Liu,网站UI设计,500.0,2022-01-05,发布
k1611****88,小程序开发,5400.0,2022-12-29,发布
志创互动,产品原型设计,500.0,2022-12-29,发布
k7485****33,小程序开发,9600.0,2022-12-29,发布
k3057****87,小程序开发,7500.0,2022-12-28,发布
vitorru,小程序开发,5000.0,2022-12-26,发布
k8199****10,小程序开发,6000.0,2022-12-15,发布
k7797****78,小程序开发,2500.0,2022-12-13,发布
k7797****78,小程序开发,2500.0,2022-12-13,发布
o5c988162ef72a,APP界面设计,1600.0,2022-12-12,发布
k3027****01,小程序开发,600.0,2022-12-10,发布
o59155b9b9acb7,小程序开发,9000.0,2022-12-09,发布
vitorru,物联网,5400.0,2022-12-09,发布
k5871****09,APP开发,15200.0,2022-12-08,发布
k9246****23,小程序开发,13000.0,2022-12-07,发布
vitorru,小程序开发,1800.0,2022-12-06,发布
o565d398da858c,企业官网,500.0,2022-12-02,发布
优社AYSym,APP开发,6300.0,2022-11-30,发布
vitorru,小程序开发,20000.0,2022-11-30,发布
k8426****77,小程序开发,3000.0,2022-11-28,发布
o602fc7fad591e,APP开发,1000.0,2022-11-27,发布
o5bd004ea43a32,网站二次开发,10000.0,2022-11-25,发布
o602fc7fad591e,APP开发,1000.0,2022-11-25,发布
k2598****52,小程序开发,3600.0,2022-11-25,发布
vitorru,APP开发,20000.0,2022-11-25,发布
k7089****65,APP开发,3000.0,2022-11-24,发布
k7089****65,APP开发,3000.0,2022-11-24,发布
k7089****65,APP开发,1000.0,2022-11-24,发布
vitorru,小程序开发,5000.0,2022-11-24,发布
o6213****9f624,APP开发,500.0,2022-11-23,发布
MakeSex,其他工具软件,13000.0,2022-11-22,发布
k8657****90,APP开发,7667.0,2022-11-22,发布
k5871****09,APP开发,11400.0,2022-11-22,发布
k2568****98,小程序开发,1800.0,2022-11-22,发布
o60517ddfef98d,H5开发,400.0,2022-11-21,发布
威主力VF75X,其他软件开发,2000.0,2022-11-21,发布
k3057****87,小程序开发,7500.0,2022-11-21,发布
o5f4c5f6f22846,商城建设,500.0,2022-11-18,发布
o5f4c5f6f22846,商城建设,300.0,2022-11-18,发布
jzkj,H5开发,300.0,2022-11-17,发布
创客汇R7hoM,其他软件开发,300.0,2022-11-17,发布
k6105****55,小程序开发,3000.0,2022-11-16,发布
vitorru,小程序开发,100.0,2022-11-16,发布
蓝色老宋,APP开发,30000.0,2022-11-16,发布
o602fc7fad591e,APP开发,1000.0,2022-11-15,发布
o5c988162ef72a,小程序开发,1000.0,2022-11-14,发布
o5c27****17017,其他软件开发,500.0,2022-11-14,发布
聚优taY6c,APP开发,7500.0,2022-11-11,发布
k3074****95,企业官网,3500.0,2022-11-11,发布
k4077****88,小程序开发,3000.0,2022-11-11,发布
vitorru,APP开发,19000.0,2022-11-11,发布
o5f6d607cb1281,小程序开发,20000.0,2022-11-10,发布
一伽科技,门户网站,2500.0,2022-11-10,发布
优客CBdPH,其他网站,2000.0,2022-11-09,发布
厚德载振,小程序开发,3000.0,2022-11-09,发布
o6127****935c0,企业官网,280.0,2022-11-08,发布
o5f87b78b4876b,小程序开发,4000.0,2022-11-07,发布
vitorru,小程序开发,6000.0,2022-11-07,发布
o5f4c5f6f22846,商城建设,700.0,2022-11-07,发布
o5f4c5f6f22846,商城建设,800.0,2022-11-06,发布
o5f4c5f6f22846,商城建设,200.0,2022-11-07,发布
o5f4c5f6f22846,商城建设,200.0,2022-11-07,发布
专客cWv8y,APP开发,2000.0,2022-11-05,发布
vitorru,APP开发,2000.0,2022-11-04,发布
vitorru,APP开发,4000.0,2022-11-04,发布
o60517ddfef98d,H5开发,300.0,2022-11-03,发布
jzkj,小程序开发,200.0,2022-11-03,发布
o565d398da858c,企业官网,200.0,2022-11-03,发布
vitorru,小程序开发,4000.0,2022-11-03,发布
vitorru,APP开发,25000.0,2022-11-02,发布
vitorru,小程序开发,3000.0,2022-11-02,发布
优创EWmKK,SAAS软件,2000.0,2022-11-02,发布
威之家Wgizw,小程序开发,4200.0,2022-11-02,发布
专客cWv8y,小程序开发,1500.0,2022-10-29,发布
hizzm,APP界面设计,4300.0,2022-10-28,发布
蓝色海洋2022,APP开发,1700.0,2022-10-28,发布
蓝色海洋2022,APP开发,9000.0,2022-10-28,发布
k4077****88,小程序开发,3000.0,2022-10-24,发布
o5f87b78b4876b,小程序开发,4000.0,2022-10-24,发布
k7338****82,APP开发,15900.0,2022-10-24,发布
o630884f22ada4,小程序开发,2000.0,2022-10-20,发布
布布2015,其他软件开发,1000.0,2022-10-20,发布
o5f6d607cb1281,APP开发,25000.0,2022-10-20,发布
芯交网,采集工具,10000.0,2022-10-20,发布
vitorru,小程序开发,22000.0,2022-10-20,发布
vitorru,小程序开发,25000.0,2022-10-20,发布
vitorru,小程序开发,30720.0,2022-10-20,发布
靓荐nk0wZ,小程序开发,3000.0,2022-10-19,发布
k5004****34,小程序开发,3300.0,2022-10-18,发布
网页CK,H5开发,500.0,2022-10-17,发布
居多牧s9sij,小程序开发,200.0,2022-10-17,发布
o62eb618a72683,其他软件开发,1500.0,2022-10-16,发布
k9682****78,小程序开发,3000.0,2022-10-12,发布
侯在滨,页游/端游开发,48600.0,2022-10-11,发布
vitorru,APP开发,11400.0,2022-10-10,发布
k8199****10,小程序开发,2000.0,2022-10-10,发布
极光与雪山,小程序开发,12500.0,2022-10-09,发布
o5fba71af10ebf,小程序开发,21000.0,2022-10-08,发布
o61414f70428b3,其他软件开发,1500.0,2022-10-08,发布
弈齐工作室,APP开发,8000.0,2022-10-08,发布
o630884f22ada4,小程序开发,3000.0,2022-10-07,发布
yugaofeng,定制开发,2400.0,2022-09-30,发布
yugaofeng,定制开发,7200.0,2022-09-30,发布
k2440****00,小程序开发,3000.0,2022-09-30,发布
o5f6d607cb1281,小程序开发,2800.0,2022-09-29,发布
o6265****8225b,微信开发,2000.0,2022-09-29,发布
o5f6d607cb1281,小程序开发,13768.0,2022-09-28,发布
o5f6d607cb1281,小程序开发,10000.0,2022-09-28,发布
小满短视频剪辑,产品原型设计,300.0,2022-09-28,发布
小满短视频剪辑,产品原型设计,300.0,2022-09-28,发布
小满短视频剪辑,产品原型设计,300.0,2022-09-28,发布
o61414f70428b3,小程序开发,2000.0,2022-09-28,发布
hizzm,APP界面设计,1200.0,2022-09-27,发布
聚优taY6c,APP开发,7500.0,2022-09-27,发布
小满短视频剪辑,门户网站,200.0,2022-09-27,发布
弈齐工作室,APP开发,20000.0,2022-09-27,发布
k6365****62,APP开发,2400.0,2022-09-26,发布
际尊服vYPxu,其他软件开发,14000.0,2022-09-26,发布
威联U75w3,APP开发,4000.0,2022-09-26,发布
小满短视频剪辑,运维服务,200.0,2022-09-25,发布
o632f2fa04848c,系统工具,600.0,2022-09-25,发布
弈齐工作室,APP开发,15000.0,2022-09-22,发布
vitorru,小程序开发,9000.0,2022-09-20,发布
运筹威幄Usp95,其他软件开发,500.0,2022-09-20,发布
群V荟萃HGfmo,小程序开发,3000.0,2022-09-20,发布
vitorru,APP界面设计,7500.0,2022-09-19,发布
k9682****78,小程序开发,4000.0,2022-09-19,发布
聚优taY6c,APP开发,10000.0,2022-09-18,发布
k7436****27,运维服务,500.0,2022-09-17,发布
wqt123,APP开发,2500.0,2022-09-16,发布
o62eb618a72683,嵌入式软件,1400.0,2022-09-16,发布
o5c7b442c76f21,企业官网,1000.0,2022-09-16,发布
vitorru,小程序开发,6000.0,2022-09-15,发布
威我Uqeh8,APP开发,2000.0,2022-09-14,发布
vitorru,小程序开发,5000.0,2022-09-14,发布
k8812****58,小程序开发,3000.0,2022-09-14,发布
YWCHENG,其他软件开发,2000.0,2022-09-14,发布
威我Uqeh8,软件UI设计,700.0,2022-09-13,发布
vitorru,小程序开发,10000.0,2022-09-13,发布
o62eb618a72683,嵌入式软件,2800.0,2022-09-13,发布
vitorru,APP开发,15000.0,2022-09-13,发布
mf186****6128,APP开发,500.0,2022-09-09,发布
vitorru,小程序开发,15750.0,2022-09-09,发布
弈齐工作室,APP开发,48000.0,2022-09-07,发布
o5f6d607cb1281,APP开发,7000.0,2022-09-07,发布
弈齐工作室,APP开发,42000.0,2022-09-07,发布
o5bd004ea43a32,网站二次开发,30000.0,2022-09-05,发布
佳诚NJHtr,APP界面设计,4500.0,2022-09-04,发布
o5c60d81a434b4,定制开发,2000.0,2022-09-03,发布
k8812****58,小程序开发,3000.0,2022-09-01,发布
k4398****29,小程序开发,8400.0,2022-09-01,发布
k4398****29,小程序开发,5600.0,2022-09-01,发布
vitorru,APP界面设计,7500.0,2022-09-01,发布
k7203****44,小程序开发,1500.0,2022-08-31,发布
vitorru,小程序开发,2450.0,2022-08-29,发布
k7740****71,APP开发,7500.0,2022-08-29,发布
mf186****6128,APP开发,1000.0,2022-08-27,发布
威啸vbf7v,H5开发,800.0,2022-08-26,发布
vitorru,APP开发,34000.0,2022-08-26,发布
vitorru,APP开发,34000.0,2022-08-26,发布
mf186****6128,H5开发,6000.0,2022-08-25,发布
o5f6d607cb1281,APP开发,30000.0,2022-08-25,发布
o5bc422be7ae14,网站二次开发,8800.0,2022-08-25,发布
o5b62****2fe9c,APP开发,2000.0,2022-08-23,发布
vitorru,小程序开发,6800.0,2022-08-23,发布
vitorru,小程序开发,30000.0,2022-08-23,发布
朝阳007,响应式网站,1000.0,2022-08-23,发布
威惠创bi75L,小程序开发,100.0,2022-08-22,发布
k2513****96,APP开发,20400.0,2022-08-22,发布
Mr180****5070,电商网站,200.0,2022-08-21,发布
雅服Pdo0Y,网站二次开发,150.0,2022-08-19,发布
