Source,Target,Transaction_Price,Publication_Time,Type
mf159****3029,小程序开发,8000.0,2015-11-04,发布
mf135****2817,APP开发,500.0,2015-11-03,发布
mf153****6868,软件UI设计,180.0,2015-11-02,发布
lx0701,小程序开发,500.0,2015-10-31,发布
精诚飞越,APP界面设计,1000.0,2015-11-02,发布
mf186****0333,企业官网,100.0,2015-10-30,发布
stereorig,企业官网,150.0,2015-10-30,发布
mf137****1991,微信开发,5000.0,2015-10-30,发布
mf134****6973,小程序开发,1500.0,2015-10-28,发布
mf185****1848,小程序开发,1000.0,2015-10-28,发布
o56308e18e2199,企业官网,5000.0,2015-10-28,发布
讯微,企业官网,1000.0,2015-10-27,发布
o562dec20287f1,其他软件开发,300.0,2015-10-26,发布
集团事业部,APP界面设计,160.0,2015-10-26,发布
mf186****9595,APP开发,5000.0,2015-10-25,发布
新传,网站UI设计,5000.0,2015-10-23,发布
杭州络达,小程序开发,30000.0,2015-10-23,发布
mf189****8211,安全服务,8000.0,2015-10-22,发布
mf135****4433,其他软件开发,4000.0,2015-10-20,发布
napoleonk,小程序开发,2500.0,2015-10-20,发布
mf189****2059,APP开发,18000.0,2015-10-19,发布
robert408,小程序开发,1000.0,2015-10-18,发布
十年雨落,后端开发,6000.0,2015-10-17,发布
精诚飞越,软件UI设计,200.0,2015-10-17,发布
aho599,APP开发,600.0,2015-10-13,发布
o5619****87321,企业官网,500.0,2015-10-11,发布
o5618d384ccdf0,企业官网,1.0,2015-10-10,发布
o56161bb8a3bcf,企业官网,3800.0,2015-10-08,发布
gannimei123,企业官网,15000.0,2015-10-07,发布
老猫52121,其他软件开发,200.0,2015-10-06,发布
luofei,企业官网,1000.0,2015-10-06,发布
xu_cq,APP开发,800.0,2015-10-02,发布
枇杷,企业官网,1000.0,2015-10-01,发布
浪点,小程序开发,1000.0,2015-09-30,发布
mf153****0918,APP界面设计,3000.0,2015-09-29,发布
M1358****852,企业官网,3500.0,2015-09-28,发布
雅软科技,企业官网,500.0,2015-09-24,发布
mf186****6786,手机网站,1000.0,2015-09-24,发布
xu_cq,小程序开发,5000.0,2015-09-24,发布
mf187****8838,企业官网,750.0,2015-09-21,发布
Mr138****1133,其他软件开发,20000.0,2015-09-19,发布
m_3452ne838j,APP开发,5000.0,2015-09-18,发布
mf188****1759,微信开发,2800.0,2015-09-18,发布
Mr150****7966,营销型网站,100.0,2015-09-17,发布
mf136****5383,网站UI设计,500.0,2015-09-17,发布
观云听涛,微信开发,5000.0,2015-09-17,发布
bettirose,网站UI设计,1000.0,2015-09-16,发布
Jason_F,企业官网,1000.0,2015-09-16,发布
久久发信息科技,APP开发,600.0,2015-09-14,发布
baidushengzhe,小程序开发,450.0,2015-09-14,发布
mf137****3292,微信开发,10000.0,2015-09-12,发布
mf156****1108,微信开发,9600.0,2015-09-11,发布
mf153****1063,网站UI设计,4000.0,2015-09-10,发布
CC_YJ1,APP界面设计,400.0,2015-09-07,发布
mf137****1991,电商网站,8800.0,2015-09-07,发布
o55c187b2715f7,企业官网,30000.0,2015-09-07,发布
mf134****7647,微信开发,3000.0,2015-09-06,发布
mf139****0327,网站UI设计,200.0,2015-09-06,发布
tcbci,网站UI设计,400.0,2015-09-06,发布
Mr135****0868,前端开发,400.0,2015-09-05,发布
久久发信息科技,小程序开发,1000.0,2015-09-03,发布
抛弃自己,嵌入式软件,3600.0,2015-09-03,发布
mf136****5383,小程序开发,900.0,2015-09-02,发布
zhanglifeng,网站UI设计,2500.0,2015-08-29,发布
mf139****8607,企业官网,1450.0,2015-08-27,发布
mf139****9038,APP界面设计,1000.0,2015-08-25,发布
jiexiko,网站UI设计,1400.0,2015-08-24,发布
小徐设计工作室,企业官网,500.0,2015-08-24,发布
mf139****0800,其他软件开发,400.0,2015-08-21,发布
mf170****9163,小程序开发,3500.0,2015-08-21,发布
sunwillsmile,电商网站,100.0,2015-08-21,发布
Mr136****1835,企业官网,750.0,2015-08-20,发布
mf151****5299,其他软件开发,500.0,2015-08-19,发布
jamesbi,其他软件开发,4000.0,2015-08-18,发布
o53674a01512d1,APP界面设计,1400.0,2015-08-16,发布
gary1989,企业官网,2000.0,2015-08-15,发布
o55cd****72130,小程序开发,100.0,2015-08-14,发布
yjt11****10,企业官网,500.0,2015-08-14,发布
langrenpo,企业官网,6000.0,2015-08-13,发布
o54cde4da1a16d,企业官网,8000.0,2015-08-13,发布
o55cb52c325291,企业官网,5000.0,2015-08-13,发布
大虾令狐冲,网站UI设计,200.0,2015-08-12,发布
冬尽,小程序开发,28000.0,2015-08-10,发布
半自由落体,企业官网,1000.0,2015-08-07,发布
mf158****0370,企业官网,6500.0,2015-08-04,发布
mf188****6167,企业官网,8000.0,2015-08-04,发布
Lyl1836,其他软件开发,500.0,2015-08-03,发布
mf170****9163,网站UI设计,1500.0,2015-08-03,发布
o558a880f131be,电商网站,800.0,2015-08-02,发布
蜜翠儿,软件UI设计,300.0,2015-07-31,发布
mf186****6614,APP界面设计,3800.0,2015-07-30,发布
BCIzhongguo,APP开发,100.0,2015-07-29,发布
mf188****1098,企业官网,8000.0,2015-07-28,发布
o55b72fe1cc5ad,小程序开发,800.0,2015-07-28,发布
mf189****1234,微信开发,2000.0,2015-07-28,发布
realwizard,微信开发,9200.0,2015-07-28,发布
mf133****8386,企业官网,5000.0,2015-07-28,发布
bettirose,网站UI设计,600.0,2015-07-25,发布
mf136****9456,网站UI设计,300.0,2015-07-25,发布
a6160****4,微信开发,200.0,2015-07-24,发布
Lyl1836,企业官网,400.0,2015-07-24,发布
Lyl1836,安全服务,100.0,2015-07-24,发布
CRMOA,其他软件开发,1000.0,2015-07-22,发布
sword5092,小程序开发,1000.0,2015-07-21,发布
多行不义,其他软件开发,3500.0,2015-07-21,发布
mf189****2626,企业官网,1000.0,2015-07-21,发布
Patrick333,网站UI设计,300.0,2015-07-21,发布
mf136****4706,小程序开发,2700.0,2015-07-21,发布
mf182****7895,其他软件开发,100.0,2015-07-17,发布
o557cc716bf368,小程序开发,800.0,2015-07-15,发布
pengzeng,小程序开发,800.0,2015-07-13,发布
mf185****4959,企业官网,1300.0,2015-07-09,发布
mf183****9332,电商网站,1000.0,2015-07-09,发布
M1345****828,微信开发,5800.0,2015-07-09,发布
mf131****3888,企业官网,13500.0,2015-07-07,发布
wxm88****83,APP界面设计,250.0,2015-07-07,发布
cndatacom,APP开发,20000.0,2015-07-06,发布
Bingo8,小程序开发,2500.0,2015-07-05,发布
舒迈888,微信开发,2500.0,2015-07-05,发布
o53fc586e0d64d,企业官网,500.0,2015-07-05,发布
hongfengjiahe,小程序开发,680.0,2015-07-03,发布
bulcc,前端开发,700.0,2015-06-27,发布
Mr188****9286,企业官网,4000.0,2015-06-26,发布
mf131****1846,企业官网,1000.0,2015-06-24,发布
mf151****3861,电商网站,8000.0,2015-06-20,发布
mf151****5299,APP开发,5000.0,2015-06-19,发布
cvvn,小程序开发,3000.0,2015-06-18,发布
mf186****1085,微信开发,4000.0,2015-06-17,发布
o5379a8563ba5a,安全服务,2000.0,2015-06-16,发布
bizbee,APP开发,50000.0,2015-06-15,发布
o557583f72db08,数据库设计,600.0,2015-06-15,发布
mf189****9946,小程序开发,800.0,2015-06-15,发布
yanjian,小程序开发,100.0,2015-06-15,发布
o557a2d65e05fa,小程序开发,1000.0,2015-06-12,发布
o53742bf239a1f,网站UI设计,1000.0,2015-06-11,发布
sxkj,小程序开发,41000.0,2015-06-11,发布
魏巍,小程序开发,300.0,2015-06-10,发布
虚浮人生,网站UI设计,500.0,2015-06-10,发布
mf186****9931,网站UI设计,2000.0,2015-06-08,发布
mf186****1549,其他软件开发,600.0,2015-06-06,发布
mf189****9946,小程序开发,200.0,2015-06-05,发布
efc_soft,APP界面设计,1200.0,2015-06-04,发布
o556f07e43191e,小程序开发,800.0,2015-06-03,发布
ryanniu,APP开发,1000.0,2015-06-03,发布
o54a0c05f51aad,企业官网,1000.0,2015-06-02,发布
mf139****1181,企业官网,4000.0,2015-06-01,发布
zxw6699,小程序开发,800.0,2015-05-31,发布
mf189****0968,企业官网,1500.0,2015-05-30,发布
Mengc_36,前端开发,840.0,2015-05-29,发布
M1866****632,微信开发,1000.0,2015-05-28,发布
q1808****74,软件UI设计,5000.0,2015-05-28,发布
xu_cq,小程序开发,4500.0,2015-05-28,发布
工业物联网,APP界面设计,3500.0,2015-05-28,发布
mf189****0968,企业官网,1500.0,2015-05-27,发布
M1560****975,小程序开发,800.0,2015-05-26,发布
北清,企业官网,800.0,2015-05-25,发布
seno2008,网站UI设计,1200.0,2015-05-21,发布
lukas,企业官网,3000.0,2015-05-21,发布
青云一棵松,企业官网,2600.0,2015-05-20,发布
mf158****0999,安全服务,50000.0,2015-05-19,发布
mf188****1887,其他软件开发,230.0,2015-05-18,发布
M1866****306,小程序开发,3000.0,2015-05-18,发布
beibei88,电商网站,5000.0,2015-05-18,发布
a1552****6,小程序开发,500.0,2015-05-17,发布
xixiha,APP开发,2000.0,2015-05-15,发布
mohongbo99,APP开发,10000.0,2015-05-14,发布
mf186****1549,企业官网,1600.0,2015-05-12,发布
like1****630,其他工具软件,5000.0,2015-05-12,发布
mf188****1887,其他软件开发,200.0,2015-05-11,发布
zfbots,小程序开发,3000.0,2015-05-11,发布
hjy25****8,小程序开发,500.0,2015-05-10,发布
a3786****,企业官网,1000.0,2015-05-09,发布
mf156****5390,企业官网,4500.0,2015-05-08,发布
GG180****0426,网站UI设计,1500.0,2015-05-08,发布
M1866****277,小程序开发,1000.0,2015-05-07,发布
o554b0c95d170d,OA系统,1000.0,2015-05-07,发布
mf189****6464,电商网站,15000.0,2015-05-06,发布
mf188****1887,其他软件开发,250.0,2015-05-05,发布
mf185****5559,微信开发,200.0,2015-05-05,发布
yzkj88,网站UI设计,1800.0,2015-05-05,发布
帛伦,网站UI设计,3000.0,2015-05-05,发布
mf133****0693,企业官网,1500.0,2015-04-29,发布
mkdns,企业官网,2000.0,2015-04-29,发布
mf158****4289,企业官网,6500.0,2015-04-28,发布
mf135****2681,企业官网,10000.0,2015-04-27,发布
ChaoticNeutral,小程序开发,1000.0,2015-04-26,发布
o5539e56d38607,安全服务,400.0,2015-04-24,发布
mf158****0083,网站UI设计,300.0,2015-04-23,发布
kingses,企业官网,1000.0,2015-04-23,发布
baoheitan,APP开发,5000.0,2015-04-21,发布
yzkj88,影音播放,400.0,2015-04-20,发布
商信宝公司,数据库设计,2800.0,2015-04-20,发布
立品科技,APP开发,200.0,2015-04-18,发布
yyd49****649,网站UI设计,200.0,2015-04-17,发布
EP139****0997,APP开发,2600.0,2015-04-16,发布
商信宝公司,APP开发,4200.0,2015-04-16,发布
天语文化传媒,APP开发,4500.0,2015-04-15,发布
铺路_行者,小程序开发,35000.0,2015-04-15,发布
普天科技,手游开发,5000.0,2015-04-14,发布
本业科技,前端开发,1000.0,2015-04-14,发布
fh_2013,其他软件开发,10000.0,2015-04-14,发布
miumiu2727,企业官网,600.0,2015-04-14,发布
上海新希望,手游开发,4200.0,2015-04-14,发布
o1234****5o,后端开发,500.0,2015-04-11,发布
mf188****1887,其他软件开发,800.0,2015-04-13,发布
zfbots,小程序开发,2000.0,2015-04-13,发布
reasoo,小程序开发,700.0,2015-04-11,发布
kamal,小程序开发,5000.0,2015-04-11,发布
青云一棵松,企业官网,4000.0,2015-04-11,发布
mf189****0968,企业官网,3750.0,2015-04-10,发布
方砖叔,企业官网,5000.0,2015-04-10,发布
mf186****4922,其他工具软件,4500.0,2015-04-09,发布
mf159****8106,小程序开发,1000.0,2015-04-03,发布
mf185****1189,网站UI设计,3000.0,2015-04-02,发布
o5497bb0fe7c43,网站UI设计,1500.0,2015-04-02,发布
shawnwu,APP界面设计,300.0,2015-04-02,发布
mf189****5186,企业官网,3000.0,2015-04-02,发布
conantt,小程序开发,2000.0,2015-04-02,发布
大世界中的me,小程序开发,350.0,2015-04-01,发布
o55156c011adf2,其他软件开发,1000.0,2015-03-27,发布
mf181****8361,营销型网站,6500.0,2015-03-27,发布
rainnyweeken,小程序开发,600.0,2015-03-27,发布
mczjcc,影音播放,3500.0,2015-03-26,发布
青山相待,微信开发,2000.0,2015-03-25,发布
wbslm,小程序开发,100.0,2015-03-25,发布
zhong1988,企业官网,200.0,2015-03-23,发布
chunmei,APP开发,1500.0,2015-03-22,发布
大脑锻炼中心,企业官网,3500.0,2015-03-22,发布
changliantech,嵌入式软件,4800.0,2015-03-21,发布
晟朋科技,APP开发,20000.0,2015-03-19,发布
幸运超人,企业官网,1000.0,2015-03-18,发布
tytheron,网站UI设计,500.0,2015-03-18,发布
zyt40****689,电商网站,2000.0,2015-03-18,发布
o53674a01512d1,APP开发,4850.0,2015-03-17,发布
mf137****2735,前端开发,800.0,2015-03-17,发布
mf189****1513,企业官网,500.0,2015-03-13,发布
ramin120918,小程序开发,1000.0,2015-03-16,发布
守望晨星,小程序开发,1000.0,2015-03-10,发布
諾誩,企业官网,1800.0,2015-03-05,发布
空白胡须,企业官网,500.0,2015-03-05,发布
bluenovo,企业官网,700.0,2015-03-03,发布
裸奔的啊志,企业官网,300.0,2015-03-01,发布
BCIzhongguo,小程序开发,350.0,2015-02-28,发布
mf188****1837,电商网站,2000.0,2015-02-27,发布
空白胡须,企业官网,2000.0,2015-02-26,发布
Mr186****8155,企业官网,9986.0,2015-02-25,发布
melodystone,小程序开发,3500.0,2015-02-15,发布
ruifangli,手机网站,1000.0,2015-02-09,发布
o5493e9ae15603,微信开发,21000.0,2015-02-09,发布
海绵宝宝卡卡鲁,APP开发,15000.0,2015-02-05,发布
just01,OA系统,1000.0,2015-02-02,发布
hrbwgs,企业官网,10000.0,2015-02-01,发布
window123,APP开发,800.0,2015-02-01,发布
GG180****0426,企业官网,3500.0,2015-01-31,发布
厦门涂鸦堂,小程序开发,150.0,2015-01-30,发布
sugu2013,APP开发,15000.0,2015-01-26,发布
yisilantu,APP开发,2000.0,2015-01-26,发布
tcbci,软件UI设计,200.0,2015-01-26,发布
CRMOA,OA系统,2000.0,2015-01-26,发布
gcy29****849,电商网站,3500.0,2015-01-23,发布
尐儫的球球呢,企业官网,3000.0,2015-01-23,发布
sxjxlrm,OA系统,4000.0,2015-01-20,发布
open589,企业官网,20000.0,2015-01-19,发布
window123,APP开发,1000.0,2015-01-18,发布
小凳爱上小猪,其他软件开发,200.0,2015-01-13,发布
航母舰,小程序开发,100.0,2015-01-11,发布
航母舰,小程序开发,100.0,2015-01-11,发布
航母舰,小程序开发,200.0,2015-01-11,发布
jianjian_cy,企业官网,2000.0,2015-01-11,发布
liubo1014pppp,APP界面设计,2200.0,2015-01-09,发布
Mr189****0217,网站UI设计,600.0,2015-01-09,发布
夏斯利,小程序开发,1000.0,2015-01-04,发布
黄山坡,小程序开发,100.0,2015-01-03,发布
三星软件,APP开发,3000.0,2015-12-30,发布
全球电竞网,其他软件开发,100.0,2015-12-29,发布
o5680e0e3663c2,企业官网,2400.0,2015-12-28,发布
新精准传媒,微信开发,15000.0,2015-12-26,发布
winkey,小程序开发,3000.0,2015-12-25,发布
乐不思蜀,小程序开发,5000.0,2015-12-24,发布
mf130****6986,APP界面设计,4000.0,2015-12-24,发布
小杨1988,APP界面设计,1500.0,2015-12-24,发布
QIANGZHANGMIKE,企业官网,1000.0,2015-12-23,发布
乐不思蜀,小程序开发,5000.0,2015-12-22,发布
北京恒正彤,软件UI设计,3000.0,2015-12-22,发布
Hensonchao,网站UI设计,700.0,2015-12-21,发布
yu后刷新,安全服务,100.0,2015-12-18,发布
mf137****5981,后端开发,1500.0,2015-12-15,发布
sun4456,企业官网,3500.0,2015-12-15,发布
裸奔的啊志,前端开发,300.0,2015-12-14,发布
全球电竞网,小程序开发,200.0,2015-12-14,发布
o5639****5e2e0,网站UI设计,1500.0,2015-12-14,发布
musichuii,安全服务,2000.0,2015-12-13,发布
wei116,网站UI设计,900.0,2015-12-11,发布
乌溜漆软件,小程序开发,500.0,2015-12-10,发布
hhiijj123,企业官网,5000.0,2015-12-10,发布
Huifanli,APP开发,12000.0,2015-12-09,发布
Mr155****4650,企业官网,2000.0,2015-12-09,发布
夏天的风暴,企业官网,5000.0,2015-12-05,发布
mf156****7725,其他软件开发,100.0,2015-12-06,发布
enet200,企业官网,2000.0,2015-12-05,发布
o5639****5e2e0,网站UI设计,500.0,2015-12-04,发布
cc同学,小程序开发,5000.0,2015-12-02,发布
mf185****1199,APP界面设计,3500.0,2015-12-02,发布
原始木,企业官网,1500.0,2015-12-01,发布
mf152****1085,小程序开发,200.0,2015-11-30,发布
mf156****7725,小程序开发,300.0,2015-11-30,发布
greenwan,软件UI设计,2800.0,2015-11-30,发布
mf180****5550,其他软件开发,2000.0,2015-11-26,发布
云海时代,APP界面设计,500.0,2015-11-26,发布
mf131****2006,小程序开发,100.0,2015-11-26,发布
高亚01,微信开发,2000.0,2015-11-26,发布
mf188****6686,微信开发,21000.0,2015-11-25,发布
o5652fccce598c,网站UI设计,500.0,2015-11-23,发布
mf182****0317,企业官网,200.0,2015-11-23,发布
飞翔的粑粑,APP开发,12000.0,2015-11-23,发布
q2490****9,小程序开发,800.0,2015-11-22,发布
mf182****0317,企业官网,200.0,2015-11-20,发布
mf133****1559,网站UI设计,200.0,2015-11-19,发布
mf186****3113,APP界面设计,500.0,2015-11-19,发布
o5642****19816,后端开发,3000.0,2015-11-19,发布
mf151****7563,小程序开发,200.0,2015-11-19,发布
mf182****0317,企业官网,3000.0,2015-11-18,发布
epweike2015,数据库设计,100.0,2015-11-17,发布
freestep,其他软件开发,100.0,2015-11-17,发布
fanzhengdong,企业官网,10000.0,2015-11-16,发布
mf182****0317,企业官网,200.0,2015-11-16,发布
Mr159****0193,小程序开发,200.0,2015-11-15,发布
mf139****6316,企业官网,12000.0,2015-11-16,发布
Mr150****3860,网站UI设计,600.0,2015-11-16,发布
o56483db12d6a4,其他软件开发,500.0,2015-11-15,发布
罗宾,软件UI设计,100.0,2015-11-12,发布
mf138****2335,企业官网,2000.0,2015-11-12,发布
轩辕使者,小程序开发,5500.0,2015-11-11,发布
lzjlp,网站UI设计,1000.0,2015-11-11,发布
mf159****6911,企业官网,2000.0,2015-11-11,发布
集团事业部,企业官网,1800.0,2015-11-11,发布
o5639****5e2e0,企业官网,800.0,2015-11-11,发布
集团事业部,APP开发,14000.0,2015-11-10,发布
mf150****8827,小程序开发,1800.0,2015-11-09,发布
静浪平风,企业官网,100.0,2015-11-09,发布
集团事业部,微信开发,3000.0,2015-11-09,发布
mf189****2642,小程序开发,1300.0,2015-11-08,发布
o563b4cbd2d633,企业官网,600.0,2015-11-05,发布
robert408,小程序开发,500.0,2015-11-05,发布
mf158****0093,网站UI设计,800.0,2015-11-05,发布
genren,其他软件开发,1300.0,2015-11-04,发布
mf188****2204,嵌入式软件,500.0,2015-11-02,发布
寻网页设计,网站UI设计,500.0,2015-11-02,发布
chinaontology,APP开发,4800.0,2015-10-30,发布
cvvn,小程序开发,2000.0,2015-10-29,发布
mf183****2722,企业官网,500.0,2015-10-29,发布
mf185****1848,企业官网,1500.0,2015-10-28,发布
铺路_行者,前端开发,5000.0,2015-10-28,发布
mf158****6651,网站UI设计,1000.0,2015-10-28,发布
PENG1,网站UI设计,4000.0,2015-10-28,发布
mf157****1562,小程序开发,3000.0,2015-10-28,发布
phpcms开发,电商网站,500.0,2015-10-27,发布
mf159****3541,小程序开发,300.0,2015-10-24,发布
罗宾,APP界面设计,100.0,2015-10-26,发布
o5515****2ed3b,企业官网,350.0,2015-10-23,发布
mf150****6995,后端开发,4000.0,2015-10-23,发布
mf186****0000,小程序开发,5000.0,2015-10-23,发布
mf159****3541,小程序开发,500.0,2015-10-22,发布
电笔嗲,小程序开发,5000.0,2015-10-22,发布
eici,APP开发,800.0,2015-10-21,发布
罗宾,网站UI设计,100.0,2015-10-21,发布
keertechsoft,APP开发,8000.0,2015-10-21,发布
金伟,企业官网,1000.0,2015-10-21,发布
mf188****1759,安全服务,1300.0,2015-10-20,发布
mf138****5021,其他软件开发,3000.0,2015-10-19,发布
o55e93de9ecf3a,手游开发,5000.0,2015-10-18,发布
mf134****2764,微信开发,300.0,2015-10-17,发布
M1866****065,网站UI设计,100.0,2015-10-16,发布
mf159****1521,企业官网,1000.0,2015-10-15,发布
Mr186****8828,网站UI设计,500.0,2015-10-15,发布
o55a35cfa9f5c0,小程序开发,4800.0,2015-10-13,发布
唐金龙,企业官网,3000.0,2015-10-13,发布
nadiya2,小程序开发,100.0,2015-10-11,发布
金伟,企业官网,700.0,2015-10-11,发布
mf133****1216,其他软件开发,2000.0,2015-10-10,发布
枇杷,企业官网,300.0,2015-10-10,发布
齐天腾达,APP开发,3000.0,2015-10-09,发布
sun4456,电商网站,800.0,2015-10-09,发布
交通人,数据库设计,44330.0,2015-10-09,发布
杭州络达,小程序开发,30000.0,2015-10-08,发布
qianshenlei1,小程序开发,2000.0,2015-10-08,发布
mf186****1085,微信开发,4000.0,2015-10-08,发布
mf135****3210,微信开发,1500.0,2015-10-07,发布
交通人,小程序开发,38297.0,2015-10-07,发布
mf135****2650,数据库设计,600.0,2015-10-05,发布
asimple,小程序开发,2000.0,2015-10-03,发布
Jaytam,企业官网,2800.0,2015-10-01,发布
mf159****4615,小程序开发,3000.0,2015-10-03,发布
武汉睿科科技,网站UI设计,1000.0,2015-10-02,发布
gorgee,前端开发,1000.0,2015-09-29,发布
渔人码头,其他软件开发,800.0,2015-09-29,发布
罗宾,其他软件开发,500.0,2015-09-28,发布
集团事业部,企业官网,1500.0,2015-09-25,发布
集团事业部,企业官网,1100.0,2015-09-24,发布
mf138****0950,小程序开发,1200.0,2015-09-24,发布
alldct12,企业官网,4000.0,2015-09-22,发布
YoUnG12,其他软件开发,2000.0,2015-09-23,发布
Mr159****2952,网站UI设计,1000.0,2015-09-22,发布
M1864****095,小程序开发,5000.0,2015-09-22,发布
o5535cfa7a0dda,小程序开发,1500.0,2015-09-22,发布
久久发信息科技,小程序开发,1000.0,2015-09-21,发布
久久发信息科技,小程序开发,300.0,2015-09-21,发布
久久发信息科技,小程序开发,300.0,2015-09-21,发布
久久发信息科技,小程序开发,300.0,2015-09-21,发布
久久发信息科技,小程序开发,300.0,2015-09-21,发布
asjjy,小程序开发,2000.0,2015-09-19,发布
交通人,小程序开发,48847.0,2015-09-18,发布
罗宾,小程序开发,100.0,2015-09-18,发布
mf135****0119,其他软件开发,2000.0,2015-09-17,发布
mf133****1216,其他软件开发,2000.0,2015-09-16,发布
久久发信息科技,影音播放,300.0,2015-09-16,发布
久久发信息科技,影音播放,500.0,2015-09-16,发布
qq350****,企业官网,1000.0,2015-09-15,发布
By厚全,企业官网,500.0,2015-09-15,发布
牛大哥,微信开发,300.0,2015-09-15,发布
o55e12db7b0b8b,APP开发,8000.0,2015-09-15,发布
supermars,企业官网,510.0,2015-09-15,发布
kimst,企业官网,4000.0,2015-09-15,发布
mf135****2201,其他软件开发,25000.0,2015-09-14,发布
e网工作室,电商网站,9000.0,2015-09-14,发布
呵呵啊,企业官网,500.0,2015-09-12,发布
eici,企业官网,1600.0,2015-09-12,发布
mf186****6128,APP开发,1000.0,2015-09-11,发布
M1332****399,其他软件开发,6000.0,2015-09-11,发布
mf132****9740,手游开发,2500.0,2015-09-10,发布
YoUnG12,其他软件开发,8000.0,2015-09-10,发布
梦里梦外q,企业官网,500.0,2015-09-09,发布
crazy111,后端开发,300.0,2015-09-09,发布
anniebaby2013,小程序开发,1800.0,2015-09-08,发布
mf136****6325,小程序开发,300.0,2015-09-07,发布
mf189****5251,企业官网,1000.0,2015-09-07,发布
正雨,APP开发,4000.0,2015-09-06,发布
Q8617****,网站UI设计,1300.0,2015-09-06,发布
o54b0f99b00346,企业官网,1000.0,2015-09-06,发布
mf130****2180,APP开发,500.0,2015-09-05,发布
mf151****0123,小程序开发,200.0,2015-09-04,发布
mf135****8223,APP开发,1000.0,2015-09-02,发布
十年雨落,小程序开发,1800.0,2015-09-02,发布
o541a356be2789,网站UI设计,4800.0,2015-09-01,发布
mf186****8020,小程序开发,8500.0,2015-08-31,发布
mf187****0536,企业官网,10000.0,2015-08-31,发布
