Designer_ID,Deviation,Year,Volume,Entropy,Gini
B1102282,0.8947294005818759,2025,0.9999999999999998,3.700439718141092,8.5401770014789e-18
B1102369,0.9673128160980853,2025,1.0,4.906890595608518,3.70074330439489e-18
B1103518,0.5938270456212265,2025,1.0,8.288167034050012,0.1856453728356984
B1104621,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1104934,0.8323417314370716,2025,1.0,0.0,1.0
B1104935,0.952800271505142,2025,1.0,5.532290312304675,0.1677383199888178
B1105099,0.7898052886357325,2025,1.0000000000000002,6.579294285486099,0.0102018890549829
B1105153,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1105185,0.7898052886357325,2025,1.0000000000000002,6.579294285486099,0.0102018890549829
B1106462,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1106860,0.8947294005818759,2025,0.9999999999999998,3.700439718141092,8.5401770014789e-18
B1107185,0.7898052886357325,2025,1.0000000000000002,6.579294285486099,0.0102018890549829
B1107768,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1107851,0.8920988031420624,2025,0.9999999999999998,3.664497779200461,0.0659340650769231
B1108265,0.8377219809244143,2025,1.0,6.385845790516957,0.0428288132795773
B1108626,0.7898052886357325,2025,1.0000000000000002,6.579294285486099,0.0102018890549829
B1108981,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1109857,0.5933155188729554,2025,0.9999999999999998,8.6852560333442,0.1797758875586815
B1110491,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1110557,0.8955159082482671,2025,1.0,4.713396587701238,0.3343434233101013
B1110615,0.8920988031420624,2025,0.9999999999999998,3.664497779200461,0.0659340650769231
B1110616,0.9253415914997644,2025,1.0,3.807763576417195,0.1098039199215686
B1112246,0.8601180582020643,2025,1.0,2.584962500721156,0.0
B1112424,0.8947294005818759,2025,0.9999999999999998,3.700439718141092,8.5401770014789e-18
B1112435,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1112449,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1112627,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1112911,0.5933155188729554,2025,0.9999999999999998,8.6852560333442,0.1797758875586815
B1113153,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1113192,0.913952202299276,2025,0.9999999999999998,2.807354922057604,1.5860328812194222e-17
B1113335,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1113555,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1113680,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1113833,0.8377219809244143,2025,1.0,6.385845790516957,0.0428288132795773
B1113894,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1114307,0.5933155188729554,2025,0.9999999999999998,8.6852560333442,0.1797758875586815
B1114486,0.7898052886357325,2025,1.0000000000000002,6.579294285486099,0.0102018890549829
B1114487,0.7898052886357325,2025,1.0000000000000002,6.579294285486099,0.0102018890549829
B1114662,0.578401846356275,2025,1.0,7.180355277097591,0.0885024928132852
B1114876,0.867517189030843,2025,1.0,5.114369445886758,0.0269841260396825
B1115112,0.8601180582020643,2025,1.0,2.584962500721156,0.0
