Designer_ID,Deviation,Year,Volume,Entropy,Gini
10米工作室,0.6503605620164775,2014,4.0,8.713613919631655,0.7323645866193458
123456789,0.8220606848132521,2014,1.0,8.398764041140078,0.1063789481448545
12分,0.1911351561098109,2014,2.0,9.583451492530468,0.4332122608252247
1L工作室,0.6609038235416089,2014,1.0,7.152315092386893,0.0763387498232348
1号设计铺,0.1911351561098109,2014,1.0,9.583451492530468,0.4332118111518314
3A创意工作室,0.1911351561098109,2014,1.0,9.583451492530468,0.4332118111518314
59软件,0.854637061091496,2014,1.0,6.076284539207321,0.0739864810114869
7878789898,0.8637823730222016,2014,1.0,4.885202392267269,0.3372423454662408
7异 设计空间,0.1911351561098109,2014,1.0,9.583451492530468,0.4332118111518314
7维6度设计铺,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
90度设计工作室,0.937653580710378,2014,1.0,4.0,0.0
A%DESIGN©️,0.9816725386364116,2014,1.0,3.4594316186372978,0.0
AIK studio,0.734467351663009,2014,1.0,5.320191389007786,0.1433962199622644
A新萝卜-最实惠,0.28503119648272046,2014,4.0,8.728476983473884,0.7749148089035734
B244146,0.6658950092524918,2014,1.0,3.96981578242681,0.0551470579411764
B244149,0.962759771528729,2014,1.0,2.321928094887362,2.220446038148083e-17
B244241,0.7910604927274811,2014,1.0,8.46250044185811,0.0987347492121607
B244266,0.6658950092524918,2014,1.0,3.96981578242681,0.0551470579411764
B244288,0.5792413306837584,2014,1.0,6.955313031656535,0.075045684180412
B244328,0.7144652813777586,2014,1.0,8.971437887296908,0.164297448375887
B244408,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B244435,0.7660969068654429,2014,1.0000000000000002,5.897950452316984,0.0161202176120219
B244461,0.5467903032690014,2014,1.0,7.249219676172791,0.1384274077413578
B244516,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B244519,0.8220606848132521,2014,1.0,8.398764041140078,0.1063789481448545
B244535,0.7910604927274811,2014,1.0,8.46250044185811,0.0987347492121607
B244549,0.9494768334515644,2014,1.0,5.153055907333278,0.0716216189716217
B244581,0.953781900302417,2014,0.9999999999999998,4.523561956057013,-4.344350866004454e-17
B244600,0.8205968698158546,2014,1.0,3.906890595608519,7.401486719812079e-18
B244683,0.854637061091496,2014,1.0,6.076284539207321,0.0739864810114869
B244690,0.854637061091496,2014,1.0,6.076284539207321,0.0739864810114869
B244723,0.8220606848132521,2014,1.0,8.398764041140078,0.1063789481448545
B244802,0.8425387607080934,2014,1.0,5.357552004618084,-1.6247165547892893e-17
B244836,0.329195968604142,2014,1.0,8.331244082350867,0.2734940573389715
B244848,0.7144652813777586,2014,1.0,8.971437887296908,0.164297448375887
B244852,0.7910604927274811,2014,1.0,8.46250044185811,0.0987347492121607
B244865,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B244867,0.7144652813777586,2014,1.0,8.971437887296908,0.164297448375887
B244963,0.7144652813777586,2014,1.0,8.971437887296908,0.164297448375887
B244988,0.5792413306837584,2014,1.0,6.955313031656535,0.075045684180412
B245000,0.329195968604142,2014,1.0,8.331244082350867,0.2734940573389715
B245009,0.329195968604142,2014,1.0,8.331244082350867,0.2734940573389715
B245127,0.854637061091496,2014,1.0,6.076284539207321,0.0739864810114869
B245139,0.3749084826953323,2014,1.0,7.688963120305291,0.2746993005305636
B245284,0.8646296716152653,2014,0.9999999999999998,4.954196310386876,-3.581364484542721e-18
B245285,0.8646296716152653,2014,0.9999999999999998,4.954196310386876,-3.581364484542721e-18
B245304,0.5792413306837584,2014,1.0,6.955313031656535,0.075045684180412
B245322,0.8651469203047,2014,1.0,5.976536951651802,0.042677236074627
B245385,0.953781900302417,2014,0.9999999999999998,4.523561956057013,-4.344350866004454e-17
B245388,0.9142320095823119,2014,1.0000000000000004,7.670128157891246,0.0233055673704054
B245401,0.7910604927274811,2014,1.0,8.46250044185811,0.0987347492121607
B245405,0.1911351561098109,2014,1.0,9.583451492530468,0.4332118111518314
B245436,0.1911351561098109,2014,1.0,9.583451492530468,0.4332118111518314
B245492,0.8220606848132521,2014,1.0,8.398764041140078,0.1063789481448545
B245512,0.8651469203047,2014,1.0,5.976536951651802,0.042677236074627
B245627,0.5792413306837584,2014,1.0,6.955313031656535,0.075045684180412
B245637,0.9511279437296692,2014,0.9999999999999998,4.857980995127572,7.656710292611652e-18
B245685,0.7910604927274811,2014,1.0,8.46250044185811,0.0987347492121607
B245709,0.9439044114988838,2014,0.9999999999999998,3.700439718141092,8.5401770014789e-18
B245714,0.9052310157568874,2014,0.9999999999999998,4.789015477886192,0.0332512305960591
B245718,0.854637061091496,2014,1.0,6.076284539207321,0.0739864810114869
B245759,0.8637823730222016,2014,1.0,4.885202392267269,0.3372423454662408
B245768,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B245778,0.8654618457418652,2014,1.0,6.81452199204721,0.1541326691332955
B245779,0.937653580710378,2014,1.0,4.0,0.0
B245785,0.5792413306837584,2014,1.0,6.955313031656535,0.075045684180412
B245788,0.8220606848132521,2014,1.0,8.398764041140078,0.1063789481448545
B245897,0.8651469203047,2014,1.0,5.976536951651802,0.042677236074627
B245903,0.7910604927274811,2014,1.0,8.46250044185811,0.0987347492121607
B245991,0.946191144729265,2014,1.0,2.321928094887362,2.220446038148083e-17
B246006,0.8220606848132521,2014,1.0,8.398764041140078,0.1063789481448545
B246013,0.7144652813777586,2014,1.0,8.971437887296908,0.164297448375887
B246017,0.5583243824482753,2014,1.0,7.480922779903416,0.3463918513300601
B246018,0.5467903032690014,2014,1.0,7.249219676172791,0.1384274077413578
B246026,0.49492620384155583,2014,1.0,8.022703823957505,0.1566109093769871
B246029,0.1911351561098109,2014,1.0,9.583451492530468,0.4332118111518314
B246033,0.7383164747843153,2014,1.0,5.632560210342121,0.1065840883298568
B246046,0.734467351663009,2014,1.0,5.320191389007786,0.1433962199622644
B246051,0.5467903032690014,2014,1.0,7.249219676172791,0.1384274077413578
B246076,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B246083,0.5467903032690014,2014,1.0,7.249219676172791,0.1384274077413578
B246084,0.1911351561098109,2014,1.0,9.583451492530468,0.4332118111518314
B246085,0.8646296716152653,2014,0.9999999999999998,4.954196310386876,-3.581364484542721e-18
B246100,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B246121,0.9052310157568874,2014,0.9999999999999998,4.789015477886192,0.0332512305960591
B246212,0.8646296716152653,2014,0.9999999999999998,4.954196310386876,-3.581364484542721e-18
B246218,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B246256,0.946191144729265,2014,1.0,2.321928094887362,2.220446038148083e-17
B246264,0.7910604927274811,2014,1.0,8.46250044185811,0.0987347492121607
B246268,0.8646296716152653,2014,0.9999999999999998,4.954196310386876,-3.581364484542721e-18
B246292,0.8220606848132521,2014,1.0,8.398764041140078,0.1063789481448545
B246323,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B246325,0.8220606848132521,2014,1.0,8.398764041140078,0.1063789481448545
B246355,0.5583243824482753,2014,1.0,7.480922779903416,0.3463918513300601
B246368,0.6658950092524918,2014,1.0,3.96981578242681,0.0551470579411764
B246386,0.1911351561098109,2014,1.0,9.583451492530468,0.4332118111518314
B246427,0.8172390006039002,2014,1.0,6.213858096233525,0.1130801598430387
B246515,0.6722200446815871,2014,0.9999999999999996,8.346582697864072,0.1354556068710065
B246544,0.7144652813777586,2014,1.0,8.971437887296908,0.164297448375887
B246607,0.7144652813777586,2014,1.0,8.971437887296908,0.164297448375887
B246615,0.9640442541435857,2014,1.0,5.129283016944966,-6.344131347242012e-18
