id,Name,year,first_year,is_new_this_year,degree_kk,order_count,demand_sum,trans_sum,avg_trans_per_order
开发,开发,2015,2014,0,383.0,502,11617257.0,11616457.0,23140.352589641436
APP开发,APP开发,2015,2014,0,254.0,277,9553287.0,9551387.0,34481.54151624549
网站开发,网站开发,2015,2014,0,309.0,398,8884297.0,8883797.0,22321.097989949747
设计,设计,2015,2014,0,561.0,688,4942266.0,4938916.0,7178.656976744186
网站建设,网站建设,2015,2014,0,165.0,201,4359129.0,4353629.0,21659.84577114428
软件开发,软件开发,2015,2014,0,188.0,189,4189510.0,4189510.0,22166.719576719577
VI设计,VI设计,2015,2014,0,533.0,356,3857864.0,3842964.0,10794.842696629214
系统开发,系统开发,2015,2014,0,144.0,134,3813545.0,3813545.0,28459.29104477612
电商网站,电商网站,2015,2014,0,115.0,126,3314845.0,3306745.0,26244.007936507936
app开发,app开发,2015,2014,0,96.0,101,3114098.0,3113098.0,30822.752475247526
二期,二期,2015,2014,0,124.0,116,2969496.0,2969496.0,25599.103448275862
微信公众号,微信公众号,2015,2014,0,154.0,160,2271715.0,2273015.0,14206.34375
建设,建设,2015,2014,0,80.0,91,2182395.0,2182395.0,23982.362637362636
网站设计,网站设计,2015,2014,0,123.0,185,2159407.0,2159407.0,11672.47027027027
企业网站,企业网站,2015,2014,0,109.0,135,1991835.0,1990535.0,14744.703703703704
微信推广,微信推广,2015,2014,0,19.0,76,1944987.0,1944987.0,25591.934210526317
APP,APP,2015,2014,0,171.0,111,1859614.0,1835724.0,16538.054054054053
装修设计,装修设计,2015,2014,0,74.0,71,1822662.0,1822662.0,25671.295774647886
二次开发,二次开发,2015,2014,0,98.0,108,1810033.0,1806533.0,16727.15740740741
软件,软件,2015,2014,0,93.0,75,1779967.0,1778067.0,23707.56
