id,Name,year,first_year,is_new_this_year,degree_kk,order_count,demand_sum,trans_sum,avg_trans_per_order
洗发水,洗发水,2015,2014,0,2.0,2,2500.0,2500.0,1250.0
项目开发,项目开发,2015,2014,0,8.0,8,140000.0,140000.0,17500.0
文章修改,文章修改,2015,2014,0,6.0,5,3100.0,3100.0,620.0
大家,大家,2015,2014,0,4.0,4,1310.0,1310.0,327.5
手机APP应用,手机APP应用,2015,2014,0,2.0,1,3500.0,3500.0,3500.0
高科技,高科技,2015,2014,0,5.0,5,4400.0,4400.0,880.0
撰写,撰写,2015,2014,0,27.0,49,847750.0,847750.0,17301.020408163266
欧式风格,欧式风格,2015,2014,0,7.0,6,6100.0,6100.0,1016.6666666666666
静态界面,静态界面,2015,2014,0,2.0,2,4000.0,4000.0,2000.0
美观大方,美观大方,2015,2014,0,5.0,5,2900.0,2700.0,540.0
有特点,有特点,2015,2014,0,3.0,3,1800.0,1800.0,600.0
产品开发,产品开发,2015,2014,0,3.0,2,41000.0,41000.0,20500.0
设计者,设计者,2015,2014,0,27.0,14,11700.0,11200.0,800.0
软文代写,软文代写,2015,2014,0,3.0,2,4600.0,4600.0,2300.0
中小企业,中小企业,2015,2014,0,2.0,3,1300.0,1300.0,433.3333333333333
安全性,安全性,2015,2014,0,2.0,2,15000.0,15000.0,7500.0
字体,字体,2015,2014,0,21.0,32,17240.0,17240.0,538.75
餐饮业,餐饮业,2015,2014,0,4.0,3,6000.0,5280.0,1760.0
汽车服务公司,汽车服务公司,2015,2014,0,3.0,2,24000.0,23500.0,11750.0
设计感,设计感,2015,2014,0,5.0,5,3250.0,3250.0,650.0
形象画册,形象画册,2015,2014,0,3.0,3,25000.0,25000.0,8333.333333333334
暖色调,暖色调,2015,2014,0,1.0,1,1100.0,1100.0,1100.0
国外市场,国外市场,2015,2014,0,1.0,1,1000.0,500.0,500.0
图形设计,图形设计,2015,2014,0,4.0,3,1300.0,1300.0,433.3333333333333
建设方案,建设方案,2015,2014,0,2.0,1,500.0,500.0,500.0
字体设计,字体设计,2015,2014,0,32.0,19,8970.0,8970.0,472.10526315789474
功能完善,功能完善,2015,2014,0,1.0,1,3000.0,3000.0,3000.0
官网,官网,2015,2014,0,7.0,5,91500.0,91500.0,18300.0
公司名片,公司名片,2015,2014,0,48.0,19,13700.0,13700.0,721.0526315789474
支付接口,支付接口,2015,2014,0,4.0,3,25800.0,25800.0,8600.0
矢量文件,矢量文件,2015,2014,0,4.0,8,3282.0,3282.0,410.25
数据库同步,数据库同步,2015,2014,0,1.0,1,22120.0,22120.0,22120.0
网站logo,网站logo,2015,2014,0,36.0,12,6451.0,5851.0,487.5833333333333
软件开发,软件开发,2015,2014,0,188.0,189,4189510.0,4189510.0,22166.719576719577
金黄色,金黄色,2015,2014,0,1.0,1,668.0,668.0,668.0
名称征集,名称征集,2015,2014,0,16.0,2,300.0,300.0,150.0
建材公司,建材公司,2015,2014,0,1.0,1,668.0,668.0,668.0
flash游戏,flash游戏,2015,2014,0,3.0,3,71250.0,71250.0,23750.0
价格便宜,价格便宜,2015,2014,0,1.0,1,2000.0,2000.0,2000.0
信任,信任,2015,2014,0,4.0,4,2500.0,2500.0,625.0
贵族气息,贵族气息,2015,2014,0,1.0,1,1000.0,200.0,200.0
设计制作,设计制作,2015,2014,0,6.0,4,11500.0,11300.0,2825.0
微信小游戏,微信小游戏,2015,2014,0,1.0,1,40000.0,40000.0,40000.0
企业展示,企业展示,2015,2014,0,6.0,4,60000.0,60000.0,15000.0
管理,管理,2015,2014,0,3.0,2,2600.0,2600.0,1300.0
宝贝详情,宝贝详情,2015,2014,0,3.0,3,1350.0,1350.0,450.0
商品详情页,商品详情页,2015,2014,0,2.0,1,2450.0,2450.0,2450.0
食品包装设计,食品包装设计,2015,2014,0,2.0,3,21500.0,21500.0,7166.666666666667
旗舰店,旗舰店,2015,2014,0,5.0,2,7600.0,5100.0,2550.0
宣传单设计,宣传单设计,2015,2014,0,9.0,6,18900.0,18900.0,3150.0
金融网站,金融网站,2015,2014,0,4.0,4,59000.0,59000.0,14750.0
进口零食,进口零食,2015,2014,0,2.0,1,5000.0,5000.0,5000.0
瓶贴设计,瓶贴设计,2015,2014,0,15.0,3,3300.0,3300.0,1100.0
全套设计,全套设计,2015,2014,0,6.0,3,32000.0,32000.0,10666.666666666666
留言板,留言板,2015,2014,0,1.0,1,1200.0,1200.0,1200.0
信息发布,信息发布,2015,2014,0,2.0,2,10200.0,10200.0,5100.0
图库,图库,2015,2014,0,1.0,1,20000.0,20000.0,20000.0
网络营销方案,网络营销方案,2015,2014,0,5.0,1,350.0,350.0,350.0
网站修复,网站修复,2015,2014,0,0.0,1,500.0,500.0,500.0
页面调整,页面调整,2015,2014,0,3.0,2,2600.0,2600.0,1300.0
实际应用的分辨率,实际应用的分辨率,2015,2014,0,1.0,2,1000.0,1000.0,500.0
演讲稿,演讲稿,2015,2014,0,27.0,5,1365.0,665.0,133.0
Google,Google,2015,2014,0,1.0,1,25000.0,25000.0,25000.0
外包装,外包装,2015,2014,0,8.0,7,10850.0,10850.0,1550.0
社会,社会,2015,2014,0,1.0,1,1000.0,1000.0,1000.0
威客网站,威客网站,2015,2014,0,3.0,3,45000.0,44500.0,14833.333333333334
公司标志,公司标志,2015,2014,0,32.0,20,78500.0,78500.0,3925.0
APP项目,APP项目,2015,2014,0,4.0,3,25100.0,23100.0,7700.0
素材设计,素材设计,2015,2014,0,1.0,1,7500.0,7500.0,7500.0
行业特点,行业特点,2015,2014,0,3.0,6,2800.0,2300.0,383.3333333333333
蛋糕,蛋糕,2015,2014,0,6.0,5,1271.0,1271.0,254.2
外包装设计,外包装设计,2015,2014,0,41.0,14,37649.0,36449.0,2603.5
面包,面包,2015,2014,0,1.0,1,100.0,100.0,100.0
宣传画册设计,宣传画册设计,2015,2014,0,6.0,2,4500.0,3900.0,1950.0
大学生,大学生,2015,2014,0,13.0,12,6688.0,6688.0,557.3333333333334
销售系统,销售系统,2015,2014,0,1.0,1,49600.0,49600.0,49600.0
包装盒设计,包装盒设计,2015,2014,0,14.0,7,8600.0,8100.0,1157.142857142857
功能界面,功能界面,2015,2014,0,1.0,1,500.0,500.0,500.0
监控软件,监控软件,2015,2014,0,3.0,5,142400.0,142400.0,28480.0
律师事务所,律师事务所,2015,2014,0,5.0,5,14600.0,14600.0,2920.0
书柜,书柜,2015,2014,0,1.0,1,15600.0,15600.0,15600.0
富有寓意,富有寓意,2015,2014,0,1.0,1,500.0,500.0,500.0
工作服设计,工作服设计,2015,2014,0,3.0,3,2800.0,2800.0,933.3333333333334
员工胸牌设计,员工胸牌设计,2015,2014,0,4.0,4,3100.0,2900.0,725.0
JAVA,JAVA,2015,2014,0,2.0,1,5000.0,5000.0,5000.0
在线客服功能,在线客服功能,2015,2014,0,1.0,1,5000.0,5000.0,5000.0
门头设计,门头设计,2015,2014,0,25.0,21,83400.0,83400.0,3971.4285714285716
品牌推广,品牌推广,2015,2014,0,20.0,14,147566.0,141566.0,10111.857142857143
制作工具,制作工具,2015,2014,0,1.0,1,49800.0,49800.0,49800.0
系统软件,系统软件,2015,2014,0,3.0,2,87500.0,87500.0,43750.0
开业宣传,开业宣传,2015,2014,0,5.0,1,500.0,500.0,500.0
一品威客,一品威客,2015,2014,0,3.0,3,3600.0,2600.0,866.6666666666666
加密,加密,2015,2014,0,2.0,3,4600.0,4600.0,1533.3333333333333
大神,大神,2015,2014,0,3.0,6,6750.0,3750.0,625.0
动画设计,动画设计,2015,2014,0,1.0,2,23800.0,23800.0,11900.0
修复,修复,2015,2014,0,12.0,10,42100.0,41800.0,4180.0
VS,VS,2015,2014,0,0.0,1,100.0,100.0,100.0
宣传策划,宣传策划,2015,2014,0,6.0,5,26466.0,26466.0,5293.2
童装公司,童装公司,2015,2014,0,2.0,1,500.0,500.0,500.0
windows,windows,2015,2014,0,1.0,2,2400.0,2400.0,1200.0
公司VI设计,公司VI设计,2015,2014,0,11.0,18,284500.0,284500.0,15805.555555555555
包装盒,包装盒,2015,2014,0,21.0,12,14260.0,14760.0,1230.0
本周内,本周内,2015,2014,0,0.0,1,200.0,200.0,200.0
数据库设计,数据库设计,2015,2014,0,9.0,14,256840.0,256840.0,18345.714285714286
IOS,IOS,2015,2014,0,44.0,27,1067100.0,1067100.0,39522.22222222222
发展,发展,2015,2014,0,2.0,2,1250.0,1250.0,625.0
ASP网站,ASP网站,2015,2014,0,3.0,2,50800.0,50800.0,25400.0
细化设计,细化设计,2015,2014,0,1.0,1,400.0,400.0,400.0
导航网站,导航网站,2015,2014,0,1.0,1,700.0,700.0,700.0
中英文命名,中英文命名,2015,2014,0,22.0,4,1400.0,1400.0,350.0
颜色鲜明,颜色鲜明,2015,2014,0,1.0,1,1000.0,300.0,300.0
个性化,个性化,2015,2014,0,5.0,4,2700.0,1950.0,487.5
逼真,逼真,2015,2014,0,1.0,1,1000.0,300.0,300.0
微信平台开发,微信平台开发,2015,2014,0,1.0,1,15000.0,15000.0,15000.0
新闻稿,新闻稿,2015,2014,0,16.0,23,137498.0,137498.0,5978.173913043478
包装设计,包装设计,2015,2014,0,207.0,152,1205500.0,1206000.0,7934.210526315789
生态农业,生态农业,2015,2014,0,2.0,3,850.0,850.0,283.3333333333333
英国论文,英国论文,2015,2014,0,0.0,2,8000.0,8000.0,4000.0
Sql,Sql,2015,2014,0,1.0,1,4000.0,4000.0,4000.0
礼品袋设计,礼品袋设计,2015,2014,0,1.0,1,5000.0,5000.0,5000.0
包装袋设计,包装袋设计,2015,2014,0,29.0,8,12300.0,12300.0,1537.5
标签设计,标签设计,2015,2014,0,19.0,11,15858.0,15858.0,1441.6363636363637
视频聊天,视频聊天,2015,2014,0,1.0,1,85700.0,85700.0,85700.0
语音聊天,语音聊天,2015,2014,0,2.0,3,107900.0,107900.0,35966.666666666664
Logo设计,Logo设计,2015,2014,0,97.0,23,25911.0,25711.0,1117.8695652173913
销售,销售,2015,2014,0,9.0,8,98180.0,98180.0,12272.5
一分钟,一分钟,2015,2014,0,2.0,1,5000.0,5000.0,5000.0
宝贝收藏,宝贝收藏,2015,2014,0,3.0,2,50.0,50.0,25.0
帅气,帅气,2015,2014,0,0.0,1,500.0,500.0,500.0
众筹项目,众筹项目,2015,2014,0,3.0,2,40750.0,40750.0,20375.0
微信网站,微信网站,2015,2014,0,4.0,5,16600.0,16600.0,3320.0
两个系列,两个系列,2015,2014,0,1.0,1,50000.0,50000.0,50000.0
单品包装,单品包装,2015,2014,0,1.0,1,50000.0,50000.0,50000.0
网站页面,网站页面,2015,2014,0,9.0,13,49700.0,49700.0,3823.076923076923
排版设计,排版设计,2015,2014,0,4.0,4,3048.0,2248.0,562.0
说明书,说明书,2015,2014,0,4.0,3,2070.0,1270.0,423.3333333333333
上传,上传,2015,2014,0,5.0,8,15465.0,15465.0,1933.125
互联网公司,互联网公司,2015,2014,0,24.0,11,88450.0,88450.0,8040.909090909091
表白短信,表白短信,2015,2014,0,3.0,1,500.0,500.0,500.0
入库,入库,2015,2014,0,1.0,1,2000.0,2000.0,2000.0
发送成功截图,发送成功截图,2015,2014,0,1.0,1,500.0,500.0,500.0
表情脚本,表情脚本,2015,2014,0,2.0,2,3060.0,3060.0,1530.0
库存管理,库存管理,2015,2014,0,3.0,2,26000.0,26000.0,13000.0
多用户,多用户,2015,2014,0,1.0,1,2000.0,2000.0,2000.0
国际性,国际性,2015,2014,0,1.0,1,600.0,600.0,600.0
电子商务公司,电子商务公司,2015,2014,0,16.0,7,11950.0,11950.0,1707.142857142857
群发,群发,2015,2014,0,1.0,1,2000.0,2000.0,2000.0
著作权,著作权,2015,2014,0,63.0,237,154877.0,150565.0,635.295358649789
使用权,使用权,2015,2014,0,48.0,205,117087.0,114275.0,557.439024390244
发布权,发布权,2015,2014,0,47.0,202,116207.0,113395.0,561.3613861386139
商城模板,商城模板,2015,2014,0,4.0,1,5000.0,5000.0,5000.0
时间紧迫,时间紧迫,2015,2014,0,0.0,1,1100.0,1100.0,1100.0
好的寓意,好的寓意,2015,2014,0,3.0,3,520.0,520.0,173.33333333333334
系统管理,系统管理,2015,2014,0,5.0,3,20366.0,20366.0,6788.666666666667
宣传册设计,宣传册设计,2015,2014,0,59.0,30,58110.0,57390.0,1913.0
前台设计,前台设计,2015,2014,0,2.0,2,14100.0,14100.0,7050.0
企业内网,企业内网,2015,2014,0,2.0,2,98500.0,98500.0,49250.0
卡通人物形象,卡通人物形象,2015,2014,0,23.0,4,3500.0,3300.0,825.0
CDR格式,CDR格式,2015,2014,0,7.0,11,12038.0,12038.0,1094.3636363636363
软件设计,软件设计,2015,2014,0,10.0,10,111780.0,111780.0,11178.0
文艺范,文艺范,2015,2014,0,5.0,5,1500.0,600.0,120.0
小清新,小清新,2015,2014,0,5.0,5,1150.0,1150.0,230.0
原型,原型,2015,2014,0,3.0,3,17800.0,17000.0,5666.666666666667
公司官网,公司官网,2015,2014,0,17.0,15,134800.0,134800.0,8986.666666666666
解决方案,解决方案,2015,2014,0,5.0,3,63000.0,63000.0,21000.0
产品中心,产品中心,2015,2014,0,2.0,1,3000.0,3000.0,3000.0
广告牌,广告牌,2015,2014,0,4.0,5,5100.0,4380.0,876.0
傻瓜式操作,傻瓜式操作,2015,2014,0,1.0,1,300.0,300.0,300.0
形象墙,形象墙,2015,2014,0,8.0,6,13330.0,13330.0,2221.6666666666665
彩页设计,彩页设计,2015,2014,0,11.0,4,2930.0,2430.0,607.5
教育机构,教育机构,2015,2014,0,4.0,3,3600.0,2600.0,866.6666666666666
黑色,黑色,2015,2014,0,5.0,5,4300.0,4300.0,860.0
红色,红色,2015,2014,0,18.0,16,9376.0,8476.0,529.75
后台设置,后台设置,2015,2014,0,1.0,1,700.0,700.0,700.0
双面,双面,2015,2014,0,1.0,1,1000.0,600.0,600.0
定制开发,定制开发,2015,2014,0,25.0,24,641885.0,641885.0,26745.208333333332
二次改版,二次改版,2015,2014,0,1.0,1,50000.0,50000.0,50000.0
食品包装,食品包装,2015,2014,0,6.0,9,52400.0,52400.0,5822.222222222223
墨绿色,墨绿色,2015,2014,0,1.0,1,960.0,960.0,960.0
时间要快,时间要快,2015,2014,0,2.0,2,1600.0,1100.0,550.0
牢固,牢固,2015,2014,0,1.0,1,4000.0,1000.0,1000.0
三视图设计,三视图设计,2015,2014,0,1.0,1,500.0,500.0,500.0
维护,维护,2015,2014,0,21.0,16,260544.0,260544.0,16284.0
产品外观,产品外观,2015,2014,0,4.0,6,21500.0,21500.0,3583.3333333333335
北京,北京,2015,2014,0,3.0,5,2700.0,2700.0,540.0
上海,上海,2015,2014,0,3.0,5,2500.0,2300.0,460.0
广州,广州,2015,2014,0,6.0,6,2000.0,2000.0,333.3333333333333
深圳,深圳,2015,2014,0,3.0,3,1470.0,1470.0,490.0
连锁超市,连锁超市,2015,2014,0,13.0,12,219446.0,219446.0,18287.166666666668
武汉,武汉,2015,2014,0,3.0,3,900.0,900.0,300.0
耳目一新,耳目一新,2015,2014,0,3.0,3,700.0,700.0,233.33333333333334
易识别,易识别,2015,2014,0,41.0,46,31668.0,30268.0,658.0
交易平台,交易平台,2015,2014,0,17.0,10,197700.0,197700.0,19770.0
简洁明快,简洁明快,2015,2014,0,32.0,39,27338.0,26638.0,683.025641025641
品牌英文名,品牌英文名,2015,2014,0,9.0,2,500.0,500.0,250.0
QQ邮箱,QQ邮箱,2015,2014,0,3.0,3,2000.0,1500.0,500.0
大众,大众,2015,2014,0,6.0,5,2300.0,2300.0,460.0
jquery,jquery,2015,2014,0,0.0,1,100.0,100.0,100.0
电子书,电子书,2015,2014,0,7.0,6,169750.0,169750.0,28291.666666666668
矢量源文件,矢量源文件,2015,2014,0,1.0,2,4500.0,4500.0,2250.0
普通话,普通话,2015,2014,0,1.0,1,100.0,100.0,100.0
人脸识别,人脸识别,2015,2014,0,4.0,2,55000.0,55000.0,27500.0
开发设计,开发设计,2015,2014,0,1.0,1,12000.0,12000.0,12000.0
