id,Name,year,first_year,is_new_this_year,degree_kk,order_count,demand_sum,trans_sum,avg_trans_per_order
原创,原创,2014,2014,1,159.0,266,239284.0,226663.0,852.1165413533835
设计,设计,2014,2014,1,235.0,240,484715.0,482215.0,2009.2291666666667
知识产权,知识产权,2014,2014,1,122.0,203,185019.0,172198.0,848.2660098522167
LOGO设计,LOGO设计,2014,2014,1,471.0,161,111815.0,107694.0,668.9068322981367
简洁,简洁,2014,2014,1,113.0,159,93580.0,84310.0,530.2515723270441
大气,大气,2014,2014,1,121.0,156,95801.0,90151.0,577.8910256410256
数据录入,数据录入,2014,2014,1,8.0,128,89696.0,89696.0,700.75
LOGO,LOGO,2014,2014,1,401.0,119,60493.0,55871.0,469.5042016806723
信息数据录入,信息数据录入,2014,2014,1,2.0,111,142217.0,142217.0,1281.2342342342342
视觉冲击力,视觉冲击力,2014,2014,1,77.0,102,64069.0,61048.0,598.5098039215686
开发,开发,2014,2014,1,92.0,90,566353.0,562353.0,6248.366666666667
VI设计,VI设计,2014,2014,1,168.0,84,335150.0,334638.0,3983.785714285714
明快,明快,2014,2014,1,54.0,82,43969.0,40339.0,491.9390243902439
版权合规,版权合规,2014,2014,1,53.0,78,83276.0,77754.0,996.8461538461538
logo设计,logo设计,2014,2014,1,127.0,70,54856.0,50756.0,725.0857142857143
著作权,著作权,2014,2014,1,13.0,69,53468.0,47747.0,691.9855072463768
企业官网,企业官网,2014,2014,1,143.0,69,218840.0,206620.0,2994.4927536231885
发布权,发布权,2014,2014,1,11.0,66,51308.0,45787.0,693.7424242424242
使用权,使用权,2014,2014,1,10.0,64,50708.0,45187.0,706.046875
品牌标识突出,品牌标识突出,2014,2014,1,68.0,62,40514.0,35914.0,579.258064516129
