Source,Target,Type
任务编号：386134,knowledge:公司名称设计,关联
任务编号：386134,knowledge:商贸公司,关联
任务编号：386134,knowledge:消费者,关联
任务编号：386134,knowledge:外国人,关联
任务编号：386134,knowledge:富有时代感,关联
任务编号：386134,knowledge:简短明快,关联
任务编号：386134,knowledge:易于记忆,关联
任务编号：386134,knowledge:不与其他公司名称混淆,关联
任务编号：386134,knowledge:音、形、意的完美结合,关联
任务编号：363664,knowledge:投资公司名称,关联
任务编号：363664,knowledge:大气,关联
任务编号：363664,knowledge:喜气,关联
任务编号：363664,knowledge:核名通过,关联
任务编号：363664,knowledge:3-4个字,关联
任务编号：363664,knowledge:北京注册,关联
任务编号：388152,knowledge:加盟合同,关联
任务编号：388152,knowledge:法律审核,关联
任务编号：388152,knowledge:商务合同,关联
任务编号：388152,knowledge:16000余字,关联
任务编号：388152,knowledge:1天内,关联
任务编号：388152,knowledge:150到200之间,关联
任务编号：397970,knowledge:公司官方网站首页,关联
任务编号：397970,knowledge:仅设计网站首页,关联
任务编号：397970,knowledge:按结构草图设计,关联
任务编号：397970,knowledge:自由设计,关联
任务编号：397970,knowledge:公司LOGO,关联
任务编号：397970,knowledge:OAO概念LOGO,关联
任务编号：397970,knowledge:OAO的含义及公司业务,关联
任务编号：397970,knowledge:草图,关联
任务编号：393989,knowledge:网站BANNER,关联
任务编号：393989,knowledge:国际商务网站,关联
任务编号：393989,knowledge:国际用户,关联
任务编号：388106,knowledge:网站UI设计,关联
任务编号：388106,knowledge:首页改版设计,关联
任务编号：388106,knowledge:QQ/微信,关联
任务编号：385531,knowledge:网址导航的网站页面效果图,关联
任务编号：385531,knowledge:页面简洁,关联
任务编号：385531,knowledge:风格清新,关联
任务编号：385531,knowledge:扁平化设计,关联
任务编号：385531,knowledge:短一点网站,关联
任务编号：385531,knowledge:HTML5前端,关联
任务编号：385531,knowledge:纯设计7~15天,关联
任务编号：385531,knowledge:设计+HTML5前端 15~30天,关联
任务编号：385531,knowledge:无需提供PSD源文件,关联
任务编号：385207,knowledge:页面重新设计,关联
任务编号：385207,knowledge:主题重新设计,关联
任务编号：385207,knowledge:简约,关联
任务编号：385207,knowledge:浅蓝色,关联
任务编号：385207,knowledge:手机端用户,关联
任务编号：385207,knowledge:CSS,关联
任务编号：385207,knowledge:不加js,关联
任务编号：385207,knowledge:CSS写在行内,关联
任务编号：384123,knowledge:APP界面设计,关联
任务编号：384123,knowledge:翔图app,关联
任务编号：384123,knowledge:综合服务平台,关联
任务编号：384123,knowledge:主页设计,关联
任务编号：384123,knowledge:分页设计,关联
任务编号：384123,knowledge:书香气息,关联
任务编号：384123,knowledge:科技感,关联
任务编号：384123,knowledge:色调协调,关联
任务编号：384123,knowledge:翔图app用户,关联
任务编号：384123,knowledge:8个功能菜单,关联
任务编号：384123,knowledge:翔图馆藏查询框,关联
任务编号：383657,knowledge:触摸屏软件,关联
任务编号：383657,knowledge:UI界面,关联
任务编号：383657,knowledge:LOGO区,关联
任务编号：383657,knowledge:图片滚动展示区,关联
任务编号：383657,knowledge:图片选单区,关联
