Source,Target,Type
A325454,宝宝起名,发布
B325454,宝宝起名,完成
A325620,微信开发,发布
B325620,微信开发,完成
A325637,LOGO设计,发布
B325637,LOGO设计,完成
A325645,宣传册设计,发布
B325645,宣传册设计,完成
A325692,微信推广,发布
B325692,微信推广,完成
A325694,产品推广,发布
B325694,产品推广,完成
A325697,企业官网,发布
B325697,企业官网,完成
A325701,APP开发,发布
B325701,APP开发,完成
A325738,产品推广,发布
B325738,产品推广,完成
A325754,单身公寓设计,发布
B325754,单身公寓设计,完成
A325772,排版设计,发布
B325772,排版设计,完成
A325786,LOGO设计,发布
B325786,LOGO设计,完成
A325792,产品推广,发布
B325792,产品推广,完成
A325797,微博营销,发布
B325797,微博营销,完成
A325808,LOGO设计,发布
B325808,LOGO设计,完成
A325817,其他软件开发,发布
B325817,其他软件开发,完成
A325824,APP开发,发布
B325824,APP开发,完成
A325836,企业官网,发布
B325836,企业官网,完成
A325846,电商网站,发布
B325846,电商网站,完成
A325849,微信开发,发布
B325849,微信开发,完成
A325855,微博营销,发布
B325855,微博营销,完成
A325874,LOGO设计,发布
B325874,LOGO设计,完成
A325879,小程序开发,发布
B325879,小程序开发,完成
A325885,嵌入式软件,发布
B325885,嵌入式软件,完成
A325899,电商网站,发布
B325899,电商网站,完成
A325948,LOGO设计,发布
B325948,LOGO设计,完成
A325960,LOGO设计,发布
B325960,LOGO设计,完成
A325973,营销型网站,发布
B325973,营销型网站,完成
A325990,LOGO设计,发布
B325990,LOGO设计,完成
A326057,VI设计,发布
B326057,VI设计,完成
A326060,产品外观设计,发布
B326060,产品外观设计,完成
A326093,手机网站,发布
B326093,手机网站,完成
A326094,VI设计,发布
B326094,VI设计,完成
A326108,营销型网站,发布
B326108,营销型网站,完成
A326157,产品外观设计,发布
B326157,产品外观设计,完成
A326172,企业官网,发布
B326172,企业官网,完成
A326174,卡通形象设计,发布
B326174,卡通形象设计,完成
A326175,包装设计,发布
B326175,包装设计,完成
A326207,微信推广,发布
B326207,微信推广,完成
A326217,产品推广,发布
B326217,产品推广,完成
A326223,数据录入,发布
B326223,数据录入,完成
A326229,数据录入,发布
B326229,数据录入,完成
A326254,小程序开发,发布
B326254,小程序开发,完成
A326259,APP开发,发布
B326259,APP开发,完成
A326266,宣传册设计,发布
B326266,宣传册设计,完成
A326284,单身公寓设计,发布
B326284,单身公寓设计,完成
A326285,单身公寓设计,发布
B326285,单身公寓设计,完成
A326288,网站UI设计,发布
B326288,网站UI设计,完成
A326292,企业官网,发布
B326292,企业官网,完成
A326293,VI设计,发布
B326293,VI设计,完成
A326295,微信推广,发布
B326295,微信推广,完成
A326298,VI设计,发布
B326298,VI设计,完成
A326299,企业官网,发布
B326299,企业官网,完成
A326300,VI设计,发布
B326300,VI设计,完成
A326301,VI设计,发布
B326301,VI设计,完成
A326302,电商网站,发布
B326302,电商网站,完成
A326304,店铺装修,发布
B326304,店铺装修,完成
A326325,包装设计,发布
B326325,包装设计,完成
A326333,产品推广,发布
B326333,产品推广,完成
A326334,广告设计,发布
B326334,广告设计,完成
A326336,产品推广,发布
B326336,产品推广,完成
A326340,企业官网,发布
B326340,企业官网,完成
A326385,LOGO设计,发布
B326385,LOGO设计,完成
A326440,VI设计,发布
B326440,VI设计,完成
A326472,LOGO设计,发布
B326472,LOGO设计,完成
A326476,宣传册设计,发布
B326476,宣传册设计,完成
A326495,网站UI设计,发布
B326495,网站UI设计,完成
A326496,LOGO设计,发布
B326496,LOGO设计,完成
A326530,微信推广,发布
B326530,微信推广,完成
A326534,专业代笔,发布
B326534,专业代笔,完成
A326558,其他家装服务,发布
B326558,其他家装服务,完成
A326566,海报设计,发布
B326566,海报设计,完成
A326578,小程序开发,发布
B326578,小程序开发,完成
A326590,其他家装服务,发布
B326590,其他家装服务,完成
A326594,微信推广,发布
B326594,微信推广,完成
A326596,包装设计,发布
B326596,包装设计,完成
A326610,小程序开发,发布
B326610,小程序开发,完成
A326642,其他家装服务,发布
B326642,其他家装服务,完成
A326756,其他软件开发,发布
B326756,其他软件开发,完成
A326768,企业官网,发布
B326768,企业官网,完成
A326769,企业官网,发布
B326769,企业官网,完成
A326771,手机网站,发布
B326771,手机网站,完成
A326772,宣传册设计,发布
B326772,宣传册设计,完成
A326773,LOGO设计,发布
B326773,LOGO设计,完成
A326775,小程序开发,发布
B326775,小程序开发,完成
A326845,宣传册设计,发布
B326845,宣传册设计,完成
A326874,APP界面设计,发布
B326874,APP界面设计,完成
A326902,LOGO设计,发布
B326902,LOGO设计,完成
A326907,VI设计,发布
B326907,VI设计,完成
A326963,别墅设计,发布
B326963,别墅设计,完成
A326965,别墅设计,发布
B326965,别墅设计,完成
A326968,别墅设计,发布
B326968,别墅设计,完成
A326970,小程序开发,发布
B326970,小程序开发,完成
A326974,小程序开发,发布
B326974,小程序开发,完成
A326977,小程序开发,发布
B326977,小程序开发,完成
A327019,宣传策划,发布
B327019,宣传策划,完成
A327027,人力外派,发布
B327027,人力外派,完成
A327029,人力外派,发布
B327029,人力外派,完成
A327030,宣传册设计,发布
B327030,宣传册设计,完成
A327031,宣传册设计,发布
B327031,宣传册设计,完成
A327061,办公空间,发布
B327061,办公空间,完成
A327062,VI设计,发布
B327062,VI设计,完成
A327118,卡通形象设计,发布
B327118,卡通形象设计,完成
A327132,宣传册设计,发布
B327132,宣传册设计,完成
A327162,企业官网,发布
B327162,企业官网,完成
A327218,小程序开发,发布
B327218,小程序开发,完成
A327233,数据录入,发布
B327233,数据录入,完成
A327234,数据录入,发布
B327234,数据录入,完成
A327235,数据录入,发布
B327235,数据录入,完成
A327292,LOGO设计,发布
B327292,LOGO设计,完成
A327294,LOGO设计,发布
B327294,LOGO设计,完成
A327381,羽球生活,发布
B327381,羽球生活,完成
A327443,单身公寓设计,发布
B327443,单身公寓设计,完成
A327450,网站UI设计,发布
B327450,网站UI设计,完成
A327478,小程序开发,发布
B327478,小程序开发,完成
A327491,包装设计,发布
