Source,Target,Type
宝宝起名,任务编号：325454,属于
微信开发,任务编号：325620,属于
LOGO设计,任务编号：325637,属于
宣传册设计,任务编号：325645,属于
微信推广,任务编号：325692,属于
产品推广,任务编号：325694,属于
企业官网,任务编号：325697,属于
APP开发,任务编号：325701,属于
产品推广,任务编号：325738,属于
单身公寓设计,任务编号：325754,属于
排版设计,任务编号：325772,属于
LOGO设计,任务编号：325786,属于
产品推广,任务编号：325792,属于
微博营销,任务编号：325797,属于
LOGO设计,任务编号：325808,属于
其他软件开发,任务编号：325817,属于
APP开发,任务编号：325824,属于
企业官网,任务编号：325836,属于
电商网站,任务编号：325846,属于
微信开发,任务编号：325849,属于
微博营销,任务编号：325855,属于
LOGO设计,任务编号：325874,属于
小程序开发,任务编号：325879,属于
嵌入式软件,任务编号：325885,属于
电商网站,任务编号：325899,属于
LOGO设计,任务编号：325948,属于
LOGO设计,任务编号：325960,属于
营销型网站,任务编号：325973,属于
LOGO设计,任务编号：325990,属于
VI设计,任务编号：326057,属于
产品外观设计,任务编号：326060,属于
手机网站,任务编号：326093,属于
VI设计,任务编号：326094,属于
营销型网站,任务编号：326108,属于
产品外观设计,任务编号：326157,属于
企业官网,任务编号：326172,属于
卡通形象设计,任务编号：326174,属于
包装设计,任务编号：326175,属于
微信推广,任务编号：326207,属于
产品推广,任务编号：326217,属于
数据录入,任务编号：326223,属于
数据录入,任务编号：326229,属于
小程序开发,任务编号：326254,属于
APP开发,任务编号：326259,属于
宣传册设计,任务编号：326266,属于
单身公寓设计,任务编号：326284,属于
单身公寓设计,任务编号：326285,属于
网站UI设计,任务编号：326288,属于
企业官网,任务编号：326292,属于
VI设计,任务编号：326293,属于
微信推广,任务编号：326295,属于
VI设计,任务编号：326298,属于
企业官网,任务编号：326299,属于
VI设计,任务编号：326300,属于
VI设计,任务编号：326301,属于
电商网站,任务编号：326302,属于
店铺装修,任务编号：326304,属于
包装设计,任务编号：326325,属于
产品推广,任务编号：326333,属于
广告设计,任务编号：326334,属于
产品推广,任务编号：326336,属于
企业官网,任务编号：326340,属于
LOGO设计,任务编号：326385,属于
VI设计,任务编号：326440,属于
LOGO设计,任务编号：326472,属于
宣传册设计,任务编号：326476,属于
网站UI设计,任务编号：326495,属于
LOGO设计,任务编号：326496,属于
微信推广,任务编号：326530,属于
专业代笔,任务编号：326534,属于
其他家装服务,任务编号：326558,属于
海报设计,任务编号：326566,属于
小程序开发,任务编号：326578,属于
其他家装服务,任务编号：326590,属于
微信推广,任务编号：326594,属于
包装设计,任务编号：326596,属于
小程序开发,任务编号：326610,属于
其他家装服务,任务编号：326642,属于
其他软件开发,任务编号：326756,属于
企业官网,任务编号：326768,属于
企业官网,任务编号：326769,属于
手机网站,任务编号：326771,属于
宣传册设计,任务编号：326772,属于
LOGO设计,任务编号：326773,属于
小程序开发,任务编号：326775,属于
宣传册设计,任务编号：326845,属于
APP界面设计,任务编号：326874,属于
LOGO设计,任务编号：326902,属于
VI设计,任务编号：326907,属于
别墅设计,任务编号：326963,属于
别墅设计,任务编号：326965,属于
别墅设计,任务编号：326968,属于
小程序开发,任务编号：326970,属于
小程序开发,任务编号：326974,属于
小程序开发,任务编号：326977,属于
宣传策划,任务编号：327019,属于
人力外派,任务编号：327027,属于
人力外派,任务编号：327029,属于
宣传册设计,任务编号：327030,属于
宣传册设计,任务编号：327031,属于
办公空间,任务编号：327061,属于
VI设计,任务编号：327062,属于
卡通形象设计,任务编号：327118,属于
宣传册设计,任务编号：327132,属于
企业官网,任务编号：327162,属于
小程序开发,任务编号：327218,属于
数据录入,任务编号：327233,属于
数据录入,任务编号：327234,属于
数据录入,任务编号：327235,属于
LOGO设计,任务编号：327292,属于
LOGO设计,任务编号：327294,属于
羽球生活,任务编号：327381,属于
单身公寓设计,任务编号：327443,属于
网站UI设计,任务编号：327450,属于
小程序开发,任务编号：327478,属于
包装设计,任务编号：327491,属于
新房装修,任务编号：327515,属于
LOGO设计,任务编号：327524,属于
手游开发,任务编号：327547,属于
VI设计,任务编号：327605,属于
产品推广,任务编号：327608,属于
LOGO设计,任务编号：327618,属于
创意短视频,任务编号：327623,属于
电商网站,任务编号：327628,属于
企业官网,任务编号：327650,属于
小程序开发,任务编号：327667,属于
海报设计,任务编号：327668,属于
LOGO设计,任务编号：327671,属于
手机网站,任务编号：327681,属于
广告设计,任务编号：327694,属于
名片设计,任务编号：327697,属于
电商网站,任务编号：327700,属于
企业官网,任务编号：327701,属于
宣传册设计,任务编号：327707,属于
店铺装修,任务编号：327725,属于
安全服务,任务编号：327736,属于
小程序开发,任务编号：327744,属于
小程序开发,任务编号：327750,属于
FLASH制作,任务编号：327755,属于
其他软件开发,任务编号：327760,属于
其他工业设计,任务编号：327761,属于
网站UI设计,任务编号：327811,属于
LOGO设计,任务编号：327817,属于
小程序开发,任务编号：327835,属于
海报设计,任务编号：327849,属于
小程序开发,任务编号：327872,属于
LOGO设计,任务编号：327910,属于
FLASH制作,任务编号：327912,属于
网站UI设计,任务编号：327930,属于
网站UI设计,任务编号：327931,属于
电商网站,任务编号：327961,属于
卡通形象设计,任务编号：327962,属于
LOGO设计,任务编号：327965,属于
小程序开发,任务编号：328009,属于
VI设计,任务编号：328013,属于
小程序开发,任务编号：328111,属于
企业官网,任务编号：328152,属于
企业官网,任务编号：328153,属于
网站UI设计,任务编号：328166,属于
APP开发,任务编号：328177,属于
电商网站,任务编号：328229,属于
APP开发,任务编号：328240,属于
宣传册设计,任务编号：328283,属于
小程序开发,任务编号：328284,属于
企业官网,任务编号：328306,属于
电商网站,任务编号：328356,属于
别墅设计,任务编号：328358,属于
其他工具软件,任务编号：328361,属于
LOGO设计,任务编号：328405,属于
企业官网,任务编号：328406,属于
小程序开发,任务编号：328407,属于
网站UI设计,任务编号：328423,属于
宣传册设计,任务编号：328445,属于
小程序开发,任务编号：328458,属于
小程序开发,任务编号：328461,属于
APP开发,任务编号：328466,属于
APP界面设计,任务编号：328469,属于
LOGO设计,任务编号：328473,属于
APP开发,任务编号：328489,属于
APP开发,任务编号：328490,属于
APP开发,任务编号：328498,属于
卡通形象设计,任务编号：328623,属于
产品卖点,任务编号：328653,属于
网站UI设计,任务编号：328665,属于
APP开发,任务编号：328684,属于
数据库设计,任务编号：328688,属于
LOGO设计,任务编号：328708,属于
电商网站,任务编号：328737,属于
创意短视频,任务编号：328756,属于
创意短视频,任务编号：328771,属于
企业官网,任务编号：328773,属于
企业官网,任务编号：328779,属于
APP开发,任务编号：328785,属于
FLASH制作,任务编号：328834,属于
企业官网,任务编号：328840,属于
小程序开发,任务编号：328889,属于
会员卡设计,任务编号：328954,属于
海报设计,任务编号：328976,属于
VI设计,任务编号：328985,属于
