Source,Target,Type
小程序开发,任务编号：912984,属于
其他软件开发,任务编号：913033,属于
脚本开发,任务编号：913039,属于
PPT设计,任务编号：913047,属于
PPT设计,任务编号：913054,属于
PPT设计,任务编号：913060,属于
APP开发,任务编号：913095,属于
APP开发,任务编号：913108,属于
书籍装帧,任务编号：913138,属于
书籍装帧,任务编号：913140,属于
书籍装帧,任务编号：913141,属于
书籍装帧,任务编号：913142,属于
书籍装帧,任务编号：913143,属于
书籍装帧,任务编号：913145,属于
品牌策划,任务编号：913157,属于
小程序开发,任务编号：913158,属于
网店推广,任务编号：913159,属于
品牌策划,任务编号：913160,属于
网店推广,任务编号：913161,属于
微信代运营,任务编号：913162,属于
PPT设计,任务编号：913165,属于
微信代运营,任务编号：913166,属于
小程序开发,任务编号：913180,属于
包装设计,任务编号：913226,属于
创意短视频,任务编号：913241,属于
分销管理软件,任务编号：913246,属于
包装设计,任务编号：913250,属于
宣传策划,任务编号：913255,属于
宣传策划,任务编号：913257,属于
OA系统,任务编号：913263,属于
PPT设计,任务编号：913276,属于
网站二次开发,任务编号：913296,属于
活动策划,任务编号：913331,属于
VI设计,任务编号：913332,属于
交互设计,任务编号：913334,属于
运维服务,任务编号：913343,属于
PPT设计,任务编号：913366,属于
LOGO设计,任务编号：913372,属于
LOGO设计,任务编号：913373,属于
小程序开发,任务编号：913389,属于
小程序开发,任务编号：913393,属于
企业官网,任务编号：913402,属于
微信开发,任务编号：913415,属于
其他软件开发,任务编号：913416,属于
书籍装帧,任务编号：913433,属于
品牌策划,任务编号：913445,属于
品牌策划,任务编号：913446,属于
品牌策划,任务编号：913447,属于
品牌策划,任务编号：913449,属于
品牌策划,任务编号：913450,属于
品牌策划,任务编号：913455,属于
品牌策划,任务编号：913456,属于
APP开发,任务编号：913459,属于
APP开发,任务编号：913460,属于
APP开发,任务编号：913461,属于
APP开发,任务编号：913470,属于
企业官网,任务编号：913474,属于
APP开发,任务编号：913476,属于
海报设计,任务编号：913496,属于
VI设计,任务编号：913515,属于
微信开发,任务编号：913526,属于
LOGO设计,任务编号：913545,属于
新媒体营销,任务编号：913571,属于
PPT设计,任务编号：913604,属于
品牌策划,任务编号：913621,属于
品牌策划,任务编号：913622,属于
品牌策划,任务编号：913623,属于
品牌策划,任务编号：913624,属于
品牌策划,任务编号：913625,属于
品牌策划,任务编号：913628,属于
品牌策划,任务编号：913632,属于
品牌策划,任务编号：913633,属于
LOGO设计,任务编号：913661,属于
主图设计,任务编号：913665,属于
LOGO设计,任务编号：913667,属于
APP开发,任务编号：913669,属于
LOGO设计,任务编号：913674,属于
包装设计,任务编号：913695,属于
衣柜定制,任务编号：913698,属于
LOGO设计,任务编号：913709,属于
产品卖点,任务编号：913730,属于
纸杯设计,任务编号：913732,属于
APP开发,任务编号：913745,属于
微信推广,任务编号：913764,属于
微信推广,任务编号：913771,属于
排版设计,任务编号：913776,属于
产品外观设计,任务编号：913789,属于
3D建模,任务编号：913826,属于
APP开发,任务编号：913839,属于
LOGO设计,任务编号：913853,属于
品牌策划,任务编号：913857,属于
品牌策划,任务编号：913860,属于
品牌策划,任务编号：913861,属于
品牌策划,任务编号：913864,属于
VI设计,任务编号：913868,属于
画册设计,任务编号：913903,属于
其他行业,任务编号：913931,属于
品牌策划,任务编号：913932,属于
品牌策划,任务编号：913936,属于
品牌策划,任务编号：913938,属于
品牌策划,任务编号：913939,属于
APP开发,任务编号：913943,属于
APP开发,任务编号：913948,属于
LOGO设计,任务编号：913956,属于
其他软件开发,任务编号：913957,属于
小程序开发,任务编号：913983,属于
其他软件开发,任务编号：913986,属于
微信推广,任务编号：914011,属于
APP开发,任务编号：914016,属于
APP开发,任务编号：914048,属于
VI设计,任务编号：914055,属于
海报设计,任务编号：914088,属于
APP开发,任务编号：914107,属于
其他软件开发,任务编号：914119,属于
APP开发,任务编号：914126,属于
品牌策划,任务编号：914154,属于
品牌策划,任务编号：914155,属于
品牌策划,任务编号：914156,属于
品牌策划,任务编号：914157,属于
详情页设计,任务编号：914177,属于
LOGO设计,任务编号：914201,属于
品牌策划,任务编号：914203,属于
品牌策划,任务编号：914205,属于
排版设计,任务编号：914260,属于
LOGO设计,任务编号：914353,属于
LOGO设计,任务编号：914354,属于
品牌策划,任务编号：914367,属于
品牌策划,任务编号：914368,属于
