Source,Target,Type
任务编号：912984,knowledge:打榜,关联
任务编号：912984,knowledge:小程序,关联
任务编号：912984,knowledge:开发,关联
任务编号：913033,knowledge:微信云发单,关联
任务编号：913033,knowledge:淘客版,关联
任务编号：913033,knowledge:机器人,关联
任务编号：913039,knowledge:自动发私信,关联
任务编号：913039,knowledge:脚本开发,关联
任务编号：913047,knowledge:PPT美化,关联
任务编号：913047,knowledge:PPT设计,关联
任务编号：913054,knowledge:PPT美化,关联
任务编号：913054,knowledge:PPT设计,关联
任务编号：913060,knowledge:PPT美化,关联
任务编号：913060,knowledge:PPT设计,关联
任务编号：913095,knowledge:多斯贝斯商城,关联
任务编号：913095,knowledge:小程序,关联
任务编号：913108,knowledge:java,关联
任务编号：913108,knowledge:物联网,关联
任务编号：913108,knowledge:室内定位,关联
任务编号：913108,knowledge:app开发,关联
任务编号：913138,knowledge:书籍后六册,关联
任务编号：913138,knowledge:一期款,关联
任务编号：913140,knowledge:书籍,关联
任务编号：913140,knowledge:后六册,关联
任务编号：913140,knowledge:三期款,关联
任务编号：913141,knowledge:书籍,关联
任务编号：913141,knowledge:后六册,关联
任务编号：913141,knowledge:4期款,关联
任务编号：913142,knowledge:书籍后六册,关联
任务编号：913142,knowledge:5期款,关联
任务编号：913143,knowledge:书籍,关联
任务编号：913143,knowledge:六册,关联
任务编号：913143,knowledge:期款,关联
任务编号：913145,knowledge:书籍设计,关联
任务编号：913145,knowledge:六册,关联
任务编号：913145,knowledge:尾款,关联
任务编号：913157,knowledge:品牌全案,关联
任务编号：913158,knowledge:企业小程序,关联
任务编号：913158,knowledge:开发,关联
任务编号：913159,knowledge:整合营销,关联
任务编号：913160,knowledge:品牌故事,关联
任务编号：913161,knowledge:整合营销,关联
任务编号：913161,knowledge:传播策略,关联
任务编号：913162,knowledge:微信运营,关联
任务编号：913162,knowledge:代运营,关联
任务编号：913165,knowledge:年会,关联
任务编号：913165,knowledge:PPT设计,关联
任务编号：913166,knowledge:微博运营,关联
任务编号：913166,knowledge:代运营,关联
任务编号：913180,knowledge:微信小程序,关联
任务编号：913180,knowledge:开发,关联
任务编号：913226,knowledge:包装设计,关联
任务编号：913241,knowledge:短视频制作,关联
任务编号：913246,knowledge:分销系统,关联
任务编号：913246,knowledge:系统开发,关联
任务编号：913250,knowledge:金木水火土,关联
任务编号：913255,knowledge:新品宣传,关联
任务编号：913257,knowledge:app宣传,关联
任务编号：913263,knowledge:人事管理系统,关联
任务编号：913263,knowledge:软件开发,关联
任务编号：913263,knowledge:一期,关联
任务编号：913276,knowledge:PPT设计,关联
任务编号：913296,knowledge:网站二次开发,关联
任务编号：913296,knowledge:一期,关联
