Source,Target,Transaction_Price,Publication_Time,Type
o60ebafe67134a,采集工具,5580.0,2024-11-29,发布
威尚AbqVA,脚本开发,6500.0,2024-11-29,发布
威品nIuvs,APP界面设计,1500.0,2024-11-28,发布
eici,手机网站,3200.0,2024-11-27,发布
Trance豆腐,APP开发,800.0,2024-11-24,发布
友森联创,H5开发,200.0,2024-11-21,发布
高地密码XS2xC,APP开发,29058.0,2024-11-20,发布
尚云软件,APP开发,700.0,2024-11-20,发布
sbsfhgl,小程序开发,800.0,2024-11-19,发布
宁静致远111,采集工具,8000.0,2024-11-15,发布
vinelinx,软件UI设计,2800.0,2024-11-13,发布
betterselfs,采集工具,1500.0,2024-11-11,发布
俫骄霸0hCMt,软件UI设计,1500.0,2024-11-11,发布
fleaphpnet,其他软件开发,700.0,2024-11-09,发布
liu2006,网站二次开发,500.0,2024-11-07,发布
臻品记Fb6eQ,小程序开发,4000.0,2024-11-06,发布
zth66****1,其他软件开发,1100.0,2024-11-04,发布
优社J4X7Y,APP开发,800.0,2024-10-31,发布
siwjdsjs,其他软件开发,3000.0,2024-10-30,发布
WEENIE,小程序开发,9000.0,2024-10-30,发布
leizhenjun,响应式网站,3500.0,2024-10-24,发布
k1112****88,小程序开发,1500.0,2024-10-23,发布
飞越空间,APP开发,1000.0,2024-10-18,发布
尚品4atjK,定制开发,2000.0,2024-10-18,发布
jw007,前端开发,2000.0,2024-10-14,发布
o5db0131e8e466,APP开发,1000.0,2024-10-10,发布
蒋丞,手机网站,2500.0,2024-10-10,发布
k4922****91,小程序开发,2200.0,2024-10-10,发布
k4922****91,小程序开发,2300.0,2024-10-09,发布
ganjue68,脚本开发,3800.0,2024-10-09,发布
优品汇xNRym,区块链应用,2000.0,2024-10-08,发布
友森联创,网站UI设计,1300.0,2024-10-05,发布
坤亚,APP界面设计,1000.0,2024-09-30,发布
o5cab062dd8b67,采集工具,5000.0,2024-09-30,发布
o5c29aae144060,小程序开发,4500.0,2024-09-28,发布
威联U75w3,APP开发,3000.0,2024-09-27,发布
丞相RFg2j,小程序开发,5000.0,2024-09-26,发布
k8353****48,其他网站,1000.0,2024-09-26,发布
乃锐YM3xo,APP开发,240.0,2024-09-25,发布
友森联创,软件UI设计,1500.0,2024-09-24,发布
威高59Lei,其他软件开发,3000.0,2024-09-23,发布
龙腾1980,其他软件开发,5000.0,2024-09-23,发布
o5ab0b6cf81232,软件UI设计,3000.0,2024-09-23,发布
大员I3j0B,定制开发,2500.0,2024-09-22,发布
tibbzzzzzz,脚本开发,1000.0,2024-09-21,发布
Queming,APP开发,8800.0,2024-09-20,发布
Queming,APP开发,3000.0,2024-09-14,发布
丑丑丑,其他网站,900.0,2024-09-14,发布
群V荟萃UYij4,APP开发,3000.0,2024-09-11,发布
k7163****03,小程序开发,1500.0,2024-09-10,发布
az566****,网站二次开发,600.0,2024-09-10,发布
威原Rl079,小程序开发,1000.0,2024-09-10,发布
k8014****96,小程序开发,4000.0,2024-09-10,发布
无锡发现者,企业官网,2000.0,2024-09-05,发布
丑丑丑,网站UI设计,1000.0,2024-09-05,发布
立意HjgvE,网站UI设计,400.0,2024-09-03,发布
huabiaoshi,其他软件开发,3000.0,2024-09-03,发布
为客呈现62HVP,手机网站,4000.0,2024-09-02,发布
o5c8cffda3baf6,微信开发,1000.0,2024-09-01,发布
威高d0luN,采集工具,13500.0,2024-08-30,发布
西双版纳惠联,小程序开发,4000.0,2024-08-30,发布
binggo123,小程序开发,6500.0,2024-08-23,发布
fleaphpnet,其他软件开发,600.0,2024-08-23,发布
fleaphpnet,其他软件开发,500.0,2024-08-22,发布
tomyanbin,其他网站,800.0,2024-08-20,发布
o5fe04dc419be7,电商网站,4000.0,2024-08-20,发布
bcsxmail,其他工具软件,7000.0,2024-08-19,发布
k5737****97,小程序开发,3500.0,2024-08-18,发布
威品金创UvTRS,定制开发,18000.0,2024-08-16,发布
Jess_leung,门户网站,1000.0,2024-08-14,发布
企特约uoIos,APP开发,10000.0,2024-08-13,发布
o60ab0fb42c30d,软件UI设计,1600.0,2024-08-12,发布
益企创梦bL6UU,APP开发,2000.0,2024-08-12,发布
David_Cheng,其他软件开发,1500.0,2024-08-09,发布
fleaphpnet,其他软件开发,600.0,2024-08-09,发布
威府fDIOp,APP开发,3000.0,2024-08-07,发布
名字随便吧,小程序开发,1000.0,2024-08-07,发布
mf151****8336,APP开发,5600.0,2024-08-07,发布
威之家VEQlm,H5开发,2800.0,2024-08-06,发布
o5e3b85bdbc12f,小程序开发,1200.0,2024-08-06,发布
o5dafd1e452c03,其他软件开发,1000.0,2024-08-06,发布
David_Cheng,其他软件开发,1500.0,2024-08-05,发布
昂米禾kGmpv,小程序开发,2500.0,2024-08-01,发布
威和ns5Wt,网站二次开发,30000.0,2024-07-31,发布
威我xM57v,嵌入式软件,3000.0,2024-07-29,发布
际尊服RnPJe,小程序开发,500.0,2024-07-29,发布
fuwacn,网站UI设计,3000.0,2024-07-27,发布
威我bKwzZ,软件UI设计,500.0,2024-07-26,发布
k3502****94,小程序开发,1000.0,2024-07-24,发布
o5ff2d5b3d52cc,APP开发,1000.0,2024-07-24,发布
o5bae3edddefc6,小程序开发,25000.0,2024-07-23,发布
k7145****35,APP界面设计,800.0,2024-07-22,发布
David_Cheng,其他软件开发,2000.0,2024-07-22,发布
臻品记qqnPI,网站二次开发,2000.0,2024-07-22,发布
o602fc7fad591e,嵌入式软件,2500.0,2024-07-20,发布
唤醒sWRjy,网站UI设计,1800.0,2024-07-19,发布
青衣文化,小程序开发,2550.0,2024-07-18,发布
威你所思dCkMB,小程序开发,15000.0,2024-07-16,发布
天下好了,小程序开发,2500.0,2024-07-15,发布
元泓科技,软件UI设计,1000.0,2024-07-12,发布
k7789****38,小程序开发,5000.0,2024-07-11,发布
至森,APP界面设计,300.0,2024-07-10,发布
k1520****08,小程序开发,3800.0,2024-07-10,发布
秒回客iNCz6,前端开发,2500.0,2024-07-09,发布
zmy518,小程序开发,3000.0,2024-07-09,发布
襄阳弘创中睿,软件UI设计,300.0,2024-07-09,发布
o590aa0b6862fc,软件UI设计,4000.0,2024-07-09,发布
云嘉嘉4Q5qV,其他网站,5000.0,2024-07-07,发布
优觅mHFnL,H5开发,2000.0,2024-07-05,发布
o5cd39682d8dbf,其他管理软件,1000.0,2024-07-03,发布
o55b1039d043b0,其他网站,4000.0,2024-07-02,发布
专客pqkp4,定制开发,8000.0,2024-07-02,发布
wqt123,H5开发,1000.0,2024-07-02,发布
winsoft,其他软件开发,2600.0,2024-06-28,发布
龙致恩SdKXj,H5开发,1000.0,2024-06-27,发布
V企动力DbeUB,软件UI设计,2000.0,2024-06-24,发布
领航QNnnb,网站二次开发,500.0,2024-06-22,发布
龙致恩N8uDR,网站二次开发,800.0,2024-06-20,发布
V域5O6T6,定制开发,5000.0,2024-06-17,发布
V域5O6T6,定制开发,5000.0,2024-06-17,发布
o5f715707d93f2,企业官网,10000.0,2024-06-17,发布
龙飞翔StFkx,其他软件开发,8000.0,2024-06-15,发布
臻品记qqnPI,网站二次开发,2000.0,2024-06-15,发布
爵内特Z6A2z,APP开发,8000.0,2024-06-14,发布
o5cdd45583ea4c,软件UI设计,400.0,2024-06-12,发布
o5dafd1e452c03,其他软件开发,500.0,2024-06-11,发布
慕客Mmy5L,网站UI设计,5000.0,2024-06-11,发布
优觅RQXeG,小程序开发,2000.0,2024-06-08,发布
群V荟萃r1WE7,APP界面设计,1500.0,2024-06-08,发布
龙致恩4O4q3,APP开发,30000.0,2024-06-07,发布
k1293****24,APP开发,5000.0,2024-06-03,发布
一V渡江vtjlP,其他工具软件,1800.0,2024-06-04,发布
jzkj,APP开发,2000.0,2024-06-03,发布
mf151****8336,其他软件开发,1500.0,2024-06-03,发布
jobroon,软件UI设计,5000.0,2024-05-31,发布
无住,小程序开发,4000.0,2024-05-29,发布
o563557c3120d0,网站二次开发,500.0,2024-05-28,发布
际尊服UcJhA,网站UI设计,3000.0,2024-05-27,发布
k6266****12,小程序开发,1800.0,2024-05-27,发布
V领srGLZ,其他软件开发,1200.0,2024-05-26,发布
k8134****47,小程序开发,3000.0,2024-05-24,发布
领航JihZM,物联网,5000.0,2024-05-24,发布
meian,产品原型设计,3000.0,2024-05-23,发布
winsoft,小程序开发,2500.0,2024-05-23,发布
千禾魔术牌具店,APP界面设计,1500.0,2024-05-22,发布
V域5O6T6,定制开发,5000.0,2024-05-22,发布
Heuo,其他软件开发,2000.0,2024-05-21,发布
o5f2e67f7bfaf7,软件UI设计,1000.0,2024-05-20,发布
威火力QKr68,小程序开发,3000.0,2024-05-19,发布
k8187****22,小程序开发,2400.0,2024-05-16,发布
V领地KG7Hw,APP开发,50000.0,2024-05-16,发布
V领地KG7Hw,APP开发,50000.0,2024-05-16,发布
星游动漫,响应式网站,2000.0,2024-05-13,发布
mf151****8336,其他软件开发,1000.0,2024-05-13,发布
无住,小程序开发,1250.0,2024-05-13,发布
企特约1iobM,脚本开发,1000.0,2024-05-11,发布
k4969****87,APP开发,20000.0,2024-05-09,发布
钜推传媒,响应式网站,800.0,2024-05-07,发布
k3214****11,小程序开发,5000.0,2024-05-07,发布
索克巴格SWBIk,APP开发,2000.0,2024-05-04,发布
爱威q0B8f,APP开发,1000.0,2024-05-01,发布
o5da68b4ca80da,APP开发,4000.0,2024-04-30,发布
安心行,小程序开发,600.0,2024-04-29,发布
o5b17d4f5813fb,小程序开发,8000.0,2024-04-29,发布
威创源Jqf47,后端开发,1000.0,2024-04-29,发布
k8781****18,小程序开发,1150.0,2024-04-29,发布
jobroon,小程序开发,1500.0,2024-04-28,发布
o5ff2d5b3d52cc,APP开发,9000.0,2024-04-25,发布
v助利wPA3f,H5开发,1400.0,2024-04-25,发布
Hensonchao,其他软件开发,6000.0,2024-04-25,发布
九界,小程序开发,5000.0,2024-04-24,发布
k5323****65,小程序开发,6000.0,2024-04-24,发布
k7189****81,小程序开发,10000.0,2024-04-23,发布
唤醒mffFm,网站二次开发,1500.0,2024-04-23,发布
gzzyg,定制开发,5600.0,2024-04-21,发布
威震天c,APP开发,7000.0,2024-04-20,发布
千禾魔术牌具店,APP开发,7000.0,2024-04-18,发布
k7966****11,其他软件开发,2000.0,2024-04-17,发布
V动力pODUX,H5开发,5500.0,2024-04-16,发布
mf136****8175,网站二次开发,300.0,2024-04-16,发布
o5b17d4f5813fb,小程序开发,10000.0,2024-04-15,发布
龙飞翔WsW7K,采集工具,3000.0,2024-04-14,发布
o5c97758c3f388,其他工具软件,1000.0,2024-04-14,发布
俫骄霸DWae7,定制开发,3500.0,2024-04-12,发布
琪纳WSdN7,小程序开发,2000.0,2024-04-12,发布
一V渡江vtjlP,其他软件开发,3500.0,2024-04-11,发布
Xray,门户网站,500.0,2024-04-09,发布
mynuomi,脚本开发,300.0,2024-04-02,发布
旭诺空调11,软件UI设计,1000.0,2024-04-01,发布
轩欣网络,其他软件开发,30000.0,2024-03-30,发布
o5d8347add0b8f,软件UI设计,1300.0,2024-03-29,发布
一V渡江vtjlP,电商网站,4500.0,2024-03-23,发布
mynuomi,后端开发,300.0,2024-03-23,发布
华创TYwGI,小程序开发,800.0,2024-03-22,发布
威品3fvQu,其他软件开发,45000.0,2024-03-20,发布
杨成伟,APP开发,3000.0,2024-03-18,发布
zmy518,门户网站,2500.0,2024-03-12,发布
利可望Q4Wtt,网站UI设计,1120.0,2024-03-11,发布
bigpanda,APP开发,300.0,2024-03-10,发布
o5ec2aa65967ea,网站二次开发,3800.0,2024-03-10,发布
o5516****178a0,小程序开发,7500.0,2024-03-08,发布
唯派通3RR8S,小程序开发,4500.0,2024-03-08,发布
o5841****1aa1f,网站UI设计,500.0,2024-03-07,发布
安心行,其他工具软件,1600.0,2024-03-07,发布
阿喽哈,采集工具,800.0,2024-03-06,发布
前端小李lee,前端开发,3000.0,2024-03-05,发布
威旺Z3JiJ,脚本开发,4000.0,2024-03-04,发布
创品fKxmO,小程序开发,15000.0,2024-03-04,发布
君客行O2NHe,定制开发,8000.0,2024-03-02,发布
猫头鹰Mty,小程序开发,1200.0,2024-02-29,发布
white778,定制开发,17000.0,2024-02-27,发布
aluo9988,网站二次开发,15000.0,2024-02-27,发布
o5c988162ef72a,APP开发,6500.0,2024-02-26,发布
zzrszc,网站二次开发,200.0,2024-02-23,发布
k8628****36,小程序开发,3000.0,2024-02-23,发布
威服182Mq,APP开发,800.0,2024-02-22,发布
威旺QmOJ1,小程序开发,3500.0,2024-02-20,发布
o5f65c85fc8b07,其他软件开发,4000.0,2024-02-20,发布
o6108e9ee7fbae,SAAS软件,13600.0,2024-02-19,发布
mynuomi,定制开发,300.0,2024-02-10,发布
mynuomi,定制开发,300.0,2024-02-09,发布
mynuomi,定制开发,300.0,2024-02-08,发布
mynuomi,定制开发,300.0,2024-02-07,发布
mynuomi,定制开发,400.0,2024-02-05,发布
威站天下NuDSq,手游开发,10000.0,2024-02-05,发布
俫骄霸CGiZx,小程序开发,1200.0,2024-02-04,发布
mynuomi,其他网站,100.0,2024-01-26,发布
winsoft,H5开发,2000.0,2024-01-26,发布
o5f2e67f7bfaf7,APP开发,4000.0,2024-01-25,发布
kevin1779,H5开发,3000.0,2024-01-23,发布
WKING101,小程序开发,2000.0,2024-01-23,发布
威震天Rkw3O,H5开发,5000.0,2024-01-22,发布
威领PJ4Rp,小程序开发,600.0,2024-01-18,发布
居多牧KMsEQ,其他软件开发,2500.0,2024-01-17,发布
o5eb0eb2d1378d,游戏其他,2400.0,2024-01-17,发布
o5c7f2d7e7f3b8,脚本开发,700.0,2024-01-15,发布
k4048****11,其他软件开发,1600.0,2024-01-10,发布
o5fe141b38cc27,APP开发,43000.0,2024-01-10,发布
zhangshenjerry,SAAS软件,5400.0,2024-01-08,发布
至盛1Bhzg,APP开发,3000.0,2024-01-05,发布
利可望4FYLe,小程序开发,5000.0,2024-01-05,发布
领航QNnnb,脚本开发,1000.0,2024-01-03,发布
威恒天下MURLy,API接口,3000.0,2024-01-01,发布
vitorru,小程序开发,1000.0,2024-12-30,发布
V创Linfe,其他网站,3450.0,2024-12-30,发布
V创Linfe,其他网站,3450.0,2024-12-30,发布
vitorru,APP开发,4000.0,2024-12-27,发布
vitorru,APP开发,4000.0,2024-12-27,发布
o5f6d607cb1281,小程序开发,4000.0,2024-12-27,发布
vitorru,小程序开发,10500.0,2024-12-26,发布
vitorru,小程序开发,22350.0,2024-12-26,发布
k2472****39,APP开发,12000.0,2024-12-25,发布
高地密码XS2xC,APP开发,11623.0,2024-12-24,发布
k8929****96,小程序开发,3300.0,2024-12-24,发布
k1463****57,小程序开发,2400.0,2024-12-24,发布
vitorru,APP开发,11660.0,2024-12-24,发布
vitorru,APP开发,8700.0,2024-12-23,发布
vitorru,APP开发,14100.0,2024-12-23,发布
vitorru,小程序开发,20000.0,2024-12-23,发布
o6046ed0e650de,小程序开发,3000.0,2024-12-23,发布
k3692****89,小程序开发,4500.0,2024-12-23,发布
Mr180****5070,测试服务,100.0,2024-12-20,发布
k4903****17,小程序开发,7500.0,2024-12-20,发布
k4903****17,小程序开发,7500.0,2024-12-20,发布
威心创客zLmXG,H5开发,2500.0,2024-12-17,发布
威品nIuvs,产品原型设计,1500.0,2024-12-17,发布
o5c6cbdda66667,其他网站,6800.0,2024-12-17,发布
V动力vQT67,网站UI设计,300.0,2024-12-16,发布
水上景色,APP开发,1500.0,2024-12-16,发布
小蜜蜂7R1AG,其他软件开发,10000.0,2024-12-15,发布
k9583****44,小程序开发,2360.0,2024-12-16,发布
程序员右松,APP开发,5760.0,2024-12-14,发布
o630f273d4ba2a,商城建设,1700.0,2024-12-13,发布
vitorru,小程序开发,19380.0,2024-12-13,发布
芒果网络,微信开发,8000.0,2024-12-13,发布
k4353****99,小程序开发,1750.0,2024-12-13,发布
k4353****99,小程序开发,1750.0,2024-12-13,发布
中创永道,小程序开发,3000.0,2024-12-13,发布
微时代Qgphf,软件UI设计,280.0,2024-12-12,发布
小红翎,小程序开发,5700.0,2024-12-11,发布
k2472****39,小程序开发,12000.0,2024-12-10,发布
o5fe965a514be2,APP开发,2000.0,2024-12-10,发布
k2472****39,小程序开发,6500.0,2024-12-09,发布
o5cbfdaa5dc612,小程序开发,5000.0,2024-12-08,发布
o5cbfdaa5dc612,小程序开发,5000.0,2024-12-08,发布
o5cbfdaa5dc612,小程序开发,5000.0,2024-12-08,发布
k8928****61,小程序开发,2000.0,2024-12-06,发布
k4949****04,小程序开发,100.0,2024-12-06,发布
vitorru,小程序开发,5280.0,2024-12-05,发布
vitorru,APP开发,23616.0,2024-12-05,发布
k8995****76,APP开发,40000.0,2024-12-05,发布
k4015****57,小程序开发,1700.0,2024-12-04,发布
k3270****88,小程序开发,1700.0,2024-12-04,发布
威联U75w3,其他软件开发,5000.0,2024-12-04,发布
vitorru,APP开发,9000.0,2024-12-04,发布
vitorru,APP开发,13500.0,2024-12-04,发布
vitorru,小程序开发,10000.0,2024-12-03,发布
o5cbfdaa5dc612,小程序开发,5000.0,2024-12-02,发布
o5f6d607cb1281,APP开发,65000.0,2024-12-02,发布
a4656****0,采集工具,2000.0,2024-12-02,发布
k3706****52,小程序开发,3000.0,2024-12-02,发布
o5c988162ef72a,APP开发,400.0,2024-12-02,发布
k9622****24,软件UI设计,150.0,2024-12-01,发布
际尊服WtUbV,企业官网,7000.0,2024-11-30,发布
云嘉嘉4Q5qV,小程序开发,1800.0,2024-11-30,发布
威赞K0I8g,APP开发,18440.0,2024-11-30,发布
威赞K0I8g,APP开发,19600.0,2024-11-30,发布
vitorru,小程序开发,3000.0,2024-11-29,发布
k3270****88,小程序开发,1800.0,2024-11-29,发布
o5f6d607cb1281,项目管理软件,15000.0,2024-11-28,发布
vitorru,小程序开发,7500.0,2024-11-28,发布
威品金创72v0O,网站二次开发,9000.0,2024-11-28,发布
vitorru,小程序开发,11280.0,2024-11-28,发布
vitorru,小程序开发,11400.0,2024-11-28,发布
期货插件招标321,其他软件开发,5000.0,2024-11-26,发布
k5552****21,小程序开发,4000.0,2024-11-26,发布
o5e1bd80854ae6,APP开发,3000.0,2024-11-22,发布
vitorru,小程序开发,14000.0,2024-11-19,发布
vitorru,小程序开发,6000.0,2024-11-19,发布
青衣文化,小程序开发,1950.0,2024-11-19,发布
vitorru,APP开发,36400.0,2024-11-19,发布
o5e86dc394f764,其他工具软件,2000.0,2024-11-19,发布
尚佳RAbnH,小程序开发,15000.0,2024-11-18,发布
白九叶,手机网站,200.0,2024-11-17,发布
俫骄霸0hCMt,软件UI设计,280.0,2024-11-12,发布
vitorru,APP开发,7500.0,2024-11-12,发布
vitorru,APP开发,15150.0,2024-11-12,发布
k9511****64,小程序开发,2000.0,2024-11-11,发布
k9511****64,小程序开发,3000.0,2024-11-11,发布
k7922****19,小程序开发,800.0,2024-11-11,发布
k2031****20,小程序开发,10500.0,2024-11-11,发布
k4113****96,小程序开发,1000.0,2024-11-11,发布
lcyangily,APP界面设计,200.0,2024-11-10,发布
Mr138****1133,小程序开发,500.0,2024-11-10,发布
vitorru,小程序开发,1800.0,2024-11-08,发布
vitorru,小程序开发,2700.0,2024-11-08,发布
Silly_child团队,门户网站,8000.0,2024-11-08,发布
k8928****61,小程序开发,2000.0,2024-11-07,发布
嗣音未来,商城建设,2400.0,2024-11-06,发布
vitorru,APP开发,4000.0,2024-11-06,发布
k4195****86,小程序开发,5000.0,2024-11-06,发布
威恒天下lzGEu,APP界面设计,500.0,2024-11-06,发布
vitorru,嵌入式软件,28000.0,2024-11-06,发布
vitorru,小程序开发,10500.0,2024-11-04,发布
佳诚RVcY8,APP界面设计,260.0,2024-11-01,发布
际尊服WtUbV,企业官网,20000.0,2024-10-31,发布
o565d398da858c,前端开发,500.0,2024-10-29,发布
程序员右松,APP开发,5000.0,2024-10-29,发布
vitorru,其他管理软件,40000.0,2024-10-29,发布
vitorru,APP开发,9306.0,2024-10-29,发布
k8222****60,小程序开发,1400.0,2024-10-29,发布
k2568****98,小程序开发,1800.0,2024-10-28,发布
k2568****98,小程序开发,1200.0,2024-10-28,发布
vitorru,APP开发,15000.0,2024-10-25,发布
vitorru,APP开发,12600.0,2024-10-25,发布
vitorru,APP开发,11580.0,2024-10-25,发布
yantingji,小程序开发,10000.0,2024-10-24,发布
o5f65c85fc8b07,其他软件开发,100.0,2024-10-23,发布
vitorru,其他管理软件,47000.0,2024-10-22,发布
vitorru,小程序开发,10000.0,2024-10-18,发布
vitorru,物联网,9000.0,2024-10-18,发布
vitorru,APP开发,50000.0,2024-10-17,发布
k4903****17,小程序开发,10000.0,2024-10-16,发布
comp718,小程序开发,16000.0,2024-10-16,发布
vitorru,APP开发,5000.0,2024-10-16,发布
vitorru,APP开发,5000.0,2024-10-16,发布
vitorru,APP开发,10000.0,2024-10-16,发布
山西盈锋科技,APP开发,3000.0,2024-10-16,发布
o5697dadbbe9aa,手机网站,800.0,2024-10-15,发布
不进酒馆,小程序开发,2000.0,2024-10-15,发布
不进酒馆,小程序开发,1000.0,2024-10-15,发布
不进酒馆,小程序开发,1000.0,2024-10-15,发布
不进酒馆,小程序开发,1000.0,2024-10-15,发布
不进酒馆,小程序开发,1000.0,2024-10-15,发布
龙致恩IoGPW,嵌入式软件,5000.0,2024-10-14,发布
威赞K0I8g,APP开发,20720.0,2024-10-14,发布
乃锐YM3xo,APP开发,480.0,2024-10-14,发布
vitorru,小程序开发,11200.0,2024-10-14,发布
vitorru,APP开发,3800.0,2024-10-11,发布
vitorru,APP开发,5700.0,2024-10-11,发布
威多宝dXs9X,小程序开发,200.0,2024-10-10,发布
tyler3180,APP开发,5000.0,2024-10-10,发布
极品堂Bc9lR,其他软件开发,200.0,2024-10-08,发布
k2568****98,小程序开发,800.0,2024-10-09,发布
威赞K0I8g,APP开发,30000.0,2024-10-08,发布
vitorru,小程序开发,2000.0,2024-10-08,发布
mf156****9185,定制开发,500.0,2024-10-07,发布
vitorru,小程序开发,10000.0,2024-09-30,发布
威联U75w3,APP开发,3000.0,2024-09-30,发布
威联U75w3,APP开发,4000.0,2024-09-30,发布
vitorru,小程序开发,1000.0,2024-09-30,发布
vitorru,小程序开发,3000.0,2024-09-30,发布
vitorru,小程序开发,3000.0,2024-09-30,发布
vitorru,小程序开发,2000.0,2024-09-30,发布
徐乂乂,小程序开发,2560.0,2024-09-30,发布
优汇Myzwy,其他软件开发,650.0,2024-09-29,发布
安威客lfBr0,微信开发,2000.0,2024-09-28,发布
威益企zg0UU,采集工具,5250.0,2024-09-28,发布
威益企zg0UU,采集工具,7875.0,2024-09-28,发布
威益企zg0UU,采集工具,13125.0,2024-09-28,发布
vitorru,小程序开发,10500.0,2024-09-27,发布
vitorru,小程序开发,15200.0,2024-09-27,发布
vitorru,小程序开发,12000.0,2024-09-27,发布
lyd1688,脚本开发,3000.0,2024-09-26,发布
云派摩方,小程序开发,2000.0,2024-09-26,发布
vitorru,小程序开发,4800.0,2024-09-26,发布
vitorru,小程序开发,6000.0,2024-09-25,发布
k9583****44,小程序开发,1700.0,2024-09-25,发布
优品汇xNRym,APP开发,800.0,2024-09-24,发布
vitorru,小程序开发,4800.0,2024-09-24,发布
躺平还是不安稳,小程序开发,4500.0,2024-09-23,发布
vitorru,小程序开发,15040.0,2024-09-23,发布
o5fe6fd1de6bf4,APP开发,450.0,2024-09-20,发布
mf156****9185,软件UI设计,200.0,2024-09-19,发布
尚品4atjK,网站二次开发,200.0,2024-09-17,发布
麦阁NjlBG,APP开发,6750.0,2024-09-14,发布
k8134****47,小程序开发,9000.0,2024-09-14,发布
k1274****21,门户网站,1600.0,2024-09-13,发布
vitorru,APP开发,10000.0,2024-09-13,发布
xiaoaojianghujie,脚本开发,5000.0,2024-09-12,发布
vitorru,APP开发,15900.0,2024-09-11,发布
k2031****20,小程序开发,4500.0,2024-09-10,发布
o5c988162ef72a,APP界面设计,400.0,2024-09-10,发布
vitorru,小程序开发,1800.0,2024-09-09,发布
威火力54VbA,APP开发,3000.0,2024-09-09,发布
o5e4bedd79050f,小程序开发,1500.0,2024-09-08,发布
mf156****9185,网站UI设计,100.0,2024-09-08,发布
沈阳蓝橙科技,嵌入式软件,6250.0,2024-09-06,发布
沈阳蓝橙科技,嵌入式软件,3000.0,2024-09-06,发布
人心齐泰山移,其他工具软件,1200.0,2024-09-06,发布
威火力54VbA,APP开发,4000.0,2024-09-05,发布
k9583****44,小程序开发,4646.0,2024-09-04,发布
k9583****44,小程序开发,5809.0,2024-09-04,发布
vitorru,嵌入式软件,15900.0,2024-09-04,发布
k9984****93,APP开发,4032.0,2024-09-02,发布
vitorru,企业官网,12900.0,2024-09-02,发布
vitorru,小程序开发,19440.0,2024-09-02,发布
vitorru,小程序开发,11280.0,2024-09-02,发布
vitorru,APP开发,2731.0,2024-08-30,发布
k8024****23,小程序开发,5000.0,2024-08-29,发布
k8024****23,小程序开发,10000.0,2024-08-29,发布
聚盘f3QUg,小程序开发,2000.0,2024-08-29,发布
聚盘f3QUg,小程序开发,2000.0,2024-08-29,发布
聚盘f3QUg,小程序开发,3000.0,2024-08-29,发布
聚盘f3QUg,小程序开发,3800.0,2024-08-29,发布
聚盘f3QUg,小程序开发,1000.0,2024-08-29,发布
V领nLFxJ,其他管理软件,6000.0,2024-08-29,发布
vitorru,小程序开发,10000.0,2024-08-29,发布
威赞K0I8g,APP开发,12680.0,2024-08-29,发布
心怀铅,小程序开发,7500.0,2024-08-25,发布
威火力54VbA,APP开发,5000.0,2024-08-23,发布
SeekYous,APP开发,1000.0,2024-08-23,发布
尚佳RAbnH,小程序开发,10785.0,2024-08-22,发布
k5363****74,企业官网,3000.0,2024-08-22,发布
