Source,Target,Transaction_Price,Publication_Time,Type
zjwenda,企业官网,2500.0,2018-09-22,发布
o5ba22acfee02b,小程序开发,24000.0,2018-09-22,发布
o5ba2170fb6e12,小程序开发,12800.0,2018-09-22,发布
loveseason5,企业官网,2000.0,2018-09-20,发布
k3651****25,企业官网,2000.0,2018-09-18,发布
o5b9f208d4b699,小程序开发,10000.0,2018-09-18,发布
o5b910b3e533ac,小程序开发,6000.0,2018-09-18,发布
o5ba0643f02bf3,软件UI设计,3500.0,2018-09-18,发布
q8642****2,前端开发,6000.0,2018-09-17,发布
kangsheng,企业官网,2100.0,2018-09-16,发布
scimon,小程序开发,800.0,2018-09-15,发布
o5b99d759e23fd,小程序开发,28000.0,2018-09-13,发布
普悦科技,网站UI设计,800.0,2018-09-13,发布
PeterYao,小程序开发,11500.0,2018-09-13,发布
鱼丸子,APP开发,11000.0,2018-09-11,发布
o5b9658ecc2179,其他软件开发,40000.0,2018-09-10,发布
mf157****3571,小程序开发,1500.0,2018-09-10,发布
PeterYao,小程序开发,20000.0,2018-09-09,发布
o5b8f7df75f62f,网站二次开发,300.0,2018-09-05,发布
ggxxp204,后端开发,1000.0,2018-09-05,发布
vitorru,微信开发,10000.0,2018-09-04,发布
o563b522a907ed,其他软件开发,1000.0,2018-09-02,发布
vitorru,小程序开发,10000.0,2018-09-03,发布
工业物联网,网站UI设计,500.0,2018-09-02,发布
PeterYao,小程序开发,10000.0,2018-09-02,发布
麦田守望者1113,APP开发,20000.0,2018-09-02,发布
zscnkd,企业官网,1500.0,2018-08-31,发布
鱼丸子,APP开发,4000.0,2018-08-30,发布
mf5900,软件UI设计,1200.0,2018-08-30,发布
xiao四1,APP开发,28000.0,2018-08-29,发布
Koala1,企业官网,880.0,2018-08-29,发布
o5b8501c9a48a7,营销型网站,2000.0,2018-08-28,发布
xiaokuang325,小程序开发,2000.0,2018-08-28,发布
qq923****,小程序开发,3000.0,2018-08-28,发布
答咖网络,H5开发,3000.0,2018-08-27,发布
xiao四1,APP开发,10000.0,2018-08-27,发布
o5b74f10064f6e,APP开发,10500.0,2018-08-25,发布
lan82929,网站二次开发,2500.0,2018-08-23,发布
o5acc09d948af0,小程序开发,3500.0,2018-08-22,发布
ckwong21,小程序开发,8000.0,2018-08-22,发布
o5b7c****93613,手机网站,17500.0,2018-08-21,发布
黑帽,小程序开发,1500.0,2018-08-21,发布
ly199****3,企业官网,4000.0,2018-08-20,发布
wqadxnl,网站UI设计,600.0,2018-08-20,发布
电商钱昊,其他软件开发,2000.0,2018-08-20,发布
o5b7986fc79283,小程序开发,8000.0,2018-08-19,发布
o5b7902d0a55cb,APP开发,8000.0,2018-08-19,发布
mf135****8688,小程序开发,300.0,2018-08-19,发布
xiao四1,小程序开发,8000.0,2018-08-18,发布
o5b77842b9f506,后端开发,30000.0,2018-08-18,发布
o59843d7edc1cd,微信开发,2400.0,2018-08-17,发布
mf185****1812,小程序开发,3750.0,2018-08-17,发布
o5b305aa9f1640,其他软件开发,15000.0,2018-08-16,发布
jerryying,软件UI设计,2800.0,2018-08-16,发布
o5a460a1133d4b,小程序开发,18000.0,2018-08-15,发布
playeryyd,网站UI设计,3000.0,2018-08-15,发布
k8895****38,APP开发,2500.0,2018-08-14,发布
o5b71****17d2c,手机网站,1000.0,2018-08-13,发布
ab1390,小程序开发,600.0,2018-08-13,发布
a2753****13,网站二次开发,1000.0,2018-08-12,发布
zhwebs,数据库设计,2000.0,2018-08-09,发布
dreamyman,小程序开发,5000.0,2018-08-09,发布
myhope1977,其他软件开发,1000.0,2018-08-08,发布
清晨娇艳,小程序开发,10000.0,2018-08-08,发布
云端卧龙网络科技,其他网站,3000.0,2018-08-08,发布
o5b611ca9d12c9,其他软件开发,800.0,2018-08-07,发布
o5b68****3f00b,网站UI设计,1500.0,2018-08-06,发布
o5b66db1e585f4,脚本开发,3000.0,2018-08-06,发布
vitorru,企业官网,2170.0,2018-08-03,发布
mf157****3571,微信开发,1000.0,2018-08-03,发布
k8431****77,其他行业,4000.0,2018-08-03,发布
sshileia,小程序开发,3000.0,2018-08-01,发布
k3651****25,企业官网,700.0,2018-08-01,发布
鱼丸子,小程序开发,12000.0,2018-07-31,发布
mf186****8880,OA系统,18000.0,2018-07-31,发布
o5b39d7652dc7a,APP开发,3000.0,2018-07-27,发布
五马博客,小程序开发,8000.0,2018-07-27,发布
k6638****30,APP开发,40000.0,2018-07-25,发布
k6718****01,小程序开发,1800.0,2018-07-25,发布
k6718****01,小程序开发,7200.0,2018-07-25,发布
k6718****01,小程序开发,9000.0,2018-07-25,发布
GZHG,网站UI设计,500.0,2018-07-24,发布
cderye,APP开发,68000.0,2018-07-24,发布
asjjy,小程序开发,5000.0,2018-07-23,发布
x3888****,网站二次开发,600.0,2018-07-22,发布
南瓜翻译,小程序开发,17000.0,2018-07-21,发布
o5b463eb612780,手游开发,12000.0,2018-07-21,发布
小黄豆总,APP开发,57000.0,2018-07-20,发布
weiji4123,微信开发,7200.0,2018-07-19,发布
k7092****64,其他软件开发,2700.0,2018-07-17,发布
o5b0e****50563,企业官网,500.0,2018-07-17,发布
小黄豆总,小程序开发,30000.0,2018-07-17,发布
o5aaa088583a8a,APP界面设计,300.0,2018-07-15,发布
o5ad98d40329bb,采集工具,300.0,2018-07-15,发布
dgtg0710,小程序开发,3000.0,2018-07-14,发布
mf157****0789,微信开发,11000.0,2018-07-12,发布
o5b46****5720c,企业官网,400.0,2018-07-12,发布
vitorru,APP开发,50000.0,2018-07-12,发布
vitorru,APP开发,50000.0,2018-07-12,发布
o5b45****6a8d2,企业官网,1800.0,2018-07-11,发布
mf136****1297,企业官网,300.0,2018-07-10,发布
k4399****19,其他管理软件,18000.0,2018-07-10,发布
kuniao,H5开发,45000.0,2018-07-10,发布
mf150****3440,小程序开发,3000.0,2018-07-10,发布
vitorru,网站UI设计,400.0,2018-07-06,发布
k9546****06,APP开发,56000.0,2018-07-06,发布
o5a460a1133d4b,小程序开发,15000.0,2018-07-05,发布
wxq1018,其他行业,20000.0,2018-07-05,发布
k7092****64,其他软件开发,3200.0,2018-07-05,发布
simayang,微信开发,6500.0,2018-07-05,发布
飞飞哥,小程序开发,7600.0,2018-07-05,发布
单先生111,其他软件开发,1600.0,2018-07-05,发布
mf137****2152,小程序开发,6000.0,2018-07-04,发布
小黄豆总,小程序开发,36000.0,2018-07-04,发布
建站者,APP开发,3000.0,2018-07-04,发布
AliceHan,小程序开发,30000.0,2018-07-04,发布
mf189****3705,游戏其他,2000.0,2018-07-04,发布
o5b3b****541e7,网站UI设计,1000.0,2018-07-03,发布
前沿网络设计,企业官网,1200.0,2018-07-03,发布
atlatl,小程序开发,5000.0,2018-06-30,发布
鱼丸子,小程序开发,10000.0,2018-06-29,发布
鱼丸子,小程序开发,10000.0,2018-06-29,发布
uuc888,APP开发,300.0,2018-06-29,发布
o5b358ecf8eb4f,小程序开发,600.0,2018-06-29,发布
o5783****ec0e3,企业官网,3000.0,2018-06-28,发布
闻远,APP开发,2500.0,2018-06-27,发布
vitorru,APP开发,50000.0,2018-06-26,发布
amu9394,其他软件开发,600.0,2018-06-26,发布
o5b30b13dd42e7,网站UI设计,2500.0,2018-06-26,发布
诗恩烤鸭,APP开发,2300.0,2018-06-26,发布
vitorru,产品原型设计,1300.0,2018-06-25,发布
vitorru,APP开发,50000.0,2018-06-25,发布
vitorru,APP开发,50000.0,2018-06-25,发布
电商钱昊,企业官网,4000.0,2018-06-25,发布
o5b2f0273cdf64,小程序开发,3000.0,2018-06-24,发布
o5b26****1f91d,小程序开发,15000.0,2018-06-24,发布
scimon,APP开发,610.0,2018-06-24,发布
a2753****13,小程序开发,400.0,2018-06-24,发布
wuyi201805,小程序开发,1500.0,2018-06-23,发布
小黄豆总,小程序开发,36000.0,2018-06-22,发布
k6561****66,软件UI设计,10900.0,2018-06-22,发布
vitorru,企业官网,12000.0,2018-06-21,发布
k3651****25,企业官网,4500.0,2018-06-21,发布
创意委员会,APP界面设计,2000.0,2018-06-20,发布
o59167fe6ba9ae,企业官网,2250.0,2018-06-20,发布
o5a5dc2e2864b9,小程序开发,200.0,2018-06-20,发布
o5b177b53eb7f5,电商,42000.0,2018-06-20,发布
viden,小程序开发,9300.0,2018-06-19,发布
o5b2885bec5ea0,网站二次开发,2500.0,2018-06-19,发布
o5ae2b7091a57a,企业官网,400.0,2018-06-19,发布
小黄豆总,小程序开发,48000.0,2018-06-19,发布
yw115,其他网站,3800.0,2018-06-18,发布
lingyibaby,小程序开发,300.0,2018-06-18,发布
杭州天梭电梯,网站UI设计,1000.0,2018-06-18,发布
西西卡卡,企业官网,2500.0,2018-06-15,发布
o5b2358db3c5a1,微信开发,1000.0,2018-06-15,发布
o5b20****92212,企业官网,1000.0,2018-06-14,发布
mf185****6570,小程序开发,7000.0,2018-06-14,发布
o5b1f****77312,小程序开发,5000.0,2018-06-12,发布
单先生111,APP开发,6500.0,2018-06-12,发布
小黄豆总,APP开发,90000.0,2018-06-11,发布
o5aaa088583a8a,微信开发,3000.0,2018-06-09,发布
wenposh,企业官网,3000.0,2018-06-09,发布
vitorru,APP开发,24000.0,2018-06-08,发布
a2753****13,小程序开发,700.0,2018-06-07,发布
mf183****1307,APP开发,24000.0,2018-06-07,发布
o5b18987c460fb,微信开发,21424.0,2018-06-07,发布
谢元科技,网站二次开发,600.0,2018-06-06,发布
o59c7b16ecf561,网站UI设计,666.0,2018-06-05,发布
wlyDoraSteelcoin,H5开发,6000.0,2018-06-06,发布
o5b165a9500ab3,小程序开发,3800.0,2018-06-05,发布
vitorru,APP开发,20000.0,2018-06-05,发布
飞飞哥,APP开发,7600.0,2018-06-05,发布
mf139****8283,其他网站,600.0,2018-06-04,发布
epweike2015,手机网站,300.0,2018-06-04,发布
shugl,脚本开发,200.0,2018-06-03,发布
小黄豆总,APP开发,84000.0,2018-06-02,发布
o54bf75b0633dd,APP开发,5000.0,2018-06-02,发布
mf185****6570,小程序开发,5500.0,2018-06-01,发布
jixoxo,其他软件开发,3000.0,2018-05-31,发布
o5924ff5c3effd,APP开发,15000.0,2018-06-01,发布
vitorru,APP开发,3000.0,2018-05-31,发布
k2367****89,APP开发,2300.0,2018-05-30,发布
vitorru,教育教学,20060.0,2018-05-30,发布
o5b02****0395f,小程序开发,12000.0,2018-05-30,发布
wz100,小程序开发,4000.0,2018-05-28,发布
k3574****74,微信开发,3388.0,2018-05-30,发布
mf188****7213,APP界面设计,3000.0,2018-05-29,发布
xucheng,软件UI设计,800.0,2018-05-29,发布
vitorru,APP开发,50000.0,2018-05-29,发布
mark666,企业官网,2500.0,2018-05-28,发布
o5b0acdbe70233,其他软件开发,1500.0,2018-05-27,发布
o5b09cb01e2ca6,小程序开发,4000.0,2018-05-27,发布
yiyuanledou,企业官网,1000.0,2018-05-25,发布
k3474****77,企业官网,3000.0,2018-05-25,发布
mf135****7309,微信开发,300.0,2018-05-25,发布
o5b06b4b198b80,其他软件开发,3000.0,2018-05-24,发布
yjipdc5240,小程序开发,2000.0,2018-05-24,发布
k1496****21,企业官网,1300.0,2018-05-23,发布
新萌网络营销,企业官网,3000.0,2018-05-22,发布
k1368****05,其他软件开发,3500.0,2018-05-22,发布
xiejin,小程序开发,8000.0,2018-05-22,发布
vitorru,小程序开发,9500.0,2018-05-21,发布
mf134****8698,小程序开发,2500.0,2018-05-21,发布
久念97,APP开发,25000.0,2018-05-21,发布
o5a90f90c4a289,微信开发,2600.0,2018-05-17,发布
vitorru,企业官网,4240.0,2018-05-17,发布
honyudeng,企业官网,10000.0,2018-05-15,发布
o5a4e0b511a0ec,软件UI设计,8000.0,2018-05-14,发布
gery_sunjian,生活家政,12000.0,2018-05-15,发布
k3117****19,微信开发,9000.0,2018-05-14,发布
baohuankeji100,小程序开发,5000.0,2018-05-14,发布
a6498****5,财务管理系统,13500.0,2018-05-11,发布
osmmyyxgs,小程序开发,4500.0,2018-05-12,发布
long4****7566,其他工具软件,160.0,2018-05-11,发布
BLGSTACY,APP开发,8000.0,2018-05-09,发布
o5af1****4854b,其他网站,16000.0,2018-05-08,发布
o57202b0b9d02a,OA系统,8000.0,2018-05-07,发布
跃马奔腾,小程序开发,21000.0,2018-05-07,发布
a2753****13,小程序开发,1500.0,2018-05-06,发布
kingopq,小程序开发,6000.0,2018-05-05,发布
mf136****3080,企业官网,500.0,2018-05-04,发布
o5ae92826aace1,小程序开发,4800.0,2018-05-04,发布
o5ab1d9639f27c,企业官网,2500.0,2018-05-04,发布
vitorru,其他网站,1500.0,2018-05-03,发布
melisafang,小程序开发,5000.0,2018-05-03,发布
深蓝one,财务管理系统,10500.0,2018-05-03,发布
epweike2015,其他网站,800.0,2018-05-03,发布
a2753****13,小程序开发,3000.0,2018-05-01,发布
o5ae67cbea6849,其他工具软件,500.0,2018-04-30,发布
o5adb203b72577,企业官网,5000.0,2018-04-29,发布
mf157****3571,企业官网,2500.0,2018-04-28,发布
vitorru,其他网站,7500.0,2018-04-27,发布
vitorru,APP开发,20000.0,2018-04-27,发布
电商钱昊,其他软件开发,4500.0,2018-04-27,发布
vitorru,APP开发,50000.0,2018-04-26,发布
vitorru,APP开发,50000.0,2018-04-26,发布
vitorru,APP开发,5000.0,2018-04-26,发布
vitorru,微信开发,12500.0,2018-04-26,发布
vitorru,其他行业,50000.0,2018-04-25,发布
vitorru,其他行业,50000.0,2018-04-25,发布
vitorru,教育教学,69000.0,2018-04-25,发布
MARKDING,小程序开发,5000.0,2018-04-24,发布
北京科硕,企业官网,3000.0,2018-04-24,发布
dullboy,企业官网,300.0,2018-04-24,发布
yujianweilai,APP开发,20000.0,2018-04-23,发布
o5ada827e9bc4c,APP开发,15000.0,2018-04-21,发布
苗渝昆,APP开发,5.0,2018-04-20,发布
cosinn,其他软件开发,1500.0,2018-04-20,发布
lfbyan11,企业官网,800.0,2018-04-19,发布
o5ad7fb1791d54,APP开发,20000.0,2018-04-19,发布
MARKDING,微信开发,5000.0,2018-04-19,发布
o5ad6ee308548a,H5开发,4000.0,2018-04-18,发布
mf134****8698,嵌入式软件,1000.0,2018-04-18,发布
scimon,网站UI设计,1000.0,2018-04-17,发布
晨月飞霜,APP开发,2500.0,2018-04-16,发布
jemmylee,微信开发,1000.0,2018-04-16,发布
lyzhiniu,其他软件开发,1500.0,2018-04-15,发布
o5924ff5c3effd,微信开发,2000.0,2018-04-13,发布
o5ac974fe4e673,APP开发,5000.0,2018-04-12,发布
fsmaist,企业官网,2000.0,2018-04-12,发布
A旭佰网络,其他软件开发,700.0,2018-04-11,发布
mf131****7995,其他软件开发,4300.0,2018-04-10,发布
CandiceZhang,微信开发,13000.0,2018-04-10,发布
liupeipeng,APP开发,2000.0,2018-04-10,发布
小威哥哥呀,小程序开发,3000.0,2018-04-08,发布
gao95****583,小程序开发,500.0,2018-04-07,发布
o53db64762f8d1,企业官网,2500.0,2018-04-04,发布
o5a460a1133d4b,企业官网,18000.0,2018-04-03,发布
he137****1575,脚本开发,1300.0,2018-04-03,发布
zkwq0609,小程序开发,100.0,2018-04-03,发布
o5abf7ff051b61,其他网站,1000.0,2018-04-02,发布
mark666,小程序开发,1600.0,2018-04-01,发布
A慧诺科技,微信开发,260.0,2018-03-30,发布
邱某某,网站UI设计,1500.0,2018-03-29,发布
vitorru,APP开发,200.0,2018-03-29,发布
etmedia,软件UI设计,1000.0,2018-03-29,发布
o5aba1bdced131,微信开发,15000.0,2018-03-28,发布
o5ab9dbd3a57fe,企业官网,6000.0,2018-03-27,发布
mf137****9818,网站二次开发,100.0,2018-03-26,发布
vitorru,商业贸易,74000.0,2018-03-26,发布
alan6166,网站UI设计,3000.0,2018-03-26,发布
gauyo123,企业官网,50000.0,2018-03-25,发布
o5aaa3aa6d05f5,其他软件开发,9700.0,2018-03-26,发布
o59599d3b6996e,小程序开发,5000.0,2018-03-26,发布
mf131****7995,微信开发,8000.0,2018-03-24,发布
zhwebs,企业官网,2000.0,2018-03-24,发布
arongxu,企业官网,50000.0,2018-03-23,发布
o5ab326a098f4a,H5开发,1000.0,2018-03-22,发布
默忆空间,企业官网,1500.0,2018-03-21,发布
mf170****0018,小程序开发,2000.0,2018-03-20,发布
o5aa8e0033e02b,微信开发,41000.0,2018-03-14,发布
zjin123888,APP开发,20000.0,2018-03-19,发布
天道酬勤2018,小程序开发,2800.0,2018-03-19,发布
vitorru,APP开发,4000.0,2018-03-19,发布
共享农业,VR场景,50000.0,2018-03-18,发布
o58df****177fa,企业官网,26000.0,2018-03-18,发布
王蚂蚁_,小程序开发,15000.0,2018-03-17,发布
o5aabd2623b0d2,企业官网,500.0,2018-03-17,发布
goalergao,小程序开发,1500.0,2018-03-16,发布
炎炎1618,小程序开发,7500.0,2018-03-14,发布
o5a634b3e336be,软件UI设计,1200.0,2018-03-14,发布
o5aa86b7db3df4,APP开发,20000.0,2018-03-14,发布
Summer93,H5开发,6000.0,2018-03-13,发布
signfox,企业官网,3000.0,2018-03-12,发布
小威哥哥呀,企业官网,4800.0,2018-03-10,发布
today1001,APP开发,2500.0,2018-03-10,发布
roppy,电商网站,12000.0,2018-03-10,发布
k4181****57,其他网站,3300.0,2018-03-07,发布
o5a34da790b6fa,APP开发,10000.0,2018-03-06,发布
zj851015,APP开发,1000.0,2018-03-05,发布
k1129****16,企业官网,1000.0,2018-03-05,发布
xiaojie888,其他软件开发,1200.0,2018-03-02,发布
o5a460a1133d4b,其他软件开发,5000.0,2018-03-02,发布
o5a98bbefed233,其他软件开发,5000.0,2018-03-02,发布
橙汁儿,其他网站,1000.0,2018-03-01,发布
cyf2015,网站UI设计,1450.0,2018-02-28,发布
天极星,小程序开发,5000.0,2018-02-28,发布
anhuiheren,小程序开发,900.0,2018-02-27,发布
鱼丸子,其他行业,50000.0,2018-02-27,发布
DeepStudy,小程序开发,4000.0,2018-02-26,发布
陈晨vs,APP开发,1500.0,2018-02-26,发布
阳光的回忆,企业官网,500.0,2018-02-26,发布
zhucode,APP开发,5000.0,2018-02-24,发布
A150203,其他软件开发,1000.0,2018-02-21,发布
o5a8a****206ea,APP开发,1800.0,2018-02-19,发布
o5a0b95bebca9c,APP开发,4000.0,2018-02-06,发布
刘小莹,网站UI设计,1000.0,2018-02-05,发布
o5a7226da6da24,APP开发,5000.0,2018-02-01,发布
o5a719739a8d93,其他工具软件,3000.0,2018-01-31,发布
