Designer_ID,Deviation,Year,Volume,Entropy,Gini
07品牌策划,0.22296663942480466,2021,2.0,10.731207174989668,0.4191090451095886
1921设计,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
1号品牌设计,0.22296663942478112,2021,18.0,10.731207174989668,0.4191099013957168
404创意设计,0.2733161214337212,2021,3.0000000000000004,10.88167077508309,0.6422256973273227
47号设计工作室,0.2375436786797761,2021,5.0,10.632987659212384,0.5113218820917952
53cp网络工作室,0.7617897960592603,2021,2.0,8.951988659965084,0.5855254335601402
7空设计,0.928358009384594,2021,1.0,7.249093266315399,0.0775112107877405
96元创商业文案策划,0.7543660650695431,2021,17.0,8.492824644764013,0.7580248604636176
@小杰设计,0.9567084159552384,2021,1.0,4.7004397181410935,0.0
A+图纸深化设计,0.9194868465912629,2021,1.0,7.444469660210152,0.1291339438161482
AH商业空间设计,0.928358009384594,2021,1.0,7.249093266315399,0.0775112107877405
Ann1Zz,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
Appple777,0.7919092293956944,2021,1.0,4.947613208833768,0.0569852922941177
Arousedfly工业设计工作室,0.7507895427502503,2021,1.0,8.136321952915809,0.1045197409830612
B912984,0.6140412654294511,2021,1.0,9.938867676359571,0.2550041392807483
B913033,0.8610371630343561,2021,1.0,8.148598199947026,0.0612589642666094
B913039,0.9253853665279175,2021,1.0,6.603570841521118,0.0619626106261688
B913047,0.8552516255761321,2021,1.0,6.118410047612758,0.0832520262764232
B913054,0.8552516255761321,2021,1.0,6.118410047612758,0.0832520262764232
B913060,0.8552516255761321,2021,1.0,6.118410047612758,0.0832520262764232
B913095,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913108,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913138,0.9388981667147801,2021,1.0,4.169925001442313,0.0
B913140,0.9388981667147801,2021,1.0,4.169925001442313,0.0
B913141,0.9388981667147801,2021,1.0,4.169925001442313,0.0
B913142,0.9388981667147801,2021,1.0,4.169925001442313,0.0
B913143,0.9388981667147801,2021,1.0,4.169925001442313,0.0
B913145,0.9388981667147801,2021,1.0,4.169925001442313,0.0
B913157,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913158,0.6140412654294511,2021,1.0,9.938867676359571,0.2550041392807483
B913160,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913162,0.9835318343978939,2021,1.0,2.0,0.0
B913165,0.8552516255761321,2021,1.0,6.118410047612758,0.0832520262764232
B913166,0.9835318343978939,2021,1.0,2.0,0.0
B913180,0.6140412654294511,2021,1.0,9.938867676359571,0.2550041392807483
B913226,0.45765248692469307,2021,1.0,9.913759174407987,0.2251400605469262
B913241,0.9304275349879864,2021,1.0,6.860268197923203,0.1527490016931245
B913250,0.45765248692469307,2021,1.0,9.913759174407987,0.2251400605469262
B913255,0.940435531870225,2021,1.0000000000000002,6.445020235815949,0.0418025817574003
B913257,0.940435531870225,2021,1.0000000000000002,6.445020235815949,0.0418025817574003
B913263,0.9076735014287768,2021,1.0000000000000002,5.7004397181410935,-4.270088334206008e-18
B913276,0.8552516255761321,2021,1.0,6.118410047612758,0.0832520262764232
B913296,0.8817805039616142,2021,1.0,7.0562341155455215,0.1212319841250256
B913331,0.9349705066175396,2021,0.9999999999999998,4.82516405232236,0.0600667390812013
B913332,0.6930093706880212,2021,1.0,8.01710353260835,0.0991944989280673
B913334,0.9674856013910916,2021,1.0,3.1699250014423126,0.0
B913343,0.9647569004206953,2021,0.9999999999999998,2.807354922057604,1.5860328812194222e-17
B913366,0.8552516255761321,2021,1.0,6.118410047612758,0.0832520262764232
B913372,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913373,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913389,0.6140412654294511,2021,1.0,9.938867676359571,0.2550041392807483
B913393,0.6140412654294511,2021,1.0,9.938867676359571,0.2550041392807483
B913402,0.8152407743045162,2021,1.0,8.20048770963808,0.1964491923548342
B913415,0.8922879399549297,2021,1.0,6.9236557737570985,0.1227692148092327
B913416,0.8610371630343561,2021,1.0,8.148598199947026,0.0612589642666094
B913433,0.9388981667147801,2021,1.0,4.169925001442313,0.0
B913445,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913446,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913447,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913449,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913450,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913455,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913456,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913459,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913460,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913461,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913470,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913474,0.8152407743045162,2021,1.0,8.20048770963808,0.1964491923548342
B913476,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913496,0.6826460157234921,2021,1.0000000000000002,8.18946946603853,0.1150718825516069
B913515,0.6930093706880212,2021,1.0,8.01710353260835,0.0991944989280673
B913526,0.8922879399549297,2021,1.0,6.9236557737570985,0.1227692148092327
B913545,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913571,0.9235491644740693,2021,1.0,6.215105155760816,0.143594775394149
B913604,0.8552516255761321,2021,1.0,6.118410047612758,0.0832520262764232
B913621,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913622,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913623,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913624,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913625,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913628,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913632,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913633,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913661,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913665,0.9684000198264554,2021,0.9999999999999998,4.754887502163469,-8.223874034438042e-18
B913667,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913669,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913674,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913695,0.45765248692469307,2021,1.0,9.913759174407987,0.2251400605469262
B913709,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913730,0.8876324078439665,2021,1.0,5.832890014164742,3.895519162605081e-18
B913745,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913764,0.9234632267799397,2021,1.0000000000000002,6.184607602122526,0.3019963415462821
B913771,0.9234632267799397,2021,1.0000000000000002,6.184607602122526,0.3019963415462821
B913776,0.9721771332483106,2021,1.0,5.0,0.0
B913789,0.7507895427502503,2021,1.0,8.136321952915809,0.1045197409830612
B913826,0.9044044880472716,2021,1.0,6.190069932630338,0.1050903038949102
B913839,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913853,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913857,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913860,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913861,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913864,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913868,0.6930093706880212,2021,1.0,8.01710353260835,0.0991944989280673
B913903,0.9323433630456713,2021,0.9999999999999998,4.889680181354619,0.0311827947634408
B913931,0.9135222847056537,2021,0.9999999999999998,4.954196310386876,-3.581364484542721e-18
B913932,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913936,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913938,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913939,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B913943,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913948,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B913956,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B913957,0.8610371630343561,2021,1.0,8.148598199947026,0.0612589642666094
B913983,0.6140412654294511,2021,1.0,9.938867676359571,0.2550041392807483
B913986,0.8610371630343561,2021,1.0,8.148598199947026,0.0612589642666094
B914011,0.9234632267799397,2021,1.0000000000000002,6.184607602122526,0.3019963415462821
B914016,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B914048,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B914055,0.6930093706880212,2021,1.0,8.01710353260835,0.0991944989280673
B914088,0.6826460157234921,2021,1.0000000000000002,8.18946946603853,0.1150718825516069
B914107,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B914119,0.8610371630343561,2021,1.0,8.148598199947026,0.0612589642666094
B914126,0.6194272798095932,2021,0.9999999999999998,9.264079022278496,0.2465198390073044
B914154,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914155,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914156,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914157,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914177,0.8339772827353631,2021,1.0,6.8376364200140936,0.1183356911102693
B914201,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B914203,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914205,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914260,0.9721771332483106,2021,1.0,5.0,0.0
B914353,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B914354,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B914367,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914368,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914369,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914370,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914377,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914392,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914395,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914397,0.8069914925289878,2021,0.9999999999999998,4.247927513443585,2.3373115863808828e-17
B914415,0.7079289846638317,2021,1.0,5.087462841250341,6.5307234522210295e-18
B914416,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B914422,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B914424,0.8610371630343561,2021,1.0,8.148598199947026,0.0612589642666094
B914466,0.22296663942480466,2021,1.0,10.731207174989668,0.4191080817918768
B914509,0.8610371630343561,2021,1.0,8.148598199947026,0.0612589642666094
B914520,0.6140412654294511,2021,1.0,9.938867676359571,0.2550041392807483
