Source,Target,Type
B993699,其他工具软件,完成
A993872,运维服务,发布
B993872,运维服务,完成
A993992,脚本开发,发布
B993992,脚本开发,完成
A993993,宣传册设计,发布
B993993,宣传册设计,完成
A994007,手游开发,发布
B994007,手游开发,完成
A994011,LOGO设计,发布
B994011,LOGO设计,完成
A994140,其他工业设计,发布
B994140,其他工业设计,完成
A994227,APP开发,发布
B994227,APP开发,完成
A994299,彩页设计,发布
B994299,彩页设计,完成
A994380,运维服务,发布
B994380,运维服务,完成
A994439,其他工业设计,发布
B994439,其他工业设计,完成
A994468,书籍装帧,发布
B994468,书籍装帧,完成
A994567,运维服务,发布
B994567,运维服务,完成
A994609,LOGO设计,发布
B994609,LOGO设计,完成
A994629,网站UI设计,发布
B994629,网站UI设计,完成
A994636,数据采集,发布
B994636,数据采集,完成
A994651,商城建设,发布
B994651,商城建设,完成
A994702,详情页设计,发布
B994702,详情页设计,完成
A994708,宣传册设计,发布
B994708,宣传册设计,完成
A994774,定制开发,发布
B994774,定制开发,完成
A994841,包装设计,发布
B994841,包装设计,完成
A994856,LOGO设计,发布
B994856,LOGO设计,完成
A994892,LOGO设计,发布
B994892,LOGO设计,完成
A995065,其他管理软件,发布
B995065,其他管理软件,完成
A995089,包装设计,发布
B995089,包装设计,完成
A995171,书籍装帧,发布
B995171,书籍装帧,完成
A995191,响应式网站,发布
B995191,响应式网站,完成
A995195,包装设计,发布
B995195,包装设计,完成
A995214,3D建模,发布
B995214,3D建模,完成
A995220,VI设计,发布
B995220,VI设计,完成
A995256,园林设计,发布
B995256,园林设计,完成
A995278,LOGO设计,发布
B995278,LOGO设计,完成
A995308,宣传册设计,发布
B995308,宣传册设计,完成
A995318,包装设计,发布
B995318,包装设计,完成
A995319,其他工业设计,发布
B995319,其他工业设计,完成
A995352,响应式网站,发布
B995352,响应式网站,完成
A995357,其他软件开发,发布
B995357,其他软件开发,完成
A995405,响应式网站,发布
B995405,响应式网站,完成
A995653,其他软件开发,发布
B995653,其他软件开发,完成
A995695,LOGO设计,发布
B995695,LOGO设计,完成
A995725,LOGO设计,发布
B995725,LOGO设计,完成
A995733,包装设计,发布
B995733,包装设计,完成
A995772,包装设计,发布
B995772,包装设计,完成
A995872,H5开发,发布
B995872,H5开发,完成
A995898,其他软件开发,发布
B995898,其他软件开发,完成
A996097,详情页设计,发布
B996097,详情页设计,完成
A996375,手游开发,发布
B996375,手游开发,完成
A996386,手游开发,发布
B996386,手游开发,完成
A996415,海报设计,发布
B996415,海报设计,完成
A996416,LOGO设计,发布
B996416,LOGO设计,完成
A996444,彩页设计,发布
B996444,彩页设计,完成
A996476,手机网站,发布
B996476,手机网站,完成
A996488,定制开发,发布
B996488,定制开发,完成
A996492,网站二次开发,发布
B996492,网站二次开发,完成
A996587,APP开发,发布
B996587,APP开发,完成
A996643,APP开发,发布
B996643,APP开发,完成
A996802,VI设计,发布
B996802,VI设计,完成
A996810,企业官网,发布
B996810,企业官网,完成
A996813,排版设计,发布
B996813,排版设计,完成
A996893,物联网,发布
B996893,物联网,完成
A997036,其他软件开发,发布
B997036,其他软件开发,完成
A997060,采集工具,发布
B997060,采集工具,完成
A997082,小程序开发,发布
B997082,小程序开发,完成
A997400,其他软件开发,发布
B997400,其他软件开发,完成
A997581,脚本开发,发布
B997581,脚本开发,完成
A997670,包装设计,发布
B997670,包装设计,完成
A997676,企业宣传片,发布
B997676,企业宣传片,完成
A997681,其他网站,发布
B997681,其他网站,完成
A997759,其他软件开发,发布
B997759,其他软件开发,完成
A997767,APP开发,发布
B997767,APP开发,完成
A997871,定制开发,发布
B997871,定制开发,完成
A997893,采集工具,发布
B997893,采集工具,完成
A998094,网站UI设计,发布
B998094,网站UI设计,完成
A998099,软件UI设计,发布
B998099,软件UI设计,完成
A998140,APP开发,发布
B998140,APP开发,完成
A998141,后端开发,发布
B998141,后端开发,完成
A998179,小程序开发,发布
B998179,小程序开发,完成
A998228,其他软件开发,发布
B998228,其他软件开发,完成
A998234,企业官网,发布
B998234,企业官网,完成
A998573,APP开发,发布
B998573,APP开发,完成
A998574,网站UI设计,发布
B998574,网站UI设计,完成
A998769,分销管理软件,发布
B998769,分销管理软件,完成
A998956,其他软件开发,发布
B998956,其他软件开发,完成
A998967,小程序开发,发布
B998967,小程序开发,完成
A999010,定制开发,发布
B999010,定制开发,完成
A999076,宣传策划,发布
B999076,宣传策划,完成
A999088,包装设计,发布
B999088,包装设计,完成
A999116,其他网站,发布
B999116,其他网站,完成
A999213,LOGO设计,发布
B999213,LOGO设计,完成
A999223,财务管理系统,发布
B999223,财务管理系统,完成
A999231,小程序开发,发布
B999231,小程序开发,完成
A999233,包装设计,发布
B999233,包装设计,完成
A999238,VI设计,发布
B999238,VI设计,完成
A999278,彩页设计,发布
B999278,彩页设计,完成
A999381,排版设计,发布
B999381,排版设计,完成
A999458,LOGO设计,发布
B999458,LOGO设计,完成
A999519,运维服务,发布
B999519,运维服务,完成
A999520,IT解决方案,发布
B999520,IT解决方案,完成
A999540,网站二次开发,发布
B999540,网站二次开发,完成
A999572,定制开发,发布
B999572,定制开发,完成
A999634,小程序开发,发布
B999634,小程序开发,完成
A999779,包装设计,发布
B999779,包装设计,完成
A999786,三维动画,发布
B999786,三维动画,完成
A999789,APP界面设计,发布
B999789,APP界面设计,完成
A999871,海报设计,发布
B999871,海报设计,完成
A999937,定制开发,发布
B999937,定制开发,完成
A1000054,LOGO设计,发布
B1000054,LOGO设计,完成
A1000323,书籍装帧,发布
B1000323,书籍装帧,完成
A1000351,动画设计,发布
B1000351,动画设计,完成
A1000370,LOGO设计,发布
B1000370,LOGO设计,完成
A1000422,插画设计,发布
B1000422,插画设计,完成
A1000495,产品外观设计,发布
B1000495,产品外观设计,完成
A1000496,网站二次开发,发布
B1000496,网站二次开发,完成
A1000560,广告设计,发布
B1000560,广告设计,完成
A1000572,物业管理软件,发布
B1000572,物业管理软件,完成
A1000582,微信开发,发布
B1000582,微信开发,完成
A1000656,网站二次开发,发布
B1000656,网站二次开发,完成
A1000896,LOGO设计,发布
B1000896,LOGO设计,完成
A1001033,SAAS软件,发布
B1001033,SAAS软件,完成
A1001128,画册设计,发布
B1001128,画册设计,完成
A1001300,网站二次开发,发布
B1001300,网站二次开发,完成
A1001459,排版设计,发布
B1001459,排版设计,完成
A1001510,包装设计,发布
B1001510,包装设计,完成
A1001543,画册设计,发布
B1001543,画册设计,完成
A1001630,书籍装帧,发布
B1001630,书籍装帧,完成
A1001644,VI设计,发布
B1001644,VI设计,完成
A1001772,网站二次开发,发布
B1001772,网站二次开发,完成
A1001817,门户网站,发布
B1001817,门户网站,完成
A1001899,APP界面设计,发布
B1001899,APP界面设计,完成
A1002048,微信开发,发布
B1002048,微信开发,完成
A1002052,小程序开发,发布
B1002052,小程序开发,完成
A1002076,定制开发,发布
B1002076,定制开发,完成
A1002261,动漫角色设计,发布
B1002261,动漫角色设计,完成
A1002280,定制开发,发布
B1002280,定制开发,完成
A1002610,小程序开发,发布
B1002610,小程序开发,完成
A1002818,其他软件开发,发布
B1002818,其他软件开发,完成
A1002963,SAAS软件,发布
B1002963,SAAS软件,完成
A1003040,门户网站,发布
B1003040,门户网站,完成
A1003058,包装设计,发布
B1003058,包装设计,完成
A1003236,网站二次开发,发布
B1003236,网站二次开发,完成
A1003262,LOGO设计,发布
B1003262,LOGO设计,完成
A1003326,LOGO设计,发布
B1003326,LOGO设计,完成
A1003390,嵌入式软件,发布
B1003390,嵌入式软件,完成
A1003457,APP开发,发布
B1003457,APP开发,完成
A1003570,门户网站,发布
B1003570,门户网站,完成
A1003592,H5设计,发布
B1003592,H5设计,完成
A1003593,APP开发,发布
B1003593,APP开发,完成
A1003636,LOGO设计,发布
B1003636,LOGO设计,完成
A1003708,效果图设计,发布
B1003708,效果图设计,完成
A1003760,排版设计,发布
B1003760,排版设计,完成
A1003843,运维服务,发布
B1003843,运维服务,完成
A1003869,网站二次开发,发布
B1003869,网站二次开发,完成
A1003956,API接口,发布
B1003956,API接口,完成
A1003958,游戏其他,发布
B1003958,游戏其他,完成
A1003986,页游/端游开发,发布
B1003986,页游/端游开发,完成
A1004011,包装设计,发布
B1004011,包装设计,完成
A1004018,VI设计,发布
B1004018,VI设计,完成
A1004050,小程序开发,发布
B1004050,小程序开发,完成
A1004111,宣传册设计,发布
B1004111,宣传册设计,完成
A1004118,手游开发,发布
B1004118,手游开发,完成
A1004184,小程序开发,发布
B1004184,小程序开发,完成
A1004189,三维动画,发布
B1004189,三维动画,完成
A1004246,定制开发,发布
B1004246,定制开发,完成
A1004254,插画设计,发布
B1004254,插画设计,完成
A1004322,商城建设,发布
B1004322,商城建设,完成
A1004334,响应式网站,发布
B1004334,响应式网站,完成
A1004422,图像识别,发布
B1004422,图像识别,完成
A1004488,响应式网站,发布
B1004488,响应式网站,完成
A1004546,响应式网站,发布
B1004546,响应式网站,完成
A1004655,APP开发,发布
B1004655,APP开发,完成
A1004662,VI设计,发布
B1004662,VI设计,完成
A1004665,三维动画,发布
B1004665,三维动画,完成
A1004755,整合营销,发布
B1004755,整合营销,完成
A1004756,整合营销,发布
B1004756,整合营销,完成
A1004955,排版设计,发布
B1004955,排版设计,完成
A1004959,企业宣传片,发布
B1004959,企业宣传片,完成
A1005105,其他软件开发,发布
B1005105,其他软件开发,完成
A1005120,商城建设,发布
B1005120,商城建设,完成
A1005166,LOGO设计,发布
B1005166,LOGO设计,完成
A1005451,其他软件开发,发布
B1005451,其他软件开发,完成
A1005520,APP开发,发布
B1005520,APP开发,完成
A1005627,包装设计,发布
B1005627,包装设计,完成
A1005651,小程序开发,发布
B1005651,小程序开发,完成
A1005660,微信开发,发布
B1005660,微信开发,完成
A1005692,小程序开发,发布
B1005692,小程序开发,完成
A1005885,动画设计,发布
B1005885,动画设计,完成
A1005897,小程序开发,发布
B1005897,小程序开发,完成
A1005949,其他网站,发布
B1005949,其他网站,完成
A1005957,其他软件开发,发布
B1005957,其他软件开发,完成
A1005962,区块链应用,发布
B1005962,区块链应用,完成
A1006037,手机网站,发布
B1006037,手机网站,完成
A1006042,插画设计,发布
B1006042,插画设计,完成
A1006046,FLASH制作,发布
B1006046,FLASH制作,完成
A1006094,书籍装帧,发布
B1006094,书籍装帧,完成
A1006184,VI设计,发布
B1006184,VI设计,完成
A1006300,排版设计,发布
B1006300,排版设计,完成
A1006324,VI设计,发布
B1006324,VI设计,完成
A1006328,VI设计,发布
B1006328,VI设计,完成
A1006333,VI设计,发布
B1006333,VI设计,完成
A1006446,小程序开发,发布
B1006446,小程序开发,完成
A1006520,小程序开发,发布
B1006520,小程序开发,完成
A1006731,小程序开发,发布
B1006731,小程序开发,完成
A1006736,小程序开发,发布
B1006736,小程序开发,完成
A1006926,三维动画,发布
B1006926,三维动画,完成
A1006927,H5开发,发布
B1006927,H5开发,完成
A1007011,LOGO设计,发布
B1007011,LOGO设计,完成
A1007198,VI设计,发布
B1007198,VI设计,完成
A1007235,H5开发,发布
B1007235,H5开发,完成
A1007241,小程序开发,发布
B1007241,小程序开发,完成
A1007262,小程序开发,发布
B1007262,小程序开发,完成
A1007361,网站二次开发,发布
B1007361,网站二次开发,完成
A1007488,H5开发,发布
B1007488,H5开发,完成
A1007509,插画设计,发布
B1007509,插画设计,完成
A1007616,电商网站,发布
B1007616,电商网站,完成
A1007743,小程序开发,发布
B1007743,小程序开发,完成
A1007747,小程序开发,发布
B1007747,小程序开发,完成
A1007852,LOGO设计,发布
B1007852,LOGO设计,完成
A1007892,其他工具软件,发布
B1007892,其他工具软件,完成
A1007979,插画设计,发布
B1007979,插画设计,完成
A1008118,APP界面设计,发布
B1008118,APP界面设计,完成
A1008205,网站二次开发,发布
B1008205,网站二次开发,完成
A1008235,APP界面设计,发布
B1008235,APP界面设计,完成
A1008358,网站二次开发,发布
B1008358,网站二次开发,完成
A1008448,LOGO设计,发布
B1008448,LOGO设计,完成
A1008573,排版设计,发布
B1008573,排版设计,完成
A1008653,小程序开发,发布
B1008653,小程序开发,完成
A1008744,定制开发,发布
B1008744,定制开发,完成
A1008769,嵌入式软件,发布
B1008769,嵌入式软件,完成
A1008801,企业官网,发布
B1008801,企业官网,完成
A1008861,图像识别,发布
B1008861,图像识别,完成
A1008941,包装设计,发布
B1008941,包装设计,完成
A1008981,运维服务,发布
B1008981,运维服务,完成
A1008990,运维服务,发布
B1008990,运维服务,完成
A1009074,小程序开发,发布
B1009074,小程序开发,完成
A1009087,包装设计,发布
B1009087,包装设计,完成
A1009100,SAAS软件,发布
B1009100,SAAS软件,完成
A1009113,VR拍摄/制作,发布
B1009113,VR拍摄/制作,完成
A1009156,APP开发,发布
B1009156,APP开发,完成
A1009160,画册设计,发布
B1009160,画册设计,完成
A1009214,定制开发,发布
B1009214,定制开发,完成
A1009220,小程序开发,发布
B1009220,小程序开发,完成
A1009303,商城建设,发布
B1009303,商城建设,完成
A1009325,其他内容创作,发布
B1009325,其他内容创作,完成
A1009356,SAAS软件,发布
B1009356,SAAS软件,完成
A1009373,企业官网,发布
B1009373,企业官网,完成
A1009397,LOGO设计,发布
B1009397,LOGO设计,完成
A1009412,书籍装帧,发布
B1009412,书籍装帧,完成
A1009428,海报设计,发布
B1009428,海报设计,完成
A1009451,办公空间,发布
B1009451,办公空间,完成
A1009487,电商网站,发布
B1009487,电商网站,完成
A1009720,APP开发,发布
B1009720,APP开发,完成
A1009763,响应式网站,发布
B1009763,响应式网站,完成
A1009816,包装设计,发布
B1009816,包装设计,完成
A1009907,小程序开发,发布
B1009907,小程序开发,完成
A1010159,小程序开发,发布
B1010159,小程序开发,完成
A1010205,软件UI设计,发布
B1010205,软件UI设计,完成
A1010334,微信开发,发布
B1010334,微信开发,完成
A1010335,微信开发,发布
B1010335,微信开发,完成
A1010346,包装设计,发布
B1010346,包装设计,完成
A1010397,其他网站,发布
B1010397,其他网站,完成
A1010502,响应式网站,发布
B1010502,响应式网站,完成
A1010689,书籍装帧,发布
B1010689,书籍装帧,完成
A1010745,定制开发,发布
B1010745,定制开发,完成
A1010787,VI设计,发布
B1010787,VI设计,完成
A1010858,画册设计,发布
B1010858,画册设计,完成
A1011035,小程序开发,发布
B1011035,小程序开发,完成
A1011038,小程序开发,发布
B1011038,小程序开发,完成
A1011075,外贸网站,发布
B1011075,外贸网站,完成
