Source,Target,Type
书籍装帧,任务编号：977397,属于
响应式网站,任务编号：977402,属于
营销推广软文,任务编号：977454,属于
采集工具,任务编号：977455,属于
其他网站,任务编号：977536,属于
其他管理软件,任务编号：977537,属于
手游开发,任务编号：977628,属于
门户网站,任务编号：977714,属于
小程序开发,任务编号：977761,属于
LOGO设计,任务编号：977808,属于
门户网站,任务编号：977830,属于
APP开发,任务编号：977900,属于
微信开发,任务编号：977928,属于
小程序开发,任务编号：977935,属于
门户网站,任务编号：977949,属于
小程序开发,任务编号：978002,属于
APP开发,任务编号：978012,属于
产品推广,任务编号：978039,属于
其他软件开发,任务编号：978050,属于
排版设计,任务编号：978181,属于
H5开发,任务编号：978329,属于
其他软件开发,任务编号：978486,属于
商城建设,任务编号：978510,属于
宣传策划,任务编号：978562,属于
小程序开发,任务编号：978567,属于
小程序开发,任务编号：978626,属于
微信推广,任务编号：978646,属于
网站二次开发,任务编号：978707,属于
宣传册设计,任务编号：978750,属于
H5开发,任务编号：978821,属于
门户网站,任务编号：978875,属于
VI设计,任务编号：978883,属于
彩页设计,任务编号：978944,属于
园林设计,任务编号：979008,属于
软件UI设计,任务编号：979042,属于
APP开发,任务编号：979296,属于
企业官网,任务编号：979447,属于
其他软件开发,任务编号：979481,属于
企业官网,任务编号：979673,属于
软件UI设计,任务编号：979722,属于
微信开发,任务编号：979747,属于
VI设计,任务编号：979839,属于
LOGO设计,任务编号：979873,属于
LOGO设计,任务编号：979917,属于
动漫角色设计,任务编号：979952,属于
餐饮,任务编号：979972,属于
门户网站,任务编号：979998,属于
LOGO设计,任务编号：980115,属于
门户网站,任务编号：980116,属于
其他软件开发,任务编号：980187,属于
企业宣传片,任务编号：980191,属于
H5开发,任务编号：980312,属于
产品外观设计,任务编号：980389,属于
VI设计,任务编号：980471,属于
LOGO设计,任务编号：980547,属于
网站二次开发,任务编号：980638,属于
其他软件开发,任务编号：980696,属于
其他管理软件,任务编号：980923,属于
APP开发,任务编号：980989,属于
企业官网,任务编号：980993,属于
企业官网,任务编号：981016,属于
H5设计,任务编号：981086,属于
排版设计,任务编号：981087,属于
运维服务,任务编号：981181,属于
运维服务,任务编号：981189,属于
运维服务,任务编号：981190,属于
小程序开发,任务编号：981277,属于
小程序开发,任务编号：981399,属于
LOGO设计,任务编号：981406,属于
排版设计,任务编号：981483,属于
专业代笔,任务编号：981622,属于
LOGO设计,任务编号：981706,属于
其他软件开发,任务编号：981716,属于
小程序开发,任务编号：981757,属于
画册设计,任务编号：981763,属于
嵌入式软件,任务编号：981836,属于
包装设计,任务编号：981934,属于
游戏建模,任务编号：981947,属于
排版设计,任务编号：982021,属于
海报设计,任务编号：982032,属于
LOGO设计,任务编号：982075,属于
APP开发,任务编号：982089,属于
其他网站,任务编号：982170,属于
商城建设,任务编号：982180,属于
排版设计,任务编号：982297,属于
书籍装帧,任务编号：982393,属于
企业官网,任务编号：982400,属于
图像识别,任务编号：982409,属于
包装设计,任务编号：982486,属于
商业建筑,任务编号：982496,属于
展台展厅,任务编号：982643,属于
LOGO设计,任务编号：982709,属于
APP开发,任务编号：982773,属于
企业官网,任务编号：982796,属于
产品卖点,任务编号：982800,属于
VI设计,任务编号：982834,属于
软件UI设计,任务编号：982994,属于
APP开发,任务编号：983005,属于
APP开发,任务编号：983035,属于
手机网站,任务编号：983050,属于
小程序开发,任务编号：983071,属于
其他软件开发,任务编号：983141,属于
采集工具,任务编号：983142,属于
定制开发,任务编号：983214,属于
施工图设计,任务编号：983238,属于
APP开发,任务编号：983428,属于
APP开发,任务编号：983430,属于
品牌策划,任务编号：983496,属于
英语,任务编号：983743,属于
APP开发,任务编号：983818,属于
APP开发,任务编号：983870,属于
APP开发,任务编号：983876,属于
VI设计,任务编号：983885,属于
礼品设计,任务编号：983888,属于
小程序开发,任务编号：983946,属于
其他软件开发,任务编号：983947,属于
其他软件开发,任务编号：984051,属于
LOGO设计,任务编号：984169,属于
LOGO设计,任务编号：984184,属于
彩页设计,任务编号：984356,属于
APP开发,任务编号：984506,属于
彩页设计,任务编号：984633,属于
画册设计,任务编号：984833,属于
OA系统,任务编号：985041,属于
其他软件开发,任务编号：985126,属于
商城建设,任务编号：985134,属于
其他软件开发,任务编号：985145,属于
书籍装帧,任务编号：985237,属于
企业官网,任务编号：985250,属于
APP开发,任务编号：985255,属于
商城建设,任务编号：985321,属于
其他软件开发,任务编号：985329,属于
LOGO设计,任务编号：985334,属于
园林设计,任务编号：985368,属于
APP开发,任务编号：985382,属于
手机网站,任务编号：985428,属于
排版设计,任务编号：985530,属于
定制开发,任务编号：985621,属于
书籍装帧,任务编号：985637,属于
包装设计,任务编号：985645,属于
其他软件开发,任务编号：985667,属于
包装设计,任务编号：985822,属于
其他软件开发,任务编号：985859,属于
金融,任务编号：985882,属于
网站UI设计,任务编号：985892,属于
定制开发,任务编号：985901,属于
展台展厅,任务编号：985975,属于
VI设计,任务编号：986004,属于
VI设计,任务编号：986064,属于
宣传册设计,任务编号：986130,属于
APP界面设计,任务编号：986141,属于
LOGO设计,任务编号：986158,属于
小程序开发,任务编号：986197,属于
微信开发,任务编号：986240,属于
其他软件开发,任务编号：986250,属于
LOGO设计,任务编号：986401,属于
展台展厅,任务编号：986408,属于
视频定制,任务编号：986421,属于
排版设计,任务编号：986471,属于
网站二次开发,任务编号：986571,属于
书籍装帧,任务编号：986596,属于
项目管理软件,任务编号：986621,属于
商业提案,任务编号：986640,属于
其他软件开发,任务编号：986672,属于
LOGO设计,任务编号：986702,属于
脚本开发,任务编号：986723,属于
公共场所,任务编号：986788,属于
娱乐休闲,任务编号：986790,属于
定制开发,任务编号：986796,属于
定制开发,任务编号：986826,属于
其他软件开发,任务编号：986849,属于
APP开发,任务编号：986975,属于
网站UI设计,任务编号：986987,属于
后期制作,任务编号：987002,属于
办公空间,任务编号：987064,属于
展台展厅,任务编号：987066,属于
餐饮饮食,任务编号：987067,属于
定制开发,任务编号：987114,属于
小程序开发,任务编号：987123,属于
定制开发,任务编号：987133,属于
APP开发,任务编号：987366,属于
主图设计,任务编号：987471,属于
海报设计,任务编号：987497,属于
前端开发,任务编号：987513,属于
APP开发,任务编号：987581,属于
VI设计,任务编号：987684,属于
LOGO设计,任务编号：987689,属于
网站二次开发,任务编号：988046,属于
主图设计,任务编号：988106,属于
小程序开发,任务编号：988181,属于
LOGO设计,任务编号：988182,属于
LOGO设计,任务编号：988394,属于
LOGO设计,任务编号：988511,属于
