Source,Target,Type
任务编号：977397,knowledge:装帧设计,关联
任务编号：977397,knowledge:版式设计,关联
任务编号：977402,knowledge:生产管理,关联
任务编号：977402,knowledge:系统,关联
任务编号：977454,knowledge:党建文化,关联
任务编号：977454,knowledge:展示大纲,关联
任务编号：977454,knowledge:文化展示,关联
任务编号：977455,knowledge:数据采集,关联
任务编号：977455,knowledge:工具,关联
任务编号：977536,knowledge:教育网站,关联
任务编号：977537,knowledge:订单管理,关联
任务编号：977537,knowledge:系统,关联
任务编号：977628,knowledge:消消乐,关联
任务编号：977628,knowledge:cocos游戏,关联
任务编号：977628,knowledge:游戏开发,关联
任务编号：977714,knowledge:科普网站,关联
任务编号：977714,knowledge:网站开发,关联
任务编号：977761,knowledge:小区服务,关联
任务编号：977761,knowledge:小程序,关联
任务编号：977761,knowledge:服务功能,关联
任务编号：977808,knowledge:商标设计,关联
任务编号：977830,knowledge:期货推广,关联
任务编号：977830,knowledge:页面开发,关联
任务编号：977900,knowledge:saas软件,关联
任务编号：977900,knowledge:尾款,关联
任务编号：977928,knowledge:盲盒商城,关联
任务编号：977928,knowledge:Java管理后台,关联
任务编号：977928,knowledge:APP接口,关联
任务编号：977928,knowledge:乐米盲盒,关联
任务编号：977935,knowledge:手机端,关联
任务编号：977935,knowledge:pc端,关联
任务编号：977935,knowledge:落地页,关联
任务编号：977949,knowledge:外贸网站,关联
任务编号：977949,knowledge:网站开发,关联
任务编号：977949,knowledge:三期,关联
任务编号：978002,knowledge:文本处理,关联
任务编号：978012,knowledge:签到,关联
任务编号：978012,knowledge:开发,关联
任务编号：978039,knowledge:中国大学课程,关联
任务编号：978039,knowledge:慕课,关联
任务编号：978039,knowledge:关注,关联
任务编号：978050,knowledge:服务器运维,关联
任务编号：978050,knowledge:租赁费用,关联
任务编号：978181,knowledge:期刊版式设计,关联
任务编号：978329,knowledge:首页,关联
任务编号：978329,knowledge:任务大厅,关联
任务编号：978329,knowledge:二开,关联
任务编号：978486,knowledge:工程建筑管理,关联
任务编号：978486,knowledge:软件开发,关联
任务编号：978486,knowledge:项目管理,关联
任务编号：978510,knowledge:外贸网站,关联
任务编号：978510,knowledge:网站开发,关联
任务编号：978562,knowledge:笔记本设计,关联
任务编号：978567,knowledge:物流平台,关联
任务编号：978567,knowledge:小程序,关联
任务编号：978626,knowledge:期货数据,关联
任务编号：978626,knowledge:小程序分析,关联
任务编号：978646,knowledge:微信推广,关联
任务编号：978646,knowledge:维护,关联
任务编号：978707,knowledge:文件要求,关联
任务编号：978707,knowledge:修改bug,关联
任务编号：978750,knowledge:画册,关联
任务编号：978750,knowledge:设计,关联
任务编号：978821,knowledge:H5页面,关联
任务编号：978821,knowledge:开发,关联
任务编号：978875,knowledge:OA系统,关联
任务编号：978875,knowledge:开发,关联
任务编号：978875,knowledge:一期,关联
任务编号：978883,knowledge:品牌形象,关联
任务编号：978883,knowledge:设计,关联
任务编号：978944,knowledge:杂志设计,关联
任务编号：978944,knowledge:版式设计,关联
任务编号：978944,knowledge:内容编排,关联
任务编号：979008,knowledge:旧厂区改造,关联
任务编号：979008,knowledge:别墅小区,关联
任务编号：979042,knowledge:社交软件,关联
任务编号：979042,knowledge:UI设计,关联
任务编号：979296,knowledge:环保现场检查,关联
任务编号：979296,knowledge:安卓应用,关联
任务编号：979296,knowledge:一期开发,关联
任务编号：979447,knowledge:哈哈,关联
任务编号：979481,knowledge:手游电商,关联
任务编号：979481,knowledge:平台,关联
任务编号：979481,knowledge:自动发布上架软件,关联
任务编号：979673,knowledge:微信公众号,关联
任务编号：979673,knowledge:后续维护,关联
任务编号：979722,knowledge:大屏设计,关联
任务编号：979747,knowledge:小程序开发,关联
任务编号：979839,knowledge:餐馆VI设计,关联
任务编号：979873,knowledge:LOGO设计,关联
任务编号：979917,knowledge:LOGO颜色,关联
任务编号：979917,knowledge:修改,关联
任务编号：979952,knowledge:人物捏脸,关联
任务编号：979952,knowledge:形象定制,关联
任务编号：979972,knowledge:点餐系统,关联
任务编号：979972,knowledge:收银系统,关联
任务编号：979998,knowledge:万里书项目,关联
任务编号：979998,knowledge:尾款,关联
任务编号：980115,knowledge:企业LOGO,关联
任务编号：980115,knowledge:设计,关联
任务编号：980116,knowledge:外贸网站,关联
任务编号：980116,knowledge:尾款,关联
任务编号：980187,knowledge:电商产品经理,关联
任务编号：980187,knowledge:外包,关联
任务编号：980187,knowledge:王建,关联
任务编号：980191,knowledge:宣传片,关联
任务编号：980191,knowledge:制作,关联
任务编号：980312,knowledge:软件开发,关联
任务编号：980389,knowledge:效果图设计,关联
任务编号：980389,knowledge:专利申请,关联
任务编号：980389,knowledge:黑白色,关联
任务编号：980471,knowledge:大雁塔文化景区,关联
任务编号：980471,knowledge:文创产品设计,关联
任务编号：980547,knowledge:logo设计,关联
任务编号：980638,knowledge:BUG修复,关联
任务编号：980696,knowledge:中燃koc,关联
任务编号：980696,knowledge:后端,关联
任务编号：980696,knowledge:项目升级,关联
任务编号：980923,knowledge:业务应用系统,关联
任务编号：980923,knowledge:开发,关联
任务编号：980923,knowledge:一期,关联
任务编号：980989,knowledge:APP开发,关联
任务编号：980989,knowledge:软件开发,关联
任务编号：980993,knowledge:后端开发,关联
任务编号：980993,knowledge:前端连接,关联
任务编号：981016,knowledge:仿制网站,关联
任务编号：981086,knowledge:首页设计,关联
任务编号：981087,knowledge:网站内页排版,关联
任务编号：981087,knowledge:项目期,关联
任务编号：981181,knowledge:技术服务,关联
任务编号：981181,knowledge:费用,关联
任务编号：981189,knowledge:服务器运维,关联
任务编号：981189,knowledge:1月服务,关联
任务编号：981190,knowledge:云服务器,关联
任务编号：981190,knowledge:费用,关联
任务编号：981277,knowledge:房产商城,关联
任务编号：981277,knowledge:商城设计,关联
任务编号：981277,knowledge:房产交易,关联
任务编号：981399,knowledge:小程序,关联
任务编号：981399,knowledge:二次开发,关联
任务编号：981406,knowledge:logo设计,关联
任务编号：981483,knowledge:期刊排版,关联
任务编号：981483,knowledge:设计,关联
任务编号：981622,knowledge:APP推广,关联
任务编号：981622,knowledge:谈好,关联
任务编号：981706,knowledge:花卉公司,关联
任务编号：981706,knowledge:商标设计,关联
任务编号：981716,knowledge:小工具,关联
任务编号：981716,knowledge:制作,关联
任务编号：981757,knowledge:门店数据,关联
任务编号：981757,knowledge:接驳传输,关联
任务编号：981757,knowledge:统一部署,关联
任务编号：981763,knowledge:产品宣传,关联
任务编号：981763,knowledge:画册设计,关联
任务编号：981836,knowledge:嵌入式软件,关联
任务编号：981836,knowledge:软件开发,关联
任务编号：981934,knowledge:沐浴,关联
任务编号：981934,knowledge:香波,关联
任务编号：981947,knowledge:次世代,关联
任务编号：982021,knowledge:2022年2月刊,关联
任务编号：982021,knowledge:排版设计,关联
任务编号：982032,knowledge:魔法表情,关联
任务编号：982075,knowledge:LOGO设计,关联
任务编号：982089,knowledge:电气APP,关联
任务编号：982089,knowledge:接口调用,关联
任务编号：982170,knowledge:网站定制,关联
任务编号：982170,knowledge:教育网站,关联
任务编号：982180,knowledge:嵌入式软件,关联
任务编号：982180,knowledge:软件开发,关联
任务编号：982180,knowledge:二期,关联
任务编号：982297,knowledge:商务杂志,关联
任务编号：982297,knowledge:排版设计,关联
任务编号：982393,knowledge:书籍设计,关联
任务编号：982393,knowledge:简约设计,关联
任务编号：982400,knowledge:前端设计,关联
任务编号：982400,knowledge:前端开发,关联
