Source,Target,Type
A827365,小程序开发,发布
B827365,小程序开发,完成
A827386,APP开发,发布
B827386,APP开发,完成
A827392,其他家装服务,发布
B827392,其他家装服务,完成
A827395,APP开发,发布
B827395,APP开发,完成
A827399,小程序开发,发布
B827399,小程序开发,完成
A827401,插画设计,发布
B827401,插画设计,完成
A827404,插画设计,发布
B827404,插画设计,完成
A827409,APP开发,发布
B827409,APP开发,完成
A827418,小程序开发,发布
B827418,小程序开发,完成
A827420,卡通形象设计,发布
B827420,卡通形象设计,完成
A827422,漫画设计,发布
B827422,漫画设计,完成
A827430,APP开发,发布
B827430,APP开发,完成
A827492,APP开发,发布
B827492,APP开发,完成
A827498,小程序开发,发布
B827498,小程序开发,完成
A827499,其他软件开发,发布
B827499,其他软件开发,完成
A827506,APP开发,发布
B827506,APP开发,完成
A827522,品牌策划,发布
B827522,品牌策划,完成
A827527,宣传策划,发布
B827527,宣传策划,完成
A827530,LOGO设计,发布
B827530,LOGO设计,完成
A827532,网店推广,发布
B827532,网店推广,完成
A827538,微信开发,发布
B827538,微信开发,完成
A827547,宣传策划,发布
B827547,宣传策划,完成
A827549,小程序开发,发布
B827549,小程序开发,完成
A827550,其他行业,发布
B827550,其他行业,完成
A827552,企业官网,发布
B827552,企业官网,完成
A827555,品牌策划,发布
B827555,品牌策划,完成
A827558,LOGO设计,发布
B827558,LOGO设计,完成
A827561,网店推广,发布
B827561,网店推广,完成
A827574,小程序开发,发布
B827574,小程序开发,完成
A827578,宣传策划,发布
B827578,宣传策划,完成
A827582,品牌策划,发布
B827582,品牌策划,完成
A827583,APP开发,发布
B827583,APP开发,完成
A827584,宣传策划,发布
B827584,宣传策划,完成
A827587,包装设计,发布
B827587,包装设计,完成
A827588,VI设计,发布
B827588,VI设计,完成
A827590,APP开发,发布
B827590,APP开发,完成
A827593,APP开发,发布
B827593,APP开发,完成
A827609,APP开发,发布
B827609,APP开发,完成
A827610,小程序开发,发布
B827610,小程序开发,完成
A827611,APP开发,发布
B827611,APP开发,完成
A827612,小程序开发,发布
B827612,小程序开发,完成
A827616,包装设计,发布
B827616,包装设计,完成
A827622,脚本开发,发布
B827622,脚本开发,完成
A827627,APP开发,发布
B827627,APP开发,完成
A827639,小程序开发,发布
B827639,小程序开发,完成
A827641,海报设计,发布
B827641,海报设计,完成
A827642,APP开发,发布
B827642,APP开发,完成
A827644,APP开发,发布
B827644,APP开发,完成
A827660,网站二次开发,发布
B827660,网站二次开发,完成
A827667,小程序开发,发布
B827667,小程序开发,完成
A827668,小程序开发,发布
B827668,小程序开发,完成
A827689,小程序开发,发布
B827689,小程序开发,完成
A827705,LOGO设计,发布
B827705,LOGO设计,完成
A827706,包装设计,发布
B827706,包装设计,完成
A827707,详情页设计,发布
B827707,详情页设计,完成
A827708,宣传册设计,发布
B827708,宣传册设计,完成
A827710,PPT设计,发布
B827710,PPT设计,完成
A827712,营销推广软文,发布
B827712,营销推广软文,完成
A827713,营销推广软文,发布
B827713,营销推广软文,完成
A827715,LOGO设计,发布
B827715,LOGO设计,完成
A827716,包装设计,发布
B827716,包装设计,完成
A827717,详情页设计,发布
B827717,详情页设计,完成
A827718,宣传册设计,发布
B827718,宣传册设计,完成
A827719,PPT设计,发布
B827719,PPT设计,完成
A827720,营销推广软文,发布
B827720,营销推广软文,完成
A827721,广告策划,发布
B827721,广告策划,完成
A827722,LOGO设计,发布
B827722,LOGO设计,完成
A827723,包装设计,发布
B827723,包装设计,完成
A827725,详情页设计,发布
B827725,详情页设计,完成
A827726,宣传册设计,发布
B827726,宣传册设计,完成
A827728,PPT设计,发布
B827728,PPT设计,完成
A827730,包装设计,发布
B827730,包装设计,完成
A827743,小程序开发,发布
B827743,小程序开发,完成
A827770,LOGO设计,发布
B827770,LOGO设计,完成
A827772,LOGO设计,发布
B827772,LOGO设计,完成
A827776,LOGO设计,发布
B827776,LOGO设计,完成
A827780,LOGO设计,发布
B827780,LOGO设计,完成
A827785,LOGO设计,发布
B827785,LOGO设计,完成
A827794,宣传册设计,发布
B827794,宣传册设计,完成
A827804,其他家装服务,发布
B827804,其他家装服务,完成
A827837,其他家装服务,发布
B827837,其他家装服务,完成
A827866,通讯聊天,发布
B827866,通讯聊天,完成
A827867,通讯聊天,发布
B827867,通讯聊天,完成
A827869,APP开发,发布
B827869,APP开发,完成
A827876,LOGO设计,发布
B827876,LOGO设计,完成
A827879,LOGO设计,发布
B827879,LOGO设计,完成
A827880,VI设计,发布
B827880,VI设计,完成
A827882,VI设计,发布
B827882,VI设计,完成
A827886,VI设计,发布
B827886,VI设计,完成
A827893,小程序开发,发布
B827893,小程序开发,完成
A827896,品牌策划,发布
B827896,品牌策划,完成
A827902,VI设计,发布
B827902,VI设计,完成
A827903,APP开发,发布
B827903,APP开发,完成
A827905,VI设计,发布
B827905,VI设计,完成
A827908,VI设计,发布
B827908,VI设计,完成
A827911,APP开发,发布
B827911,APP开发,完成
A827916,APP开发,发布
B827916,APP开发,完成
A827918,APP开发,发布
B827918,APP开发,完成
A827923,小程序开发,发布
B827923,小程序开发,完成
A827933,APP开发,发布
B827933,APP开发,完成
A827935,APP开发,发布
B827935,APP开发,完成
A827940,APP开发,发布
B827940,APP开发,完成
A827941,宣传策划,发布
B827941,宣传策划,完成
A827946,网店推广,发布
B827946,网店推广,完成
A827950,宣传策划,发布
B827950,宣传策划,完成
A827958,电商,发布
B827958,电商,完成
A827959,APP开发,发布
B827959,APP开发,完成
A827960,其他行业,发布
B827960,其他行业,完成
A827962,H5设计,发布
B827962,H5设计,完成
A827979,采集工具,发布
B827979,采集工具,完成
A827980,脚本开发,发布
B827980,脚本开发,完成
A827985,广告设计,发布
B827985,广告设计,完成
A827986,LOGO设计,发布
B827986,LOGO设计,完成
A827987,软件UI设计,发布
B827987,软件UI设计,完成
A827997,APP开发,发布
B827997,APP开发,完成
A827998,APP开发,发布
B827998,APP开发,完成
A828006,小程序开发,发布
B828006,小程序开发,完成
A828011,小程序开发,发布
B828011,小程序开发,完成
A828016,其他网站,发布
B828016,其他网站,完成
A828019,其他网站,发布
B828019,其他网站,完成
A828020,APP开发,发布
B828020,APP开发,完成
A828021,财务管理系统,发布
B828021,财务管理系统,完成
A828023,APP开发,发布
B828023,APP开发,完成
A828025,财务管理系统,发布
B828025,财务管理系统,完成
A828027,信息流,发布
B828027,信息流,完成
A828028,小程序开发,发布
B828028,小程序开发,完成
A828034,交互设计,发布
B828034,交互设计,完成
A828038,小程序开发,发布
B828038,小程序开发,完成
A828043,财务管理系统,发布
B828043,财务管理系统,完成
A828069,LOGO设计,发布
B828069,LOGO设计,完成
A828080,交互设计,发布
B828080,交互设计,完成
A828084,脚本开发,发布
B828084,脚本开发,完成
A828089,小程序开发,发布
B828089,小程序开发,完成
