Source,Target,Type
任务编号：827365,knowledge:小游戏开发,关联
任务编号：827386,knowledge:跑步运动,关联
任务编号：827386,knowledge:APP定位,关联
任务编号：827386,knowledge:轨迹功能,关联
任务编号：827392,knowledge:食堂装修,关联
任务编号：827392,knowledge:食堂设计,关联
任务编号：827392,knowledge:施工设计,关联
任务编号：827395,knowledge:app功能,关联
任务编号：827395,knowledge:新增功能,关联
任务编号：827399,knowledge:绿叶,关联
任务编号：827399,knowledge:小程序开发,关联
任务编号：827401,knowledge:蜘蛛图形,关联
任务编号：827401,knowledge:艺术化设计,关联
任务编号：827401,knowledge:作品征集,关联
任务编号：827404,knowledge:蜘蛛图形,关联
任务编号：827404,knowledge:艺术化设计,关联
任务编号：827404,knowledge:作品征集,关联
任务编号：827409,knowledge:生活娱乐软件,关联
任务编号：827409,knowledge:软件开发,关联
任务编号：827418,knowledge:微信小程序,关联
任务编号：827418,knowledge:开发,关联
任务编号：827420,knowledge:蜘蛛图形,关联
任务编号：827420,knowledge:艺术化设计,关联
任务编号：827420,knowledge:作品征集,关联
任务编号：827422,knowledge:蜘蛛图形,关联
任务编号：827422,knowledge:艺术化设计,关联
任务编号：827422,knowledge:作品征集,关联
任务编号：827430,knowledge:工具类APP,关联
任务编号：827492,knowledge:AR开发,关联
任务编号：827492,knowledge:增强现实体验,关联
任务编号：827492,knowledge:VR虚拟系统,关联
任务编号：827498,knowledge:小程序开发,关联
任务编号：827499,knowledge:苹果开发者账户,关联
任务编号：827499,knowledge:代付费,关联
任务编号：827506,knowledge:电商平台,关联
任务编号：827506,knowledge:APP开发,关联
任务编号：827522,knowledge:品牌全案,关联
任务编号：827527,knowledge:商业计划书,关联
任务编号：827530,knowledge:标志设计,关联
任务编号：827532,knowledge:全网营销,关联
任务编号：827532,knowledge:营销策略,关联
任务编号：827538,knowledge:小程序开发,关联
任务编号：827547,knowledge:活动策划,关联
任务编号：827547,knowledge:策划案,关联
任务编号：827549,knowledge:微信小程序,关联
任务编号：827549,knowledge:开发,关联
任务编号：827550,knowledge:外卖APP,关联
任务编号：827550,knowledge:成品,关联
任务编号：827552,knowledge:企业网站,关联
任务编号：827552,knowledge:推广,关联
任务编号：827555,knowledge:品牌全案,关联
任务编号：827558,knowledge:logo设计,关联
任务编号：827561,knowledge:全网营销,关联
任务编号：827561,knowledge:营销策略,关联
任务编号：827574,knowledge:小程序,关联
任务编号：827578,knowledge:商业计划书,关联
任务编号：827579,knowledge:夺宝小程序,关联
任务编号：827579,knowledge:开发,关联
任务编号：827582,knowledge:品牌全案,关联
任务编号：827583,knowledge:app修改,关联
任务编号：827583,knowledge:上架,关联
任务编号：827584,knowledge:活动策划,关联
任务编号：827584,knowledge:策划案,关联
任务编号：827587,knowledge:包装设计,关联
任务编号：827587,knowledge:7款,关联
任务编号：827588,knowledge:餐饮行业,关联
任务编号：827588,knowledge:VI设计,关联
任务编号：827590,knowledge:电器商城,关联
任务编号：827590,knowledge:开发,关联
任务编号：827590,knowledge:第一期,关联
任务编号：827593,knowledge:小视频,关联
任务编号：827593,knowledge:APP开发,关联
任务编号：827609,knowledge:APP开发,关联
任务编号：827610,knowledge:小程序开发,关联
任务编号：827611,knowledge:APP开发,关联
任务编号：827611,knowledge:一期,关联
任务编号：827612,knowledge:小程序开发,关联
任务编号：827616,knowledge:新春大礼包,关联
任务编号：827616,knowledge:包装设计,关联
任务编号：827622,knowledge:app,关联
任务编号：827622,knowledge:人气协议,关联
