designer,year,ability,order_count,total_amount,designer_idx,ability_idx
B827522,2020,品牌策划,1,6500.0,33,86
B827527,2020,宣传策划,1,8500.0,34,103
B827530,2020,LOGO设计,1,3990.0,35,11
B827532,2020,网店推广,1,9500.0,36,194
B827538,2020,微信开发,1,7900.0,37,129
B827547,2020,宣传策划,1,3200.0,38,103
B827549,2020,小程序开发,1,20000.0,39,107
B827550,2020,其他行业,1,40000.0,40,59
B827552,2020,企业官网,1,15000.0,41,36
B827555,2020,品牌策划,1,7500.0,42,86
B827558,2020,LOGO设计,1,15500.0,43,11
B827561,2020,网店推广,1,8500.0,44,194
B827574,2020,小程序开发,1,5000.0,45,107
B827578,2020,宣传策划,1,5300.0,46,103
B827582,2020,品牌策划,1,7600.0,47,86
B827583,2020,APP开发,1,20000.0,48,3
B827584,2020,宣传策划,1,4100.0,49,103
B827587,2020,包装设计,1,7000.0,50,73
B827588,2020,VI设计,1,5000.0,51,17
B827590,2020,APP开发,1,40000.0,52,3
B827593,2020,APP开发,1,30000.0,53,3
B827609,2020,APP开发,1,40000.0,54,3
B827610,2020,小程序开发,1,15880.0,55,107
B827611,2020,APP开发,1,20000.0,56,3
B827612,2020,小程序开发,1,15580.0,57,107
B827616,2020,包装设计,1,3900.0,58,73
B827622,2020,脚本开发,1,9000.0,59,201
B827627,2020,APP开发,1,12000.0,60,3
B827639,2020,小程序开发,1,9578.0,61,107
B827641,2020,海报设计,1,5000.0,62,169
B827642,2020,APP开发,1,16999.0,63,3
B827644,2020,APP开发,1,34999.0,64,3
B827660,2020,网站二次开发,1,401.0,65,196
B827667,2020,小程序开发,1,77000.0,66,107
B827668,2020,小程序开发,1,73000.0,67,107
B827689,2020,小程序开发,1,9900.0,68,107
B827705,2020,LOGO设计,1,100.0,69,11
B827706,2020,包装设计,1,100.0,70,73
B827707,2020,详情页设计,1,100.0,71,211
B827708,2020,宣传册设计,1,100.0,72,101
B827710,2020,PPT设计,1,100.0,73,14
B827712,2020,营销推广软文,1,100.0,74,204
B827713,2020,营销推广软文,1,100.0,75,204
B827715,2020,LOGO设计,1,100.0,76,11
B827716,2020,包装设计,1,100.0,77,73
B827717,2020,详情页设计,1,100.0,78,211
B827718,2020,宣传册设计,1,100.0,79,101
B827719,2020,PPT设计,1,100.0,80,14
B827720,2020,营销推广软文,1,100.0,81,204
B827721,2020,广告策划,1,100.0,82,116
B827722,2020,LOGO设计,1,100.0,83,11
B827723,2020,包装设计,1,100.0,84,73
B827725,2020,详情页设计,1,100.0,85,211
B827726,2020,宣传册设计,1,100.0,86,101
B827728,2020,PPT设计,1,100.0,87,14
B827730,2020,包装设计,1,100.0,88,73
B827743,2020,小程序开发,1,15000.0,89,107
B827770,2020,LOGO设计,1,1200.0,90,11
B827772,2020,LOGO设计,1,1400.0,91,11
B827776,2020,LOGO设计,1,1600.0,92,11
B827780,2020,LOGO设计,1,1000.0,93,11
B827785,2020,LOGO设计,1,100.0,94,11
B827794,2020,宣传册设计,1,9900.0,95,101
B827804,2020,其他家装服务,1,43000.0,96,53
B827837,2020,其他家装服务,1,6500.0,97,53
B827866,2020,通讯聊天,1,49800.0,98,218
B827867,2020,通讯聊天,1,40200.0,99,218
B827869,2020,APP开发,1,50000.0,100,3
B827876,2020,LOGO设计,1,38000.0,101,11
B827879,2020,LOGO设计,1,20000.0,102,11
B827880,2020,VI设计,1,9000.0,103,17
B827882,2020,VI设计,1,40000.0,104,17
B827886,2020,VI设计,1,50000.0,105,17
B827893,2020,小程序开发,1,12100.0,106,107
B827896,2020,品牌策划,1,4500.0,107,86
B827902,2020,VI设计,1,10000.0,108,17
B827903,2020,APP开发,1,25000.0,109,3
B827905,2020,VI设计,1,10000.0,110,17
B827908,2020,VI设计,1,10000.0,111,17
B827911,2020,APP开发,1,35000.0,112,3
B827916,2020,APP开发,1,40000.0,113,3
B827918,2020,APP开发,1,10000.0,114,3
B827923,2020,小程序开发,1,10000.0,115,107
B827933,2020,APP开发,1,39000.0,116,3
B827935,2020,APP开发,1,10000.0,117,3
B827940,2020,APP开发,1,30000.0,118,3
B827941,2020,宣传策划,1,5300.0,119,103
B827946,2020,网店推广,1,6500.0,120,194
B827950,2020,宣传策划,1,2500.0,121,103
B827958,2020,电商,1,49999.0,122,181
B827959,2020,APP开发,1,20000.0,123,3
B827960,2020,其他行业,1,49999.0,124,59
B827962,2020,H5设计,1,3000.0,125,9
B827979,2020,采集工具,1,49999.0,126,223
B827980,2020,脚本开发,1,10000.0,127,201
B827985,2020,广告设计,1,4500.0,128,117
B827986,2020,LOGO设计,1,100.0,129,11
B827987,2020,软件UI设计,1,200.0,130,214
B827997,2020,APP开发,1,44000.0,131,3
B827998,2020,APP开发,1,36000.0,132,3
B828006,2020,小程序开发,1,30000.0,133,107
B828011,2020,小程序开发,1,18000.0,134,107
B828016,2020,其他网站,1,50000.0,135,58
B828019,2020,其他网站,1,30000.0,136,58
B828020,2020,APP开发,1,47890.0,137,3
B828021,2020,财务管理系统,1,20000.0,138,212
B828023,2020,APP开发,1,44665.0,139,3
B828025,2020,财务管理系统,1,31250.0,140,212
B828027,2020,信息流,1,500.0,141,39
B828028,2020,小程序开发,1,5000.0,142,107
B828034,2020,交互设计,1,10.0,143,28
B828038,2020,小程序开发,1,10.0,144,107
B828043,2020,财务管理系统,1,18750.0,145,212
B828069,2020,LOGO设计,1,100.0,146,11
B828080,2020,交互设计,1,2000.0,147,28
B828084,2020,脚本开发,1,15000.0,148,201
B828089,2020,小程序开发,1,5000.0,149,107
B828090,2020,OA系统,1,70000.0,150,12
B828091,2020,OA系统,1,70000.0,151,12
B828115,2020,企业官网,1,2400.0,152,36
B828117,2020,LOGO设计,1,100.0,153,11
B828118,2020,PPT设计,1,100.0,154,14
B828119,2020,详情页设计,1,100.0,155,211
B828120,2020,营销推广软文,1,100.0,156,204
B828121,2020,PPT设计,1,100.0,157,14
B828122,2020,营销推广软文,1,100.0,158,204
B828123,2020,广告策划,1,100.0,159,116
B828124,2020,LOGO设计,1,100.0,160,11
B828125,2020,PPT设计,1,100.0,161,14
B828126,2020,详情页设计,1,100.0,162,211
B828129,2020,LOGO设计,1,100.0,163,11
B828130,2020,PPT设计,1,100.0,164,14
B828131,2020,营销推广软文,1,100.0,165,204
B828132,2020,营销推广软文,1,100.0,166,204
B828133,2020,LOGO设计,1,100.0,167,11
B828134,2020,PPT设计,1,100.0,168,14
B828135,2020,详情页设计,1,100.0,169,211
B828136,2020,PPT设计,1,100.0,170,14
B828137,2020,详情页设计,1,100.0,171,211
B828138,2020,详情页设计,1,100.0,172,211
B828143,2020,宣传册设计,1,2000.0,173,101
B828144,2020,宣传册设计,1,2000.0,174,101
B828145,2020,包装设计,1,2000.0,175,73
B828146,2020,宣传册设计,1,2000.0,176,101
B828159,2020,小程序开发,1,20000.0,177,107
B828177,2020,其他家装服务,1,24000.0,178,53
B828184,2020,其他定制,1,20000.0,179,51
B828185,2020,LOGO设计,1,100.0,180,11
B828186,2020,LOGO设计,1,100.0,181,11
B828188,2020,LOGO设计,1,100.0,182,11
B828190,2020,LOGO设计,1,100.0,183,11
B828192,2020,IT解决方案,1,1980.0,184,10
B828199,2020,前端开发,1,1970.0,185,66
B828229,2020,店铺厂房,1,27500.0,186,120
B828280,2020,小程序开发,1,25000.0,187,107
B828291,2020,H5设计,1,5000.0,188,9
B828298,2020,网站UI设计,1,910.0,189,195
B828299,2020,详情页设计,1,800.0,190,211
B828326,2020,小程序开发,1,1980.0,191,107
B828331,2020,剪辑服务,1,1970.0,192,68
B828342,2020,APP开发,1,29999.0,193,3
B828382,2020,APP开发,1,10500.0,194,3
B828413,2020,产品外观设计,1,4500.0,195,31
B828429,2020,LOGO设计,1,100.0,196,11
B828430,2020,PPT设计,1,100.0,197,14
B828431,2020,详情页设计,1,100.0,198,211
B828432,2020,营销推广软文,1,100.0,199,204
B828434,2020,营销推广软文,1,100.0,200,204
B828435,2020,营销推广软文,1,100.0,201,204
B828436,2020,LOGO设计,1,100.0,202,11
B828437,2020,PPT设计,1,100.0,203,14
B828438,2020,详情页设计,1,100.0,204,211
B828439,2020,LOGO设计,1,100.0,205,11
B828441,2020,PPT设计,1,100.0,206,14
B828443,2020,营销推广软文,1,100.0,207,204
B828444,2020,产品卖点,1,100.0,208,29
B828445,2020,LOGO设计,1,100.0,209,11
B828446,2020,PPT设计,1,100.0,210,14
B828447,2020,详情页设计,1,100.0,211,211
B828448,2020,PPT设计,1,100.0,212,14
B828449,2020,详情页设计,1,100.0,213,211
B828450,2020,详情页设计,1,100.0,214,211
B828453,2020,包装设计,1,1500.0,215,73
B828454,2020,宣传册设计,1,1500.0,216,101
B828455,2020,包装设计,1,1500.0,217,73
B828456,2020,包装设计,1,1500.0,218,73
B828457,2020,宣传册设计,1,2000.0,219,101
B828458,2020,宣传册设计,1,2000.0,220,101
B828459,2020,包装设计,1,1500.0,221,73
B828460,2020,宣传册设计,1,2500.0,222,101
B828465,2020,小程序开发,1,70000.0,223,107
B828466,2020,小程序开发,1,71300.0,224,107
B828497,2020,APP开发,1,3500.0,225,3
B828517,2020,其他家装服务,1,47000.0,226,53
B828527,2020,小程序开发,1,8700.0,227,107
B828568,2020,宣传单设计,1,1960.0,228,102
B828569,2020,网站UI设计,1,300.0,229,195
B828570,2020,APP开发,1,50000.0,230,3
B828571,2020,小程序开发,1,10000.0,231,107
B828577,2020,宣传册设计,1,13000.0,232,101
B828580,2020,其他行业,1,3500.0,233,59
B828590,2020,包装设计,1,5000.0,234,73
B828593,2020,其他家装服务,1,49000.0,235,53
B828599,2020,APP开发,1,57999.0,236,3
B828603,2020,其他家装服务,1,20000.0,237,53
B828607,2020,后端开发,1,1970.0,238,83
B828609,2020,OA系统,1,40360.0,239,12
B828610,2020,脚本开发,1,36444.0,240,201
B828616,2020,APP开发,1,500.0,241,3
B828635,2020,小程序开发,1,500.0,242,107
B828639,2020,交互设计,1,200.0,243,28
B828656,2020,LOGO设计,1,5000.0,244,11
B828657,2020,LOGO设计,1,5000.0,245,11
B828658,2020,LOGO设计,1,5000.0,246,11
B828662,2020,其他软件开发,1,500.0,247,61
B828667,2020,其他家装服务,1,15000.0,248,53
B828737,2020,书籍装帧,1,8500.0,249,27
B828753,2020,小程序开发,1,18659.0,250,107
B828766,2020,OA系统,1,18000.0,251,12
B828774,2020,APP开发,1,30000.0,252,3
B828779,2020,APP开发,1,45000.0,253,3
B828802,2020,LOGO设计,1,2000.0,254,11
B828821,2020,小程序开发,1,3200.0,255,107
B828826,2020,APP开发,1,49500.0,256,3
B828832,2020,VI设计,1,8500.0,257,17
B828834,2020,小程序开发,1,20000.0,258,107
B828837,2020,LOGO设计,1,19987.0,259,11
B828839,2020,小程序开发,1,18000.0,260,107
B828841,2020,小程序开发,1,20000.0,261,107
B828846,2020,APP开发,1,13000.0,262,3
B828847,2020,网站UI设计,1,20000.0,263,195
B828859,2020,工程建筑,1,25500.0,264,113
B828862,2020,工程建筑,1,10500.0,265,113
B828867,2020,英语,1,16000.0,266,202
B828874,2020,APP开发,1,19997.0,267,3
B828877,2020,脚本开发,1,53011.0,268,201
B828883,2020,小程序开发,1,50000.0,269,107
B828884,2020,小程序开发,1,50000.0,270,107
B828885,2020,直播,1,48900.0,271,187
B828886,2020,直播,1,40100.0,272,187
B828889,2020,直播,1,41000.0,273,187
B828891,2020,其他管理软件,1,37600.0,274,57
B828893,2020,其他管理软件,1,12400.0,275,57
B828899,2020,展台展厅,1,50000.0,276,109
B828900,2020,展台展厅,1,50000.0,277,109
B828904,2020,小程序开发,1,50000.0,278,107
B828917,2020,名片设计,1,300.0,279,81
B828920,2020,金融,1,25000.0,280,224
B828922,2020,金融,1,25000.0,281,224
B828926,2020,金融,1,18250.0,282,224
B828929,2020,金融,1,21750.0,283,224
B828931,2020,其他行业,1,27700.0,284,59
B828932,2020,其他行业,1,32300.0,285,59
B828945,2020,APP开发,1,47000.0,286,3
B828946,2020,APP开发,1,47000.0,287,3
B828957,2020,脚本开发,1,1200.0,288,201
B828962,2020,LOGO设计,1,100.0,289,11
B828963,2020,PPT设计,1,100.0,290,14
B828964,2020,APP开发,1,30000.0,291,3
B828965,2020,详情页设计,1,100.0,292,211
B828966,2020,营销推广软文,1,100.0,293,204
B828967,2020,宣传册设计,1,100.0,294,101
B828968,2020,APP开发,1,31000.0,295,3
B828969,2020,营销推广软文,1,100.0,296,204
B828970,2020,营销推广软文,1,100.0,297,204
B828971,2020,APP开发,1,30000.0,298,3
B828972,2020,LOGO设计,1,100.0,299,11
B828974,2020,PPT设计,1,100.0,300,14
B828975,2020,详情页设计,1,100.0,301,211
B828976,2020,包装设计,1,100.0,302,73
B828977,2020,PPT设计,1,100.0,303,14
B828978,2020,营销推广软文,1,100.0,304,204
B828979,2020,营销推广软文,1,100.0,305,204
B828980,2020,LOGO设计,1,100.0,306,11
B828981,2020,PPT设计,1,100.0,307,14
B828984,2020,营销推广软文,1,100.0,308,204
B828985,2020,包装设计,1,100.0,309,73
B828986,2020,宣传册设计,1,100.0,310,101
B828987,2020,详情页设计,1,100.0,311,211
B828988,2020,LOGO设计,1,100.0,312,11
B828989,2020,PPT设计,1,100.0,313,14
B828990,2020,宣传册设计,1,100.0,314,101
B828991,2020,详情页设计,1,100.0,315,211
B828992,2020,APP开发,1,49999.0,316,3
B828993,2020,产品卖点,1,100.0,317,29
B828996,2020,ERP系统,1,49999.0,318,6
B829005,2020,其他行业,1,49999.0,319,59
B829007,2020,其他软件开发,1,10000.0,320,61
B829009,2020,电商,1,29999.0,321,181
B829015,2020,企业官网,1,35500.0,322,36
B829016,2020,企业官网,1,46300.0,323,36
B829017,2020,企业官网,1,39700.0,324,36
B829018,2020,手游开发,1,9600.0,325,136
B829019,2020,企业官网,1,35400.0,326,36
B829020,2020,企业官网,1,43100.0,327,36
B829027,2020,测试服务,1,900.0,328,168
B829064,2020,小程序开发,1,10000.0,329,107
B829073,2020,图片处理,1,1980.0,330,94
B829076,2020,前端开发,1,1970.0,331,66
B829100,2020,前端开发,1,1980.0,332,66
B829101,2020,品牌策划,1,4500.0,333,86
B829102,2020,宣传策划,1,6300.0,334,103
B829103,2020,H5设计,1,300.0,335,9
B829106,2020,宣传策划,1,4300.0,336,103
B829108,2020,网店推广,1,7200.0,337,194
B829110,2020,品牌策划,1,5800.0,338,86
B829116,2020,宣传策划,1,3900.0,339,103
B829118,2020,口译,1,48500.0,340,78
B829119,2020,宣传策划,1,12800.0,341,103
B829128,2020,品牌策划,1,5200.0,342,86
B829166,2020,LOGO设计,1,2800.0,343,11
B829174,2020,APP开发,1,50000.0,344,3
B829175,2020,网站UI设计,1,18000.0,345,195
B829182,2020,APP开发,1,48000.0,346,3
B829183,2020,小程序开发,1,20000.0,347,107
B829184,2020,小程序开发,1,6500.0,348,107
B829190,2020,微信推广,1,1000.0,349,130
B829193,2020,APP开发,1,50000.0,350,3
B829198,2020,LOGO设计,1,49996.0,351,11
B829200,2020,小程序开发,1,14900.0,352,107
B829202,2020,LOGO设计,1,2431.0,353,11
B829204,2020,别墅设计,1,27000.0,354,64
B829205,2020,APP开发,1,50000.0,355,3
B829215,2020,ERP系统,1,50000.0,356,6
B829216,2020,ERP系统,1,50000.0,357,6
B829222,2020,小程序开发,1,1960.0,358,107
B829223,2020,APP开发,1,19950.0,359,3
B829227,2020,APP开发,1,16900.0,360,3
B829230,2020,APP开发,1,19950.0,361,3
B829233,2020,APP开发,1,14800.0,362,3
B829235,2020,APP开发,1,20000.0,363,3
B829244,2020,APP开发,1,30000.0,364,3
B829247,2020,APP开发,1,65130.0,365,3
B829249,2020,小程序开发,1,9980.0,366,107
B829250,2020,APP开发,1,25000.0,367,3
B829252,2020,软件UI设计,1,800.0,368,214
B829263,2020,APP开发,1,20000.0,369,3
B829272,2020,脚本开发,1,52099.0,370,201
B829273,2020,APP开发,1,30000.0,371,3
B829276,2020,APP开发,1,5000.0,372,3
B829279,2020,LOGO设计,1,27400.0,373,11
B829296,2020,APP开发,1,19970.0,374,3
B829301,2020,APP开发,1,9597.0,375,3
B829303,2020,脚本开发,1,3010.0,376,201
B829313,2020,刷脸支付,1,40000.0,377,65
B829319,2020,信息流,1,5000.0,378,39
B829323,2020,LOGO设计,1,100.0,379,11
B829324,2020,PPT设计,1,100.0,380,14
B829325,2020,详情页设计,1,100.0,381,211
B829326,2020,营销推广软文,1,100.0,382,204
B829328,2020,宣传册设计,1,100.0,383,101
B829330,2020,营销推广软文,1,100.0,384,204
B829331,2020,营销推广软文,1,100.0,385,204
B829332,2020,LOGO设计,1,100.0,386,11
B829333,2020,PPT设计,1,100.0,387,14
B829334,2020,详情页设计,1,100.0,388,211
B829336,2020,包装设计,1,100.0,389,73
B829337,2020,PPT设计,1,100.0,390,14
B829339,2020,营销推广软文,1,100.0,391,204
B829340,2020,产品卖点,1,100.0,392,29
B829341,2020,LOGO设计,1,100.0,393,11
B829342,2020,信息流,1,5600.0,394,39
B829344,2020,PPT设计,1,100.0,395,14
B829345,2020,营销推广软文,1,100.0,396,204
B829346,2020,包装设计,1,100.0,397,73
B829347,2020,宣传册设计,1,100.0,398,101
B829348,2020,详情页设计,1,100.0,399,211
B829349,2020,LOGO设计,1,100.0,400,11
B829350,2020,PPT设计,1,100.0,401,14
B829351,2020,宣传册设计,1,100.0,402,101
B829353,2020,详情页设计,1,100.0,403,211
B829354,2020,营销推广软文,1,100.0,404,204
B829362,2020,微信推广,1,20000.0,405,130
B829378,2020,店铺装修,1,1500.0,406,122
B829379,2020,LOGO设计,1,9800.0,407,11
B829389,2020,LOGO设计,1,13000.0,408,11
B829401,2020,财务管理系统,1,50000.0,409,212
B829403,2020,财务管理系统,1,50000.0,410,212
B829420,2020,APP推广,1,100.0,411,4
B829434,2020,教育场所,1,26500.0,412,141
B829479,2020,小程序开发,1,20000.0,413,107
B829483,2020,宣传册设计,1,7680.0,414,101
B829485,2020,APP开发,1,50000.0,415,3
B829488,2020,APP开发,1,50000.0,416,3
B829490,2020,品牌策划,1,4300.0,417,86
B829492,2020,宣传策划,1,5300.0,418,103
B829494,2020,小程序开发,1,2600.0,419,107
B829498,2020,网店推广,1,5200.0,420,194
B829499,2020,小程序开发,1,2600.0,421,107
B829501,2020,品牌策划,1,4200.0,422,86
B829508,2020,小程序开发,1,4000.0,423,107
B829510,2020,家居建材,1,25000.0,424,104
B829512,2020,宣传策划,1,1000.0,425,103
B829523,2020,小程序开发,1,30000.0,426,107
B829538,2020,企业官网,1,19750.0,427,36
B829541,2020,小程序开发,1,41000.0,428,107
B829542,2020,企业官网,1,40250.0,429,36
B829544,2020,小程序开发,1,45500.0,430,107
B829545,2020,小程序开发,1,43500.0,431,107
B829554,2020,企业官网,1,43800.0,432,36
B829555,2020,企业官网,1,46200.0,433,36
B829564,2020,小程序开发,1,9000.0,434,107
B829568,2020,小程序开发,1,9000.0,435,107
B829601,2020,APP开发,1,30000.0,436,3
B829609,2020,APP开发,1,28000.0,437,3
B829610,2020,电商网站,1,18000.0,438,182
B829621,2020,小程序开发,1,19996.0,439,107
B829625,2020,APP开发,1,48000.0,440,3
B829647,2020,APP开发,1,10000.0,441,3
B829653,2020,宣传册设计,1,33000.0,442,101
B829654,2020,宣传册设计,1,27000.0,443,101
B829657,2020,LOGO设计,1,1200.0,444,11
B829673,2020,APP开发,1,39960.0,445,3
B829680,2020,APP开发,1,15999.0,446,3
B829682,2020,脚本开发,1,34288.0,447,201
B829684,2020,手游开发,1,42300.0,448,136
B829686,2020,手游开发,1,41500.0,449,136
B829688,2020,小程序开发,1,48000.0,450,107
B829689,2020,小程序开发,1,46000.0,451,107
B829691,2020,小程序开发,1,46000.0,452,107
B829732,2020,APP开发,1,25000.0,453,3
B829733,2020,APP开发,1,20000.0,454,3
B829734,2020,LOGO设计,1,100.0,455,11
B829735,2020,PPT设计,1,100.0,456,14
B829736,2020,详情页设计,1,100.0,457,211
B829738,2020,营销推广软文,1,100.0,458,204
B829739,2020,宣传册设计,1,100.0,459,101
B829740,2020,营销推广软文,1,100.0,460,204
B829741,2020,营销推广软文,1,100.0,461,204
B829742,2020,LOGO设计,1,100.0,462,11
B829743,2020,PPT设计,1,100.0,463,14
B829744,2020,详情页设计,1,100.0,464,211
B829745,2020,包装设计,1,100.0,465,73
B829746,2020,PPT设计,1,100.0,466,14
B829747,2020,营销推广软文,1,100.0,467,204
B829749,2020,产品卖点,1,100.0,468,29
B829750,2020,LOGO设计,1,100.0,469,11
B829751,2020,PPT设计,1,100.0,470,14
B829752,2020,营销推广软文,1,100.0,471,204
B829753,2020,包装设计,1,100.0,472,73
B829754,2020,宣传册设计,1,100.0,473,101
B829755,2020,详情页设计,1,100.0,474,211
B829756,2020,LOGO设计,1,100.0,475,11
B829758,2020,PPT设计,1,100.0,476,14
B829759,2020,宣传册设计,1,100.0,477,101
B829760,2020,详情页设计,1,100.0,478,211
B829761,2020,产品卖点,1,100.0,479,29
B829770,2020,小程序开发,1,10000.0,480,107
B829785,2020,其他行业,1,49999.0,481,59
B829786,2020,APP开发,1,49999.0,482,3
B829787,2020,教育教学,1,49999.0,483,142
B829789,2020,小程序开发,1,39999.0,484,107
B829792,2020,企业官网,1,29800.0,485,36
B829793,2020,企业官网,1,38400.0,486,36
B829794,2020,企业官网,1,39650.0,487,36
B829795,2020,企业官网,1,47500.0,488,36
B829796,2020,企业官网,1,44650.0,489,36
B829812,2020,店铺装修,1,400.0,490,122
B829832,2020,礼品设计,1,100.0,491,190
B829837,2020,包装设计,1,5500.0,492,73
B829845,2020,微信推广,1,50000.0,493,130
B829853,2020,其他工具软件,1,20000.0,494,55
B829857,2020,剪辑服务,1,1970.0,495,68
B829860,2020,其他软件开发,1,1960.0,496,61
B829862,2020,LOGO设计,1,19995.0,497,11
B829869,2020,宣传单设计,1,1960.0,498,102
B829871,2020,小程序开发,1,1500.0,499,107
B829879,2020,品牌策划,1,6500.0,500,86
B829880,2020,APP开发,1,48000.0,501,3
B829881,2020,APP开发,1,47000.0,502,3
B829882,2020,LOGO设计,1,49999.0,503,11
B829883,2020,LOGO设计,1,2000.0,504,11
B829886,2020,品牌策划,1,4300.0,505,86
B829890,2020,英语,1,17000.0,506,202
B829891,2020,LOGO设计,1,2000.0,507,11
B829892,2020,网店推广,1,6800.0,508,194
B829893,2020,OA系统,1,30000.0,509,12
B829894,2020,OA系统,1,30000.0,510,12
B829896,2020,LOGO设计,1,5681.0,511,11
B829899,2020,OA系统,1,20000.0,512,12
B829901,2020,宣传策划,1,5300.0,513,103
B829904,2020,APP推广,1,4000.0,514,4
B829906,2020,微信开发,1,27000.0,515,129
B829910,2020,品牌策划,1,6500.0,516,86
B829911,2020,小程序开发,1,49999.0,517,107
B829916,2020,宣传策划,1,7300.0,518,103
B829924,2020,网店推广,1,9600.0,519,194
B829928,2020,宣传策划,1,3700.0,520,103
B829933,2020,其他软件开发,1,20000.0,521,61
B829939,2020,LOGO设计,1,1000.0,522,11
B829955,2020,VI设计,1,22770.0,523,17
B829959,2020,LOGO设计,1,2800.0,524,11
B829961,2020,小程序开发,1,2000.0,525,107
B829968,2020,产品原型设计,1,30000.0,526,30
B829970,2020,网站二次开发,1,1100.0,527,196
B829981,2020,包装设计,1,1350.0,528,73
B829988,2020,分销管理软件,1,50000.0,529,62
B829989,2020,OA系统,1,50000.0,530,12
B829990,2020,APP开发,1,23999.0,531,3
B829991,2020,产品原型设计,1,23999.0,532,30
B830003,2020,小程序开发,1,14900.0,533,107
B830005,2020,英语,1,33500.0,534,202
B830007,2020,APP开发,1,20000.0,535,3
B830009,2020,APP开发,1,39060.0,536,3
B830014,2020,通讯通信,1,42310.0,537,219
B830018,2020,海报设计,1,600.0,538,169
B830022,2020,APP开发,1,45687.0,539,3
B830032,2020,LOGO设计,1,998.0,540,11
B830038,2020,后端开发,1,1980.0,541,83
B830047,2020,其他软件开发,1,1100.0,542,61
B830052,2020,APP开发,1,13000.0,543,3
B830071,2020,APP开发,1,100000.0,544,3
B830082,2020,小程序开发,1,21000.0,545,107
B830091,2020,小程序开发,1,71500.0,546,107
B830092,2020,小程序开发,1,68500.0,547,107
B830116,2020,APP开发,1,15000.0,548,3
B830118,2020,LOGO设计,1,100.0,549,11
B830119,2020,PPT设计,1,100.0,550,14
B830121,2020,宣传册设计,1,100.0,551,101
B830122,2020,营销推广软文,1,100.0,552,204
B830123,2020,宣传册设计,1,100.0,553,101
B830124,2020,营销推广软文,1,100.0,554,204
B830125,2020,营销推广软文,1,100.0,555,204
B830126,2020,LOGO设计,1,100.0,556,11
B830127,2020,PPT设计,1,100.0,557,14
B830128,2020,宣传册设计,1,100.0,558,101
B830129,2020,包装设计,1,100.0,559,73
B830130,2020,PPT设计,1,100.0,560,14
B830131,2020,营销推广软文,1,100.0,561,204
B830133,2020,产品卖点,1,100.0,562,29
B830134,2020,LOGO设计,1,100.0,563,11
B830136,2020,PPT设计,1,100.0,564,14
B830138,2020,营销推广软文,1,100.0,565,204
B830140,2020,包装设计,1,100.0,566,73
B830141,2020,宣传册设计,1,100.0,567,101
B830142,2020,宣传册设计,1,100.0,568,101
B830144,2020,LOGO设计,1,100.0,569,11
B830145,2020,PPT设计,1,100.0,570,14
B830146,2020,宣传册设计,1,100.0,571,101
B830147,2020,PPT设计,1,100.0,572,14
B830148,2020,营销推广软文,1,100.0,573,204
B830169,2020,软件UI设计,1,500.0,574,214
B830171,2020,APP开发,1,34000.0,575,3
B830204,2020,APP界面设计,1,800.0,576,5
B830242,2020,企业官网,1,5000.0,577,36
